placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Elite+Garage+Door+Repair+Of+Lexington/data=!4m7!3m6!1s0x88dd4d1e13aa7779:0xd507153abc5cfd00!8m2!3d38.0423806!4d-84.4590165!16s%2Fg%2F11tr_73h69!19sChIJeXeqEx5N3YgRAP1cvDoVB9U,Elite Garage Door Repair Of Lexington,4.9,212,Garage door supplier,"1240 Winchester Rd #2, Lexington, KY 40505, United States","2GRR+X9 Lexington, Kentucky, USA",https://elitegaragelexington.com/,+1 859-376-7550,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOVuPIMiJOWhyHXgvPYRtH3qJUe8Poq4DZQY_7J=w425-h240-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-07T23:17:58.447Z,,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Lexington+a+Division+of+DuraServ/data=!4m7!3m6!1s0x884243bca3fd8b93:0x9cab0931d1f7213d!8m2!3d38.0756257!4d-84.5479806!16s%2Fg%2F1tt1hxfz!19sChIJk4v9o7xDQogRPSH30TEJq5w,Overhead Door Company of Lexington a Division of DuraServ,4.9,1055,Dock builder,"181 Trade St, Lexington, KY 40511, United States","3FG2+7R Lexington, Kentucky, USA",https://duraservcorp.com/odclex/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_id=2060digital,+1 859-254-6606,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipONxRkrYBbTXi2oIOEDb1E1k3ggDbNibQ3gNN9G=w408-h260-k-no,true,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-07T23:18:04.116Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Precision+Door+Service/data=!4m7!3m6!1s0x88425ea0f2e0d689:0x3b339c7c35e8472c!8m2!3d37.9343107!4d-84.544177!16s%2Fg%2F1tgfx9kw!19sChIJidbg8qBeQogRLEfoNXycMzs,Precision Door Service,4.9,1044,Garage door supplier,"3005 Park Central Ave Ste Y, Nicholasville, KY 40356, United States","WFM4+P8 Nicholasville, Kentucky, USA",https://pdslexington.com/?utm_source=gmb&utm_medium=nicholasville&utm_campaign=website,+1 859-309-8690,Closes soon ⋅ 7 pm ⋅ Opens 6 am Sat,https://lh3.googleusercontent.com/p/AF1QipOVP43KEObxjXrZDcE63JXjlHc1KpqmM4EuWpN8=w408-h284-k-no,true,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-07T23:18:09.753Z,,,
https://www.google.com/maps/place/Raynor+Garage+Doors+%26+Gates+of+Lexington/data=!4m7!3m6!1s0x88424440ecc8577b:0x8e5d96332923c426!8m2!3d38.0812787!4d-84.4975733!16s%2Fg%2F1thkscq_!19sChIJe1fI7EBEQogRJsQjKTOWXY4,Raynor Garage Doors & Gates of Lexington,4.7,47,Garage door supplier,"1033 Rushwood Ct, Lexington, KY 40511, United States","3GJ2+GX Lexington, Kentucky, USA",https://www.lexingtondoorauthority.com/,+1 859-233-0802,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPEcnT1jEBvtTQXNED1Adg5w4rLL0Nl7sn1LQ7E=w426-h240-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-07T23:18:14.768Z,,,
https://www.google.com/maps/place/Central+Ky+Overhead+Door/data=!4m7!3m6!1s0x8842459d31ba7d17:0x7b7b6147735cae7c!8m2!3d37.822395!4d-85.7679956!16s%2Fg%2F11h39rk8tp!19sChIJF326MZ1FQogRfK5cc0dhe3s,Central Ky Overhead Door,5.0,91,Garage door supplier,,,http://ckyohd.com/,+1 859-494-1799,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwgPA63rZBJhUvWXb-SrVohkvwbSHRo4hUOOmW8ArTEPAAWgCFbsP0qMxbtCpWoMrSDUD9fF0ziQqwZ6DVN9cV5j33TztuyvE98ORM1-OxfeIqOlmCm3p_ETZiEbEEElbyvvgxt=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-07T23:18:19.593Z,,,
https://www.google.com/maps/place/Door+King+Overhead+Garage+Doors/data=!4m7!3m6!1s0x88425ba655b593a5:0x230c6c11b546fc88!8m2!3d38.051681!4d-84.5264045!16s%2Fg%2F11ldm7bb8y!19sChIJpZO1VaZbQogRiPxGtRFsDCM,Door King Overhead Garage Doors,5.0,191,Garage door supplier,,,https://www.doorkingky.com/,+1 859-470-8504,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOL9ZzUzhDDyNrqig37We9WTeeaekeMZ9mXJqAt=w408-h544-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-07T23:18:24.412Z,,,
https://www.google.com/maps/place/Door-Tech+LLC/data=!4m7!3m6!1s0x88425c557c5c6df3:0x9cf20741f5c9f21e!8m2!3d38.028355!4d-84.471382!16s%2Fg%2F1tzlzn6s!19sChIJ821cfFVcQogRHvLJ9UEH8pw,Door-Tech LLC,5.0,139,Garage door supplier,,,http://www.doortechlex.com/,+1 859-433-1094,Closed ⋅ Opens 1 pm Sat,https://lh3.googleusercontent.com/p/AF1QipOeQLm6NjiHYsKZDCp1GQwRc19UfrtAQfGVc7lS=w408-h544-k-no,true,8 am–5 pm,1–4 pm,1–4 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-07T23:18:29.225Z,,,
https://www.google.com/maps/place/Absolute+Services/data=!4m7!3m6!1s0x884243439b7d6a0d:0xea554572c5af258a!8m2!3d38.0673138!4d-84.5410166!16s%2Fg%2F11hfjr9yt_!19sChIJDWp9m0NDQogRiiWvxXJFVeo,Absolute Services,4.9,911,Garage door supplier,"601 Bizzell Dr Ste 100A, Lexington, KY 40511, United States","3F85+WH Lexington, Kentucky, USA",https://absoluteservices.net/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*311*absolute-services-lexington,+1 859-900-2520,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP0mDkfXeMuCJiqtY5HU2y0KJ_8yncUicXWJZAs=w408-h405-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-07T23:18:34.365Z,,,
"https://www.google.com/maps/place/Amzac+Garage+Doors,+Inc./data=!4m7!3m6!1s0x8842430bba3762dd:0x569f297f87733e02!8m2!3d38.0451318!4d-84.463335!16s%2Fg%2F1tdpgwy7!19sChIJ3WI3ugtDQogRAj5zh38pn1Y","Amzac Garage Doors, Inc.",4.4,35,Garage door supplier,"1064 Eastland Dr, Lexington, KY 40505, United States","2GWP+3M Lexington, Kentucky, USA",https://amzac.com/,+1 859-299-6383,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOsMaCUHsozw9H5R83aTLnOB7QE8mj6zRRi5DLM=w408-h271-k-no,true,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-07T23:18:39.275Z,,,
https://www.google.com/maps/place/Guest+Garage+Door+Company/data=!4m7!3m6!1s0x4a9d1d93c48ce26b:0x2dc9e043d336f94f!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11w_j4dt1h!19sChIJa-KMxJMdnUoRT_k200PgyS0,Guest Garage Door Company,5.0,21,Garage door supplier,,,,,,https://lh3.googleusercontent.com/p/AF1QipMlXXMeMehqPuOrYB_uC752t6lMYjoME1oAt9PM=w408-h304-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-11-07T23:18:41.938Z,,,
