placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,attributes,error
https://www.google.com/maps/place/Sandia+Garage+Door+Repair/data=!4m7!3m6!1s0x8718a07275ca5e2f:0xec70fa300dd2a34f!8m2!3d35.1520441!4d-106.6970489!16s%2Fg%2F11c1v1pn7x!19sChIJL17KdXKgGIcRT6PSDTD6cOw,Sandia Garage Door Repair,4.8,217,Garage door supplier,"5908 Tioga Rd NW, Albuquerque, NM 87120, United States","5823+R5 Albuquerque, New Mexico, USA",https://www.sandiagaragedoorrepair.com/,+1 505-796-2681,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipPdz3rLyiiFVVh4vMVQF5Ti3IPIjybwnOO9hxqG=w408-h466-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-07T22:44:18.153Z,,
https://www.google.com/maps/place/A1+Garage+Door+Service/data=!4m7!3m6!1s0x8722747e1efa56bf:0x40c598fd1847cc03!8m2!3d35.1375977!4d-106.6271623!16s%2Fg%2F11f1gp2slf!19sChIJv1b6Hn50IocRA8xHGP2YxUA,A1 Garage Door Service,4.9,3862,Garage door supplier,"409 Edmon Rd NE Suites D & E, Albuquerque, NM 87107, United States","49QF+24 Albuquerque, New Mexico, USA",https://a1garage.com/locations/new-mexico/albuquerque/garage-door-repair-and-installation-87107-p.html?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite[albuquerque],+1 505-421-1184,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNuPSWJDFgIdtQlwmXhscjGkRbrxaoQMIF1R00n=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-07T22:44:24.246Z,,
https://www.google.com/maps/place/Precision+Garage+Door+of+Albuquerque/data=!4m7!3m6!1s0x87227430e61d502d:0x4cab94c12bfebfb3!8m2!3d35.1953691!4d-106.5815646!16s%2Fg%2F1tzvx09s!19sChIJLVAd5jB0IocRs7_-K8GUq0w,Precision Garage Door of Albuquerque,4.8,1031,Garage door supplier,"5640 Venice Ave NE STE K, Albuquerque, NM 87113, United States","5CW9+49 Albuquerque, New Mexico, USA",https://www.garagedoorsalbuquerque.com/?utm_source=GMBlisting&utm_medium=organic,+1 505-822-0597,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipNM-aDw6aQ5n62sQwkex4EvHhC7ZusPf9pR3iDj=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-07T22:44:29.215Z,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Albuquerque/data=!4m7!3m6!1s0x8722745c5e6fe053:0x586cc5d13f53ee14!8m2!3d35.1971885!4d-106.5826417!16s%2Fg%2F1tdpb1yz!19sChIJU-BvXlx0IocRFO5TP9HFbFg,Overhead Door Company of Albuquerque,4.8,1160,Garage door supplier,"5656 Pasadena Ave NE, Albuquerque, NM 87113, United States","5CW8+VW Albuquerque, New Mexico, USA",https://overheaddooralbuquerque.com/,+1 505-344-3667,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNxgCqi1KL9Bjs91BIoVqWpZkM-5qnPssylWzFr=w408-h344-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-07T22:44:34.200Z,,
https://www.google.com/maps/place/ABQ+Garage+Doors/data=!4m7!3m6!1s0x20730f18fb67f065:0x411af17069839167!8m2!3d35.2668975!4d-106.3904006!16s%2Fg%2F11lw0f28sg!19sChIJZfBn-xgPcyARZ5GDaXDxGkE,ABQ Garage Doors,4.9,95,Garage door supplier,,,https://abqgaragedoors.com/,+1 505-597-0772,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMMCWM9gNMLJ5gdr7FNeXw6eVTxU2dM8nxBcGEO=w408-h408-k-no,true,8 am–5 pm,Closed,8 am–5 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-07T22:44:39.101Z,,
https://www.google.com/maps/place/Unlimited+Garage+Door+Services/data=!4m7!3m6!1s0x8722757822595b63:0x4810a4c848667981!8m2!3d35.1392525!4d-106.5920159!16s%2Fg%2F11vwdltpkw!19sChIJY1tZInh1IocRgXlmSMikEEg,Unlimited Garage Door Services,4.9,107,Garage door supplier,"4934 Jefferson St NE, Albuquerque, NM 87109, United States","4CQ5+P5 Albuquerque, New Mexico, USA",https://unlimitedgaragedoornm.com/,+1 505-308-2209,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPrQbuDhT9j-wHyvfF8YUDR74vDR92PLeinAh_4=w546-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-07T22:44:44.031Z,,
https://www.google.com/maps/place/Sears+Garage+Solutions+Installation+and+Repair/data=!4m7!3m6!1s0x872274f570d3ff09:0xeaa4e286c9e848d2!8m2!3d35.149319!4d-106.6029837!16s%2Fg%2F1yh8073yw!19sChIJCf_TcPV0IocR0kjoyYbipOo,Sears Garage Solutions Installation and Repair,5.0,643,Garage door supplier,"5940 Midway Park Blvd NE Suite B, Albuquerque, NM 87109, United States","49XW+PR Albuquerque, New Mexico, USA",http://garagerepairnm.com/,+1 505-554-3495,Open ⋅ Closes 7 pm,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzD-sLLZSJoEfaYxyqcar8FG1bMTg6TM_8zXxgMe_UarriKx83l0W6eEZIsIt96CeuCIhcaIxADprMPDzyZBV0mo2nKzZkOFxCG-9U8ql5k7hF3DFdPa6cx0A7bXIDaGA6H-VsiMA=w408-h306-k-no,true,7 am–7 pm,7 am–6 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-07T22:44:49.046Z,,
https://www.google.com/maps/place/Garage+Door+Doctor/data=!4m7!3m6!1s0x87227572922454af:0x339c943613a3a3c6!8m2!3d35.1470116!4d-106.5561018!16s%2Fg%2F11b6p9cx4p!19sChIJr1QkknJ1IocRxqOjEzaUnDM,Garage Door Doctor,4.6,71,Garage door supplier,"5901 Wyoming Blvd NE, Albuquerque, NM 87109, United States","4CWV+RH Albuquerque, New Mexico, USA",http://www.garagedoordoctornm.com/,+1 505-977-8004,Open ⋅ Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0jtJXbMq8pMz6dVMb0DxeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.75526&pitch=0&thumbfov=100,true,7 am–7 pm,7 am–7 pm,12–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-07T22:44:54.028Z,,
https://www.google.com/maps/place/Garage+Doors+By+Nestor/data=!4m7!3m6!1s0x8722743f315d24c1:0x731e6f13039b91ab!8m2!3d35.1734294!4d-106.6000834!16s%2Fg%2F12q4snkyx!19sChIJwSRdMT90IocRq5GbAxNvHnM,Garage Doors By Nestor,4.3,71,Door supplier,"7911 Lorraine Ct NE, Albuquerque, NM 87113, United States","59FX+9X Albuquerque, New Mexico, USA",http://www.garagedoorsbynestor.com/,+1 505-897-5962,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMOLY7p0LlcNinz2K7BqHv_rHfC_VB5uPFuMlpu=w408-h271-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-07T22:44:58.982Z,,
https://www.google.com/maps/place/Albuquerque+Over+the+Top+Garage+Doors/data=!4m7!3m6!1s0x87226e180404b3b1:0xb9fdca150c92f5eb!8m2!3d35.1950752!4d-106.7348668!16s%2Fg%2F11dyqslfd8!19sChIJsbMEBBhuIocR6_WSDBXK_bk,Albuquerque Over the Top Garage Doors,4.9,99,Garage door supplier,"7105 Weston Pl NW, Albuquerque, NM 87114, United States","57W8+23 Albuquerque, New Mexico, USA",https://albuquerqueoverheadgaragedoors.com/,+1 505-450-9456,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipN8I4jRAAbZVv2y7Xo2IMlZogjsTynTx9vyLaY8=w538-h240-k-no,true,7 am–5 pm,9 am–3 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-11-07T22:45:04.096Z,,
