placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes
"https://www.google.com/maps/place/Mr.+Electric+of+Lincoln+City/@44.964098,-123.891788,9z/data=!3m1!4b1!4m6!3m5!1s0x89ab12e5a162f51:0xe264d10d41ac95de!8m2!3d44.964098!4d-123.891788!16s%2Fg%2F11svqb2stt",Mr. Electric of Lincoln City,4.9,22,Electrician,,,https://mrelectric.com/portland-or?cid=LSTL_MRE000196&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 503-470-6202,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-10T22:50:20.124Z,,
"https://www.google.com/maps/place/Star+City+Heating,+Cooling,+Electrical+%26+Plumbing/data=!4m7!3m6!1s0x8796bb932da2a63d:0xeda8c6f1ac002f79!8m2!3d40.8561863!4d-96.6450338!16s%2Fg%2F1td_c5fq!19sChIJPaaiLZO7locReS8ArPHGqO0","Star City Heating, Cooling, Electrical & Plumbing",4.9,2296,HVAC contractor,"5401 Cornhusker Hwy, Lincoln, NE 68504, United States","V943+FX Lincoln, Nebraska, USA",https://starcityair.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=StarCity,+1 402-464-7827,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPvU930_s8hhbdjvx6X-ZTf4XA2IwmeBllpokMM=w410-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-10T22:50:24.803Z,,
https://www.google.com/maps/place/Sentry+Electric+Inc./data=!4m7!3m6!1s0x8796b9532d2835b9:0xd6f1fee9f99fee73!8m2!3d40.8466609!4d-96.6715619!16s%2Fg%2F1v6l7_b0!19sChIJuTUoLVO5locRc-6f-en-8dY,Sentry Electric Inc.,4.5,66,Electrician,"3400 Gladstone St, Lincoln, NE 68504, United States","R8WH+M9 Lincoln, Nebraska, USA",https://www.sentryelectric.com/?utm_source=gbp&utm_medium=organic,+1 402-467-5550,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMB5ZAS4rpfSKOnL_MT2IT6jNNRMb8xtseWF51U=w425-h240-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-10T22:50:29.593Z,,
https://www.google.com/maps/place/ACE+Electric+LLC/data=!4m7!3m6!1s0x8796c1858bd13803:0x72a94b66b6b43e0!8m2!3d40.8376566!4d-96.702995!16s%2Fg%2F11fncth77s!19sChIJAzjRi4XBlocR4ENra7aUKgc,ACE Electric LLC,4.8,35,Electrician,"1220 Dawes Ave, Lincoln, NE 68521, United States","R7QW+3R Lincoln, Nebraska, USA",,+1 531-500-4335,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipM_LacwcZe-adi2f2FWAt8G_V7eLsVZWkc0-SwY=w408-h306-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-10T22:50:33.966Z,,
"https://www.google.com/maps/place/John+Henry%27s+Plumbing,+Heating,+Air,+and+Electrical/data=!4m7!3m6!1s0x8796beb166fe8103:0x199588c9e4d7fbcd!8m2!3d40.8409128!4d-96.6783643!16s%2Fg%2F1tjmf4p1!19sChIJA4H-ZrG-locRzfvX5MmIlRk","John Henry's Plumbing, Heating, Air, and Electrical",4.8,5528,Air conditioning repair service,"2949 Cornhusker Hwy, Lincoln, NE 68504, United States","R8RC+9M Lincoln, Nebraska, USA",https://www.jhlincoln.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Lincoln-NE,+1 402-809-1016,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMcC5PNokFhpkWbDgsS_1lzC5ClN94hoETqETG8=w408-h303-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-10T22:50:38.511Z,,
https://www.google.com/maps/place/Mr.+Electric+of+Lincoln+City/data=!4m7!3m6!1s0x54ea8d1a128ab1c9:0x5ceea8f9451b6781!8m2!3d44.9449369!4d-124.019388!16s%2Fg%2F11v6fbfvks!19sChIJybGKEhqN6lQRgWcbRfmo7lw,Mr. Electric of Lincoln City,4.9,118,Electrician,"3001 SE Hwy 101 STE 1, Lincoln City, OR 97367, United States","WXVJ+X6 Lincoln City, Oregon, USA",https://coastal.mrelectricportland.com/,+1 541-203-2230,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO27xOol0odCUO1gKodozF--V1Mn0Z9ozTH8rHU=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-10T22:50:42.871Z,Identifies as veteran-owned,
https://www.google.com/maps/place/Orsborn+Power+Saw+Co./data=!4m7!3m6!1s0x54ea8d643085a8d1:0x6a0336e036ea1d64!8m2!3d44.9554879!4d-124.0130823!16s%2Fg%2F1w3w2s7z!19sChIJ0aiFMGSN6lQRZB3qNuA2A2o,Orsborn Power Saw Co.,3.8,64,Lawn mower store,"1734 US-101, Lincoln City, OR 97367, United States","XX4P+5Q Lincoln City, Oregon, USA",http://orsbornpowersaw.com/,+1 541-994-2620,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5AS9Vj4BAmse6VrZGErbsg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.222786&pitch=0&thumbfov=100,false,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-10T22:50:47.265Z,,
"https://www.google.com/maps/place/Green+Light+Electrical+Construction+%26+Testing,+Inc./@46.423669,-129.9427085,3z/data=!3m1!4b1!4m6!3m5!1s0x54ea8d0a7f9e5ba9:0xdc965eb6f8ce065b!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11f0ykkbst","Green Light Electrical Construction & Testing, Inc.",4.4,12,Electrician,,,https://greenlightor.com/,+1 541-992-1903,Closed · Opens 8 am Mon,,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-10T22:50:53.838Z,,
https://www.google.com/maps/place/Mills+Ace+Hardware/data=!4m7!3m6!1s0x54ea8d61c4083fdf:0xab9374e362e8ae16!8m2!3d44.9818001!4d-124.0061645!16s%2Fg%2F1thhk79c!19sChIJ3z8IxGGN6lQRFq7oYuN0k6s,Mills Ace Hardware,4.5,584,Hardware store,"2047 NE 22nd St, Lincoln City, OR 97367, United States","XXJV+PG Lincoln City, Oregon, USA",http://www.acehardware.com/store-details/17668?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=17668,+1 541-996-3334,"Open · Closes 6 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz2I_DuY8D17dtWktudSg8CoeK1Ita6ZZSLCxPy7Gl2WUdtX8IFW3yBLtGAFOB5pe7jkFiayyWn9KsC_-JnmEx-KCwKe9LGFJkhhM1iIrxrGSTB-AZx0UlDIZFrrDRfeCY0gOBB=w408-h559-k-no,true,7 am–6 pm,9 am–5 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-10T22:50:58.329Z,,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up"
"https://www.google.com/maps/place/Three+Rocks+Electric+%26+Plumbing/@45.0293164,-123.743466,8z/data=!3m1!4b1!4m6!3m5!1s0x54eaecc401d91887:0xe7695d312ccd2d1d!8m2!3d45.0293164!4d-123.743466!16s%2Fg%2F11c2y4ssxz",Three Rocks Electric & Plumbing,4.8,27,Electrician,,,http://electricianlincolncity.com/,+1 541-921-9588,Closed · Opens 8 am Mon,,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-10T22:51:04.668Z,,
