placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/French+Quarter+Precision+Management/data=!4m7!3m6!1s0x2066e32fae60cbff:0x1a35b5f021b6b7d6!8m2!3d29.9596299!4d-90.0620137!16s%2Fg%2F11xvpmqqt5!19sChIJ_8tgri_jZiAR1re2IfC1NRo,French Quarter Precision Management,5.0,1,Property management company,"931 Chartres St, New Orleans, LA 70116, United States","XW5Q+V5 New Orleans, Louisiana, USA",https://fqproperty.com/,+1 504-527-3710,"Open ⋅ Closes 5 pm

Updated by this business 4 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uDtOAvzWEXQHwqLfgnRCHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=291.31796&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-25T18:12:22.518Z,,,
https://www.google.com/maps/place/Pascale+Nola+Management+office/data=!4m7!3m6!1s0x8620a7b041139a2b:0xd089e7708ac9222a!8m2!3d29.9678114!4d-90.0688308!16s%2Fg%2F11ycvdbr3p!19sChIJK5oTQbCnIIYRKiLJinDnidA,Pascale Nola Management office,5.0,1,Property management company,"1605 Governor Nicholls St, New Orleans, LA 70116, United States","XW9J+4F New Orleans, Louisiana, USA",https://www.pascalenola.com/,+1 504-699-1423,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5FuTNTvUn_JfiUlGETZd-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.37692&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-25T18:12:28.011Z,,,
https://www.google.com/maps/place/Faubourg+Property+Management/data=!4m7!3m6!1s0x8620a70f6ebc57d5:0x4c8c447d513d8cde!8m2!3d29.9630488!4d-90.0601255!16s%2Fg%2F11w287tx78!19sChIJ1Ve8bg-nIIYR3ow9UX1EjEw,Faubourg Property Management,5.0,9,Property management company,"1312 Royal St, New Orleans, LA 70116, United States","XW7Q+6W New Orleans, Louisiana, USA",https://www.faubourgpropertymanagement.com/,+1 985-502-3634,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZxutRQ_C0sDWuz4ROQDlDA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.12345&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-25T18:12:32.617Z,,,
https://www.google.com/maps/place/Marigny+Management/data=!4m7!3m6!1s0x8620a619382577b7:0x9d018e4fbf0b0084!8m2!3d29.9666666!4d-90.0672794!16s%2Fg%2F11f15m258r!19sChIJt3clOBmmIIYRhAALv0-OAZ0,Marigny Management,4.5,23,Real estate rental agency,"1401 Governor Nicholls St, New Orleans, LA 70116, United States","XW8M+M3 New Orleans, Louisiana, USA",http://www.marignymanagement.com/,+1 504-515-1636,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN7VZP7Su8qqgfjApywiOBxJ0E5YQUhGBqXf6PW=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-25T18:12:37.358Z,,,
https://www.google.com/maps/place/BG+Property+Management/data=!4m7!3m6!1s0x8620a6756ba8bdc5:0xfa04b5874b793ef7!8m2!3d29.9492381!4d-90.0736688!16s%2Fg%2F11cs4fql2z!19sChIJxb2oa3WmIIYR9z55S4e1BPo,BG Property Management,2.0,5,Property management company,"547 Baronne St #100, New Orleans, LA 70113, United States","WWXG+MG New Orleans, Louisiana, USA",https://www.bgpmnola.com/,+1 504-568-0930,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hvoxZR9d_s4lUkSEtSQdnA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.06284&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-25T18:12:42.239Z,,,
https://www.google.com/maps/place/Felicity+Property+Co./data=!4m7!3m6!1s0x8620a5d6418c3607:0xb78620f6a92c5908!8m2!3d29.9351174!4d-90.0761195!16s%2Fg%2F1q64py98b!19sChIJBzaMQdalIIYRCFksqfYghrc,Felicity Property Co.,4.9,16,Property management company,"1470 Urania St, New Orleans, LA 70130, United States","WWPF+2H New Orleans, Louisiana, USA",http://felicitypropertyco.com/,+1 504-586-8305,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP6UsQexEmuFlKleNkOSioHuzaGj-xS3UufXqkd=w408-h510-k-no,true,8 am–5 pm,8 am–3 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-25T18:12:47.050Z,,,
https://www.google.com/maps/place/Onsight+Property+Management/data=!4m7!3m6!1s0x8620a53a1d7120c3:0x7891bc3d69274f6f!8m2!3d29.9375855!4d-90.1021944!16s%2Fg%2F11vf80z394!19sChIJwyBxHTqlIIYRb08naT28kXg,Onsight Property Management,5.0,1,Property management company,"2708 General Pershing St Unit O, New Orleans, LA 70115, United States","WVQX+24 New Orleans, Louisiana, USA",https://www.onsightpropertymanagement.com/,+1 504-233-4445,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f6xAsEUdTwXspJr-_hyXcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.53366&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-25T18:12:52.029Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/KC+Management+Services+LLC/data=!4m7!3m6!1s0x8620a7e8b89008f9:0xb75f5b22f0723693!8m2!3d29.9651676!4d-90.0519629!16s%2Fg%2F11pvcx119m!19sChIJ-QiQuOinIIYRkzZy8CJbX7c,KC Management Services LLC,5.0,7,Property management company,"2481 Royal St, New Orleans, LA 70117, United States","XW8X+36 New Orleans, Louisiana, USA",http://kcmanagementservices.com/,+1 504-516-6710,,https://lh3.googleusercontent.com/p/AF1QipNvouGYe9sSc6Qow1HlZEApizqY_NQhiG6VH5l6=w415-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-25T18:12:54.975Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/PMI+New+Orleans/data=!4m7!3m6!1s0x8620a5908d80b77f:0xd5a664145c93974e!8m2!3d29.9788639!4d-90.1076496!16s%2Fg%2F11c6v5r631!19sChIJf7eAjZClIIYRTpeTXBRkptU,PMI New Orleans,3.6,11,Property management company,"4716 Canal St Suite A, New Orleans, LA 70119, United States","XVHR+GW New Orleans, Louisiana, USA",https://www.neworleanspropertymanagementinc.com/,+1 504-507-1701,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOP2qgu3ykq22HCrZ52-5ewjtSQXTVj__Lzxq6n=w457-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-25T18:13:00.321Z,,,
https://www.google.com/maps/place/Superior+Property+Management/data=!4m7!3m6!1s0x8620af6202a1603f:0x7553f5e0ca898631!8m2!3d29.9745516!4d-90.0981788!16s%2Fg%2F1thq11rs!19sChIJP2ChAmKvIIYRMYaJyuD1U3U,Superior Property Management,2.5,61,Property management company,"3925 Iberville St, New Orleans, LA 70119, United States","XWF2+RP New Orleans, Louisiana, USA",,+1 504-488-7368,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrR-3dlmDH2jRaUDpiCCamH8zbAATVkIKp_vItW2_aYdpxeeCWhfRxT9P661NdpftQLQUG91GtM7TJGEIlc7GTarjOQMvLnZZ7XAeh9NF9HB2j9YBo4N4XnOE1uJRbusqakKWgI=w408-h306-k-no,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-25T18:13:04.999Z,,,
