placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/MidSouth+Pain+Treatment+Center/data=!4m7!3m6!1s0x887ea6fc2a633a4d:0x4761064f8604444a!8m2!3d35.6847638!4d-88.8276102!16s%2Fg%2F1263nb1tl!19sChIJTTpjKvymfogRSkQEhk8GYUc,MidSouth Pain Treatment Center,4.2,818,Pain management physician,"1004 Greystone Square, Jackson, TN 38305, United States","M5MC+WX Jackson, Tennessee, USA",https://midsouthpain.com/,+1 731-290-0466,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOgnEVVITZ59f7QXDbnEmLmPIHRFcpmXf3nB46z=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Jackson+TN/@35.6145169,-88.8139469,14z",2026-01-28T20:57:22.069Z,,,
https://www.google.com/maps/place/Mays+%26+Schnapp+Neurospine+and+Pain/data=!4m7!3m6!1s0x887ea7def121a115:0x28b40f1b2a3ce2cb!8m2!3d35.6761502!4d-88.8536308!16s%2Fg%2F11vplym823!19sChIJFaEh8d6nfogRy-I8KhsPtCg,Mays & Schnapp Neurospine and Pain,4.8,190,Surgical center,"23 Sandstone Cir, Jackson, TN 38305, United States","M4GW+FG Jackson, Tennessee, USA",https://www.maysandschnapp.com/location/pain-management-specialists-jackson-tn/,+1 901-747-0040,"Open · Closes 4:30 pm

Updated by this business 6 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNnZJW3Ksi1M6NxznJciaBRIQKiOSZ3dYbbcliD=w408-h540-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Jackson+TN/@35.6145169,-88.8139469,14z",2026-01-28T20:57:27.290Z,,,
"https://www.google.com/maps/place/Spectrum+Pain+Clinics,+INC./data=!4m7!3m6!1s0x887ea690c4055555:0x3641187cbb41a1dd!8m2!3d35.6729214!4d-88.8545396!16s%2Fg%2F11hy9pkrvr!19sChIJVVUFxJCmfogR3aFBu3wYQTY","Spectrum Pain Clinics, INC.",3.8,116,Pain control clinic,"15 Stonebridge Blvd, Jackson, TN 38305, United States","M4FW+55 Jackson, Tennessee, USA",https://www.encorehealthgroup.com/,+1 731-265-6946,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNqEAP1Q_xxx7YFxeJriqK6-yR6_kwprAKRNFX8=w486-h240-k-no,true,7 am–5 pm,7 am–5 pm,Closed,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Jackson+TN/@35.6145169,-88.8139469,14z",2026-01-28T20:57:31.702Z,,,
"https://www.google.com/maps/place/Eric+J.+Homberg,+MD/data=!4m7!3m6!1s0x887ea68f6b81dc87:0xde60afc9ef4c6e8a!8m2!3d35.6606101!4d-88.8772032!16s%2Fg%2F1tgdp9p7!19sChIJh9yBa4-mfogRim5M78mvYN4","Eric J. Homberg, MD",4.9,98,Pain management physician,"50 Capital Ave, Jackson, TN 38305, United States","M46F+64 Jackson, Tennessee, USA",https://www.wtbjc.com/?utm_source=gmb_auth,+1 731-661-9825,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOLUrPN7bClpz0pUGjpGaUCTIhHGDF8CmojU5vC=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Jackson+TN/@35.6145169,-88.8139469,14z",2026-01-28T20:57:36.137Z,,,
"https://www.google.com/maps/place/Brandon+Sims,+APN/data=!4m7!3m6!1s0x887ea7c2ac078d8b:0x9048b68fee354679!8m2!3d35.6606101!4d-88.8772032!16s%2Fg%2F11hp2dtk8g!19sChIJi40HrMKnfogReUY17o-2SJA","Brandon Sims, APN",4.9,118,Pain management physician,"50 Capital Ave, Jackson, TN 38305, United States","M46F+64 Jackson, Tennessee, USA",https://www.wtbjc.com/?utm_source=GMBSocialClimb&utm_medium=BrandonSims%2CAPN,+1 731-661-9825,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOf4Czi_AR6-FdABIWGOH4O2xOakk1KOaz0z9iT=w480-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Jackson+TN/@35.6145169,-88.8139469,14z",2026-01-28T20:57:40.628Z,,,
https://www.google.com/maps/place/MidSouth+Interventional+Pain+Institute/data=!4m7!3m6!1s0x887ea7f2350e093b:0x2f3fb209aed522d1!8m2!3d35.6858199!4d-88.8288715!16s%2Fg%2F11qpsksknb!19sChIJOwkONfKnfogR0SLVrgmyPy8,MidSouth Interventional Pain Institute,4.3,16,Pain control clinic,"2016 Greystone Square, Jackson, TN 38305, United States","M5PC+8F Jackson, Tennessee, USA",https://midsouthpain.com/,+1 731-707-4417,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d0glQ-T1A0NFqeyjpRki-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.721725&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Jackson+TN/@35.6145169,-88.8139469,14z",2026-01-28T20:57:44.992Z,,,
"https://www.google.com/maps/place/Akshay+Menon,+MD/data=!4m7!3m6!1s0x887ea78b87e23979:0x899d57dcd98c849f!8m2!3d35.6858199!4d-88.8288715!16s%2Fg%2F11twwhpmb2!19sChIJeTnih4unfogRn4SM2dxXnYk","Akshay Menon, MD",4.9,227,Pain management physician,"2016 Greystone Square, Jackson, TN 38305, United States","M5PC+8F Jackson, Tennessee, USA",https://midsouthpain.com/,,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2YLSqJyIP24AsJdEVX6vEJBXJb6WRrYDQan3VuL5nRiGI-LZEWLXqSX3KHuvEL8lRTJMBXEjIEbW4LdU94YOfCX9BFG12wq80s2dO1ALXxFF0pCQ2uMfQh3N8Ha8XllQPlBucBA=w408-h541-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Jackson+TN/@35.6145169,-88.8139469,14z",2026-01-28T20:57:49.503Z,,,
"https://www.google.com/maps/place/Dr.+Michael+E.+Bearb,+MD/data=!4m7!3m6!1s0x887ea1291013a34d:0x9fb2b603fdb9f5d9!8m2!3d35.6354492!4d-88.8365194!16s%2Fg%2F1tg6l9kl!19sChIJTaMTECmhfogR2fW5_QO2sp8","Dr. Michael E. Bearb, MD",5.0,1,Pain management physician,"810 W Forest Ave, Jackson, TN 38301, United States","J5P7+59 Jackson, Tennessee, USA",https://weence.com/medical/doctors/jackson-6/dr-michael-e-bearb-md/,+1 731-668-1853,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KxgKGvp_5zlmW4B3IvkgAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.77028&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Jackson+TN/@35.6145169,-88.8139469,14z",2026-01-28T20:57:51.995Z,,,
https://www.google.com/maps/place/West+Tennessee+Bone+%26+Joint+Institute/data=!4m7!3m6!1s0x887ea68e7ae3d3ff:0x267fe5704fe47d2b!8m2!3d35.6606101!4d-88.8772032!16s%2Fg%2F1tdh4mlx!19sChIJ_9Pjeo6mfogRK33kT3DlfyY,West Tennessee Bone & Joint Institute,4.8,2199,Orthopedic clinic,"50 Capital Ave, Jackson, TN 38305, United States","M46F+64 Jackson, Tennessee, USA",https://www.wtbjc.com/?utm_source=gmb_auth,+1 731-661-9825,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipN8_Qt6GoUmv0DUHjkhuBEVUh85x4xjwLQDUtZk=w455-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Jackson+TN/@35.6145169,-88.8139469,14z",2026-01-28T20:57:56.384Z,,,
"https://www.google.com/maps/place/Jeffrey+Hall,+MD/data=!4m7!3m6!1s0x887ea79ddf3f9f05:0xa015955921bab9ff!8m2!3d35.6729214!4d-88.8545396!16s%2Fg%2F11rfrdt2vz!19sChIJBZ8_352nfogR_7m6IVmVFaA","Jeffrey Hall, MD",4.9,11,Pain management physician,"15 Stonebridge Blvd, Jackson, TN 38305, United States","M4FW+55 Jackson, Tennessee, USA",https://www.encorehealthgroup.com/,+1 731-265-6946,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMr-bS_NvRGpZpyoRtPnlTVXezgGZ8HqcIt38Nv=w486-h240-k-no,true,7 am–5 pm,7 am–5 pm,Closed,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Jackson+TN/@35.6145169,-88.8139469,14z",2026-01-28T20:58:00.695Z,,,
https://www.google.com/maps/place/Dr.+Debe+E.+Williams/data=!4m7!3m6!1s0x887ea14acbf28e4d:0x7ad2efd691c409cc!8m2!3d35.6474033!4d-88.8469572!16s%2Fg%2F1vxf_y6j!19sChIJTY7yy0qhfogRzAnEkdbv0no,Dr. Debe E. Williams,5.0,2,Chiropractor,"30 Lynoak Cove, Jackson, TN 38305, United States","J5W3+X6 Jackson, Tennessee, USA",http://www.brownandwilliamschiropracticclinic.com/,+1 731-664-7955,Open · Closes 5:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xzsvIbfHZcDd0uVlvU2Q5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.69575&pitch=0&thumbfov=100,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Jackson+TN/@35.6145169,-88.8139469,14z",2026-01-28T20:58:05.076Z,,,
