placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Smith%27s+Pool+Service+Inc./data=!4m7!3m6!1s0x8859f3828c7cb5e1:0xa5dd40792657816f!8m2!3d35.5872099!4d-82.5172245!16s%2Fg%2F1tfvtnnv!19sChIJ4bV8jILzWYgRb4FXJnlA3aU,Smith's Pool Service Inc.,4.8,53,Pool cleaning service,"173 New Haw Creek Rd, Asheville, NC 28805, United States","HFPM+V4 Asheville, North Carolina, USA",https://www.smithspoolserviceinc.com/,+1 828-298-8299,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipOr817Gg2kc50efYmAVt2-NJIrcfRW0spCkUGR5=w426-h240-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-27T17:38:12.493Z,,,,
https://www.google.com/maps/place/ASP+-+America%27s+Swimming+Pool+Company+of+Asheville/data=!4m7!3m6!1s0x8859ed3f741bf19b:0xd25a19fd0598f60a!8m2!3d35.608324!4d-82.5313569!16s%2Fg%2F1hhgk6nrx!19sChIJm_EbdD_tWYgRCvaYBf0ZWtI,ASP - America's Swimming Pool Company of Asheville,4.7,111,Swimming pool contractor,,,https://www.asppoolco.com/asheville,+1 828-374-1121,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN8lCVURnm4S-IAy6u5tjaYhF_OUzZ4_no_d87I=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-27T17:38:18.505Z,,,,
https://www.google.com/maps/place/Medallion+Pool+Company/data=!4m7!3m6!1s0x88598b276bf25da1:0x3ca279d610a8a0cd!8m2!3d35.642038!4d-82.5764544!16s%2Fg%2F1tdw8sk3!19sChIJoV3yayeLWYgRzaCoENZ5ojw,Medallion Pool Company,4.1,8,Swimming pool contractor,"51 N Merrimon Ave #101, Asheville, NC 28804, United States","JCRF+RC Asheville, North Carolina, USA",http://www.medallionpool.com/,+1 828-253-4594,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPkVBpB4vizSH-tMPNeolaQ6b8B7lyMniKn6m0p=w408-h242-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-27T17:38:23.465Z,,,,
https://www.google.com/maps/place/Asheville+Pool+and+Patio/data=!4m7!3m6!1s0x88598c8f51e51a01:0x24fe6ff0ba6c93b7!8m2!3d35.5892749!4d-82.5994391!16s%2Fg%2F1tfbz5bz!19sChIJARrlUY-MWYgRt5NsuvBv_iQ,Asheville Pool and Patio,4.7,106,Swimming pool contractor,"40 New Leicester Hwy, Asheville, NC 28806, United States","HCQ2+P6 Asheville, North Carolina, USA",http://www.ashevillepoolandpatio.com/,+1 828-253-6233,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSznuiG8lAzCPUEve8m0UzC1oI-p3_k_P8fSGcWgqJO98w00euF4HsXDjyd1hfi178e8I8SBM4Ml0pXuWt3oeV-6XPK1yr-3eaGeyKO7jvtkEsuOL_uVnjCY8U1O0Dm5D6dXwvK_XZ6SKZI=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-27T17:38:28.508Z,,,,
https://www.google.com/maps/place/Tom%27s+Pool+Services/data=!4m7!3m6!1s0x8859edcf71825c55:0xfbc5032741c84965!8m2!3d35.4819416!4d-82.4986882!16s%2Fg%2F11fj6xg958!19sChIJVVyCcc_tWYgRZUnIQScDxfs,Tom's Pool Services,5.0,2,Swimming pool repair service,"3forest ridge, 3 Forest Ridge Dr, Arden, NC 28704, United States","FGJ2+QG Arden, Asheville, NC, USA",https://www.aquaticsconnect.com/arden/services-vendors/tom-s-pool-services,+1 828-702-1074,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gTkP0BgaKPhvkYejTKkbfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=232.02962&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-27T17:38:31.743Z,,,,
"https://www.google.com/maps/place/Waterworks+Pool+%26+Spa,+LLC/data=!4m7!3m6!1s0x8859f28d41775b4d:0xe65b13262c1d99db!8m2!3d35.5299297!4d-82.528339!16s%2Fg%2F1tfc2r60!19sChIJTVt3QY3yWYgR25kdLCYTW-Y","Waterworks Pool & Spa, LLC",4.3,115,Hot tub store,"1200 Hendersonville Rd, Asheville, NC 28803, United States","GFHC+XM Asheville, North Carolina, USA",https://www.waterworks.fun/,+1 828-277-8041,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOIP-admwH6LiGx7vo6J_a4zAkyRh6i0G1pQYI9=w426-h240-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-27T17:38:37.123Z,· In-store shopping · In-store pick-up · Delivery,,,
https://www.google.com/maps/place/A+%26+B+Pools+%26+More+Inc/data=!4m7!3m6!1s0x8859f35155555555:0x6e73b4f40e317563!8m2!3d35.5927461!4d-82.5564559!16s%2Fg%2F1262z1555!19sChIJVVVVVVHzWYgRY3UxDvS0c24,A & B Pools & More Inc,3.0,2,Swimming pool repair service,"Asheville, NC 28801, United States",,,+1 828-279-5744,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m-TorBILcPuU4D3V5ychHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=236.82164&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-27T17:38:40.258Z,,,,
https://www.google.com/maps/place/Hot+Springs+Pools+%26+Spas/data=!4m7!3m6!1s0x8859ecf0d5a8782f:0x3803c7527878bdf0!8m2!3d35.4517274!4d-82.5241422!16s%2Fg%2F1tf08cp1!19sChIJL3io1fDsWYgR8L14eFLHAzg,Hot Springs Pools & Spas,4.6,141,Swimming pool contractor,"221 Airport Rd, Arden, NC 28704, United States","FF2G+M8 Arden, Asheville, NC, USA",http://www.hotspringspools.net/,+1 828-687-8080,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOwYbAJYBPg3lDUUM6HcVjIwMperyV_8rF3qEcS=w427-h240-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-27T17:38:45.618Z,,,,
https://www.google.com/maps/place/Luther+Pool+%26+Spa/data=!4m7!3m6!1s0x88598ebceca81e9b:0x8aa0393b6a22b833!8m2!3d35.5868796!4d-82.6608343!16s%2Fg%2F1tvm3g_f!19sChIJmx6o7LyOWYgRM7giajs5oIo,Luther Pool & Spa,5.0,2,Swimming pool contractor,"23 Patina Trail Rd, Asheville, NC 28806, United States","H8PQ+QM Asheville, North Carolina, USA",,+1 828-667-9030,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz6Ly2d7AgTb299NcRADlq__7Eh4_uTSgW6fM5S-eaKVs_VwRvkPQBcFRgq_C5iaZrjhGaqWI0parvsahWcadw7hLsHKMHSjhiIUdjooW-20iRruH8XpgYoCcymfzL6xDqyaNrL=w408-h306-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-27T17:38:50.515Z,,,,
https://www.google.com/maps/place/Sacred+Waters+Construction+Corp/data=!4m7!3m6!1s0x8859f9ded33c01db:0x6f98328412cde9ad!8m2!3d35.6161088!4d-82.3182857!16s%2Fg%2F11wg4y6r6f!19sChIJ2wE80975WYgRrenNEoQymG8,Sacred Waters Construction Corp,5.0,4,General contractor,"151 NC-9 STE B - 212, Black Mountain, NC 28711, United States","JM8J+CM Black Mountain, North Carolina, USA",http://www.sacredwaterscorp.com/,+1 828-419-0551,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOvgkct0rIF13R3QxWarPRe7pV2hhpxIrO_u0Hs=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-10-27T17:38:56.235Z,,,,
