placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,error
"https://www.google.com/maps/place/Pain+Management+Consultants+of+Southwest+Florida,+PL/data=!4m7!3m6!1s0x88db4774e7a0ece5:0xf8a2e63d405f3bc7!8m2!3d26.6319981!4d-81.9554386!16s%2Fg%2F11h2qx4ltj!19sChIJ5eyg53RH24gRxztfQD3movg","Pain Management Consultants of Southwest Florida, PL",4.3,136,Pain control clinic,"1031 SE 9th Pl #5, Cape Coral, FL 33990, United States","J2JV+QR Cape Coral, Florida, USA",https://www.treatingpain.com/cape-coral/?utm_source=google&utm_medium=local&utm_campaign=cape-coral,,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo5WQiJuUR1LHP4lTPVImcqWOGARqtc4TVBSvhta72JgJlVJVo9mFw28XujchKgqwIblVoY_aqe25RMl9TGcjWeMg7sGiPaobw_UzXYwa8lIZFineX1lVQJZ2UNWyh8y-ngYDE=w408-h240-k-no-pi-10.344717-ya190.37332-ro0.12532854-fo100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-28T19:10:11.321Z,,,
https://www.google.com/maps/place/LPG+Pain+Management+-+Cape+Coral+Hospital/data=!4m7!3m6!1s0x88db4100145666b9:0x34122bb9b75e7ec4!8m2!3d26.6390927!4d-81.9421578!16s%2Fg%2F11hwfvw05b!19sChIJuWZWFABB24gRxH5et7krEjQ,LPG Pain Management - Cape Coral Hospital,2.0,5,Pain management physician,"650 Del Prado Blvd S #106, Cape Coral, FL 33990, United States","J3Q5+J4 Cape Coral, Florida, USA",https://www.leehealth.org/our-services/pain-management?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 239-424-3492,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPba1h0II-hKHzjewdorf3YtVThKHYfKBqTtH_4=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-28T19:10:16.805Z,,,
https://www.google.com/maps/place/Jaffe+Sports+Medicine+-+Cape+Coral/data=!4m7!3m6!1s0x88db410a293e796b:0xb6d0e90afdf3f61d!8m2!3d26.6437736!4d-81.9405786!16s%2Fg%2F11wnbkrvzj!19sChIJa3k-KQpB24gRHfbz_Qrp0LY,Jaffe Sports Medicine - Cape Coral,4.9,50,Pain management physician,"455 Del Prado Blvd S, Cape Coral, FL 33990, United States","J3V5+GQ Cape Coral, Florida, USA",https://jaffesportsmedicine.com/,+1 239-486-7015,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNTRvq52ENhGKGcLNZp8QskJUkWJLU9aMfkVY3r=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-28T19:10:21.198Z,,,
"https://www.google.com/maps/place/Alan+Nguyen,+DO+%7C+Interventional+Pain+Management+%26+Sports+Medicine/data=!4m7!3m6!1s0xa672e7935010920b:0x4a86d3cd5216e4a5!8m2!3d26.6053104!4d-81.8490647!16s%2Fg%2F11rdtz3q1g!19sChIJC5IQUJPncqYRpeQWUs3Thko","Alan Nguyen, DO | Interventional Pain Management & Sports Medicine",5.0,295,Sports medicine physician,"3033 Winkler Ave #100, Fort Myers, FL 33916, United States","J542+49 Fort Myers, Florida, USA",https://gardnerorthopedics.com/provider/alan-nguyen,+1 239-277-7070,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMfgTkoSvtlGxpnQMjy3-y9ZORz3Rdf5-fcSAEF=w408-h541-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-28T19:10:25.554Z,Identifies as veteran-owned,,
"https://www.google.com/maps/place/Pain+Management+%7C+Remone+Yousif,+MD/data=!4m7!3m6!1s0x88db41f2df293e01:0xd34d432b5bd9a99!8m2!3d26.6390157!4d-81.9432369!16s%2Fg%2F11jrd5llkl!19sChIJAT4p3_JB24gRmZq9tTLUNA0","Pain Management | Remone Yousif, MD",3.5,14,Pain management physician,"650 Del Prado Blvd S, Cape Coral, FL 33990, United States","J3Q4+JP Cape Coral, Florida, USA",https://www.leehealth.org/find-a-doctor/remone-yousif,+1 239-424-3492,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=adLKFwF8_pcmTo3L1eDW1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.66074&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-28T19:10:28.098Z,,,
https://www.google.com/maps/place/Joint+Implant+Surgeons+of+Florida+Cape+Coral+Location/data=!4m7!3m6!1s0x88db41478119513b:0x2dabc8036e33b226!8m2!3d26.6392089!4d-81.9405584!16s%2Fg%2F1vnnk69j!19sChIJO1EZgUdB24gRJrIzbgPIqy0,Joint Implant Surgeons of Florida Cape Coral Location,4.9,458,Orthopedic clinic,"657 Del Prado Blvd S, Cape Coral, FL 33990, United States","J3Q5+MQ Cape Coral, Florida, USA",https://jointimplant.com/,+1 239-337-2003,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo66rII6yc1sp9MZY0425Oeg1f2cxzEu9sSjZEwH02Fm4fEylsVmDYNpayuNFGkuMB7DTSPxw2_ek79Amd28NohzZTADPokV3AkydwJ_LqD3RXuFjD4_MxLDMkVYf077ltQn7g=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–3 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-28T19:10:32.555Z,,,
"https://www.google.com/maps/place/Pain+Management+Consultants+of+Southwest+Florida,+PL/data=!4m7!3m6!1s0x88db403e003be315:0xf3e7daf8de4e9cb4!8m2!3d26.5448887!4d-81.8865433!16s%2Fg%2F1tg87g6b!19sChIJFeM7AD5A24gRtJxO3vja5_M","Pain Management Consultants of Southwest Florida, PL",4.3,240,Pain control clinic,"7964 Summerlin Lakes Dr, Fort Myers, FL 33907, United States","G4V7+X9 Fort Myers, Florida, USA",https://www.treatingpain.com/fort-myers/?utm_source=google&utm_medium=local&utm_campaign=fort-myers,+1 239-333-1177,Open · Closes 3:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqlZau8cKqL3aJmHGJJqFRcgPyQW6dhx4m6OisPUgR1cxWnd0qndjV6zvF5UpyrsUr6okWSgUXi-4YNLZrvzdoiR_kXOPxZSMPDlfra-YTeCHJDB6Tfp5700mJJU3oHbTG52_Vz=w408-h306-k-no,true,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,Closed,Closed,7:30 am–3:30 pm,7:30 am–3:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-28T19:10:37.168Z,,,
https://www.google.com/maps/place/Jaffe+Sports+Medicine/data=!4m7!3m6!1s0x88db41466f728007:0x2f78b9cf7e6a2b53!8m2!3d26.6437804!4d-81.9406202!16s%2Fg%2F11f37yy74y!19sChIJB4Byb0ZB24gRUytqfs-5eC8,Jaffe Sports Medicine,4.7,192,Surgical center,"455 Del Prado Blvd S, Cape Coral, FL 33990, United States","J3V5+GQ Cape Coral, Florida, USA",http://jaffesportsmedicine.com/locations/cape-coral/?utm_source=GMBSocialClimb&utm_medium=JaffeSportsMedicine,+1 239-703-7096,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoq24TkSnNyHXKHfg27E9wdcdC6uvDtoT-nFBqm-NHrt3dSMQ6K1vz5gWr1m_WGgGEQ6eli_n2rzAo6ySLIT_CiPqdW30amgKyfPQLaFrlTwsGCBOfU5bDqVKabpsQf9JnKLS63=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-28T19:10:41.737Z,,,
https://www.google.com/maps/place/Interventional+Pain+Management+-+Associates+in+Medicine+%26+Surgery/data=!4m7!3m6!1s0x88db172b3c6fb987:0xdbce4d7587385eb0!8m2!3d26.647532!4d-81.9405771!16s%2Fg%2F11gjs28rns!19sChIJh7lvPCsX24gRsF44h3VNzts,Interventional Pain Management - Associates in Medicine & Surgery,,,Pain control clinic,"217 Del Prado Blvd S # 201, Cape Coral, FL 33990, United States","J3X5+2Q Cape Coral, Florida, USA",http://www.aimsfl.com/,+1 239-573-1001,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PQxaI1a1_ulaPE71IzipiQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.2013&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-28T19:10:45.977Z,,,
https://www.google.com/maps/place/Active+Med+Pros/data=!4m7!3m6!1s0x88db39d5cf87639d:0x68ea4c6e1976490d!8m2!3d26.6365341!4d-81.9436358!16s%2Fg%2F11lq5m9834!19sChIJnWOHz9U524gRDUl2GW5M6mg,Active Med Pros,4.8,83,Chiropractor,"1413 Viscaya Pkwy, Cape Coral, FL 33990, United States","J3P4+JG Cape Coral, Florida, USA",https://www.activemedpros.com/,,Closed · Opens 3 pm,https://lh3.googleusercontent.com/p/AF1QipOELDQ9hWien5XCbXZYe9a5Y_RFKrqTR-FjQ_nU=w408-h332-k-no,true,"9 am–1 pm, 3–6 pm","9 am–1 pm, 3–6 pm",Closed,Closed,Closed,"9 am–1 pm, 3–6 pm","9 am–1 pm, 3–6 pm","https://www.google.com/maps/search/pain+management+physician+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-01-28T19:10:50.318Z,LGBTQ+ friendly,,
