placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Shoreline+Property+Management/data=!4m7!3m6!1s0x808e40196810f571:0xe118bbdc479793eb!8m2!3d36.981196!4d-122.0106425!16s%2Fg%2F1tjv3rh3!19sChIJcfUQaBlAjoAR65OXR9y7GOE,Shoreline Property Management,4.7,196,Property management company,"1100 Water St #1a, Santa Cruz, CA 95062, United States","XXJQ+FP Santa Cruz, California, USA",http://www.shorelinepropertymanagement.com/,+1 831-426-8013,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipM4I5JY3sgUulpeCNalJ5Ts4gzvJNFyL_zy2Oa4=w408-h544-k-no,true,9 am–4:30 pm,9 am–12 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-09-25T18:55:58.222Z,,,
"https://www.google.com/maps/place/Utopia+Property+Management+%7C+Santa+Cruz,+CA/data=!4m7!3m6!1s0x808e4022f9f8275d:0xef58e759ce7e76b4!8m2!3d36.9736179!4d-122.0306067!16s%2Fg%2F1hg4ywf33!19sChIJXSf4-SJAjoARtHZ-zlnnWO8","Utopia Property Management | Santa Cruz, CA",4.8,120,Property management company,"343 Church St, Santa Cruz, CA 95060, United States","XXF9+CQ Santa Cruz, California, USA",https://utopiamanagement.com/property-management-in-santa-cruz-ca,+1 831-580-1111,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMPTRYcx2qc1d3JH7V0QreNHfINNQcsFgsJtcWI=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-09-25T18:56:03.575Z,,,
https://www.google.com/maps/place/PMI+Santa+Cruz/data=!4m7!3m6!1s0x808e474e4637bc81:0x791ec841458aca51!8m2!3d36.9802771!4d-122.0202255!16s%2Fg%2F11b6cvnbll!19sChIJgbw3Rk5HjoARUcqKRUHIHnk,PMI Santa Cruz,4.8,31,Property management company,"410 May Ave Ste A, Santa Cruz, CA 95060, United States","XXJH+4W Santa Cruz, California, USA",https://www.santacruzpropertymanagementinc.net/,+1 831-471-7878,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMjzOppm82nzv0dyWByIccX69VvazuPfGxGNVJR=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,12 am–4 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-09-25T18:56:08.778Z,,,
https://www.google.com/maps/place/PURE+Property+Management+of+California/data=!4m7!3m6!1s0x808e154aecff9f55:0x3cbac9ed2813b620!8m2!3d36.976584!4d-122.0172811!16s%2Fg%2F1thln95m!19sChIJVZ__7EoVjoARILYTKO3Jujw,PURE Property Management of California,4.1,68,Property management company,"555 Soquel Ave Ste 220, Santa Cruz, CA 95062, United States","XXGM+J3 Santa Cruz, California, USA",https://siliconvalley.purepm.co/,+1 831-475-1355,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNT0CHZtawNl2iFqWFOcyA3pZDjMI0MSnZEQw0S=w647-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-09-25T18:56:13.693Z,,,
https://www.google.com/maps/place/Blue+Sky+Real+Estate+and+Management/data=!4m7!3m6!1s0x808e4028a4805995:0xcd0ea61ecc5c66a1!8m2!3d36.970452!4d-122.026319!16s%2Fg%2F1hc2rj2cq!19sChIJlVmApChAjoARoWZczB6mDs0,Blue Sky Real Estate and Management,4.3,16,Property management company,"412 Cedar St # A, Santa Cruz, CA 95060, United States","XXCF+5F Santa Cruz, California, USA",https://www.blueskysantacruz.com/,+1 831-334-7676,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOZ8XNC7hQ96hplWwM7Rz5hEJQiqEkeDBZCvwaV=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-09-25T18:56:18.306Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/PowerWest+Properties+Santa+Cruz/data=!4m7!3m6!1s0x808e40262c8cbad7:0xa873cf1e9fa6b9ef!8m2!3d36.972946!4d-122.026521!16s%2Fg%2F1v3lq5cl!19sChIJ17qMLCZAjoAR77mmnx7Pc6g,PowerWest Properties Santa Cruz,4.1,15,Property management company,"118 Pearl Alley Suite C, Santa Cruz, CA 95060, United States","XXFF+59 Santa Cruz, California, USA",https://powerwestproperties.com/,+1 831-515-5601,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FVxcah5o3wws1peOZp1Nig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.380787&pitch=0&thumbfov=100,true,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-09-25T18:56:23.021Z,,,
"https://www.google.com/maps/place/Pacific+Sun+Property+Management,+Inc./data=!4m7!3m6!1s0x808e402f1249cb0d:0xae041a0bf720eed1!8m2!3d36.9759848!4d-122.029476!16s%2Fg%2F1td5rhsx!19sChIJDctJEi9AjoAR0e4g9wsaBK4","Pacific Sun Property Management, Inc.",3.9,18,Property management company,"734 Chestnut St, Santa Cruz, CA 95060, United States","XXGC+96 Santa Cruz, California, USA",http://santacruzrentals.org/,+1 831-471-2424,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RP-PZjMdDTzoyIXAHl8_9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.97122&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-09-25T18:56:25.588Z,,,
https://www.google.com/maps/place/Marini+%26+Locatelli+Property+Management/data=!4m7!3m6!1s0x808e41860e44acf1:0x5e5a637cd3fa2a98!8m2!3d36.9880447!4d-122.0306404!16s%2Fg%2F11n80dsljb!19sChIJ8axEDoZBjoARmCr603xjWl4,Marini & Locatelli Property Management,3.6,5,Property management company,"1111 River St # A, Santa Cruz, CA 95060, United States","XXQ9+6P Santa Cruz, California, USA",http://mlpm831.com/,+1 831-216-8225,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IfCCJ26WnHct4VwrykDedA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.25543&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-09-25T18:56:30.328Z,,,
https://www.google.com/maps/place/Schooner+Realty/data=!4m7!3m6!1s0x808e402f471a2fdd:0xe25295e05ce7c43b!8m2!3d36.975595!4d-122.0282285!16s%2Fg%2F1thr7djg!19sChIJ3S8aRy9AjoARO8TnXOCVUuI,Schooner Realty,4.8,18,Real estate agency,"1015 Cedar St, Santa Cruz, CA 95060, United States","XXGC+6P Santa Cruz, California, USA",https://www.schoonersantacruz.com/,+1 831-425-1515,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPXp9MEyTkaT3MmtL48a6XNgdDqGETc5Wz6MsQ=w408-h272-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–5 pm,9 am–5 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-09-25T18:56:35.291Z,Identifies as women-owned,,
https://www.google.com/maps/place/Carle+%26+Carle/data=!4m7!3m6!1s0x808e4020d204c6bd:0xa1b042e3ffac3da7!8m2!3d36.9738927!4d-122.0208748!16s%2Fg%2F1tksnlnk!19sChIJvcYE0iBAjoARpz2s_-NCsKE,Carle & Carle,5.0,1,Property management company,"314 Soquel Ave, Santa Cruz, CA 95062, United States","XXFH+HM Santa Cruz, California, USA",,+1 831-423-5364,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=84lYW9HL3dEEIWEuqEh66Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.566895&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-09-25T18:56:37.870Z,,,
https://www.google.com/maps/place/Santa+Cruz+Property+Management+Co./data=!4m7!3m6!1s0x808e156b54904653:0x5092fea706fcccf8!8m2!3d36.969766!4d-121.964631!16s%2Fg%2F11cp7nwtwr!19sChIJU0aQVGsVjoAR-Mz8Bqf-klA,Santa Cruz Property Management Co.,2.9,54,Property management company,"1240 41st Ave, Capitola, CA 95010, United States","X29P+W4 Capitola, California, USA",http://www.santacruzproperty.com/,+1 831-462-6424,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMdxincOnjqdbqmWshIKQQMgpOHmFnbcAI1eVP1=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-09-25T18:56:43.070Z,,,
https://www.google.com/maps/place/Pelican+Property+Management/data=!4m7!3m6!1s0x808e41ee97fca40d:0x90790474d5f8aab2!8m2!3d36.9813756!4d-122.0306373!16s%2Fg%2F11kc2zrmpk!19sChIJDaT8l-5BjoARsqr41XQEeZA,Pelican Property Management,,,Property management company,"303 Potrero St #58, Santa Cruz, CA 95060, United States","XXJ9+HP Santa Cruz, California, USA",,+1 831-600-8586,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AWBdwfexp_ieMF6J6AKvNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.08038&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–3 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-09-25T18:56:47.706Z,,,
"https://www.google.com/maps/place/Rutherford+Management+Company/@36.964949,-121.9877214,17z/data=!3m1!4b1!4m6!3m5!1s0x808e154a2a3aaaab:0x6ef90d720f4dcedf!8m2!3d36.964949!4d-121.9877214!16s%2Fg%2F11nnwftd2h",Rutherford Management Company,,,Property management company,"1630 Merrill St, Santa Cruz, CA 95062, United States","X276+XW Santa Cruz, California, USA",https://www.rutherfordliving.com/apartments/ca/santa-cruz/breakwater/,+1 831-471-5274,Open ⋅ Closes 6 pm,,false,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-09-25T18:56:54.371Z,,,
https://www.google.com/maps/place/Distinct+Property+Management/data=!4m7!3m6!1s0x808e4021acbc713d:0xdb3da23e5fb2902d!8m2!3d36.9736179!4d-122.0306067!16s%2Fg%2F11kc8mhvp5!19sChIJPXG8rCFAjoARLZCyXz6iPds,Distinct Property Management,,,Property management company,"343 Church St, Santa Cruz, CA 95060, United States","XXF9+CQ Santa Cruz, California, USA",https://mydistinct.com/contact-us-santa-cruz-property-management/,+1 800-395-9136,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ht3D_tBgSrkJGUibzcYnrg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=211.85402&pitch=0&thumbfov=100,false,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-09-25T18:56:58.804Z,,,
https://www.google.com/maps/place/Anderson+Christie+Real+Estate/data=!4m7!3m6!1s0x808e40259e182395:0x1fb94c6143f6a382!8m2!3d36.9773992!4d-122.0265762!16s%2Fg%2F1jgl_1qn8!19sChIJlSMYniVAjoARgqP2Q2FMuR8,Anderson Christie Real Estate,3.9,35,Real estate agency,"115 Knight St, Santa Cruz, CA 95060, United States","XXGF+X9 Santa Cruz, California, USA",http://www.andersonchristie.com/,+1 831-515-8421,"Open ⋅ Closes 5 pm

Updated by others 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMjBszDGPdRNwdjKgXw5erWk88CNLNw4fNC30w8=w408-h289-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Santa+Cruz+Santa+Cruz+CA/@36.9741275,-122.028807,14z",2025-09-25T18:57:03.448Z,,,
