placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/CMC+Pain+Management/data=!4m7!3m6!1s0x890065d6dbe02cbb:0xabed0e07aeb14c11!8m2!3d33.751987!4d-78.8150302!16s%2Fg%2F11tfmsxjhj!19sChIJuyzg29ZlAIkREUyxrgcO7as,CMC Pain Management,4.9,444,Medical clinic,"811 82nd Pkwy Suite B, Myrtle Beach, SC 29572, United States","Q52M+QX Myrtle Beach, South Carolina, USA",https://www.conwaymedicalcenter.com/locations/cmc-pain-management/,+1 843-839-4598,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPW0yDdluZtsj1PD2WQGnozaX8b7Al1-8PawFTl=w421-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-28T19:18:20.090Z,,,,
https://www.google.com/maps/place/Spine+Pain+Center+-+North+Myrtle+Beach/data=!4m7!3m6!1s0x8900874f7edcc1dd:0xe6d9ab747e4b98c2!8m2!3d33.849143!4d-78.6546019!16s%2Fg%2F11h_7w0f6z!19sChIJ3cHcfk-HAIkRwphLfnSr2eY,Spine Pain Center - North Myrtle Beach,4.9,94,Chiropractor,"2100 Old Hwy 17 N Unit 101, North Myrtle Beach, SC 29582, United States","R8XW+M5 North Myrtle Beach, South Carolina, USA",https://www.spine-paincenter.com/location/north-myrtle-beach-sc,+1 843-273-4205,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOOj-5NjjLXtdOnuq3BhUkZPhJxYN3Ce-nUT-je=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–12 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-28T19:18:24.648Z,,,,
"https://www.google.com/maps/place/Joshua+R.+Gore,+M.D./data=!4m7!3m6!1s0x89007dfab9708be5:0xcd67dc84c15cb237!8m2!3d33.8451026!4d-78.6578775!16s%2Fg%2F11t85l2vpx!19sChIJ5Ytwufp9AIkRN7JcwYTcZ80","Joshua R. Gore, M.D.",5.0,328,Pain management physician,"1621 Hwy 17 N, North Myrtle Beach, SC 29582, United States","R8WR+2R North Myrtle Beach, South Carolina, USA",https://www.orthosc.org/doctors/joshua-r-gore-md?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite,+1 843-353-3460,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO9gbNk22XmfXrXAT_dD5vSBoyan9Wh5YawJmX9=w408-h612-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-28T19:18:29.503Z,,,,
https://www.google.com/maps/place/United+Physician+Group+Pain+Management/data=!4m7!3m6!1s0x89006572acfd10d9:0x1276a4a1885dad1e!8m2!3d33.754467!4d-78.8181152!16s%2Fg%2F11j36px2s9!19sChIJ2RD9rHJlAIkRHq1diKGkdhI,United Physician Group Pain Management,3.3,31,Pain control clinic,"8203 Nigels Dr # 100, Myrtle Beach, SC 29572, United States","Q53J+QQ Myrtle Beach, South Carolina, USA",https://unitedphysiciangroup.com/,+1 843-491-1630,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Lmf3Kr9WiA0zKaaWM3MzjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.00066&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-28T19:18:33.764Z,,,,
https://www.google.com/maps/place/Dunes+Pain+Relief+Center/data=!4m7!3m6!1s0x890069eef89e2411:0x79536576ec7cb031!8m2!3d33.7328552!4d-78.8601227!16s%2Fg%2F11rgcf_w6s!19sChIJESSe-O5pAIkRMbB87HZlU3k,Dunes Pain Relief Center,4.6,10,Pain management physician,"4710 Oleander Dr, Myrtle Beach, SC 29577, United States","P4MQ+4X Myrtle Beach, South Carolina, USA",,+1 843-839-1935,Open · Closes 5 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W-1w85RM5jRo8dq5f3pLYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=146.21391&pitch=0&thumbfov=100,true,9 am–5 am,9 am–5 am,9 am–5 am,9 am–5 am,9 am–5 am,9 am–5 am,9 am–5 am,"https://www.google.com/maps/search/pain+management+physician+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-28T19:18:38.085Z,,,,
https://www.google.com/maps/place/SC+Pain+%26+Spine+Specialists/data=!4m7!3m6!1s0x8900872e858c873d:0x4ff742fdbaf990f6!8m2!3d33.8763236!4d-78.6154098!16s%2Fg%2F11h6b00ymk!19sChIJPYeMhS6HAIkR9pD5uv1C908,SC Pain & Spine Specialists,4.9,728,Medical office,"1569 US-17, Little River, SC 29566, United States","V9GM+GR Little River, South Carolina, USA",https://www.scpainandspine.com/,+1 843-839-7246,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XaxnUBrwqZ2n-XSq8uiLEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.1868153&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-28T19:18:42.498Z,,,,
"https://www.google.com/maps/place/Scott+B.+Sauer,+D.O./data=!4m7!3m6!1s0x89006f4014071f35:0x3a5ba80bebdd3680!8m2!3d33.7571469!4d-78.8588776!16s%2Fg%2F1vmr272h!19sChIJNR8HFEBvAIkRgDbd6wuoWzo","Scott B. Sauer, D.O.",4.9,539,Pain management physician,"210 Village Center Blvd #150, Myrtle Beach, SC 29579, United States","Q44R+VC Myrtle Beach, South Carolina, USA",https://www.orthosc.org/doctors/scott-b-sauer-do?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite,+1 843-353-3460,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPO45lZeeuS5beJ84u4Q8ccQXsvrQRhOFNKxUYK=w408-h571-k-no,true,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-28T19:18:46.782Z,,,,
https://www.google.com/maps/place/Dr+Farayi+Mbuvah/data=!4m7!3m6!1s0x890065eaddfaaaab:0x4f709f0c1dab699f!8m2!3d33.751987!4d-78.8150302!16s%2Fg%2F11rwxg1d2w!19sChIJq6r63eplAIkRn2mrHQyfcE8,Dr Farayi Mbuvah,4.6,15,Pain management physician,"811 82nd Pkwy Suite B, Myrtle Beach, SC 29572, United States","Q52M+QX Myrtle Beach, South Carolina, USA",https://www.conwaymedicalcenter.com/providers/farayi-mbuvah-md/,+1 843-839-4598,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CbUUvnWeOQoQUK3EFEyeRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.8825&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-28T19:18:51.183Z,,,,
"https://www.google.com/maps/place/Kenneth+J.+Wenz,+M.D./data=!4m7!3m6!1s0x89006f4013604b69:0x6c5fd44d45978f0a!8m2!3d33.7571469!4d-78.8588776!16s%2Fg%2F1ts303td!19sChIJaUtgE0BvAIkRCo-XRU3UX2w","Kenneth J. Wenz, M.D.",5.0,453,Pain management physician,"210 Village Center Blvd #150, Myrtle Beach, SC 29579, United States","Q44R+VC Myrtle Beach, South Carolina, USA",https://www.orthosc.org/doctors/kenneth-j-wenz-md?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite,+1 843-353-3460,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPNs__Nv4TH08bL-ZtolBWY7U4Umuj59opYFFpu=w408-h571-k-no,true,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-28T19:18:55.604Z,,,,
https://www.google.com/maps/place/North+Myrtle+Beach+Chiropractic/data=!4m7!3m6!1s0x89007d393f626d09:0x5945d29cb8ccb604!8m2!3d33.8330348!4d-78.6754183!16s%2Fg%2F1tgyxkwg!19sChIJCW1iPzl9AIkRBLbMuJzSRVk,North Myrtle Beach Chiropractic,4.8,152,Chiropractor,"513 Hwy 17 N, North Myrtle Beach, SC 29582, United States","R8MF+6R North Myrtle Beach, South Carolina, USA",http://www.nmbchiro.com/,+1 843-280-7000,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM3Tx-cFe4X2GS2DshkozrTBodsizh4Oah3c-hk=w408-h544-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-28T19:19:00.030Z,,,,
