placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Rescom+HOA/data=!4m7!3m6!1s0x87bae39435ee4fa3:0xa7c5587214a9fa34!8m2!3d37.6697002!4d-97.329162!16s%2Fg%2F11fx7x4f97!19sChIJo0_uNZTjuocRNPqpFHJYxac,Rescom HOA,2.7,26,Property management company,"725 E Bayley St, Wichita, KS 67211, United States","MM9C+V8 Wichita, Kansas, USA",https://rescomhoa.com/,+1 316-440-4412,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DcOdXP43pAI4-3GVDOVSeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.27051&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-25T18:29:19.451Z,,,
https://www.google.com/maps/place/Keyrenter+Wichita+Property+Management/data=!4m7!3m6!1s0x87bae352826a9a7d:0x85cee07ccb951c24!8m2!3d37.6908863!4d-97.3312939!16s%2Fg%2F11tnhk9z2j!19sChIJfZpqglLjuocRJByVy3zgzoU,Keyrenter Wichita Property Management,4.9,83,Property management company,"334 N St Francis Ave Suite 357, Wichita, KS 67202, United States","MMR9+9F Wichita, Kansas, USA",https://keyrenterwichita.com/,+1 316-391-7000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMR8Kk_ceS6pkLMcUvICVi43S_88VcBod0kPxUY=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-25T18:29:26.323Z,,,
https://www.google.com/maps/place/Real+Property+Management+First+Choice+-+Wichita/data=!4m7!3m6!1s0x87bae3378758059d:0xad6d2832f09a7a45!8m2!3d37.6912061!4d-97.3424492!16s%2Fg%2F11h2qwv3wt!19sChIJnQVYhzfjuocRRXqa8DIoba0,Real Property Management First Choice - Wichita,4.7,356,Property management company,"355 N Waco Ave Suite 230, Wichita, KS 67202, United States","MMR5+F2 Wichita, Kansas, USA",https://www.rpmfirstchoice.com/?cid=LSTL_RPM000203&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 316-796-5051,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOInLy8n0-8gFOOarn-Q-AvoZLWdQtbS_Ukb6Tj=w408-h544-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-25T18:29:32.229Z,,,
https://www.google.com/maps/place/E%2FH+Property+Management+LLC/data=!4m7!3m6!1s0x87bae166c127b725:0xfad01b5e001ac80e!8m2!3d37.7035695!4d-97.3900894!16s%2Fg%2F11m96jbdbf!19sChIJJbcnwWbhuocRDsgaAF4b0Po,E/H Property Management LLC,4.1,56,Property management company,"1101 N West St, Wichita, KS 67203, United States","PJ35+CX Wichita, Kansas, USA",http://www.ehpropmanagement.com/,+1 316-425-0555,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOEYFnUQdG4f-y_nm20qeFCBlB7wUIvCZ4wvwVN=w426-h240-k-no,true,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-25T18:29:37.314Z,,,
https://www.google.com/maps/place/HOA+Management+Services/data=!4m7!3m6!1s0x87bade2c797ec78b:0x98bda7493d2ffe0f!8m2!3d37.6868209!4d-97.31427!16s%2Fg%2F1thx93zf!19sChIJi8d-eSzeuocRD_4vPUmnvZg,HOA Management Services,1.9,115,Property management company,"1900 E Douglas Ave, Wichita, KS 67214, United States","MMPP+P7 Wichita, Kansas, USA",http://www.homeownermgnt.com/,+1 316-351-7650,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WK2X-VBBv49uDSEE6zFHSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.335752&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–1 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-25T18:29:42.575Z,,,
https://www.google.com/maps/place/Wichita+Property+Management/data=!4m7!3m6!1s0x87bae0d9a5eeaaab:0x4f9b465b8a5bed31!8m2!3d37.6745791!4d-97.3983235!16s%2Fg%2F11nnwg1xbw!19sChIJq6rupdnguocRMe1biltGm08,Wichita Property Management,5.0,1,Property management company,"625 S Anna St, Wichita, KS 67209, United States","MJF2+RM Wichita, Kansas, USA",https://www.wichitapropertymanagementinc.com/contact,+1 316-799-3595,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cSSeclq1PzFwpXW2hVDUjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.73772&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-25T18:29:48.713Z,,,
https://www.google.com/maps/place/Wichita+Rentals+Property+Management+%26+Leasing/data=!4m7!3m6!1s0x87bae3e02ed1ee4f:0x3c811aeeb2e694bd!8m2!3d37.6896059!4d-97.3373722!16s%2Fg%2F1tnssflw!19sChIJT-7RLuDjuocRvZTmsu4agTw,Wichita Rentals Property Management & Leasing,3.3,91,Property management company,"125 E 2nd St N, Wichita, KS 67202, United States","MMQ7+R3 Wichita, Kansas, USA",http://www.wichitarentals.net/,+1 316-260-2288,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noNnOULobuTN-jMOuJhtAFWUXR5nJnZkoxMRnpqvNYBxvm36oogIPbp2hPWr2pBhdtRMMBKo92nVcB3dojZbjZeFRPpKsUsPupMr84S8UYTrT6Rqs4NnLNxwSuECAgEwJeQfIee1Q=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-25T18:29:54.336Z,,,
"https://www.google.com/maps/place/Branson+Property+Management+Wichita,+Ks/data=!4m7!3m6!1s0x87bae472e8fdc1b9:0x1f3ccc4b6d13560!8m2!3d37.6573186!4d-97.3287895!16s%2Fg%2F11gmyjlfm0!19sChIJucH96HLkuocRYDXRtsTM8wE","Branson Property Management Wichita, Ks",3.2,100,Property management company,"800 E Mount Vernon St, Wichita, KS 67211, United States","MM4C+WF Wichita, Kansas, USA",http://www.bransonpropertywichita.com/,+1 316-267-1271,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPEakm9ADSl9SvmNEAHTukz9lYZspqWS9TCPfg_=w408-h408-k-no,true,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-25T18:29:59.802Z,,,
https://www.google.com/maps/place/Point+Guard+Management/data=!4m7!3m6!1s0x87bae3380e3c9891:0x855fd23fbfadf1cf!8m2!3d37.6864536!4d-97.3210679!16s%2Fg%2F1z44bjw_h!19sChIJkZg8DjjjuocRz_Gtvz_SX4U,Point Guard Management,3.6,1525,Property management company,"1330 E Douglas Ave Suite 200, Wichita, KS 67214, United States","MMPH+HH Wichita, Kansas, USA",http://www.leasepointguard.com/,+1 316-469-5335,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNL1agzJ_JlumKvpdcdc18zHChGLksCK9fq_M_C=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-25T18:30:05.276Z,Identifies as women-owned,,
https://www.google.com/maps/place/Weigand-Omega+Management+Inc/data=!4m7!3m6!1s0x87bae3e95e67d03b:0x8f5d3183481a8249!8m2!3d37.6827199!4d-97.335932!16s%2Fg%2F1vqth94y!19sChIJO9BnXunjuocRSYIaSIMxXY8,Weigand-Omega Management Inc,3.6,41,Apartment complex,"333 S Broadway, Wichita, KS 67202, United States","MMM7+3J Wichita, Kansas, USA",https://weigandomega.com/,+1 316-263-2215,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npxnr1Bz1cXequvfzRLoiaIbMHYHO6DlJDvHpfkDLofhqYXH5v0K_7iWnttPXSIGwV_VQCQoDp73aq7km9JorKinR6EM6vUJohyWid9YiWdgvceAbefsakt-F6OmFHjv8Ho_czbpQ=w452-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-25T18:30:10.310Z,,,
