placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Haydel+Spine+Pain+%26+Wellness+-+Lafayette/data=!4m7!3m6!1s0x86249d09c8ae20fd:0xcc8746a2dc187105!8m2!3d30.2002382!4d-92.0275486!16s%2Fg%2F1tdxfn3r!19sChIJ_SCuyAmdJIYRBXEY3KJGh8w,Haydel Spine Pain & Wellness - Lafayette,3.8,14,Pain control clinic,"Fair Oaks Plaza, 1101 S College Rd #202, Lafayette, LA 70503, United States","6X2C+3X Lafayette, Louisiana, USA",https://www.painspecialty.net/,+1 985-332-2276,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPPy8rlVJMrl0BRtPbAQFSn_7PFNdWkqSWEigS8=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-01-28T21:06:10.509Z,,,,
https://www.google.com/maps/place/Conservative+Pain+Management/data=!4m7!3m6!1s0x86249d09c8ae20fd:0xb5c8ed8a95ea7d66!8m2!3d30.1744583!4d-92.0264195!16s%2Fg%2F1hc2j4t8m!19sChIJ_SCuyAmdJIYRZn3qlYrtyLU,Conservative Pain Management,4.5,22,Pain management physician,"1103 Kaliste Saloom Rd, Lafayette, LA 70508, United States","5XFF+QC Lafayette, Louisiana, USA",https://conservativepainmanagement.com/,+1 337-269-6335,Closed · Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qmv0mnGc6xDtmmtKErowlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.343384&pitch=0&thumbfov=100,true,Closed,8 am–4:30 pm,Closed,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-01-28T21:06:16.005Z,,,,
"https://www.google.com/maps/place/SHIPS+Medical,+LLC/data=!4m7!3m6!1s0x86249d860e41727f:0x582a406b75724dd3!8m2!3d30.2168102!4d-92.0255889!16s%2Fg%2F11gjjf9yzt!19sChIJf3JBDoadJIYR001ydWtAKlg","SHIPS Medical, LLC",3.4,5,Pain control clinic,"501 W St Mary Blvd #110, Lafayette, LA 70506, United States","6X8F+PQ Lafayette, Louisiana, USA",https://shipsmed.com/,+1 337-234-1700,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOcE_FpQrOxijy38AeU3i8UTYLGQF0x1lF2Q6e8=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pain+management+physician+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-01-28T21:06:21.405Z,,,,
"https://www.google.com/maps/place/Keri+Copponex,+MD/data=!4m7!3m6!1s0x86249d52af8c8dad:0xe8193f02d766fb81!8m2!3d30.2040974!4d-92.0146459!16s%2Fg%2F11s_m77x_y!19sChIJrY2Mr1KdJIYRgftm1wI_Geg","Keri Copponex, MD",4.8,99,Pain management physician,"1000 W Pinhook Rd, Lafayette, LA 70503, United States","6X3P+J4 Lafayette, Louisiana, USA",https://www.ochsner.org/doctors/keri-copponex?utm_source=ExtNet&utm_medium=Yext&y_source=1_Mzg5NjkyMDctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 337-703-4481,,https://lh3.googleusercontent.com/p/AF1QipPvUU0mK27Q_tEU9wNkJ6cfV3Wh_5YPmsC4HLJS=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-01-28T21:06:24.091Z,,,,
https://www.google.com/maps/place/Steve+Rees+M.D./data=!4m7!3m6!1s0x86249cf01def4ecd:0xc4b1fd3debec16ac!8m2!3d30.1978257!4d-92.0770185!16s%2Fg%2F11b6qj_ygd!19sChIJzU7vHfCcJIYRrBbs6z39scQ,Steve Rees M.D.,4.0,4,Pain management physician,"4212 W Congress St, Lafayette, LA 70506, United States","5WXF+45 Lafayette, Louisiana, USA",https://www.lafayettegeneral.com/provider/steve-rees-md,+1 337-703-4481,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gaviBXRIhcmc3QXro1fibQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.20013&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-01-28T21:06:28.786Z,,,,
https://www.google.com/maps/place/Urgent+Care+of+Lafayette/data=!4m7!3m6!1s0x86249c582bf84047:0xc0ba2f567d412c3b!8m2!3d30.2018877!4d-92.0291813!16s%2Fg%2F1tdqhv8n!19sChIJR0D4K1icJIYROyxBfVYvusA,Urgent Care of Lafayette,4.4,12,Pain management physician,"913 S College Rd # 203, Lafayette, LA 70503, United States","6X2C+Q8 Lafayette, Louisiana, USA",https://ldh.la.gov/directory/detail/7970,+1 337-237-5781,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOsQgdw11ZfxoKTcnJTD_Eu37J_0k-4aOwjvosl=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-01-28T21:06:33.618Z,,,,
https://www.google.com/maps/place/Allied+Health/data=!4m7!3m6!1s0x86249d9168cfffff:0x3e1411e767054306!8m2!3d30.1586891!4d-92.041288!16s%2Fg%2F11hy9nz822!19sChIJ___PaJGdJIYRBkMFZ-cRFD4,Allied Health,4.6,20,Pain management physician,"105 Patriot Ave #102, Lafayette, LA 70508, United States","5X55+FF Lafayette, Louisiana, USA",http://alliedhealth.biz/,+1 337-602-8686,Closes soon · 4 pm · Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9BDs0-lyYpTb4ukEKTklAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.87125&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-01-28T21:06:38.436Z,,,,
"https://www.google.com/maps/place/Payal+Daya,+MD/data=!4m7!3m6!1s0x86249dd094fcb193:0x5580d2e95a42632c!8m2!3d30.2304296!4d-92.1052566!16s%2Fg%2F11kw8g89kh!19sChIJk7H8lNCdJIYRLGNCWunSgFU","Payal Daya, MD",4.9,393,Family practice physician,"803 Apollo Rd, Scott, LA 70583, United States","6VJV+5V Scott, Louisiana, USA",https://doctors.lourdesrmc.com/provider/Payal+Daya/1642365,+1 337-470-7850,,https://lh3.googleusercontent.com/p/AF1QipMj8-lCw6yTDpW7Krj_Qu5bDPsEKU09uZdKUzEy=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-01-28T21:06:41.161Z,,,,
"https://www.google.com/maps/place/Belle+Isle+Richard+M+MD/@30.1753509,-92.0269303,17z/data=!3m1!4b1!4m6!3m5!1s0x86249d09c8ae20fd:0xedbf180a282dc530!8m2!3d30.1753509!4d-92.0269303!16s%2Fg%2F1260dl030",Belle Isle Richard M MD,5.0,11,Pain management physician,"1103 Kaliste Saloom Rd #208, Lafayette, LA 70508, United States","5XGF+46 Lafayette, Louisiana, USA",,+1 337-234-3757,Open · Closes 4:30 pm,,false,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-01-28T21:06:47.961Z,,,,
"https://www.google.com/maps/place/Anesthesiology+%26+Pain+Consultants,+LLC/data=!4m7!3m6!1s0x86249d09c8ae20fd:0xf4f7510c7ff1d84!8m2!3d30.1744641!4d-92.026376!16s%2Fg%2F1tf87fx7!19sChIJ_SCuyAmdJIYRhB3_xxB1Tw8","Anesthesiology & Pain Consultants, LLC",3.9,27,Medical clinic,"1103 Kaliste Saloom Rd # 304, Lafayette, LA 70508, United States","5XFF+QC Lafayette, Louisiana, USA",http://www.apcmed.com/,+1 337-988-5646,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qmv0mnGc6xDtmmtKErowlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=42.098198&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2026-01-28T21:06:52.721Z,,,,
