placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Louisiana+Pain+Specialists+-+Baton+Rouge+Pain+Management+Clinic/data=!4m7!3m6!1s0x8626a50f8569c8ef:0x5a34209ed9e7c19a!8m2!3d30.4077663!4d-91.080635!16s%2Fg%2F11mvbxyyng!19sChIJ78hphQ-lJoYRmsHn2Z4gNFo,Louisiana Pain Specialists - Baton Rouge Pain Management Clinic,4.8,255,Pain control clinic,"4580 Bluebonnet Blvd STE B, Baton Rouge, LA 70809, United States","CW59+4P Baton Rouge, Louisiana, USA",https://www.louisianapain.com/location/pain-management-baton-rouge-la/,+1 504-754-2334,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOEAXiBHivlfXjGaKH__FSr77qECeYz3zMmuyX4=w408-h272-k-no,true,7 am–5 pm,7 am–5 pm,Closed,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-01-28T18:36:27.924Z,,
https://www.google.com/maps/place/Comprehensive+Pain+Management/data=!4m7!3m6!1s0x8626a4ef90bcce6b:0x511504825023cc9!8m2!3d30.3968937!4d-91.0859709!16s%2Fg%2F1tfbt7g0!19sChIJa868kO-kJoYRyTwCJUhQEQU,Comprehensive Pain Management,2.9,67,Pain control clinic,"9118 Bluebonnet Centre Blvd #a, Baton Rouge, LA 70809, United States","9WW7+QJ Baton Rouge, Louisiana, USA",http://www.thepainspecialist.com/,+1 225-368-2300,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqC6zSIUI8gChqWljJZJ7Wv4361Rntdv3EpIWq6VXChcfRyVx7PyfLg5jGb39cnCiLhiJqIXS_2VhFk95M86pxd8yZb4iysmZPta8tA3Ep8BmkFg7MhjZZvQVtt-41ioYXsd-AX4w=w408-h306-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-01-28T18:36:35.435Z,,
https://www.google.com/maps/place/Interventional+Pain+Institute/data=!4m7!3m6!1s0x8626a573ecd17a2b:0x65562dd0f867f398!8m2!3d30.397213!4d-91.1051303!16s%2Fg%2F125_sdwlw!19sChIJK3rR7HOlJoYRmPNn-NAtVmU,Interventional Pain Institute,4.2,61,Pain management physician,"8017 Picardy Ave, Baton Rouge, LA 70809, United States","9VWV+VW Baton Rouge, Louisiana, USA",https://www.interventionalpain.com/,+1 225-769-3636,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPpa-cpsHLxYiDv7woknQaeovXEmppDog9SinBH=w554-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-01-28T18:36:40.459Z,,
https://www.google.com/maps/place/BROC+-+Pain+Management/data=!4m7!3m6!1s0x8626a5e7b2377237:0xad99eabeb60ed5af!8m2!3d30.3766201!4d-91.1009147!16s%2Fg%2F11fp8nr0wj!19sChIJN3I3suelJoYRr9UOtr7qma0,BROC - Pain Management,4.8,180,Orthopedic clinic,"8080 Bluebonnet Blvd Suite 3400, Baton Rouge, LA 70810, United States","9VGX+JJ Baton Rouge, Louisiana, USA",http://www.brortho.com/locations/?utm_source=GMBSocialClimb&utm_medium=BROC-BatonRougeOrthopaedicClinic%28BRGeneral%29,+1 225-442-3166,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer9qKKaHEd9t02QoEY-rT6pmcejRf6Ljl0PeZ0zfbgsxM1VmMi5sIo7kdWgh82MrgW-TgNcna2nJ-FM8DS4-8hKMtRqC8tDfK5UoECvST4PhceXvh4A-h8nS4AWBqYDY-OqaOWb_VZG0fL7=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-01-28T18:36:45.620Z,,
https://www.google.com/maps/place/Dr.+Steve+McDaniel/data=!4m7!3m6!1s0x8626a581a06d58ab:0x2eb0edc323ffc68a!8m2!3d30.3766201!4d-91.1009147!16s%2Fg%2F11g2wjcmth!19sChIJq1htoIGlJoYRisb_I8PtsC4,Dr. Steve McDaniel,4.4,156,Pain management physician,"8080 Bluebonnet Blvd Suite 3400, Baton Rouge, LA 70810, United States","9VGX+JJ Baton Rouge, Louisiana, USA",http://www.brpainmanagement.com/?utm_source=GMBSocialClimb&utm_medium=Dr.SteveMcDaniel,+1 225-442-3166,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMwIWIEzcpyFu81WQtoxmIg21iruE4MsQ1RmvOs=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-01-28T18:36:50.451Z,,
"https://www.google.com/maps/place/The+Spine+Diagnostic+%26+Pain+Treatment+Center+-+Joseph+W.+Turnipseed,+MD/data=!4m7!3m6!1s0x8626a444549db6bd:0xf660a833340a5a2d!8m2!3d30.3995098!4d-91.1089992!16s%2Fg%2F1tjz89j6!19sChIJvbadVESkJoYRLVoKNDOoYPY","The Spine Diagnostic & Pain Treatment Center - Joseph W. Turnipseed, MD",4.7,162,Pain management physician,"5408 Flanders Dr, Baton Rouge, LA 70808, United States","9VXR+RC Baton Rouge, Louisiana, USA",https://www.spinediagnostic.com/,+1 225-535-3870,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipMgK0hea_v6mZkZJq0bx8BkBywEc2tbvgW2MNX-=w408-h408-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–1 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-01-28T18:36:55.729Z,,
"https://www.google.com/maps/place/The+Spine+Diagnostic+%26+Pain+Treatment+Center+-+John+J.+Braswell,+MD/data=!4m7!3m6!1s0x8626a444549db6bd:0x7f528b1f670909da!8m2!3d30.3996552!4d-91.10908!16s%2Fg%2F1wnf1dqq!19sChIJvbadVESkJoYR2gkJZx-LUn8","The Spine Diagnostic & Pain Treatment Center - John J. Braswell, MD",4.9,213,Pain management physician,"5408 Flanders Dr, Baton Rouge, LA 70808, United States","9VXR+V9 Baton Rouge, Louisiana, USA",https://www.spinediagnostic.com/,+1 225-535-3870,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipMh0V9UsL3fqqOurkoF5jcsM9zG2WeO43L2Y2Kn=w408-h408-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–1 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-01-28T18:37:00.880Z,,
https://www.google.com/maps/place/Medical+Spine+%26+Sports+of+Central/data=!4m7!3m6!1s0x862697d04217efd1:0x82b300f839d205ab!8m2!3d30.5306854!4d-91.029132!16s%2Fg%2F1tdkmlh6!19sChIJ0e8XQtCXJoYRqwXSOfgAs4I,Medical Spine & Sports of Central,4.7,27,Chiropractor,"8755 Sullivan Rd, Baton Rouge, LA 70818, United States","GXJC+78 Baton Rouge, Louisiana, USA",http://www.docshay.com/,+1 225-706-0454,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipP6vpUINZXmqgvUdCIOmtES-zk6yHYsW21bFsur=w408-h883-k-no,true,8 am–5:30 pm,7 am–3:30 pm,7 am–12 pm,Closed,Closed,8 am–5:30 pm,7 am–12 pm,"https://www.google.com/maps/search/pain+management+physician+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-01-28T18:37:06.169Z,,
"https://www.google.com/maps/place/Kelly+Eaton+Boussert,+MD/data=!4m7!3m6!1s0x8626a4efaaaaaaab:0x6d9792cc813919b!8m2!3d30.3927616!4d-91.0920701!16s%2Fg%2F11f72_513n!19sChIJq6qqqu-kJoYRm5ETyCx52QY","Kelly Eaton Boussert, MD",4.9,315,Pain management physician,"9001 Summa Ave #346, Baton Rouge, LA 70809, United States","9WV5+45 Baton Rouge, Louisiana, USA",https://spinecenterla.com/,+1 225-515-5700,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4hs34ZUgEwsBCZoFFByiyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.13611&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-01-28T18:37:11.426Z,Identifies as women-owned,
https://www.google.com/maps/place/The+Spine+Diagnostic+and+Pain+Treatment+Center+-+J.+George+Jiha/data=!4m7!3m6!1s0x8626a4445449df5f:0xf54523680f37b13a!8m2!3d30.3995069!4d-91.1089929!16s%2Fg%2F1td2v80x!19sChIJX99JVESkJoYROrE3D2gjRfU,The Spine Diagnostic and Pain Treatment Center - J. George Jiha,4.7,142,Pain control clinic,"5408 Flanders Dr, Baton Rouge, LA 70808, United States","9VXR+RC Baton Rouge, Louisiana, USA",https://www.spinediagnostic.com/,+1 225-535-3870,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOq3bbhjHVluBDQJyKHZZD9mkQjfS_yaFgmts80=w408-h408-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–1 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-01-28T18:37:17.238Z,,
