placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Jason+%26+Sons+Countreewide+Tree+Service+LLC/data=!4m7!3m6!1s0x88c33f7615a61a1f:0xcf7fbef25df8e0f3!8m2!3d27.3094598!4d-82.5291206!16s%2Fg%2F11h3q97bx8!19sChIJHxqmFXY_w4gR8-D4XfK-f88,Jason & Sons Countreewide Tree Service LLC,4.9,44,Tree service,"2040 Grove St, Sarasota, FL 34239, United States","8F5C+Q9 Sarasota, Florida, USA",http://www.jscountreewidetreeservice.com/,+1 941-718-1331,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHh6Qd8XlISJrf87CxJtdxdW_Mm8biEsO5tXkTN-3k3A7z4Lb7NRwuAl_ZLkdW4MsxR_2R_n4pNd74R4Khd4xKkfVT4DYVCaXKX0dU1CMLkYH8XelrD2h1C3TbzV7VpAKmuReob=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-04-29T06:47:28.615Z,,
https://www.google.com/maps/place/Tree+Service+Sarasota+LLC/data=!4m7!3m6!1s0x88c341765566b961:0x7b46b420fc8cc328!8m2!3d27.3483205!4d-82.5466077!16s%2Fg%2F11fsb9ygkf!19sChIJYblmVXZBw4gRKMOM_CC0Rns,Tree Service Sarasota LLC,4.9,17,Tree service,"1188 N Tamiami Trl Suite 103-A, Sarasota, FL 34236, United States","8FX3+89 Sarasota, Florida, USA",https://besttreeservicesarasotafl.com/,+1 941-260-2593,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDiSYlS3evbDKQLCUbNmFXJIGGEnLe6SJYfL4Ht0Gyh-JyOYvkABvVTC1hrlZNlGsQRmgzQ7PoAijXMd5uq9aqqD0yMk9jST-yVFTcbv-HOqRXvYF6EK83jJGWRxFvB280XG6bbg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-04-29T06:47:33.190Z,,
"https://www.google.com/maps/place/Island+Tree+Service+%26+Sarasota+Tree+Service,+LLC/data=!4m7!3m6!1s0x88c3407071f2c937:0x7dd2c62270354198!8m2!3d27.3368005!4d-82.5285386!16s%2Fg%2F1tlkd4mx!19sChIJN8nycXBAw4gRmEE1cCLG0n0","Island Tree Service & Sarasota Tree Service, LLC",4.8,59,Tree service,"2075 Main St Unit 15, Sarasota, FL 34237, United States","8FPC+PH Sarasota, Florida, USA",https://www.sarasotatreeservice.com/,+1 941-312-9449,"Closed · Opens 8 am

Confirmed by this business 9 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHZ2jvff4vEC1ED81kdT68y5sTv-D5TW_Ek_UiQx6b7mErPk_nyDzf0JAtYyVzYS1M1jUd4nJQucudNOUiJPtx2o5n7xio8hdVQcm_rFsFdeK1V5C8UJrNLSyGxH8Y2UrnDDk6_utKxltw=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-04-29T06:47:37.953Z,,
https://www.google.com/maps/place/Pfeifer+Tree+Service/data=!4m7!3m6!1s0x88c33f6ec501cf1d:0x8c3e02a36acd94cc!8m2!3d27.3548965!4d-82.528777!16s%2Fg%2F11pddy1p_y!19sChIJHc8BxW4_w4gRzJTNaqMCPow,Pfeifer Tree Service,5.0,124,Tree service,"2080 20th St, Sarasota, FL 34234, United States","9F3C+XF Sarasota, Florida, USA",https://pfeifertreeservice.com/,+1 941-900-6009,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlyDyeGz_tS2-JAb658vjQUfz5m14ngdtu4pu--g8HYzdij0_F0fKBPARwSpjNYJeutACCDg99em3TDe-l8q5PtQS1u4Lsz8AIpoJq7u0wivS0250CG-DhUNsxhnDziQvCPNlH=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-04-29T06:47:42.300Z,,
https://www.google.com/maps/place/Ecopro+Outdoor+Solutions:+Tree+Service+Provider/data=!4m7!3m6!1s0x88c33b06c4229907:0x95713e6d7f0355df!8m2!3d27.3048247!4d-82.5146875!16s%2Fg%2F11h1vb089v!19sChIJB5kixAY7w4gR31UDf20-cZU,Ecopro Outdoor Solutions: Tree Service Provider,4.9,116,Tree service,"3230 Southgate Cir #85, Sarasota, FL 34239, United States","8F3P+W4 Sarasota, Florida, USA",https://ecoprooutdoor.com/?utm_source=GMB,+1 941-201-2620,,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEk-brAJbUqhI3MkPbvnPoEygDvRIb_bqSxwTofciuxa0V4TAtnUmjXT_zVpIcO0XtWiFWzCXm5v_PPmip6K7v2t-_vMXlSxR3a67hnEL7uNi-5rksFDQAMaiA8vnD9mKSg34E=w425-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-04-29T06:47:46.748Z,,
https://www.google.com/maps/place/YODER%27S+TREE+AND+LAND+SERVICES/data=!4m7!3m6!1s0x88c3406963e03a0d:0xdb5d3c7eac14b73c!8m2!3d27.3366526!4d-82.4685585!16s%2Fg%2F11gf05jf8m!19sChIJDTrgY2lAw4gRPLcUrH48Xds,YODER'S TREE AND LAND SERVICES,4.9,352,Tree service,"5071 Houle Pl, Sarasota, FL 34232, United States","8GPJ+MH Sarasota, Florida, USA",http://yoderstreeandlandscaping.com/,+1 941-451-9730,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPWGejLShK0xOoDmrlIGTfagz0QUNlhNEK26HVM9o8Hzsvd8WPdlu-RjEAGhyhv_2ffwro7819ktRIeBCDg51pTt9McVFIpm3T2QCNnbGsC3PsAPV9bqyX3iBH-MrD8YiQNef_lFZMzTE5=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-04-29T06:47:51.123Z,,
https://www.google.com/maps/place/Harley%27s+Tree+Service/data=!4m7!3m6!1s0x88c341484cac9f47:0xcb13e093428676da!8m2!3d27.3454966!4d-82.4953618!16s%2Fg%2F11ybgc89_5!19sChIJR5-sTEhBw4gR2naGQpPgE8s,Harley's Tree Service,5.0,41,Tree service,"3695 Breezemont Dr, Sarasota, FL 34232, United States","8GW3+5V Sarasota, Florida, USA",http://harleystree.com/,+1 941-221-1445,"Open 24 hours

Updated by this business 12 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEVe2rnAMXIeS3-zDuKKoe70qUeR_vHHqNHSCCLE4vsjBol0zOr_cqHVWyI7QNV8zguiUUkJt5Zag2mzdcJe9HbygSBRN-CCZ1m-dH3PB4CXllFS4jrR4pGXyHjG0LWvFt_MAQ6tKUWrri1=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-04-29T06:47:55.441Z,,
https://www.google.com/maps/place/Affordable+Tree+Service/data=!4m7!3m6!1s0x88c341924f11eb7b:0x90f275997b137fc0!8m2!3d27.3116944!4d-82.5242711!16s%2Fg%2F11f5vdyw5n!19sChIJe-sRT5JBw4gRwH8Te5l18pA,Affordable Tree Service,4.5,27,Tree service,"2277 Sunnyside Ln, Sarasota, FL 34239, United States","8F6G+M7 Sarasota, Florida, USA",http://www.affordable-tree.com/,+1 941-376-1021,Closed · Opens 7:30 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwAyg_yE-MnpO-Xt-hrXgiBDyh9B2Zlb4AQYHWgt2f7HjegWE8hm9-K0jrq_8ZrkHpKqNpcd4SrkeMXr-XVfIHzGrRsPJzoVQ8O9kH3xngLh5Li7dIYVPXJwpIkZ7OZIv_ADRr=w408-h725-k-no,true,7:30 am–5 pm,2:30 am–5 pm,7:30 am–5 pm,9 am–5 pm,Closed,7 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-04-29T06:47:59.900Z,,
https://www.google.com/maps/place/T.B.B+Tree+Service/data=!4m7!3m6!1s0x88c33f3535c8ba8b:0xe2c572a2d5fe9f5b!8m2!3d27.3681888!4d-82.5462502!16s%2Fg%2F11j0q2wppv!19sChIJi7rINTU_w4gRW5_-1aJyxeI,T.B.B Tree Service,5.0,66,Tree service,"1231 38th St, Sarasota, FL 34234, United States","9F93+7F Sarasota, Florida, USA",https://www.tbbtreeservicefl.com/,+1 941-323-5707,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHA1E9INH2VRIrzrfIWTz1hG3sfeTbgV1vd49RmUkt5VkNX1sNHldu0T-tfEHBNBANxdaNhqwJVR2isIJV_5gFaPZtJZw7vIGRr_JYRVDilSNvVINxwPTeU4aKiJ6yVzAyBc35Abw=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-04-29T06:48:04.265Z,,
https://www.google.com/maps/place/941+Tree+Services+LLC/data=!4m7!3m6!1s0x88c33fa411689437:0x184d4050f3db89ab!8m2!3d27.2959674!4d-82.4892595!16s%2Fg%2F11r9_26z7f!19sChIJN5RoEaQ_w4gRq4nb81BATRg,941 Tree Services LLC,4.9,147,Tree service,,,https://941treeservices.com/,,Closed · Opens 6 am,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9bW4GECwpj4UsJTtuivfXL24YQrsjiE8DLzOSL-FBC-BM4tm6NVt4x541cr84I_dp35xASAheLxwBY17QlH-FxPFsD18lvRqJl5e-D-OwSDz3dWBhIUepzO9czVfORHTzDkZJZxVRqwQ=w408-h306-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,7 am–5 pm,9 am–1 pm,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-04-29T06:48:08.506Z,,
