placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,error,isBlackOwned,attributes
https://www.google.com/maps/place/DRYmedic+Restoration+Services+of+Greater+Fairhope/data=!4m7!3m6!1s0x889a6bcd06f693f3:0x46019bd9c7ca50bd!8m2!3d30.5227042!4d-87.8257023!16s%2Fg%2F11vb8fj2dm!19sChIJ85P2Bs1rmogRvVDKx9mbAUY,DRYmedic Restoration Services of Greater Fairhope,5.0,27,Water damage restoration service,"11632 Co Rd 48, Fairhope, AL 36532, United States","G5FF+3P Fairhope, Alabama, USA",https://www.drymedic.com/locations/greater-fairhope/?utm_source=google&utm_medium=gbp,+1 251-227-4564,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweruMLGN1KlkwAAn4fnUZIsfCdqDYgK5bfordGI9tbZyhtk3AnIueNr-anFArRPWRSD1KDROYkKARF9b5pguoWDLR7WQvw1aXhPnL6FHaj2LzFckXKZEO7trfvGqptw-zPTFQjUFAg=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-03-23T04:37:02.399Z,,,,
https://www.google.com/maps/place/United+Water+Restoration+Group+of+Mobile/data=!4m7!3m6!1s0x889a415f24974e23:0xa40dc61fb1d2ea6a!8m2!3d30.5963401!4d-87.8767824!16s%2Fg%2F11lf0dmyjl!19sChIJI06XJF9BmogRaurSsR_GDaQ,United Water Restoration Group of Mobile,5.0,19,Water damage restoration service,"25476 Friendship Rd B, Daphne, AL 36526, United States","H4WF+G7 Daphne, Alabama, USA",https://uwrgmobile.com/,+1 251-351-8100,"Open 24 hours

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo4lGGhb3_hz-vSzn1vWenlftZ7I6NYymBFLADNea347a4lRAoYUbZjesjQ1xFs8czatZ6GvR4hD0srTZ-__Sprq6SN58W57-mTvDSstvC4jaHpidJKikBR5xzc-pkanSrJJ3c3=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-03-23T04:37:07.393Z,Identifies as women-owned,,,
"https://www.google.com/maps/place/Guarantee+Restoration+Services/@30.5950416,-87.8528498,17z/data=!3m1!4b1!4m6!3m5!1s0x889a6b7a8c854e63:0x667cf15fe8aad774!8m2!3d30.5950416!4d-87.8528498!16s%2Fg%2F11vbmyykky",Guarantee Restoration Services,5.0,16,Water damage restoration service,"25421 State Hwy 181 Ste. B, Unit 107, Daphne, AL 36526, United States","H4WW+2V Daphne, Alabama, USA",https://www.guaranteerestoration.com/,+1 251-318-1150,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-03-23T04:37:14.270Z,,,,
https://www.google.com/maps/place/Lightspeed+Restoration+of+Baldwin+County/data=!4m7!3m6!1s0x889a6957dca41cf5:0x39308d571716f192!8m2!3d30.59467!4d-87.8528!16s%2Fg%2F11j495g57g!19sChIJ9Ryk3FdpmogRkvEWF1eNMDk,Lightspeed Restoration of Baldwin County,4.8,26,Water damage restoration service,"25421 State Hwy 181 Suite 103, Daphne, AL 36526, United States","H4VW+VV Daphne, Alabama, USA",https://lightspeedrestoration.com/baldwin-county-al/,+1 251-210-2850,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerAJA8VfX11FFUCJGrCWMc7lArtF5tsdTjyPxYywertoSYjzm5PFSlXHPStAaDgoKTaaw2gL51THHAGk5lh6G6bwqICzfzvTAB5QNu2X22XntLmM3Ihr9n7F9Q0jXAQpYLeJcqJ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-03-23T04:37:18.592Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/SERVPRO+of+Mobile+County/data=!4m7!3m6!1s0x889a4c5961d02921:0x2610d3c818d84cd4!8m2!3d30.6552613!4d-88.1120038!16s%2Fg%2F1thtqcf9!19sChIJISnQYVlMmogR1EzYGMjTECY,SERVPRO of Mobile County,4.9,565,Water damage restoration service,"2781 Macmae Dr, Mobile, AL 36606, United States","MV4Q+45 Mobile, Alabama, USA",https://www.servpro.com/locations/al/servpro-of-mobile-county?utm_medium=organic&utm_source=gbp,+1 251-343-0534,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqAVKeQ-VWJlu89UL5aMQn7KwD7zhE-6MyuKNDeJhTUh_zKwXalS_2KqVeEd5JPy5x5LcwytPUr5FEBb6TZi0OmTqvQ2xCj2WzYbKjaXqvZVsgTLzDXEEkerpXnRe0FRxfHDfeWCBwqqjB2=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-03-23T04:37:23.119Z,,,,
https://www.google.com/maps/place/911+Restoration+of+South+Alabama/data=!4m7!3m6!1s0x889a69cca0d6b335:0x102fc7b3ea3c1e55!8m2!3d30.6771769!4d-87.8331499!16s%2Fg%2F11ptpg8nqv!19sChIJNbPWoMxpmogRVR486rPHLxA,911 Restoration of South Alabama,4.8,24,Water damage restoration service,"11141 Hwy 31, Spanish Fort, AL 36527, United States","M5G8+VP Spanish Fort, Alabama, USA",https://www.911restorationsouthalabama.com/,+1 251-315-6280,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqEBW91GjL3SVGSvuvS9KgRs6EUIMtU8EPXodfCJmzm7PJZkjWB5rw981hFllYq8YXK_uvPL393_HW7jCnx9N2FWGYs1chyAFNsUtVfPsf3PwD7Hm4_UZw35gx_WfX8xzm-r34=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-03-23T04:37:27.409Z,,,,
https://www.google.com/maps/place/PuroClean+of+Mobile/data=!4m7!3m6!1s0x889a4daa0b6ef351:0xf46f1da57132ea07!8m2!3d30.6575164!4d-88.1297427!16s%2Fg%2F11cks1lh9w!19sChIJUfNuC6pNmogRB-oycaUdb_Q,PuroClean of Mobile,4.7,48,Water damage restoration service,"713 Lakeside Dr W, Mobile, AL 36693, United States","MV5C+24 Mobile, Alabama, USA",https://www.puroclean.com/mobile-al-puroclean-mobile,+1 251-625-3950,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoYXxYIERTJbb4tVzeLCYc2SgJrVrpCzZd8-vKXxeY5zOSCGfnYKUcksvx3U-2CCaFTyPk9owJrI1Ke-XVuHjIb_45q0pl3depW9ZpjkNift8iNyABD42Fsj1UPRYegI5VFpMegEA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-03-23T04:37:31.623Z,,,,
https://www.google.com/maps/place/Phoenix+Restoration+Services/data=!4m7!3m6!1s0x889a4defef98f2b3:0x1a76079b9b1b2fa1!8m2!3d30.6863181!4d-88.1017007!16s%2Fg%2F1hjh9bgzm!19sChIJs_KY7-9NmogRoS8bm5sHdho,Phoenix Restoration Services,4.9,41,Water damage restoration service,"22 S Florida St E, Mobile, AL 36606, United States","MVPX+G8 Mobile, Alabama, USA",http://www.phoenixrest.com/,+1 251-725-1779,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepleopqEiyL1lr1jcEFmT9aQe9NV2K6Jtc9X_iZSFZQndUEQu3RFaR3B8IbI2RF8P1aCU6L6Aqa0wnhSIxGh29BMKWRud2ZHn_Z_Y1eTqstm8GxX-8jhAIZh6Hh30qqnP08yWSY=w408-h342-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-03-23T04:37:36.128Z,,,,
https://www.google.com/maps/place/Green+Coast+Living/data=!4m7!3m6!1s0x889a1aa35258e2d5:0xdaaf5d5f6b254be!8m2!3d30.5235984!4d-87.8998998!16s%2Fg%2F12hm7c4hk!19sChIJ1eJYUqMamogRvlSy9tX1qg0,Green Coast Living,4.9,36,Remodeler,"509 Fairhope Ave, Fairhope, AL 36532, United States","G4F2+C2 Fairhope, Alabama, USA",http://www.greencoastliving.com/,+1 251-504-9551,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqAKHLbAn82MvgZ-dKhsjudq5zlRmpi9-z-cLVh0ulhNb3-ex7j6_geERt1xkxlxtt9rbB-9k039BYexLZ5gfvaEw9F4kwgJ7tUymJ7SkVlmrOj0Lvx26dPkdDwP0ONYKRuNq1_fd5mJMkW=w408-h306-k-no,true,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-03-23T04:37:40.477Z,,,,
https://www.google.com/maps/place/Paul+Davis+Restoration+of+Baldwin+County/data=!4m7!3m6!1s0x889a0ed63ee72949:0x641e07118512e44!8m2!3d30.4071153!4d-87.696356!16s%2Fg%2F11gg3j8h0n!19sChIJSSnnPtYOmogRRC5RGHHgQQY,Paul Davis Restoration of Baldwin County,5.0,96,Water damage restoration service,"706 W Laurel Ave, Foley, AL 36535, United States","C843+RF Foley, Alabama, USA",https://baldwin-county.pauldavis.com/,+1 251-948-2291,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepe0ZEQcZgLpg7s1HOuIESz1oTUORTZWK3CjF1Kp0ueVU6zy_sqR8TfIAls9hOGy03VaDrg79Cx9lxFfgtwL_x_R-zYbanpDb58hrXuYHt0IqXpPSRvcqgdeCuS2g2rXDkWMj3ALmeTcMM8=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-03-23T04:37:44.793Z,Identifies as women-owned,,,
