placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/ETS+Garage+Door+Repair+Of+Portland/data=!4m7!3m6!1s0x54950a4710fb682d:0xdae04348451f7551!8m2!3d45.5427145!4d-122.6543856!16s%2Fg%2F11csbphbsl!19sChIJLWj7EEcKlVQRUXUfRUhD4No,ETS Garage Door Repair Of Portland,4.5,69,Garage door supplier,,,https://portlandgaragedoors.repair/,+1 971-229-4525,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipMi2AmMEIj6t3ml89FsOSk3t3y-0laSusPAmZdB=w408-h305-k-no,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-11-07T22:56:09.781Z,,,,
https://www.google.com/maps/place/Dos+Bros+Garage+Door+Services/data=!4m7!3m6!1s0x45b006630e26e417:0x9d5d14d6c1669bf6!8m2!3d45.1231989!4d-122.4158004!16s%2Fg%2F11v0rdw5h4!19sChIJF-QmDmMGsEUR9ptmwdYUXZ0,Dos Bros Garage Door Services,4.9,41,Garage door supplier,,,https://www.dosbrosgaragedoorservices.com/,+1 503-516-5215,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPlNLXxoUTSZY8TE3aczLifg5-d09t03E8zFmMO=w408-h582-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-11-07T22:56:15.883Z,,,,
https://www.google.com/maps/place/PDX+Garage+Door+Repair+Experts/data=!4m7!3m6!1s0x549509d4281e6fc7:0x587cf45a07263078!8m2!3d45.534466!4d-122.6958768!16s%2Fg%2F11q1lqdk40!19sChIJx28eKNQJlVQReDAmB1r0fFg,PDX Garage Door Repair Experts,5.0,15,Garage door supplier,"2175 NW Raleigh St Ste 110, Portland, OR 97210, United States","G8M3+QJ Portland, Oregon, USA",https://www.garagerepairing.com/,+1 503-461-0356,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOTWQV6gsGb3oY-4P8zjYLRh1edw0uBMpd8BTVm=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–6:50 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-11-07T22:56:21.005Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Guaranteed+Garage+Doors/data=!4m7!3m6!1s0x5495a1a47899ab45:0xff249c55a596399c!8m2!3d45.5226453!4d-122.6623776!16s%2Fg%2F11xh2rv5l5!19sChIJRauZeKShlVQRnDmWpVWcJP8,Guaranteed Garage Doors,4.6,9,Garage door supplier,"5 SE Martin Luther King Jr Blvd, Portland, OR 97214, United States","G8FQ+32 Portland, Oregon, USA",https://guaranteed-garagedoors.com/,+1 971-917-9402,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipNcY9L5eJ2c1yzqXhPTKg_bgSUwS-3JZU5ubG55=w408-h306-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-11-07T22:56:26.367Z,,,,
https://www.google.com/maps/place/Value+Garage+Door+Service/data=!4m7!3m6!1s0x54950b0a7afdc915:0xfa3bd86c0b370b!8m2!3d45.4570035!4d-122.7118035!16s%2Fg%2F11yc052sfj!19sChIJFcn9egoLlVQRCzcLbNg7-gA,Value Garage Door Service,4.9,113,Garage door supplier,"9414 SW Barbur Blvd STE 250, Portland, OR 97219, United States","F74Q+R7 Portland, Oregon, USA",https://valuegaragedoorservice.com/?utm_campaign=gmb,+1 503-308-9774,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOgWReGMEpaKFPxkzgryxAu4MEF3RkpfiVRRIxh=w408-h304-k-no,true,7:30 am–5:30 pm,Closed,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-11-07T22:56:31.432Z,,,,
https://www.google.com/maps/place/The+Door+Works+Co+Inc/data=!4m7!3m6!1s0x549509c4160b9031:0xbb118082214c067e!8m2!3d45.541741!4d-122.7193116!16s%2Fg%2F1tg2d62x!19sChIJMZALFsQJlVQRfgZMIYKAEbs,The Door Works Co Inc,4.1,50,Door supplier,"2630 NW St Helens Rd, Portland, OR 97210, United States","G7RJ+M7 Portland, Oregon, USA",http://doorworksco.com/,+1 503-274-8925,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwqc4dshhy_3jHm57nNCqvf_QEm4om1XbZru9hCPXBTKvZQwyd9a0Il07QqPhVwnAqxwYCtolPh1QAoIMQalFMh_vl1k8dRoGreOEuO5rU4fTb2fmK2WO753FOcKhZhSyUtbGk=w424-h240-k-no,true,"8 am–12 pm, 1–5 pm",Closed,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/garage+door+services+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-11-07T22:56:36.761Z,,,,
https://www.google.com/maps/place/Alpha+Garage+Doors/data=!4m7!3m6!1s0x54959f25eb7b7ac3:0xf3a5669c4ce87ffd!8m2!3d45.5083946!4d-122.4730634!16s%2Fg%2F11gkz3v5f3!19sChIJw3p76yWflVQR_X_oTJxmpfM,Alpha Garage Doors,5.0,98,Garage door supplier,"18443 SE Lincoln St, Portland, OR 97233, United States","GG5G+9Q Portland, Oregon, USA",https://alphagaragedoorsportland.com/,+1 503-707-6264,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPX5r0xHwqYO7xPyLltd4xNH03l9E4jwj9pB6v8=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-11-07T22:56:42.009Z,,,,
"https://www.google.com/maps/place/Metro+Overhead+Door,+Inc/data=!4m7!3m6!1s0x5495a7b22fe5b103:0xb7202ebd1124f7db!8m2!3d45.5761027!4d-122.6394934!16s%2Fg%2F11f01g4v_5!19sChIJA7HlL7KnlVQR2_ckEb0uILc","Metro Overhead Door, Inc",4.0,21,Garage door supplier,"2525 NE Columbia Blvd, Portland, OR 97211, United States","H9G6+C6 Portland, Oregon, USA",http://www.metrooverheaddoor.com/,+1 503-285-7568,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO9glmrJO9vo0ur0FGJTs5qaoy8S04xyPMYJdFI=w764-h240-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-11-07T22:56:46.945Z,,,,
https://www.google.com/maps/place/Classic+Sash+%26+Door+Company/data=!4m7!3m6!1s0x54950a0a64e3bbaf:0xc922040d291bbfb6!8m2!3d45.5149312!4d-122.659318!16s%2Fg%2F1jkyc7j3s!19sChIJr7vjZAoKlVQRtr8bKQ0EIsk,Classic Sash & Door Company,4.9,144,Window installation service,"1106 SE 6th Ave, Portland, OR 97214, United States","G87R+X7 Portland, Oregon, USA",https://www.classicsash.com/,+1 503-342-0367,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNO_uHlVKNPDoeojbY_ePvCc8GCUsIsCbhzpd6c=w426-h240-k-no,true,8 am–4 pm,10 am–3 pm,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-11-07T22:56:51.770Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Edelen+Doors+%26+Windows/data=!4m7!3m6!1s0x5495a17421cbf477:0x49d16effc1130c3!8m2!3d45.5277179!4d-122.5575674!16s%2Fg%2F1tfgp37m!19sChIJd_TLIXShlVQRwzAR_O8WnQQ,Edelen Doors & Windows,4.5,95,Door supplier,"700 NE 102nd Ave, Portland, OR 97220, United States","GCHR+3X Portland, Oregon, USA",http://www.edelendoors.com/,+1 503-255-6552,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPrzmXGnDw_e-yRMZoKPpYLxmV8-kW4CJSd4QzC=w408-h306-k-no,true,8 am–5 pm,9 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-11-07T22:56:56.779Z,,,,
