placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,attributes,error
https://www.google.com/maps/place/Ryan+Grimm+MD/data=!4m7!3m6!1s0x8815e58824f9fb03:0xd5dddde42fc1ce86!8m2!3d41.0604421!4d-85.13363!16s%2Fg%2F11k4tzw18b!19sChIJA_v5JIjlFYgRhs7BL-Td3dU,Ryan Grimm MD,4.6,13,Doctor,"2700 Lafayette St Suite 050, Fort Wayne, IN 46806, United States","3V68+5G Fort Wayne, Indiana, USA",https://www.parkview.com/RyanGrimm?y_source=1_NzM2Njk4ODctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 260-266-0780,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xcuFM-spxxiP58OD2uPjpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.78278&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-02-10T23:04:49.640Z,,,,,,,,,,
https://www.google.com/maps/place/Dr.+Miriva+Magar/data=!4m7!3m6!1s0x8815e4f0261f2417:0x25736e9fdc371daa!8m2!3d41.0698579!4d-85.1378163!16s%2Fg%2F11p079y79t!19sChIJFyQfJvDkFYgRqh033J9ucyU,Dr. Miriva Magar,5.0,2,Pediatrician,"1717 Calhoun St, Fort Wayne, IN 46802, United States","3V96+WV Fort Wayne, Indiana, USA",https://weence.com/medical/doctors/fort-wayne/dr-miriva-magar/,+1 260-458-2641,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PSF1ZhzUCYtL27QkaguBFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.993095&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-02-10T23:04:52.015Z,,,,,,,,,,
"https://www.google.com/maps/place/Parkview+Physicians+Group+-+Pediatrics/@41.0925733,-85.1067564,17z/data=!3m1!4b1!4m6!3m5!1s0x8815e4ad286a0421:0x927c973005323a74!8m2!3d41.0925733!4d-85.1067564!16s%2Fg%2F11bc6z6hbr",Parkview Physicians Group - Pediatrics,5.0,3,Pediatrician,"1818 Carew St Ste 320, Fort Wayne, IN 46805, United States","3VVV+27 Fort Wayne, Indiana, USA",https://www.parkview.com/medical-services/pediatrics?y_source=1_MjkwNDEzMDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 260-425-6170,,,true,"https://www.google.com/maps/search/pediatrician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-02-10T23:04:56.116Z,,,,,,,,,,
https://www.google.com/maps/place/Saint+Joseph+Pediatrics/data=!4m7!3m6!1s0x8815e4e22fd6c279:0xe8c5ed09c97c0da7!8m2!3d41.060467!4d-85.1335565!16s%2Fg%2F1th0c12f!19sChIJecLWL-LkFYgRpw18yQntxeg,Saint Joseph Pediatrics,1.0,1,Pediatrician,"2700 Lafayette St, Fort Wayne, IN 46806, United States","3V68+5H Fort Wayne, Indiana, USA",,+1 260-744-7004,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xcuFM-spxxiP58OD2uPjpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=294.07706&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-02-10T23:04:58.802Z,,,,,,,,,,
https://www.google.com/maps/place/Tony+GiaQuinta+MD/data=!4m7!3m6!1s0x8815e4ab4e517287:0x438e836ff595033e!8m2!3d41.0604421!4d-85.13363!16s%2Fg%2F11f03yk7wd!19sChIJh3JRTqvkFYgRPgOV9W-DjkM,Tony GiaQuinta MD,4.8,37,Pediatrician,"2700 Lafayette St Suite 050, Fort Wayne, IN 46806, United States","3V68+5G Fort Wayne, Indiana, USA",https://www.parkview.com/TonyGiaQuintaMD?y_source=1_MjkwNDUxNTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 260-266-0780,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xcuFM-spxxiP58OD2uPjpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.78278&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-02-10T23:05:01.069Z,,,,,,,,,,
https://www.google.com/maps/place/Fort+Wayne+Direct+Primary+Care/data=!4m7!3m6!1s0x8815e7fcf5d29cbd:0xb746feb84ee9a8b8!8m2!3d41.0685649!4d-85.201213!16s%2Fg%2F11wfslcmqs!19sChIJvZzS9fznFYgRuKjpTrj-Rrc,Fort Wayne Direct Primary Care,5.0,59,Medical clinic,"4630 W Jefferson Blvd # 8, Fort Wayne, IN 46804, United States","3Q9X+CG Fort Wayne, Indiana, USA",https://fortwaynedpc.com/,+1 260-547-7543,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPrEWuX-L1G3l7AGhMxMSZf43xC9vFbuakZeCaB=w408-h306-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-02-10T23:05:05.589Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–6 pm,9 am–4 pm,9 am–4 pm,8 am–8 pm,,,
"https://www.google.com/maps/place/Lakshmi+Yalamanchali/@41.0888152,-85.1065994,17z/data=!3m1!4b1!4m6!3m5!1s0x8815e4ad2cffffff:0x5b7966f91883bc5d!8m2!3d41.0888152!4d-85.1065994!16s%2Fg%2F11tn9l6tlk",Lakshmi Yalamanchali,4.5,2,Pediatrician,"2402 Lake Ave, Fort Wayne, IN 46805, United States",,,+1 260-373-5890,,,false,"https://www.google.com/maps/search/pediatrician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-02-10T23:05:09.833Z,,,,,,,,,,
https://www.google.com/maps/place/Fort+Wayne+Pediatrics/data=!4m7!3m6!1s0x8815e2aaea759e35:0xb27ad636ab3aebb!8m2!3d41.170145!4d-85.1066681!16s%2Fg%2F1w6r8x02!19sChIJNZ516qriFYgRu66zamOtJws,Fort Wayne Pediatrics,4.5,866,Pediatrician,"2810 Dupont Commerce Ct, Fort Wayne, IN 46825, United States","5VCV+38 Fort Wayne, Indiana, USA",https://fwpeds.com/,+1 260-490-7337,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOGd2MY73OYwKJVwr8VhP7I5BhwHueeNzPikPWF=w408-h272-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-02-10T23:05:14.398Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8–11 am,8–11 am,8 am–6 pm,,,
https://www.google.com/maps/place/Jefferson+Pediatrics+%26+Family+Medicine/data=!4m7!3m6!1s0x8815e69d1f76e461:0xd6a9f1fdf1223c9c!8m2!3d41.0715787!4d-85.1916174!16s%2Fg%2F1xgzccxn!19sChIJYeR2H53mFYgRnDwi8f3xqdY,Jefferson Pediatrics & Family Medicine,4.1,23,Family practice physician,"3919 W Jefferson Blvd STE 200, Fort Wayne, IN 46804, United States","3RC5+J9 Fort Wayne, Indiana, USA",https://www.jpfm.org/,+1 260-436-7722,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipOBbZVO74X4KIfhK814BEGWBTjJaROiQraWXw3K=w408-h442-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-02-10T23:05:18.700Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/Mark+OBrien+DO/data=!4m7!3m6!1s0x881626205eb6a435:0xcfffd552f5ab7f2f!8m2!3d41.1025469!4d-85.058424!16s%2Fg%2F11bymst0s5!19sChIJNaS2XiAmFogRL3-r9VLV_88,Mark OBrien DO,5.0,22,Pediatrician,"6507 E State Blvd, Fort Wayne, IN 46815, United States","4W3R+2J Fort Wayne, Indiana, USA",https://www.parkview.com/MarkOBrienDO?y_source=1_MjkwNDQ5NjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 260-486-3300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bNkIGys3kxETOflZGIcyaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.42426&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Downtown+Fort+Wayne+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2026-02-10T23:05:21.077Z,,,,,,,,,,
