placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Splash+Pool+Service+and+Repair/data=!4m7!3m6!1s0x80c8d0d0a5a690e1:0xa422c7d1b7124d8!8m2!3d36.0632139!4d-115.0104957!16s%2Fg%2F11f_c0gdtg!19sChIJ4ZCmpdDQyIAR2CRxG30sQgo,Splash Pool Service and Repair,4.8,330,Pool cleaning service,"210 W Foster Ave, Henderson, NV 89011, United States","3X7Q+7R Henderson, Nevada, USA",https://spspoolcare.com/pool-services/nv/las-vegas/splash/,+1 702-213-8348,Open ⋅ Closes 3 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPz1JV9Z4DH0NahrTK_6Bv-n0puVSPfVHiYU9de=w408-h272-k-no,true,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-27T19:33:32.623Z,,,
https://www.google.com/maps/place/Lake+Las+Vegas+Pools/data=!4m7!3m6!1s0x80c8d199c0b5e627:0x5ccac481c20dbe39!8m2!3d36.0337573!4d-115.0039006!16s%2Fg%2F11vlg8ld_q!19sChIJJ-a1wJnRyIAROb4NwoHEylw,Lake Las Vegas Pools,4.6,18,Swimming pool repair service,"122 Industrial Park Rd Suite 205, Henderson, NV 89015, United States","2XMW+GC Henderson, Nevada, USA",https://www.llvpools.com/,+1 702-250-7082,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=huSHrHy0AM-pxvJa2SNARg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.78043&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-27T19:33:38.773Z,,,
https://www.google.com/maps/place/Cclear+Pool+Service+%26+Repair+Las+Vegas+NV/data=!4m7!3m6!1s0x80c8c528fd148137:0x54d681073c37d788!8m2!3d36.0454573!4d-114.9578746!16s%2Fg%2F11g0kbsr8_!19sChIJN4EU_SjFyIARiNc3PAeB1lQ,Cclear Pool Service & Repair Las Vegas NV,5.0,22,Pool cleaning service,"823 Zinnia Cir, Henderson, NV 89015, United States","22WR+5V Henderson, Nevada, USA",https://www.cclearpoolservice.com/,+1 702-250-4918,Open ⋅ Closes 5 pm,Identifies as Latino-owned,https://lh3.googleusercontent.com/p/AF1QipP92HAMZUyUdRQE3Bu6LlcjewFWl5bo_rN839u_=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-27T19:33:43.651Z,,,
https://www.google.com/maps/place/Alpha+and+Omega+Pool+Services/data=!4m7!3m6!1s0x80c8d5b3f2c7c46b:0x6158fc88be0e09d7!8m2!3d36.0359545!4d-114.975052!16s%2Fg%2F1hc30tn44!19sChIJa8TH8rPVyIAR1wkOvoj8WGE,Alpha and Omega Pool Services,4.9,62,Pool cleaning service,"404 S Boulder Hwy, Henderson, NV 89009, United States","22PF+9X Henderson, Nevada, USA",http://www.aopools.com/,+1 702-560-7665,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxDY1zbNBiAX3v0cH98M0KmKfVOuvj5VofueB9ab6PELvEGT0nWmCfuvmeQUkBU8RooyA_AkElWAF94W-cM_vPNHy9ZHZ-EYhqQHyC_-mX96lXOtbsFp-QN0wfb36wd-PvQn26f=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-27T19:33:48.699Z,,,
https://www.google.com/maps/place/Diamond+Lils+Pool+Service/data=!4m7!3m6!1s0x80c8d7dfa25f8b39:0x3d24bf2bb296d628!8m2!3d36.0531063!4d-114.9654932!16s%2Fg%2F11h18jqb97!19sChIJOYtfot_XyIARKNaWsiu_JD0,Diamond Lils Pool Service,5.0,20,Swimming pool,"213 Valley Forge Ave, Henderson, NV 89015, United States","323M+6R Henderson, Nevada, USA",,+1 702-358-3311,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMz4_G2XCZaC_1LSHoosmbt81xuJeBJu-KJEmdD=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-27T19:33:53.509Z,,,
https://www.google.com/maps/place/The+Pool+Boss+LLC/data=!4m7!3m6!1s0x80c8ea2d239411e1:0x746cb879696465d3!8m2!3d36.0257557!4d-115.0079972!16s%2Fg%2F11fy9sdg0z!19sChIJ4RGUIy3qyIAR02VkaXm4bHQ,The Pool Boss LLC,4.7,63,Pool cleaning service,"540 W Horizon Ridge Pkwy, Henderson, NV 89012, United States","2XGR+8R Henderson, Nevada, USA",,+1 702-708-7827,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxOOeILPgZgmWtCbfUquYwWZIMcIf67jQn-TAYc5c3Q3HaPwsolf-C-EPhyJfp6kAfk5MWCcQC5B1hllItYlR69CGd2sIx5sKLVjjZTTb-HsRIidv_EBSqFy4bufulmUD1WpTb4a_jw_4g=w408-h544-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-27T19:33:58.505Z,,,
"https://www.google.com/maps/place/Purpose+Pools,+LLC/data=!4m7!3m6!1s0x80c8e9f3478b2c3d:0x6e6b092a21df6c87!8m2!3d36.0758206!4d-115.080885!16s%2Fg%2F11fpgyq1vg!19sChIJPSyLR_PpyIARh2zfISoJa24","Purpose Pools, LLC",4.8,374,Swimming pool repair service,"2920 N Green Valley Pkwy Suite 526, Henderson, NV 89014, United States","3WG9+8J Henderson, Nevada, USA",https://purposepools.com/,+1 702-703-2625,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipORb_snU3z1Q6lG2TtO7u2OOlENc98sxk5McQxU=w408-h543-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-27T19:34:03.588Z,,,
https://www.google.com/maps/place/Triton+Pools+Las+Vegas/data=!4m7!3m6!1s0x80c8d1a9212d75e9:0x475915b30663618c!8m2!3d36.054542!4d-115.0244348!16s%2Fg%2F11ry6wr1gk!19sChIJ6XUtIanRyIARjGFjBrMVWUc,Triton Pools Las Vegas,3.9,21,Swimming pool contractor,"7375 Commercial Way Suite 150, Henderson, NV 89011, United States","3X3G+R6 Henderson, Nevada, USA",https://tritonpoolslv.com/,+1 702-874-8668,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOKRjq_OIHSVkKFNGOCYQxk4fKSnCVtO_6yY6iT=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-27T19:34:08.590Z,,,
https://www.google.com/maps/place/Fresh+%26+Clear+Pool+Service+Inc./data=!4m7!3m6!1s0x80c8d11520255929:0x4ce5d70fad2d0445!8m2!3d36.0348237!4d-115.0257011!16s%2Fg%2F11bv_dk5vk!19sChIJKVklIBXRyIARRQQtrQ_X5Uw,Fresh & Clear Pool Service Inc.,3.4,26,Swimming pool repair service,"956 Wigwam Pkwy #100, Henderson, NV 89014, United States","2XMF+WP Henderson, Nevada, USA",http://www.freshandclear.com/,+1 702-856-0840,Open ⋅ Closes 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipP4E_4DsstrK3DPp_8Hz9BjwcoSNb28w4i1t7Je=w408-h407-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-27T19:34:13.402Z,,,
https://www.google.com/maps/place/Green+Valley+Pools/data=!4m7!3m6!1s0x80c8d11378e13553:0x8ae927e70ba9876e!8m2!3d36.0384959!4d-115.0299635!16s%2Fg%2F1txc79lv!19sChIJUzXheBPRyIARboepC-cn6Yo,Green Valley Pools,4.3,4,Swimming pool contractor,"157 N Gibson Rd #100, Henderson, NV 89014, United States","2XQC+92 Henderson, Nevada, USA",,+1 702-898-0066,Open ⋅ Closes 4 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipP_uXDUZX1_ARup1_aiymvqsmSpWDCKHG3_oNk=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-27T19:34:18.350Z,,,
