placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Sac+Tree+care/data=!4m7!3m6!1s0x809ad1ed3a32146f:0x46dcc63ff0eb84a5!8m2!3d38.5506222!4d-121.4697645!16s%2Fg%2F11sspzp8k6!19sChIJbxQyOu3RmoARpYTr8D_G3EY,Sac Tree care,5.0,93,Tree service,"3414 4th Ave, Sacramento, CA 95817, United States","HG2J+63 Sacramento, California, USA",http://www.sactreecare.com/,+1 916-818-6134,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFoxgfLFwidkJc9sT1__Tccg05UjT3OnJp_DQ1zL8j9tG0-Lr00ftiIs69-1P8rhSLoWJ2UVz-29eMY5vR8reQjQLXT2KMmniK2665PI9MwCrs2hNd6c7d47LRcE2Fj7bVvYQ8jwQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-04-29T06:57:16.008Z,,,
https://www.google.com/maps/place/Wood+Sacramento+T%EF%BB%BFre%EF%BB%BFe+S%EF%BB%BFerv%EF%BB%BFice%EF%BB%BFs/data=!4m7!3m6!1s0x809ad1bc9454e1e7:0xe22ed38fa45072e7!8m2!3d38.5761031!4d-121.4767185!16s%2Fg%2F11s9dk5twr!19sChIJ5-FUlLzRmoAR53JQpI_TLuI,Wood Sacramento T﻿re﻿e S﻿erv﻿ice﻿s,4.8,54,Tree service,"2207 J St, Sacramento, CA 95816, United States","HGGF+C8 Sacramento, California, USA",http://treeservicesacramento.org/,+1 916-891-1226,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHjq8TVJV5stPwq3Xw7KWN_D9-l95irBKcP9xQ54IIRgT1C3QQn15GTnDgbRFi97Q2f6EULjQ53N1f1NVemdWpxLiOxUVeKHDE8nFb2AWwnEFgt92pfy1bahyxBbg95k0IQTndZ=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-04-29T06:57:22.120Z,,,
https://www.google.com/maps/place/Tree+Services+Sacramento/data=!4m7!3m6!1s0x809ad6493c152a99:0xd12b81c58624305d!8m2!3d38.4490196!4d-121.408212!16s%2Fg%2F11bwpynt2z!19sChIJmSoVPEnWmoARXTAkhsWBK9E,Tree Services Sacramento,5.0,345,Tree service,,,http://treeservicessacramento.org/,+1 916-274-7634,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8CdHnktRZ3XNKGYWd0bn1zv6BPvfMemQNq8herM4L29Wlho4jz7u-3S4R4SGn81qJcpUNspMxk28fjAwLfsT-bxZ3e5OqpOrc9Tkr1Y0-ZOwlPRbUsTlKy38Gu9RSJ8ihNVx3t_VOSn0m=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-04-29T06:57:26.886Z,,,
https://www.google.com/maps/place/Titan+Tree+Service/data=!4m7!3m6!1s0x809ad0e0b07ac6cd:0x4ba272e826ac5fc!8m2!3d38.5679012!4d-121.4862313!16s%2Fg%2F11b69grz7t!19sChIJzcZ6sODQmoAR_MVqgi4nugQ,Titan Tree Service,4.5,52,Tree service,"1809 S St Suite 101-211, Sacramento, CA 95811, United States","HG97+5G Sacramento, California, USA",http://www.titantreeservice.com/,+1 916-837-6048,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDZC-xtaGCmNPyq6rl24L6FL8JWpwSMZYLxNgiz2SVUz5hwFf0r9O3_hSSgAIMN1GCd4Px5aihHcSZhoZcd-mYl-vdJlyekZx4jXyO8y3eT83zr251J2LODE7gxDthFM5ylGZF=w428-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-04-29T06:57:31.727Z,,,
https://www.google.com/maps/place/The+Davey+Tree+Expert+Company/data=!4m7!3m6!1s0x809ad0bbe183fc03:0xf3f04425dde47b20!8m2!3d38.580884!4d-121.4626812!16s%2Fg%2F1thxl9p6!19sChIJA_yD4bvQmoARIHvk3SVE8PM,The Davey Tree Expert Company,4.2,101,Tree service,"3009 C St, Sacramento, CA 95816, United States","HGJP+9W Sacramento, California, USA",https://www.davey.com/local-offices/sacramento-roseville-tree-service/?utm_source=gmb&utm_medium=organic&utm_campaign=rc_sacramento,+1 916-520-0764,"Closed · Opens 8 am Wed

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjRGFpSZCyO_w4a-sdGrIqO8dq8r7lhtQ6ZYncLQhcOmzYR46CcuOVryXXat_wt6yAfpsJLgKYxci3dsN5vRM8WmZGFvhK0LRhr4YujfDdHlJukNJ1mKvxCcJaN9k-nyZyIB8H=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-04-29T06:57:36.461Z,,,
https://www.google.com/maps/place/Kingdom+Tree+Services/data=!4m7!3m6!1s0x809ad17349fbecbd:0xc94d01903957841!8m2!3d38.5294494!4d-121.4790799!16s%2Fg%2F11h_cz87b9!19sChIJvez7SXPRmoARQXiVAxnQlAw,Kingdom Tree Services,4.7,68,Tree service,"2621 26th Ave, Sacramento, CA 95820, United States","GGHC+Q9 Sacramento, California, USA",https://www.kingdomtreeservices.com/,+1 916-270-7941,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3F2sbSuF3P53MUZX7_xA38CzxZBas-X895bZgRouVmKADW9FNEOGP7fa0wnanepk-jQmqnmEj2K-cgHo3XtaqiVCJPsWu8BR51eokPQ9lsZaw9vkFabpxA9aiRpw43HAvAKkYsmwpkcxv=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-04-29T06:57:41.498Z,,,
https://www.google.com/maps/place/Environmental+Tree+Service/data=!4m7!3m6!1s0x809ac5f000000001:0xdd3bc0650d6d2ad3!8m2!3d38.377413!4d-121.4448529!16s%2Fg%2F1hc1wwplq!19sChIJAQAAAPDFmoAR0yptDWXAO90,Environmental Tree Service,4.9,253,Tree service,,,https://www.environmenttreeservice.com/,+1 916-870-8154,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGP-IbH3yjRj9_k9Cyieh4XsmK9GLjLrcIYV96AEcrykkFIoXN8F3tfp1qtnAMrpfwAjIcLdIF7NvYQZjiVFCu7nHODJGi8LjMqL7XcGWRlCb_u-3xkE7ytLfVsRgJ0iv8bMwYMx2h7GeNe=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-04-29T06:57:46.241Z,,,
https://www.google.com/maps/place/Fallen+Leaf+Tree/data=!4m7!3m6!1s0x809adb9cec95d675:0x2c8455cbdad8a894!8m2!3d38.5477865!4d-121.4152127!16s%2Fg%2F11fhy9x_kt!19sChIJddaV7JzbmoARlKjY2stVhCw,Fallen Leaf Tree,4.8,388,Tree service,"2900 Heinz St, Sacramento, CA 95826, United States","GHXM+4W Sacramento, California, USA",https://www.fallenleaftree.com/,+1 916-447-8733,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE5sZJP0tgEBnZDhRyxqDJ8DGrZRrLyWF5o533vPgixzubYe57cZDlJP8aWXaX5doRW-qzqQ-HYJKznAx5H05YX7Cilg0cGh0w-BELENKZhu7Kb8hDV68Oo4op0We6k3iNhsMk=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-04-29T06:57:50.946Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Haman+Landscape+and+Tree+Service/data=!4m7!3m6!1s0x809ada63234d1a4f:0x4237f3df6bb512db!8m2!3d38.5681581!4d-121.4332174!16s%2Fg%2F1tgs15ll!19sChIJTxpNI2PamoAR2xK1a9_zN0I,Haman Landscape and Tree Service,4.8,59,Tree service,"698 57th St, Sacramento, CA 95819, United States","HH98+7P Sacramento, California, USA",http://www.hamantreeservice.com/,+1 916-451-9377,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6VKNT2mY6SJdzfz77PR1vpNnK-g_S-6lArjScK_jH4MlaA1PP16jNV6ctZaigZev5Jfmxo0FdYnPormUvOSwxrgpDgXiPQBZDoRmumoMC2rXQraUz2e39dHdfFEoD8W089SsgsFZN7UdI=w427-h240-k-no,true,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,Closed,Closed,7 am–3 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-04-29T06:57:55.666Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Bud%27s+Tri-County+Tree+Services+Inc/data=!4m7!3m6!1s0x809ad14561e4f71d:0x5aa5c1e4588ea87b!8m2!3d38.566589!4d-121.52419!16s%2Fg%2F1tdz0661!19sChIJHffkYUXRmoARe6iOWOTBpVo,Bud's Tri-County Tree Services Inc,4.2,38,Tree service,"1800 S River Rd, West Sacramento, CA 95691, United States","HF8G+J8 West Sacramento, California, USA",http://www.budstricountytreeservices.com/,+1 916-373-3980,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGcFmLAnq8GzhuiS34NSu0h5yBxkADQvqlHFxmlPdqqMlOfobzdG0vDmRjZVatbHy7NjiV9Mz4q1Bx1hG66IklUGSlIRv3QoHld5XtRrFC4uoehlnTzLK5h4pECo5aPHO5lyaXow=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-04-29T06:58:00.625Z,,,
