placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes
https://www.google.com/maps/place/Jorge+Mendes+eletricista/data=!4m7!3m6!1s0xd19331c5317e4fb:0xdf4efdaed9a90f9b!8m2!3d38.7660154!4d-9.1565168!16s%2Fg%2F11h4cq3kf8!19sChIJ--QXUxwzGQ0Rmw-p2a79Tt8,Jorge Mendes eletricista,5.0,177,Electrician,"R. Raúl Mesnier Du Ponsard 12, 1750-243 Lisboa, Portugal","QR8V+C9 Lisbon, Portugal",,+351 967 382 231,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOWYL9unuQ0PteBkCtr0TwpcVq5qCY4jn8vDFkc=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-01-10T21:23:45.339Z,,
https://www.google.com/maps/place/Electricistas+24H/data=!4m7!3m6!1s0xd1933771d1fab7d:0xedeb290edff5b666!8m2!3d38.7276624!4d-9.1662036!16s%2Fg%2F11fcnn3l8y!19sChIJfasfHXczGQ0RZrb13w4p6-0,Electricistas 24H,5.0,1,Electrician,"CC dos Mestres 35 Cv, 1070-176 Lisboa, Portugal","PRHM+3G Lisbon, Portugal",,+351 915 225 216,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pgOkLfivP53VUadNUx6cUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.8111&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-01-10T21:23:50.372Z,,
https://www.google.com/maps/place/Custom+Electrical+Services+Cedar+Rapids/data=!4m7!3m6!1s0x8e07fc40bc96586b:0x6c348d0d0bcf7e9b!8m2!3d42.2384824!4d-91.949965!16s%2Fg%2F11lzw4l6f6!19sChIJa1iWvED8B44Rm37PCw2NNGw,Custom Electrical Services Cedar Rapids,5.0,18,Electrician,,,https://www.customelectricalia.com/electricians-cedar-rapids/?utm_source=GMB&utm_medium=organic,+1 319-224-0900,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNrzYqVWygVEP9yRfPK8niAQaCShMBfOicLa5h4=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-01-10T21:23:55.715Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Martim+manis/data=!4m7!3m6!1s0xd19350f82bc3711:0x392e1e3eb39ec21b!8m2!3d38.7125383!4d-9.1328805!16s%2Fg%2F11h3g4vj3k!19sChIJETe8gg81GQ0RG8Kesz4eLjk,Martim manis,5.0,22,Kitchen remodeler,"Rua do Recolhimento, número 1, 2° andar a esquerda, 1100-563 Lisboa, Portugal","PV78+2R Lisbon, Portugal",,07 44 97 36 04,Closed · Opens 9 am Sun,https://lh3.googleusercontent.com/p/AF1QipNnXUtZFVA5rXB9n5gEo7hpzVx4yy-R9z8JSTob=w408-h544-k-no,true,9 am–6 pm,9 am–5 pm,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-01-10T21:24:00.565Z,,
https://www.google.com/maps/place/Coepro-consultores+E+Engenheiros+Projectistas+Lda/data=!4m7!3m6!1s0xd1eccd59c9bd9b3:0xe5caf47e4ee57d98!8m2!3d38.749922!4d-9.192991!16s%2Fg%2F1tfq02xp!19sChIJs9mbnNXMHg0RmH3lTn70yuU,Coepro-consultores E Engenheiros Projectistas Lda,3.0,2,Electric motor store,"Praça Prof. Santos Andrea 2 3º E, 1500-509 Lisboa, Portugal","PRX4+XR Lisbon, Portugal",,+351 21 714 1120,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eu_9R_AkUp1RGh3JN6NCKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=222.92416&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-01-10T21:24:03.181Z,,
https://www.google.com/maps/place/GM+Remodela%C3%A7%C3%A3o+e+El%C3%A9trica/data=!4m7!3m6!1s0xd19338eed315111:0xac81d2d8efb00213!8m2!3d38.7321511!4d-9.1278729!16s%2Fg%2F11wjqnw5z_!19sChIJEVEx7Y4zGQ0REwKw79jSgaw,GM Remodelação e Elétrica,5.0,1,Electrician,"R. Barão de Sabrosa 14, 1900-086 Lisboa, Portugal","PVJC+VV Lisbon, Portugal",,+351 934 347 957,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNnn2ei-2c15A2Pu_agBFASlr-hgu0YKH1Um0L6=w408-h408-k-no,true,8 am–5 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-01-10T21:24:08.155Z,,
"https://www.google.com/maps/place/Oriental+Electrica,+Lda/data=!4m7!3m6!1s0xd1933bd42604e1b:0x2d72d051d1bb76e2!8m2!3d38.7353738!4d-9.1333312!16s%2Fg%2F1w3w48xd!19sChIJG05gQr0zGQ0R4na70VHQci0","Oriental Electrica, Lda",3.8,11,Electrician,"R. Carlos Mardel 51, 1900-214 Lisboa, Portugal","PVP8+4M Lisbon, Portugal",,+351 21 847 7942,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xzr0969mkcPc_L0ZXXD23g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.16437&pitch=0&thumbfov=100,false,9 am–1 pm,Closed,"9 am–1 pm, 3–7 pm","9 am–1 pm, 3–7 pm","9 am–1 pm, 3–7 pm","9 am–1 pm, 3–7 pm","9 am–1 pm, 3–7 pm","https://www.google.com/maps/search/generator+installation+services+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-01-10T21:24:12.912Z,,
"https://www.google.com/maps/place/Electrobobinadora+-+Jos%C3%A9+M.+C.+Santos,+Lda.+-+Campolide/data=!4m7!3m6!1s0xd193369a2562977:0x5584197a18cf8824!8m2!3d38.7278929!4d-9.1640393!16s%2Fg%2F1tdb5jys!19sChIJdylWomkzGQ0RJIjPGHoZhFU","Electrobobinadora - José M. C. Santos, Lda. - Campolide",4.8,18,Electric motor repair shop,"Rua Conde das Antas 64, 1070-069 Lisboa, Portugal","PRHP+59 Lisbon, Portugal",https://www.facebook.com/electrobobinadora.campolide,+351 21 385 6282,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOWyLo6wLwpJhdWdjeooMXgqHWUa6522bi-3GO2=w426-h240-k-no,true,Closed,Closed,"9 am–1 pm, 2–6 pm","9 am–1 pm, 2–6 pm","9 am–1 pm, 2–6 pm","9 am–1 pm, 2–6 pm","9 am–1 pm, 2–6 pm","https://www.google.com/maps/search/generator+installation+services+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-01-10T21:24:17.898Z,,
"https://www.google.com/maps/place/Metalux+-+Sociedade+De+Metalurgia+E+Electricidade,+Lda/data=!4m7!3m6!1s0xd19337c171df1a1:0x59468fa87d49abf2!8m2!3d38.7164695!4d-9.1520198!16s%2Fg%2F1td2w4r6!19sChIJofEdF3wzGQ0R8qtJfaiPRlk","Metalux - Sociedade De Metalurgia E Electricidade, Lda",4.2,12,Electrical installation service,"Calçada Eng. Miguel Pais 5, 1200-215 Lisboa, Portugal","PR8X+H5 Lisbon, Portugal",,+351 21 392 9580,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fx5lNmc3cU-jHPXAXAUwGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.76413&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-01-10T21:24:20.795Z,,
https://www.google.com/maps/place/Rq+repara%C3%A7%C3%B5es+eletricidade/data=!4m7!3m6!1s0xd193369add74d9b:0x78a553270467c5d3!8m2!3d38.731811!4d-9.1380824!16s%2Fg%2F11tcs6qjcl!19sChIJm03XrWkzGQ0R08VnBCdTpXg,Rq reparações eletricidade,3.7,3,Electrician,"R. Rebelo da Silva 2 R/c, 1000-255 Lisboa, Portugal","PVJ6+PQ Lisbon, Portugal",,+351 964 406 614,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxXuA3jnNotkFQZNDqUw4Q-L_9JuDJNMeuH7Cup8bxEeLJnS1BFXLtMvqs7E3jT5tY1qSeFFxqAILVRR6gDdJz4Qidu4jMakPmhNgovK91Hu1tZt9xxan2mH1rItRcS0_DgNG8h=w408-h1046-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-01-10T21:24:25.753Z,,
