placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Family+Hospice+%7C+Greenville/data=!4m7!3m6!1s0x84ef142820d8dbf1:0x5da840dbd7daace3!8m2!3d34.8305352!4d-82.4025766!16s%2Fg%2F11y1w12947!19sChIJ8dvYICgU74QR46za19tAqF0,Family Hospice | Greenville,5.0,13,Hospice,"1312 Augusta St, Greenville, SC 29605, United States","RHJW+6X Greenville, South Carolina, USA",https://homewithfamily.com/,+1 800-410-4663,,https://lh3.googleusercontent.com/p/AF1QipMpHxiV1miubZXUCQ-2vFI6-1fJIG5B0TBIokxF=w408-h597-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-09-17T23:39:09.664Z,,,,,,,,,,,
https://www.google.com/maps/place/Affinity+Hospice/data=!4m7!3m6!1s0x885829d981cf3291:0x14ca264330709d9d!8m2!3d34.8616036!4d-82.2738771!16s%2Fg%2F11sswz2dxf!19sChIJkTLPgdkpWIgRnZ1wMEMmyhQ,Affinity Hospice,4.6,9,Hospice,"3441 Pelham Rd Suite 101, Greenville, SC 29615, United States","VP6G+JC Greenville, South Carolina, USA",https://affinityhospice.com/,+1 864-990-5604,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OE9bIVUagksEUs0aYx3JbA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.631496&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-09-17T23:39:15.226Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Prisma+Health+Palliative+Care%E2%80%93Greenville/data=!4m7!3m6!1s0x885831f6341e9929:0x8e17878596b0221e!8m2!3d34.818814!4d-82.4123176!16s%2Fg%2F11t1ty65qg!19sChIJKZkeNPYxWIgRHiKwloWHF44,Prisma Health Palliative Care–Greenville,,,Hospice,"701 Grove Rd, Greenville, SC 29605, United States","RH9Q+G3 Greenville, South Carolina, USA",https://prismahealth.org/locations/practices/palliative-care-greenville?utm_source=gmb&utm_medium=yext,+1 864-455-3287,Closed ⋅ Opens 8:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A6jWOcqp5nurcO_Y-XKuSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.89004&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-09-17T23:39:20.746Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,,,,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x88582ffd17d44957:0x854f2147e97380db!8m2!3d34.8355047!4d-82.3027483!16s%2Fg%2F11g0g6xrwv!19sChIJV0nUF_0vWIgR24Bz6UchT4U,Gentiva Hospice,5.0,14,Hospice,"750 Executive Center Dr #250, Greenville, SC 29615, United States","RMPW+6W Greenville, South Carolina, USA",http://www.gentivahs.com/,+1 864-232-4457,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNwTtEZ0twkXZVjjxFpCI9VTD565Xshbi1t5WyS=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-09-17T23:39:25.803Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Interim+HealthCare+of+Greenville/data=!4m7!3m6!1s0x885829be792cd31d:0x2f7198cec639ec1c!8m2!3d34.8197927!4d-82.3376864!16s%2Fg%2F1wt3p3vb!19sChIJHdMseb4pWIgRHOw5xs6YcS8,Interim HealthCare of Greenville,4.8,534,Home health care service,"100 Verdae Blvd, Greenville, SC 29607, United States","RM96+WW Greenville, South Carolina, USA",https://www.interimhealthcare.com/location/greenville-sc,+1 864-627-1200,"Open 24 hours

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP5okoJvIkhenbJTB1kgcN-DEH9gOysZiHRIdAc=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-09-17T23:39:31.038Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Agape+Care/data=!4m7!3m6!1s0x88582ef4a3041897:0xf8ccd631d53c7ba0!8m2!3d34.8359494!4d-82.2992018!16s%2Fg%2F1hc6jn4r2!19sChIJlxgEo_QuWIgRoHs81THWzPg,Agape Care,3.5,14,Hospice,"3 Independence Point # 105, Greenville, SC 29615, United States","RPP2+98 Greenville, South Carolina, USA",https://sc.agapecaregroup.com/,+1 800-932-2738,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNsW45nbOk1Lqxg-YpfQ6d2_uhwlduTtCaRx--R=w546-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-09-17T23:39:36.023Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Three+Oaks+Hospice+%7C+Greenville/data=!4m7!3m6!1s0x88582f1c5c5b4cf9:0xa43e33db3d2fbdf4!8m2!3d34.8440073!4d-82.3660051!16s%2Fg%2F11vr482b9x!19sChIJ-UxbXBwvWIgR9L0vPdszPqQ,Three Oaks Hospice | Greenville,4.9,9,Hospice,"21 Ellison St, Greenville, SC 29607, United States","RJVM+JH Greenville, South Carolina, USA",https://www.threeoakshospice.com/locations/greenville/?utm_source=gbp&utm_medium=greenville,+1 864-362-3053,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOzbVJxMPCVH0Hmzc8NhGpvEVvGLdPkJjx0H32l=w408-h544-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-09-17T23:39:41.018Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Lutheran+Hospice/data=!4m7!3m6!1s0x885831da8811c8c1:0x9dfa44a048640136!8m2!3d34.8569777!4d-82.3968707!16s%2Fg%2F1tjtj_40!19sChIJwcgRiNoxWIgRNgFkSKBE-p0,Lutheran Hospice,5.0,6,Hospice,"429 N Main St # 3, Greenville, SC 29601, United States","VJ43+Q7 Greenville, South Carolina, USA",http://www.lutheranhospice.org/,+1 864-848-1777,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5NfOrc8Wx5fzZIA3yku3kQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.3637&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-09-17T23:39:45.904Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/VIA+Health+Partners+-+Greenville/data=!4m7!3m6!1s0x885831726eed48e7:0xcbd2a4b07f95c473!8m2!3d34.8142467!4d-82.417149!16s%2Fg%2F11k3pn5q7c!19sChIJ50jtbnIxWIgRc8SVf7Ck0ss,VIA Health Partners - Greenville,5.0,1,Hospice,"1003 Grove Rd E, Greenville, SC 29605, United States","RH7M+M4 Greenville, South Carolina, USA",http://www.hpccr.org/,+1 864-438-3900,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPnjueIx12f9md8i-Pmn-wUvxIP_tZ1Pm2ctvbY=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-09-17T23:39:50.861Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/PruittHealth+Hospice+%28Greenville%29/data=!4m7!3m6!1s0x885827032cf23881:0xc9b5e1774388152e!8m2!3d34.8411008!4d-82.331582!16s%2Fg%2F1tslkfl9!19sChIJgTjyLAMnWIgRLhWIQ3fhtck,PruittHealth Hospice (Greenville),4.2,23,Hospice,"301 Halton Rd, Greenville, SC 29607, United States","RMR9+C9 Greenville, South Carolina, USA",http://www.pruitthealth.com/microsite/facilityid496?utm_source=GMB&utm_medium=WebsiteClick&utm_campaign=Greenville&utm_content=PHHOS2,+1 864-962-6699,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMA5qOyq54BvSYQ_vwIJXGEsvqaXqLv5NPieUJK=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2025-09-17T23:39:55.820Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
