placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/GW+Center+for+Integrative+Medicine/data=!4m7!3m6!1s0x89b7b7b3cf79699f:0x162e81a25fdcf6a5!8m2!3d38.9010888!4d-77.0518925!16s%2Fg%2F1vmr280v!19sChIJn2l5z7O3t4kRpfbcX6KBLhY,GW Center for Integrative Medicine,4.8,73,Medical clinic,"908 New Hampshire Ave NW #200, Washington, DC 20037, United States","WW2X+C6 Washington, District of Columbia, USA",http://www.gwcim.com/,+1 202-833-5055,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNhZfbvQpskBtb2P0fuDWjaWOwH_qTifs4VwCk2=w409-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-02-23T16:17:13.081Z,,
https://www.google.com/maps/place/Indigo+Integrative+Health+Clinic/data=!4m7!3m6!1s0x89b7b64ea2fbc3bf:0x46db98058d6fcb9d!8m2!3d38.902882!4d-77.0633245!16s%2Fg%2F11h1sg8ms!19sChIJv8P7ok62t4kRnctvjQWY20Y,Indigo Integrative Health Clinic,4.8,49,Medical clinic,"1010 Wisconsin Ave NW #660, Washington, DC 20007, United States","WW3P+5M Washington, District of Columbia, USA",https://www.indigohealthclinic.com/?utm_campaign=gmb,+1 202-888-8861,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMFGvEbaioXS6PaF0sDRdUO-1V4xCOxzZDaJd4=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-02-23T16:17:19.257Z,,
https://www.google.com/maps/place/District+Center+for+Integrative+Medicine/data=!4m7!3m6!1s0x89b7b792edbed819:0xf505fb9d8c51fd42!8m2!3d38.901587!4d-77.0442536!16s%2Fg%2F11g1dt8kbp!19sChIJGdi-7ZK3t4kRQv1RjJ37BfU,District Center for Integrative Medicine,5.0,88,Medical clinic,"1915 I St NW 7th floor, Washington, DC 20006, United States","WX24+J7 Washington, District of Columbia, USA",https://www.dcimedicine.com/,+1 202-251-7541,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipO4ffwzp-zUSODQ-3TAhcI35pRBBWax34J5gpX2=w408-h291-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-02-23T16:17:24.724Z,,
https://www.google.com/maps/place/Rise+Functional+Medicine/data=!4m7!3m6!1s0x89b7b7b762f229cd:0x805d0716eb9b53cd!8m2!3d38.903345!4d-77.038806!16s%2Fg%2F11vksy7nmk!19sChIJzSnyYre3t4kRzVOb6xYHXYA,Rise Functional Medicine,5.0,21,Medical clinic,"1025 Connecticut Ave NW STE 1000, Washington, DC 20036, United States","WX36+8F Washington, District of Columbia, USA",https://risefxmed.com/,,Closed · Opens 10 am Tue,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EkkuPBDTCvfgKuFtFEWp7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.0164&pitch=0&thumbfov=100,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-02-23T16:17:29.926Z,,
https://www.google.com/maps/place/Holistic+Healing+Naturopathic/data=!4m7!3m6!1s0x89b7b7c1566edbd5:0xa0c8ef176093552e!8m2!3d38.9004547!4d-77.030477!16s%2Fg%2F11h5rlsqrf!19sChIJ1dtuVsG3t4kRLlWTYBfvyKA,Holistic Healing Naturopathic,5.0,44,Alternative medicine practitioner,"1331 H St NW #200, Washington, DC 20005, United States","WX29+5R Washington, District of Columbia, USA",http://www.drsalotto.com/,+1 717-728-4546,Open · Closes 7:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMAbjY8ndhUjWfNrHlLHCjIKZ98uG2fRftXs6dR=w426-h240-k-no,true,8 am–7:30 pm,8 am–7 pm,8 am–7:30 pm,8 am–7 pm,8 am–7 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-02-23T16:17:35.167Z,,
https://www.google.com/maps/place/Moon+Ridge+Medicine/data=!4m7!3m6!1s0x89b7b737e1a12b41:0x6bbddb4929bfd191!8m2!3d38.9040198!4d-77.0452025!16s%2Fg%2F11shp74s0t!19sChIJQSuh4Te3t4kRkdG_KUnbvWs,Moon Ridge Medicine,5.0,1,Naturopathic practitioner,"2001 L St NW Suite 500, Washington, DC 20036, United States","WX33+JW Washington, District of Columbia, USA",http://www.moonridgemedicine.com/,+1 202-524-1181,Open · Closes 8 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM2wT30GhEDKeEpywUbjvuhFNRcZpuFZXkJxuf4=w427-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-02-23T16:17:39.984Z,,
https://www.google.com/maps/place/Dr.+Anne+Berkeley/data=!4m7!3m6!1s0x89b7b7ba04d6c357:0x855b94089d2d62e3!8m2!3d38.9033075!4d-77.0393146!16s%2Fg%2F11c6v5xhrl!19sChIJV8PWBLq3t4kR42ItnQiUW4U,Dr. Anne Berkeley,5.0,18,Naturopathic practitioner,"1025 Connecticut Ave NW #1000, Washington, DC 20036, United States","WX36+87 Washington, District of Columbia, USA",http://www.adesawell.com/,+1 202-798-0221,Closed · Opens 10 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPT1EJe14IuqT-ELooKQdxb_1RdTrkOnkRnlcAf=w408-h281-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-02-23T16:17:45.006Z,,
https://www.google.com/maps/place/Advanced+Health+Center+%7C+Integrative+%26+Functional+Medicine/data=!4m7!3m6!1s0x89b7b6a0fb93e207:0xa61a93b7841b8d58!8m2!3d38.8694247!4d-77.1000299!16s%2Fg%2F1td4w4qp!19sChIJB-KT-6C2t4kRWI0bhLeTGqY,Advanced Health Center | Integrative & Functional Medicine,5.0,241,Holistic medicine practitioner,"46 S Glebe Rd Suite 100, Arlington, VA 22204, United States","VV9X+QX Arlington, Virginia, USA",https://www.advhealthctr.com/,+1 703-521-0644,Open · Closes 6:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNJRBt5ZLrCfvw0AR5EOeQcTJoVYJoFw81I758S=w426-h240-k-no,true,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-02-23T16:17:50.035Z,,
https://www.google.com/maps/place/Copesthetic+Health/data=!4m7!3m6!1s0x89b1115af630025b:0xdd6ce426cc96e472!8m2!3d38.9168356!4d-77.0419905!16s%2Fg%2F11hy9pb5gf!19sChIJWwIw9loRsYkRcuSWzCbkbN0,Copesthetic Health,4.9,44,Naturopathic practitioner,"PMB2159, 1802 Vernon St NW, Washington, DC 20009, United States","WX85+P6 Washington, District of Columbia, USA",http://www.drcopehealth.com/,+1 434-242-9703,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMFg3iinZ6T0gYcT-AFI4FnWgLjNIm6aYYFn32C=w408-h543-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-02-23T16:17:55.265Z,,
https://www.google.com/maps/place/Dr.+Rachel+Callens/data=!4m7!3m6!1s0x89b7b9a515709f99:0x44610c9cd03fafe2!8m2!3d38.8767448!4d-77.0054359!16s%2Fg%2F11h1dbj_fy!19sChIJmZ9wFaW5t4kR4q8_0JwMYUQ,Dr. Rachel Callens,4.8,19,Naturopathic practitioner,"100 M St SE #600, Washington, DC 20003, United States","VXGV+MR Washington, District of Columbia, USA",http://drrachelcallens.com/,+1 202-643-3036,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-BNH2Ek37_Eke33q1ODfiQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.961814&pitch=0&thumbfov=100,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-02-23T16:18:00.679Z,,
