placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,attributes
"https://www.google.com/maps/place/ACCfamily,+Inc./data=!4m7!3m6!1s0x89b7b736ffc45179:0x90af875cf2a4360e!8m2!3d38.888185!4d-77.094564!16s%2Fg%2F11ks3_1m7f!19sChIJeVHE_za3t4kRDjak8lyHr5A","ACCfamily, Inc.",,,Home health care service,"3033 Wilson Blvd #700, Arlington, VA 22201, United States","VWQ4+75 Arlington, Virginia, USA",https://accfamily.com/,+1 877-549-7894,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPEkMZNj6pFywCf-moYjk90l_9_jSphDJf9pzHa=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-09-10T17:50:41.232Z,,,
https://www.google.com/maps/place/Georgetown+Home+Care/data=!4m7!3m6!1s0x89b7b64837f16795:0x2922ea3a88087f5b!8m2!3d38.9029131!4d-77.0633812!16s%2Fg%2F11b6bhvm2_!19sChIJlWfxN0i2t4kRW38IiDrqIik,Georgetown Home Care,4.9,28,Home health care service,"1010 Wisconsin Ave NW #350, Washington, DC 20007, United States","WW3P+5J Washington, District of Columbia, USA",https://www.georgetownhomecare.com/contact-us/locations/senior-home-care-in-washington-dc/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 202-333-3400,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOk1a5Fw43skEgpZxowHn_BgduuQLBFA9tV-8YM=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-09-10T17:50:46.430Z,,,
https://www.google.com/maps/place/CareYaya+DC/data=!4m7!3m6!1s0x89b7b7e47332a6f7:0xdccda60c546fa300!8m2!3d38.9237306!4d-77.0417473!16s%2Fg%2F11xkwrrmns!19sChIJ96Yyc-S3t4kRAKNvVAymzdw,CareYaya DC,5.0,2,Home health care service,"1763 Columbia Rd NW, Washington, DC 20009, United States","WXF5+F8 Washington, District of Columbia, USA",https://www.careyaya.org/p/washington-dc,+1 919-899-2800,"Open 24 hours

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM7VWRpWx3rkeyg1YcXp8SopS4AfQMJv1KrbpA=w408-h285-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-09-10T17:50:50.727Z,,,
"https://www.google.com/maps/place/Maxim+Healthcare+Washington,+DC+Regional+Office/data=!4m7!3m6!1s0x89b7c88321e56341:0x67f19beb8c74b2f7!8m2!3d38.9022879!4d-77.0328167!16s%2Fg%2F1tjhyk2b!19sChIJQWPlIYPIt4kR97J0jOub8Wc","Maxim Healthcare Washington, DC Regional Office",3.4,16,Home health care service,"1420 K St NW Suite 1000, Washington, DC 20005, United States","WX28+WV Washington, District of Columbia, USA",https://www.maximhealthcare.com/maxim-healthcare-locations/washington-dc-regional-office?y_source=1_MTQ1MjAzMzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 202-545-6980,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN11BYbx2jIAp_iFyxmUnCQJlMh3ykkXSor9sKl=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-09-10T17:50:55.544Z,,,
https://www.google.com/maps/place/Human+Touch+Home+Health+-+DC/data=!4m7!3m6!1s0x89b7b7edcec387ef:0x62b004f5ee7dd269!8m2!3d38.9091948!4d-77.0241338!16s%2Fg%2F1tcvcsqy!19sChIJ74fDzu23t4kRadJ97vUEsGI,Human Touch Home Health - DC,3.3,50,Home health care service,"1416 9th St NW, Washington, DC 20001, United States","WX5G+M8 Washington, District of Columbia, USA",https://humantouchhealth.com/,+1 202-483-9111,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bUKpBDzw4e1x3ckEgI2eRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.28918&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-09-10T17:51:00.133Z,,,
https://www.google.com/maps/place/Care+With+Love/data=!4m7!3m6!1s0x89b7b7de5c25b187:0x73a4ee35550c215d!8m2!3d38.90608!4d-77.0407166!16s%2Fg%2F11wqh1ds4r!19sChIJh7ElXN63t4kRXSEMVTXupHM,Care With Love,5.0,55,Home health care service,"1201 Connecticut Ave NW Suite 618, 6th floor, Washington, DC 20036, United States","WX45+CP Washington, District of Columbia, USA",https://www.carewithlove.com/,+1 703-935-4070,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO7Zcm_XXsOtk87QELfoxfm956mGsrYvU90ZWT5=w408-h268-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-09-10T17:51:04.766Z,,,
https://www.google.com/maps/place/ASAP+Services/data=!4m7!3m6!1s0x89b7b8491ab097bd:0x5ede764792ab6ff2!8m2!3d38.9062343!4d-77.0426767!16s%2Fg%2F1tm0cpx2!19sChIJvZewGkm4t4kR8m-rkkd23l4,ASAP Services,2.9,17,Home health care service,"1822 Jefferson Pl NW, Washington, DC 20036, United States","WX44+FW Washington, District of Columbia, USA",http://asapservicesdc.com/,+1 202-293-2931,Open ⋅ Closes 5 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tKgGJF4D7qfpR_9vL1O3sA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.3708&pitch=0&thumbfov=100,true,9 am–5 am,9 am–5 am,9 am–5 am,Closed,Closed,9 am–5 am,9 am–5 am,"https://www.google.com/maps/search/Home+Health+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-09-10T17:51:09.193Z,,,
https://www.google.com/maps/place/Doctory/data=!4m7!3m6!1s0x89b7b7cbc5325adb:0xe0d1893aa8a578a5!8m2!3d38.9057483!4d-77.0680939!16s%2Fg%2F11j12r5n8n!19sChIJ21oyxcu3t4kRpXilqDqJ0eA,Doctory,,,Home health care service,"3400 Prospect St NW, Washington, DC 20007, United States","WW4J+7Q Washington, District of Columbia, USA",,+1 202-377-9368,,https://lh3.googleusercontent.com/p/AF1QipMI0nb-FSyl2jSERE-KYDtrTCxlO-kyUQiIgw5U=w508-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-09-10T17:51:11.550Z,,,
https://www.google.com/maps/place/E+%26+A+Community+Healthcare+Services/data=!4m7!3m6!1s0x89b7b789ebb17413:0x7ef18d901c812784!8m2!3d38.9028651!4d-77.0378535!16s%2Fg%2F11w7lpjtvw!19sChIJE3Sx64m3t4kRhCeBHJCN8X4,E & A Community Healthcare Services,5.0,1,Home health care service,"1629 K St NW #300, Washington, DC 20006, United States","WX36+4V Washington, District of Columbia, USA",https://www.eacommunityhcs.com/,+1 202-409-7120,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y1-iBrQh1Py6Jh0_6R21RA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.855907&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-09-10T17:51:13.992Z,,,
https://www.google.com/maps/place/Capitol+View+Home+Health/data=!4m7!3m6!1s0x89b7b64c89bf6625:0x33af9589b63e541d!8m2!3d38.9063259!4d-77.0425697!16s%2Fg%2F11b6gghcd3!19sChIJJWa_iUy2t4kRHVQ-tomVrzM,Capitol View Home Health,2.7,7,Home health care service,"1820 Jefferson Pl NW #101, Washington, DC 20036, United States","WX44+GX Washington, District of Columbia, USA",http://www.capitolviewhealth.com/,+1 202-299-1109,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g_gJ2Xusiu3hiTg1U85GGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=202.59027&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-09-10T17:51:18.356Z,,,
https://www.google.com/maps/place/Trusted+Touch+Homecare/data=!4m7!3m6!1s0x89b7b7366e4dd545:0xf268b28d1fab619f!8m2!3d38.9034439!4d-77.0407946!16s%2Fg%2F11y49q3n6x!19sChIJRdVNbja3t4kRn2GrH42yaPI,Trusted Touch Homecare,5.0,2,Home health care service,"1050 Connecticut Ave NW suite 500 7, Washington, DC 20036, United States","WX35+9M Washington, District of Columbia, USA",https://www.trustedtouchcares.com/washington-dc/,+1 202-631-0415,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MNtIuEUHl6rcQfaVeyqdAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.74&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-09-10T17:51:22.727Z,LGBTQ+ friendly,true,
https://www.google.com/maps/place/MedStar+Health/data=!4m7!3m6!1s0x89b7b7b7456ff5d5:0x71d0de3e7846b1b6!8m2!3d38.9028953!4d-77.0457021!16s%2Fg%2F1vqmk7wd!19sChIJ1fVvRbe3t4kRtrFGeD7e0HE,MedStar Health,,,Home health care service,"2021 K St NW, Washington, DC 20006, United States","WX33+5P Washington, District of Columbia, USA",http://www.medstarhealth.org/,+1 202-466-9719,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qFYdAxwQ8J5nzc-YAHSTqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.19574&pitch=0&thumbfov=100,false,7 am–5:30 pm,7 am–5:30 pm,7 am–4:30 pm,Closed,Closed,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-09-10T17:51:27.036Z,,,
https://www.google.com/maps/place/MedStar+Health+Home+Care+-+District+of+Columbia+Agency/data=!4m7!3m6!1s0x89b7c97a17c2c737:0xf7eb0d53e34d4b4b!8m2!3d38.9434867!4d-77.0626075!16s%2Fg%2F11rd2kdk05!19sChIJN8fCF3rJt4kRS0tN41MN6_c,MedStar Health Home Care - District of Columbia Agency,4.8,23,Home health care service,"4201 Connecticut Avenue NW, Agency Suite 200, Washington, DC 20008, United States","WWVP+9X Washington, District of Columbia, USA",https://www.medstarhealth.org/services/medstar-health-home-care?utm_campaign=mhs_citations&utm_medium=listing&utm_source=citation_management&utm_term=homecare_dc,+1 202-882-6988,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w_L9qx9lkTPDcr2a2EOJgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.89944&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-09-10T17:51:31.478Z,,,
