placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Mahi+Pediatrics+PC/data=!4m7!3m6!1s0x89c253917add5fe7:0x6c1d0ddf877944c9!8m2!3d40.7267987!4d-74.1539604!16s%2Fg%2F11g6p0fqnd!19sChIJ51_depFTwokRyUR5h98NHWw,Mahi Pediatrics PC,4.7,476,Child health care center,"41 Wilson Ave #2D, Newark, NJ 07105, United States","PRGW+PC Newark, New Jersey, USA",http://pediatrickare.com/,+1 973-589-7337,Closes soon · 6 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipPuXFGzXF45Eyd6mC8U83iDom7wo0cidzmcI8qd=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–1 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-02-10T22:31:07.779Z,,
"https://www.google.com/maps/place/Mahi+Pediatrics+-+Dr.+Uma+Kanikicharla,+MD/data=!4m7!3m6!1s0x89c2538d9c767c3f:0x1720781c54f63f05!8m2!3d40.7267982!4d-74.1539604!16s%2Fg%2F113f565mt!19sChIJP3x2nI1TwokRBT_2VBx4IBc","Mahi Pediatrics - Dr. Uma Kanikicharla, MD",4.2,155,Pediatrician,"41 Wilson Ave #2D, Newark, NJ 07105, United States","PRGW+PC Newark, New Jersey, USA",http://www.pediatrickare.com/,+1 973-589-7337,Closes soon · 6 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerkQ6M7KZoE6f5lbl6GNvotNkEsP1LfOSMv1JdwYrRCpaZ2tUmXenbbOP4Vtgg8QCICDIhbKsgv6AXIxP5yA3h5wQC1M_URyuMG1WgZgC8nh7igq42amysIobswu649=w408-h306-k-no,false,8 am–6 pm,9 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,9 am–5 pm,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-02-10T22:31:13.569Z,,
https://www.google.com/maps/place/Dhar+Pediatrics/data=!4m7!3m6!1s0x89c253918fbc06af:0x58630423da411678!8m2!3d40.7281449!4d-74.1540754!16s%2Fg%2F1tfg3_lt!19sChIJrwa8j5FTwokReBZB2iMEY1g,Dhar Pediatrics,4.2,25,Pediatrician,"237 Ferry St, Newark, NJ 07105, United States","PRHW+79 Newark, New Jersey, USA",,+1 973-344-7614,Closed · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipNOgZffs-T0GPFIg4kB3gTo2A2zldA1D5C-Dp8T=w503-h240-k-no,true,11 am–4 pm,10 am–5 pm,Closed,10 am–5 pm,Closed,Closed,11 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-02-10T22:31:18.573Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Washington+Park+Pediatrics/data=!4m7!3m6!1s0x89c2547ff4bfb155:0x5fb77567a3e837aa!8m2!3d40.7380134!4d-74.173575!16s%2Fg%2F1tf7t118!19sChIJVbG_9H9UwokRqjfoo2d1t18,Washington Park Pediatrics,3.5,88,Pediatrician,"200 Washington St, Newark, NJ 07102, United States","PRQG+6H Newark, New Jersey, USA",,+1 973-622-3890,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMOUR1wHXxNuSmFvyZr79QYoubWDO7P1hHF3HuQ=w408-h544-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-02-10T22:31:24.033Z,,
https://www.google.com/maps/place/Pediatric+Center+2000/data=!4m7!3m6!1s0x89c254f1f3bf3f2b:0x12f89aab1e10bafb!8m2!3d40.7687505!4d-74.1816671!16s%2Fg%2F1vpptf7j!19sChIJKz-_8_FUwokR-7oQHqua-BI,Pediatric Center 2000,2.7,21,Pediatrician,"571 N 6th St #2, Newark, NJ 07107, United States","QR99+G8 Newark, New Jersey, USA",,+1 973-485-5401,Closes soon · 6 pm · Opens 10 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqG6dGsuucxURuBBDMAwxzaBAlFuXe8V4cUq96wg6ehdsRzaz3_pUQ4fLLeCcg4Rorb1AMUabpX7FkEeQjKQPaxJXBoU8rt6i-0wToYMD5w5tZlD9RHIBQ3_mQ1J4_EcWInRiE-QAuLi-yc=w408-h544-k-no,false,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,Closed,10 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-02-10T22:31:29.131Z,,
https://www.google.com/maps/place/University+Pediatric+Group/data=!4m7!3m6!1s0x89c25361031afab7:0x33db7ea717271304!8m2!3d40.740461!4d-74.1925975!16s%2Fg%2F1tkkvsrk!19sChIJt_oaA2FTwokRBBMnF6d-2zM,University Pediatric Group,1.5,20,Doctor,"90 Bergen St # 4300, Newark, NJ 07103, United States","PRR4+5X Newark, New Jersey, USA",,+1 973-972-5437,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JwmbFLub29Kp2xzu_BmEfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.57095&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-02-10T22:31:34.167Z,,
https://www.google.com/maps/place/Hope+%26+Esperanza+Community+Health+Center/data=!4m7!3m6!1s0x89c2554fd69a335f:0x7cc9d0849788948d!8m2!3d40.7792093!4d-74.1641158!16s%2Fg%2F11ppj49l7y!19sChIJXzOa1k9VwokRjZSIl4TQyXw,Hope & Esperanza Community Health Center,4.8,88,Medical clinic,"788 Mt Prospect Ave 2nd Floor, Newark, NJ 07104, United States","QRHP+M9 Newark, New Jersey, USA",https://www.hechealth.com/?utm_source=gmb_auth,+1 973-433-9773,Closes soon · 6 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepQQCxbkgLU-M7u6HVJLGBnCW0yodaKbPSSM4O2c1YF8dSlzGJBJFi7-KDUSupsChUEK7y0UfxmtpmRuE8gZ3Frycim_ztpotJOFaleYZNdF6U9I9mJevVv67zoSnkopnwXuDpU=w408-h862-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–1 pm,9 am–1 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-02-10T22:31:38.933Z,,
https://www.google.com/maps/place/Foundation+Pediatrics+-+East+Orange+Pediatrician/data=!4m7!3m6!1s0x89c3ab50784177fb:0x73f5c13f1036bb3c!8m2!3d40.7621379!4d-74.2249676!16s%2Fg%2F1tg_bf8l!19sChIJ-3dBeFCrw4kRPLs2ED_B9XM,Foundation Pediatrics - East Orange Pediatrician,4.3,131,Medical clinic,"190 S Harrison St, East Orange, NJ 07018, United States","QQ6G+V2 East Orange, New Jersey, USA",http://www.fpeds.com/,+1 973-674-8373,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNzFimRUd_LfNsXy0k1c2GBL1Wv__8DbDqhLDo=w685-h240-k-no,true,8:30 am–7 pm,8:30 am–5 pm,8:30 am–8 pm,9 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-02-10T22:31:44.431Z,,
https://www.google.com/maps/place/Anthony+M+Ricciardi+Md/data=!4m7!3m6!1s0x89c3ab4d0efbac77:0xb6e6d443f2dc8679!8m2!3d40.7607168!4d-74.2207439!16s%2Fg%2F1thct8fp!19sChIJd6z7Dk2rw4kReYbc8kPU5rY,Anthony M Ricciardi Md,4.6,198,Pediatrician,"172 Halsted St, East Orange, NJ 07018, United States","QQ6H+7P East Orange, New Jersey, USA",http://www.barnabashealth.org/Physician-Directory/R/Anthony-M-Ricciardi-Jr-MD.aspx,+1 973-678-3133,Closed · Opens 6 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqovIXCZZtN4m1frwkSSREu6OfGP-C6CJA1pP8IsOivW3PLkv5vuJWVt1eFnDpqDVckCHHWTdU6iFQNBkHDdz8w5Seu3TR_6IVJ3oAThke-ivrLGkvlCAbTA_fm--QpvODir8EFLQ=w408-h272-k-no,true,6–10:30 am,Closed,6–10:30 am,6–10:30 am,Closed,Closed,6–10:30 am,"https://www.google.com/maps/search/pediatrician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-02-10T22:31:49.657Z,,
"https://www.google.com/maps/place/Dr.+Guy+J.+Delisfort,+MD/data=!4m7!3m6!1s0x89c253370794ecc9:0x24056d3488c88514!8m2!3d40.7251329!4d-74.2086908!16s%2Fg%2F1tld12c8!19sChIJyeyUBzdTwokRFIXIiDRtBSQ","Dr. Guy J. Delisfort, MD",4.4,32,Pediatrician,"815 S 12th St, Newark, NJ 07108, United States","PQGR+3G Newark, New Jersey, USA",,+1 973-375-4479,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HyKHWirAg5OPiilTbQstbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=283.06912&pitch=0&thumbfov=100,false,11 am–5 pm,9 am–1 pm,11 am–5 pm,11 am–5 pm,Closed,Closed,11 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Newark+NJ/@40.7483847,-74.189084,14z",2026-02-10T22:31:54.465Z,,
