placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Maner+Costerisan/data=!4m7!3m6!1s0x8822e9f74dd91305:0xb58a8882f74473bf!8m2!3d42.744416!4d-84.5162839!16s%2Fg%2F1thr7ss5!19sChIJBRPZTffpIogRv3NE94KIirU,Maner Costerisan,3.5,10,Certified public accountant,"2425 E Grand River Ave Suite 1, Lansing, MI 48912, United States","PFVM+QF Lansing, Michigan, USA",http://www.manercpa.com/,+1 517-323-7500,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNetKAZU-pp-R015AVXcd8qp7s3_Uz4ipLZk8r8=w408-h408-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-10-19T17:39:41.964Z,,,
https://www.google.com/maps/place/C.L.+Moore+%26+Associates/data=!4m7!3m6!1s0x8822c1d3b450f05b:0xfc32fdc85e44519a!8m2!3d42.7349434!4d-84.5613058!16s%2Fg%2F11c3mtc54d!19sChIJW_BQtNPBIogRmlFEXsj9Mvw,C.L. Moore & Associates,3.0,4,Certified public accountant,"624 W Ottawa St, Lansing, MI 48933, United States","PCMQ+XF Lansing, Michigan, USA",http://www.clmoorecpa.com/,+1 517-371-7876,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MS3c8zNXqlyFd_5rdS514A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.34787&pitch=0&thumbfov=100,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-10-19T17:39:47.623Z,,,
"https://www.google.com/maps/place/Gallagher,+Flintoff+%26+Klein+PC/data=!4m7!3m6!1s0x8822dcda5995880d:0xc45429993634c2e1!8m2!3d42.7595271!4d-84.5174474!16s%2Fg%2F1tct9b5_!19sChIJDYiVWdrcIogR4cI0NpkpVMQ","Gallagher, Flintoff & Klein PC",5.0,3,Accountant,"2408 Lake Lansing Rd, Lansing, MI 48912, United States","QF5M+R2 Lansing, Michigan, USA",http://www.gfkcpa.com/,+1 517-507-0750,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L_7MJLHmmB0nW-drq5EEEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.77606&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-10-19T17:39:53.100Z,,,
https://www.google.com/maps/place/Partners+Tax+-+Lansing/data=!4m7!3m6!1s0x8822c1006e2cd3f1:0xd84e19ea5c613738!8m2!3d42.7309409!4d-84.5528515!16s%2Fg%2F11w_vbn_7_!19sChIJ8dMsbgDBIogRODdhXOoZTtg,Partners Tax - Lansing,5.0,25,Tax attorney,"300 S Washington Square #425, Lansing, MI 48933, United States","PCJW+9V Lansing, Michigan, USA",,+1 517-726-5272,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s938pcO5l1rqdZtUzGIJkA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.95613&pitch=0&thumbfov=100,false,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-10-19T17:39:58.150Z,,,
https://www.google.com/maps/place/Hoerner+%26+Geer+CPAs+and+Consultants/data=!4m7!3m6!1s0x8822e9747fab8cad:0x5e0d67ff99327508!8m2!3d42.7331011!4d-84.5128398!16s%2Fg%2F11qqphcwp6!19sChIJrYyrf3TpIogRCHUymf9nDV4,Hoerner & Geer CPAs and Consultants,,,Accounting firm,"2722 E Michigan Ave #217, Lansing, MI 48912, United States","PFMP+6V Lansing, Michigan, USA",,+1 989-845-3232,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rI-9s0LcaB_Y0C7t8coSAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.35608&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-10-19T17:40:03.090Z,,,
https://www.google.com/maps/place/X-Tax+1-DAY+Tax+Service/data=!4m7!3m6!1s0x882295573ff5dbcb:0xd0d91b5331f47f45!8m2!3d42.7413838!4d-84.6154499!16s%2Fg%2F1tkbyv9w!19sChIJy9v1P1eVIogRRX_0MVMb2dA,X-Tax 1-DAY Tax Service,4.6,315,Tax preparation,"4600 W Saginaw Hwy, Lansing, MI 48917, United States","P9RM+HR Lansing, Michigan, USA",https://x-tax.com/,+1 517-323-4806,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipPqilFPgLvOTAF8LmFllu-rTf8AEGWYLGbIMhGF=w408-h544-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-10-19T17:40:08.192Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/D.A.+Rainsberger+Co./@42.7253535,-84.6025697,17z/data=!3m1!4b1!4m6!3m5!1s0x8822c008dcd9d153:0xdce51a7fb890bd1d!8m2!3d42.7253535!4d-84.6025697!16s%2Fg%2F1tdcml3v",D.A. Rainsberger Co.,5.0,3,Tax preparation service,"801 S Waverly Rd Suite 301, Lansing, MI 48917, United States","P9GW+4X Lansing, Michigan, USA",http://www.rainsberger.com/,+1 517-327-8320,Closed ⋅ Opens 8:30 am Mon,,false,Closed,8:30 am–3 pm,8:30 am–3 pm,8:30 am–3 pm,8:30 am–3 pm,8:30 am–3 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-10-19T17:40:15.252Z,,,
https://www.google.com/maps/place/Lothamer+Tax+Resolution/data=!4m7!3m6!1s0x8822c3b5c4f1c0c3:0xbe99cf47dc7037bf!8m2!3d42.6888217!4d-84.4996293!16s%2Fg%2F1ptz9l6rd!19sChIJw8DxxLXDIogRvzdw3EfPmb4,Lothamer Tax Resolution,4.6,91,Tax consultant,"3626 Dunckel Rd # 215, Lansing, MI 48910, United States","MGQ2+G4 Lansing, Michigan, USA",https://lothamer.com/locations/lansing-mi/?utm_source=GMBlisting&utm_medium=organic,+1 517-484-1040,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO0pIRv8BZlOg3g_dFoRMwO9PnZlXvXFfqpB_KH=w433-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-10-19T17:40:20.259Z,,,
https://www.google.com/maps/place/Old+Town+Business+%26+Tax+Service/data=!4m7!3m6!1s0x8822eb0034bce5f9:0x64ec3152654aac5c!8m2!3d42.7492943!4d-84.549228!16s%2Fg%2F11vq7vflqt!19sChIJ-eW8NADrIogRXKxKZVIx7GQ,Old Town Business & Tax Service,5.0,14,Consultant,"1310 Turner Rd Suite B, Lansing, MI 48906, United States","PFX2+P8 Lansing, Michigan, USA",http://www.oldtownbts.com/,+1 517-484-8228,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yF0VwoDRqcXvJpwvz_JxJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.664764&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-10-19T17:40:23.272Z,,,
"https://www.google.com/maps/place/The+ALG+Group+-+Tax+Solutions/@42.7486731,-84.4529589,17z/data=!3m1!4b1!4m6!3m5!1s0x8822e81348518ed1:0xf7a33813f24a0aca!8m2!3d42.7486731!4d-84.4529589!16s%2Fg%2F1tgmwxcg",The ALG Group - Tax Solutions,4.9,64,Certified public accountant,"1451 E Lansing Dr STE 222, East Lansing, MI 48823, United States","PGXW+FR East Lansing, Michigan, USA",https://www.thealggroup.com/,+1 517-351-0404,Closed ⋅ Opens 9 am Mon,,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-10-19T17:40:30.233Z,,,
