placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Mr.+Electric+of+Fayetteville/data=!4m7!3m6!1s0xda49c992c88771b:0xc3b9715042139f37!8m2!3d36.0405352!4d-94.1421171!16s%2Fg%2F11vdm7srtq!19sChIJG3eILJmcpA0RN58TQlBxucM,Mr. Electric of Fayetteville,4.9,96,Electrician,"1320 Pump Station Rd, Fayetteville, AR 72701, United States","2VR5+65 Fayetteville, Arkansas, USA",https://mrelectric.com/fayetteville/?cid=LSTL_MRE000196&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 479-235-5251,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPY1XjalIenkzMDCtByrUg7TNAqc31EZ_CKkvKS=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-10T21:23:07.472Z,,,,
https://www.google.com/maps/place/Generator+Supercenter+of+NW+Arkansas/data=!4m7!3m6!1s0x87c96d512cdc8577:0xaf90e18dfc92e914!8m2!3d36.1750894!4d-94.2116932!16s%2Fg%2F11s41qcb34!19sChIJd4XcLFFtyYcRFOmS_I3hkK8,Generator Supercenter of NW Arkansas,4.8,26,Electric generator shop,"7321 W Sunset Ave suite b, Springdale, AR 72762, United States","5QGQ+28 Springdale, Arkansas, USA",http://generatorsupercenterofnwarkansas.com/,+1 479-413-0034,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP7StUJJoj8lbEpAUATfD8NrE6NtBH4eQ0-LnJG=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-10T21:23:13.322Z,,,,
https://www.google.com/maps/place/Powers+Electric/data=!4m7!3m6!1s0x4ada4e190a6db519:0x673b038afae9e179!8m2!3d36.010076!4d-94.1737132!16s%2Fg%2F11sx3yg6x8!19sChIJGbVtChlO2koReeHp-ooDO2c,Powers Electric,5.0,10,Electrician,"963 N Main Ave, Fayetteville, AR 72701, United States","2R6G+2G Fayetteville, Arkansas, USA",https://powerselectricar.com/,+1 479-713-0848,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPlUauFs19eH0dzzNnMP99eujpkdyxUiyXekPHY=w408-h306-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-10T21:23:18.204Z,,,,
https://www.google.com/maps/place/Davis+Electric/data=!4m7!3m6!1s0x87c9693410f3ab19:0xe026e50600b1f962!8m2!3d36.0824731!4d-94.1209069!16s%2Fg%2F11vxqnk79x!19sChIJGavzEDRpyYcRYvmxAAblJuA,Davis Electric,,,Electrician,"2820 Inwood Ln, Fayetteville, AR 72701, United States","3VJH+XJ Fayetteville, Arkansas, USA",https://daviselectricnwa.com/,+1 479-225-8485,"Open · Closes 5 pm

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNe0eQRGjPuGDVRMeop4zI3WUBbburDxClxxG8j=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-10T21:23:22.994Z,,,,
https://www.google.com/maps/place/Affordable+Small+Engine+%26+Repair/data=!4m7!3m6!1s0x87c96a47e586f9c5:0x997ad6d5d20ac2fa!8m2!3d36.1319032!4d-94.097763!16s%2Fg%2F11btwmtw8b!19sChIJxfmG5UdqyYcR-sIK0tXWepk,Affordable Small Engine & Repair,4.3,80,Lawn mower store,"4483 N Old Wire Rd, Fayetteville, AR 72703, United States","4WJ2+QV Fayetteville, Arkansas, USA",http://www.affordablesmallengine.com/,+1 479-530-6941,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipN_d2JYsmlxB-2kt7q7_4v21csIDaYW0CoqlmDx=w426-h240-k-no,true,8 am–12 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-10T21:23:27.902Z,· In-store shopping · In-store pick-up · Delivery,,,
https://www.google.com/maps/place/Drain+King/data=!4m7!3m6!1s0x87c9694f8376aaab:0xaaa4fe1564bce1e2!8m2!3d36.0916141!4d-94.14164!16s%2Fg%2F11hy9phzgy!19sChIJq6p2g09pyYcR4uG8ZBX-pKo,Drain King,4.8,21,Plumber,"2200 N Hummingbird Ln, Fayetteville, AR 72703, United States","3VR5+J8 Fayetteville, Arkansas, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QD27CMjHuwh2kFz3m-nwZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.47751993&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-10T21:23:32.868Z,,,,
https://www.google.com/maps/place/Buzz+Electrical+Services+Inc/data=!4m7!3m6!1s0x87c96fd90859489b:0xaf7e650c57f5d9a5!8m2!3d36.0439991!4d-94.2881467!16s%2Fg%2F1q67r8y0_!19sChIJm0hZCNlvyYcRpdn1Vwxlfq8,Buzz Electrical Services Inc,4.8,261,Electrician,"13316 Rheas Mill Rd, Farmington, AR 72730, United States","2PV6+HP Farmington, Arkansas, USA",https://buzzelectricalnwa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=website,+1 479-239-5652,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPvMTx8kABylEZKTPuyY5OKrNgqcap2N0knlVEx=w426-h240-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-10T21:23:37.902Z,,,,
https://www.google.com/maps/place/Hill+Electric+Inc/data=!4m7!3m6!1s0x87c96fd900adadc9:0x82e3fa5cb38e26a9!8m2!3d36.0440845!4d-94.2890782!16s%2Fg%2F1tglhvjl!19sChIJya2tANlvyYcRqSaOs1z644I,Hill Electric Inc,4.9,107,Electric utility company,"13316 Rheas Mill Rd, Farmington, AR 72730, United States","2PV6+J9 Farmington, Arkansas, USA",https://www.hillelectricar.com/,+1 479-336-5882,,https://lh3.googleusercontent.com/p/AF1QipP3HSMO6gR3ZAT_MDSUMddQ0Jiqa8w72fjQccDR=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-10T21:23:40.684Z,,,,
https://www.google.com/maps/place/Presidential+Mobility/data=!4m7!3m6!1s0x87c969559f9b203d:0xe3244888a13bf35a!8m2!3d36.1063784!4d-94.1445956!16s%2Fg%2F1tf_nv49!19sChIJPSCbn1VpyYcRWvM7oYhIJOM,Presidential Mobility,4.7,107,Mobility equipment supplier,"1010 E Rolling Hills Dr #110, Fayetteville, AR 72703, United States","4V44+H5 Fayetteville, Arkansas, USA",http://www.presidentialmobility.com/,+1 479-332-4990,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNX4igNUI5swAK1_N1hVREXNudir7H6RuWGaw67=w577-h240-k-no,true,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-10T21:23:45.639Z,,Identifies as veteran-owned,,
"https://www.google.com/maps/place/Best+Electrical+Services,+LLC/data=!4m7!3m6!1s0x87c96f8c0bc8d741:0xba2ae69f345064cd!8m2!3d36.1168644!4d-94.1524561!16s%2Fg%2F11h3bh0ycq!19sChIJQdfIC4xvyYcRzWRQNJ_mKro","Best Electrical Services, LLC",5.0,2,Electrician,"3589-3 N Shiloh Dr Ste 273, Fayetteville, AR 72703, United States","4R8X+P2 Fayetteville, Arkansas, USA",http://www.bestelectricnwa.com/,+1 479-866-6076,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPwER-35XBItSBWULOBo_oA9_daLyIQLXxqUolp=w408-h306-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-01-10T21:23:50.633Z,,,,
