placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Ercolano+Cleaning+%26+Restoration/data=!4m7!3m6!1s0x89e7da4fffffffff:0x4974532268cde907!8m2!3d41.3656234!4d-72.862624!16s%2Fg%2F12q4sfvww!19sChIJ_____0_a54kRB-nNaCJTdEk,Ercolano Cleaning & Restoration,4.7,264,Water damage restoration service,"3 Powdered Metal Dr A, North Haven, CT 06473, United States","948P+6X North Haven, Connecticut, USA",https://www.ercolanocleaningrestoration.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 203-671-3206,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoqYu2CJUQG3GDE2FsrcdWKT76yf-8X7JXjB2WMfwS-swX-ErCFiY4pL5L_zPyspI5msd9qJsCO0wLmk6q-n2B-yX94FKLQ637Amz2IYHSjtA5-124A_-QFmFwKJE_PAzPy7yTn=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-03-23T04:15:17.105Z,,,,
https://www.google.com/maps/place/Pro-Klean/data=!4m7!3m6!1s0x89e7d0fe0cde3861:0x78b59ff5fa3d9456!8m2!3d41.418518!4d-72.8507599!16s%2Fg%2F1tnmsrt_!19sChIJYTjeDP7Q54kRVpQ9-vWftXg,Pro-Klean,4.6,166,Water damage restoration service,"97 Defco Park Rd, North Haven, CT 06473, United States","C49X+CM North Haven, Connecticut, USA",http://www.pro-klean.com/?y_source=1_MTEzNjE1MDEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 203-752-9558,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoHpaFRsIJJ0X8w50ikHTg6x0j2jklCJuwJG8JbnWxWTCsAFewiX8gy_zkH50GHhUhDmeF3SvlF3_kHJ8D0ivPL3PMoshqAg7yBFh9VSSGeQwZghNM0eqkFU422Xuw8NJjdECOc=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-03-23T04:15:22.608Z,,,,
"https://www.google.com/maps/place/SERVPRO+of+North+Haven,+Hamden/data=!4m7!3m6!1s0x89e7d1b51055ade9:0xf1bfc68d3a7cc901!8m2!3d41.3724011!4d-72.8642135!16s%2Fg%2F11zj1p2bm4!19sChIJ6a1VELXR54kRAcl8Oo3Gv_E","SERVPRO of North Haven, Hamden",5.0,7,Water damage restoration service,"1 Corporate Dr, North Haven, CT 06473, United States","94CP+X8 North Haven, Connecticut, USA",https://www.servpro.com/locations/ct/servpro-of-north-haven-hamden,+1 203-599-7374,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoGL6FYljsRUHs1gByhSQlV0o3SgFBcYlRqdIRFI0qFADukucPJyWB7DtYr8Sw_gDSYFgyl_rImBGYEVeY4-mgGPYV2Bs2qBuAB52l-L7ZrqK_gIIgaLpMl8fCQebw0iyA1Xl9CnfhUaBJL=w408-h340-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-03-23T04:15:28.118Z,,,,
https://www.google.com/maps/place/Southern+Connecticut+Restoration/data=!4m7!3m6!1s0x89e7d1d610234d97:0xde0fd42cece8149d!8m2!3d41.3645874!4d-72.8673599!16s%2Fg%2F11j8_jzxsc!19sChIJl00jENbR54kRnRTo7CzUD94,Southern Connecticut Restoration,5.0,2,Water damage restoration service,"51 Giles Ave, North Haven, CT 06473, United States","947M+R3 North Haven, Connecticut, USA",http://soctrest.com/,+1 203-747-8612,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2E5o1ZZeBApSQ9OQ1K8-2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.53264&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-03-23T04:15:30.681Z,,,,
https://www.google.com/maps/place/Steamatic+of+Connecticut/data=!4m7!3m6!1s0x89e7d044b4b9dc59:0xf42240ebd7701d73!8m2!3d41.3731245!4d-72.8663867!16s%2Fg%2F1tt1j7k6!19sChIJWdy5tETQ54kRcx1w1-tAIvQ,Steamatic of Connecticut,4.9,191,Air duct cleaning service,"12 Corporate Dr, North Haven, CT 06473, United States","94FM+6C North Haven, Connecticut, USA",https://www.steamaticct.com/?utm_campaign=gmb,+1 203-806-9799,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBXBBn43c0u95Ol_eCTw-J0piKj7gmKjkV_ymFEve0QpXBZZUtNpzwVfvPZOriK5mVwsT-jtGfEEWdEU2o-d-T78k0D-G7-Is3p31xPnWrNhWzIg-jHR-qZ_M9KlBnw1-WyKCzuPf8R1we=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-03-23T04:15:35.455Z,,,,
https://www.google.com/maps/place/ARS+Restoration+Specialists/data=!4m7!3m6!1s0x89e7d08d5e187abf:0x514992d5f2b72bb8!8m2!3d41.3672786!4d-72.8772142!16s%2Fg%2F12631dn34!19sChIJv3oYXo3Q54kRuCu38tWSSVE,ARS Restoration Specialists,3.6,5,Building restoration service,"355 Sackett Point Rd, North Haven, CT 06473, United States","948F+W4 North Haven, Connecticut, USA",,+1 203-497-3671,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oGm-M6lRn3cYdWIupc-g2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.16507&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-03-23T04:15:40.405Z,,,,
https://www.google.com/maps/place/Green+Restoration+of+New+Haven/data=!4m7!3m6!1s0x89e7d84a58258fad:0x7a525a6ff3ef9ee0!8m2!3d41.3035614!4d-72.9246212!16s%2Fg%2F11dfj54l1g!19sChIJrY8lWErY54kR4J7v829aUno,Green Restoration of New Haven,5.0,10,Water damage restoration service,"38 Crown St, New Haven, CT 06510, United States","833G+C5 New Haven, Connecticut, USA",https://www.gogreenrestoration.com/new-haven-shoreline,+1 833-833-3637,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo3QLkNvw3zSPbHQ5vWFxydE2CKRg8J_gINWJNeYezLA_fhL8581nWsbLxwYFoneC7XiALs7JM-jtQvXU5R-S9mMv3fp6nZ6vl8QPMQQZg8RYT35W-W5wQyvbIrUITOnmEb-cWQ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-03-23T04:15:45.307Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/24+Restore/data=!4m7!3m6!1s0x89e7db9adc59c251:0xc3c431696895c78f!8m2!3d41.406971!4d-72.9146517!16s%2Fg%2F11ls2ybf27!19sChIJUcJZ3Jrb54kRj8eVaGkxxMM,24 Restore,5.0,126,Building restoration service,"9 Corporate Ridge Rd, Hamden, CT 06514, United States","C34P+Q4 Hamden, Connecticut, USA",http://www.24restorene.com/,+1 475-655-7800,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepewcuWSFmciJkNFf8FvdWEkaaRuoklZAS4cZRtHhPuwwmBUX3OjoqZyqqg-PE9ZNzVAJR5kQ_bmKCkIBfng2Or3zFPHYSV4CDn8r6kW_3bJ23ArFpjsv8VxnWqM3h2kcxygQ2z=w408-h271-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-03-23T04:15:50.283Z,,,,
https://www.google.com/maps/place/SERVPRO+of+New+Haven/data=!4m7!3m6!1s0x89e7d0f79425ef2f:0xe473dafe4d4d0b00!8m2!3d41.2952462!4d-72.9241402!16s%2Fg%2F1tls3w4p!19sChIJL-8llPfQ54kRAAtNTf7ac-Q,SERVPRO of New Haven,4.6,105,Water damage restoration service,"240 Sargent Dr unit 1a, New Haven, CT 06511, United States","73WG+38 New Haven, Connecticut, USA",https://www.servpro.com/locations/ct/servpro-of-new-haven?utm_campaign=gmb&utm_medium=organic&utm_source=gbp,+1 203-263-1022,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepYqIZvLIrv5dFVJx8iU4kq-gMMAtp3xcP5hfxBT4ORm2iFRpGd8wb-gCSrdu3gDmsrM8l-alwXkNx60umuDEhSOr2-8V_zosIYLOPFJ9QbkhDMhBtxnBYH6LlLLFHeRCzph9mI=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-03-23T04:15:55.278Z,,,,
https://www.google.com/maps/place/HomePro+RX/data=!4m7!3m6!1s0x89e7ce83b5cc3891:0xdeceec9d7fa746ce!8m2!3d41.382967!4d-72.8762498!16s%2Fg%2F12hv7y4gb!19sChIJkTjMtYPO54kRzkanf53szt4,HomePro RX,4.9,50,General contractor,"154 State St, North Haven, CT 06473, United States","94MF+5G North Haven, Connecticut, USA",http://homeprorx.com/,+1 203-379-7176,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweonHZb_JJ6URRaRMWB91f72sVj0NkhWdfZk3VaP_sLuq8QgCMJx5H_oX-QaFv6VCbOa99RrBaCFOKRRRmPu-fd5D03srLqRMLl067pYhH4aJnrE9Sl3-gdlG20I3zODWr4rH1SQ=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-03-23T04:16:00.301Z,LGBTQ+ friendly,,,
