placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/All+Dry+Services+of+Wilmington/data=!4m7!3m6!1s0x24949cfe16bee027:0x4db9f0f593aa5866!8m2!3d39.7541113!4d-75.5048766!16s%2Fg%2F11sbq34d0q!19sChIJJ-C-Fv6clCQRZliqk_XwuU0,All Dry Services of Wilmington,5.0,78,Water damage restoration service,"4601 Governor Printz Blvd Unit C, Wilmington, DE 19809, United States","QF3W+J2 Wilmington, Delaware, USA",https://alldryservicesofwilmingtonde.com/,+1 302-496-5930,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoqFfmgc2krsrjOHSFQuEd_wgiOKbZq_C4M73zPaqz7GjUKzBcGEX-X7perIqUP5AsGK6aCqiR1Qc9rLZjkz0L98tYGMVeGypXEYy9lQRYy4hdup7dewNUrWYUnYStBIgWoYmI=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-03-23T03:33:49.623Z,,,,
https://www.google.com/maps/place/The+Restoration+Group/data=!4m7!3m6!1s0x89c70312bd8fd37d:0x303d856e53e334de!8m2!3d39.726073!4d-75.578029!16s%2Fg%2F1td7p8k4!19sChIJfdOPvRIDx4kR3jTjU26FPTA,The Restoration Group,4.9,144,Water damage restoration service,"41 Germay Dr # D, Wilmington, DE 19804, United States","PCGC+CQ Wilmington, Delaware, USA",https://www.trg247.com/,+1 302-534-7237,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep7QKb50zL1eR_I9PbxIO1-0hXe-Weg30dYb2WMFgmFNtnK4Q6JNZmSdaJZ6G10492L00zAWh8wi657szIhH8z76n6iJhICVktL_eAOPeJeMKjuIhVxxCnW8bwk2dnd2xao3QokEA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-03-23T03:33:54.427Z,,,,
https://www.google.com/maps/place/Basement+Gurus+LLC/data=!4m7!3m6!1s0x89c703a06d92033d:0x69cf578b6dde665d!8m2!3d39.7518782!4d-75.5710607!16s%2Fg%2F11fv6pmsyx!19sChIJPQOSbaADx4kRXWbebYtXz2k,Basement Gurus LLC,4.9,289,Waterproofing service,"714 N Union St SUITE A, Wilmington, DE 19805, United States","QC2H+QH Wilmington, Delaware, USA",https://basementwaterproofinggurus.com/wilmington-de/,+1 800-834-6584,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo6Kt4u2gZAfDYknm6Jjjp4cdKvYl4Di5edC_ISYqGAaJexk-2riNwMl4vtPNCgm1oydln8nZt8drhDzwcyIaUfJpUcLzFEIkPrEaWjGF0YDd_HvCqehLUsQkgRq6QiOdFoidqirA=w427-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-03-23T03:33:59.107Z,,,,
https://www.google.com/maps/place/ServiceMaster+by+Elevate+-+Serving+Wilmington+%26+Surrounding+Areas/data=!4m7!3m6!1s0x89c703795baf9e93:0x8ace00cb403bc21d!8m2!3d39.715119!4d-75.550468!16s%2Fg%2F11tj3x87_w!19sChIJk56vW3kDx4kRHcI7QMsAzoo,ServiceMaster by Elevate - Serving Wilmington & Surrounding Areas,5.0,69,Water damage restoration service,"7a Medori Blvd, Wilmington, DE 19801, United States","PC8X+2R Wilmington, Delaware, USA",http://www.servicemasterrestore.com/servicemaster-of-brandywine-valley,+1 302-316-4682,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKMlIGxTwiDC1XhBPNeFfUqV2NL6ICJS-gRJEF_USa7gn7NSNwMdlgU9YgcrxAR2ydpuN0rH0qp_44fhB3mfySu-X-v1XhycbN5yig5ggahq9lXInRMGUGgKCanIFHNJMkPZho6sFj3P-i=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-03-23T03:34:03.521Z,Identifies as women-owned,,,
https://www.google.com/maps/place/ATI+Restoration/data=!4m7!3m6!1s0x89c6e5425592d30f:0x33f0292ec7a461f6!8m2!3d39.7243888!4d-75.5481532!16s%2Fg%2F11mqmmjq36!19sChIJD9OSVULlxokR9mGkxy4p8DM,ATI Restoration,4.4,7,Water damage restoration service,"913 S Heald St, Wilmington, DE 19801, United States","PFF2+QP Wilmington, Delaware, USA",https://atirestoration.com/regional-offices/wilmington-de/?utm_source=citation&utm_medium=organic&utm_campaign=wilmington_de,+1 610-978-5117,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRjmZ6bYjnf2DzlnE8MUS4uLcmdcgHjYFAyX6mTK-sgXteauQIq44iuEOaFpRbqxdCneLfFoWUphlEVJaBMK4FoZSo0nyAyovZL1m37XYSjga2Neh2rpsBcI2Mqj51LCaeey1V37DUVOhs=w648-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-03-23T03:34:07.813Z,,,,
https://www.google.com/maps/place/Certified/data=!4m7!3m6!1s0x89c6fdc135084503:0x7d068ba127bfce93!8m2!3d39.75923!4d-75.574418!16s%2Fg%2F11tsfx929z!19sChIJA0UINcH9xokRk86_J6GLBn0,Certified,3.7,3,Water damage restoration service,"2414 Pennsylvania Ave Suite 3, Wilmington, DE 19806, United States","QC5G+M6 Wilmington, Delaware, USA",https://certified-waterdamagerestoration.com/wilmington/,+1 302-517-0782,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8ROaqb-BMKEC5MHOjK42gg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=337.49854&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-03-23T03:34:12.277Z,,,,
https://www.google.com/maps/place/911+Restoration+of+Northern+Delaware/data=!4m7!3m6!1s0x89c6fd9f6e15e03b:0x9cd18470aa354f2d!8m2!3d39.7451326!4d-75.5511194!16s%2Fg%2F11y446q3d9!19sChIJO-AVbp_9xokRLU81qnCE0Zw,911 Restoration of Northern Delaware,,,Water damage restoration service,"831 N Tatnall St Suite M #186, Wilmington, DE 19801, United States","PCWX+3H Wilmington, Delaware, USA",,+1 302-231-1546,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpd37kqZietcCHJx0CwRLVl7d_jIzXWDOq_Q0Ncmr6D9ajbXg9q6mNhLSpJ9tdIWNTw_A0fCgdaHrgIIsknbqDAapX8PFJcdBbWDCQ-0ywUHeMcNAPRDuXq_GXjVGW8b4a7EBnJg=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-03-23T03:34:16.783Z,,,,
https://www.google.com/maps/place/SERVPRO+of+Brandywine+%2F+Wilmington/data=!4m7!3m6!1s0x89c7021846089779:0x1d5595cf55f0893d!8m2!3d39.7161819!4d-75.6109428!16s%2Fg%2F11y0hnj7z!19sChIJeZcIRhgCx4kRPYnwVc-VVR0,SERVPRO of Brandywine / Wilmington,4.9,98,Water damage restoration service,"225 N James St Suite B, Wilmington, DE 19804, United States","P98Q+FJ Wilmington, Delaware, USA",https://www.servpro.com/locations/de/servpro-of-brandywine-wilmington?utm_medium=organic&utm_source=gbp,+1 302-762-8080,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqG5v4EoFAxsXKLPQMDj228Pd8GXapCklt6TrHmvX8sf6rUsfiDpijZ4XMN_YGv2mxXeTbAwLYpjYRwf3n2s0Nk19lOskx4cnxk5-kDMc56XbmqznfKbVJTP17bFN5hsOhdGjY0aeRac3A=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-03-23T03:34:21.705Z,,,,
https://www.google.com/maps/place/SERVPRO+of+Hockessin+%2F+Elsmere/data=!4m7!3m6!1s0x89c703149401cf25:0x1761e7b669823aae!8m2!3d39.7161819!4d-75.6109428!16s%2Fg%2F11f79701js!19sChIJJc8BlBQDx4kRrjqCabbnYRc,SERVPRO of Hockessin / Elsmere,4.9,69,Water damage restoration service,"225 N James St Suite A, Wilmington, DE 19804, United States","P98Q+FJ Wilmington, Delaware, USA",https://www.servpro.com/locations/de/servpro-of-hockessin-elsmere?utm_medium=organic&utm_source=gbp,+1 302-992-0104,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepm5AQzWuGGmzgIQ3O6Xfmu7TFh0RtUx-6HHxpyUsVgUqQF4OKH68lyWRXGbKkb_WMdfYsddtG6JdMEVbPaTHhPgJ6-VpiiR04FvN4k0FuOOBU-gkAZi-bE_RRajSEL7s2-ZTtawmEnXG7f=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-03-23T03:34:26.095Z,,,,
"https://www.google.com/maps/place/DiBiaso%27s+Service,+Inc/data=!4m7!3m6!1s0x89c70b2c83de9d4b:0x46e4c92571ca973c!8m2!3d39.8686864!4d-75.5552695!16s%2Fg%2F1ts3gl29!19sChIJS53egywLx4kRPJfKcSXJ5EY","DiBiaso's Service, Inc",4.5,23,Water damage restoration service,,,http://www.dibiasos.com/,+1 302-376-7111,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoclaeeZM_VbJgCQo0KeU0phroRGDOkag2ofl1skELxfolGb6-ckGdX8fp_-djpJMzhGYtGCHueQaV5L2E-WCRnQnGa0c83-lBKHqlM5DqjK32ZZEcmx37QB4rxbClwC-2CVXUHdA=w408-h407-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-03-23T03:34:30.361Z,,,,
