placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/UW+Health+1102+S+Park+St+Clinic+Pain+Management/data=!4m7!3m6!1s0x8806530d27c63781:0xaa9cbd0b9a8cf934!8m2!3d43.0549872!4d-89.3977389!16s%2Fg%2F11rn4hn4qq!19sChIJgTfGJw1TBogRNPmMmgu9nKo,UW Health 1102 S Park St Clinic Pain Management,4.4,189,Medical clinic,"1102 S Park St 3rd floor, Madison, WI 53715, United States","3J32+XW Madison, Wisconsin, USA",https://www.uwhealth.org/locations/1102-s-park-st-clinic-258/pain-management-clinic-1202,+1 608-263-9550,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMgt7D1OaqynynLiYUCDrmv1T5e-y_Y8cX0QPTC=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-01-28T20:42:37.147Z,,,,
https://www.google.com/maps/place/Pro+Spine+%26+Pain/data=!4m7!3m6!1s0x8807af564b9e66fd:0x1589f75a6d50a1c6!8m2!3d43.0481287!4d-89.4787387!16s%2Fg%2F11lry9vtdm!19sChIJ_WaeS1avB4gRxqFQbVr3iRU,Pro Spine & Pain,4.6,96,Pain management physician,"34 Schroeder Ct suite 110, Madison, WI 53711, United States","2GXC+7G Madison, Wisconsin, USA",https://prospinepain.com/?utm_source=GMBSocialClimb&utm_medium=ProSpine%26Pain,+1 608-200-3420,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipPBXN8Fgngt9o5OfFnFk3umxiZ0diKRs2a4OQKO=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-01-28T20:42:43.692Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Nathan+Rudin,+MD/data=!4m7!3m6!1s0x8806564e756606df:0x1661679e24f87606!8m2!3d43.0549367!4d-89.3976915!16s%2Fg%2F1tdh4fqs!19sChIJ3wZmdU5WBogRBnb4JJ5nYRY","Nathan Rudin, MD",4.1,38,Pain management physician,"1102 S Park St 3rd floor, Madison, WI 53715, United States","3J32+XW Madison, Wisconsin, USA",https://www.uwhealth.org/providers/nathan-j-rudin-md,+1 608-263-9550,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F68HRcwO1Y-8A65ebOOasA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=242.61868&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-01-28T20:42:48.791Z,,,,
https://www.google.com/maps/place/QC+Kinetix+%28Madison+-+SW%29/data=!4m7!3m6!1s0x8807ad71a8ab4b71:0x3c30ae1ac4b999a!8m2!3d43.0601947!4d-89.4710053!16s%2Fg%2F11sxwzwb_t!19sChIJcUurqHGtB4gRmplLrOEKwwM,QC Kinetix (Madison - SW),4.6,18,Pain control clinic,"406 Science Dr # 410, Madison, WI 53711, United States","3G6H+3H Madison, Wisconsin, USA",https://qckinetix.com/madison/sw/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 608-200-4028,,https://lh3.googleusercontent.com/p/AF1QipPrO-PvPoRoS8JxrUBa8r2BkgNBi9lLT3ISeaD2=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pain+management+physician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-01-28T20:42:53.735Z,,,,
"https://www.google.com/maps/place/SSM+Health+Dean+Medical+Group:+Thomas+Faull,+DO/data=!4m7!3m6!1s0x8807acd455a42b2d:0x2085a812b1b61c8c!8m2!3d43.0593775!4d-89.4009975!16s%2Fg%2F11f53cvslv!19sChIJLSukVdSsB4gRjBy2sRKohSA","SSM Health Dean Medical Group: Thomas Faull, DO",3.0,8,Pain management physician,"700 S Park St, Madison, WI 53715, United States","3H5X+QJ Madison, Wisconsin, USA",https://www.ssmhealth.com/find-a-doctor/doctor-details/thomas-j-faull-do,+1 608-260-2900,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jey9xVTpUo2gCSHdRo_RZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.4852&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-01-28T20:42:56.574Z,,,,
"https://www.google.com/maps/place/Keth+Pride,+MD/data=!4m7!3m6!1s0x880652d530956ee7:0xa485958cc2042309!8m2!3d43.0549872!4d-89.3977389!16s%2Fg%2F11ss_4c5rg!19sChIJ526VMNVSBogRCSMEwoyVhaQ","Keth Pride, MD",5.0,2,Pain management physician,"1102 S Park St 3rd floor, Madison, WI 53715, United States","3J32+XW Madison, Wisconsin, USA",https://www.uwhealth.org/providers/keth-m-pride-md,+1 608-263-9550,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F68HRcwO1Y-8A65ebOOasA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=257.864&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-01-28T20:43:01.206Z,,,,
https://www.google.com/maps/place/UW+Health+Madison+Surgery+Center+Interventional+Pain+Program/data=!4m7!3m6!1s0x8807ad9752f14a5f:0xdc655b72664badc6!8m2!3d43.0667515!4d-89.4001904!16s%2Fg%2F11v5bj7_b3!19sChIJX0rxUpetB4gRxq1LZnJbZdw,UW Health Madison Surgery Center Interventional Pain Program,,,Medical clinic,"1 S Park St, Madison, WI 53715, United States","3H8X+PW Madison, Wisconsin, USA",https://www.uwhealth.org/locations/madison-surgery-center-91/interventional-pain-program-282,+1 608-287-2990,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMYvorBFItl3vMlgQcBQDW9DHpjG_Mom9eNce6N=w426-h240-k-no,true,6 am–5 pm,6 am–5 pm,6 am–5 pm,Closed,Closed,6 am–5 pm,6 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-01-28T20:43:06.138Z,,,,
https://www.google.com/maps/place/UW+Health+Science+Dr+Medical+Center+Spine+Medicine+Clinic/data=!4m7!3m6!1s0x8807ae7dda0d16c5:0x93614fa5b87d27a4!8m2!3d43.0543127!4d-89.4700168!16s%2Fg%2F11c2jv1b1f!19sChIJxRYN2n2uB4gRpCd9uKVPYZM,UW Health Science Dr Medical Center Spine Medicine Clinic,4.8,289,Medical clinic,"621 Science Dr, Madison, WI 53711, United States","3G3H+PX Madison, Wisconsin, USA",https://www.uwhealth.org/locations/science-dr-medical-center-139/spine-medicine-clinic-7,+1 608-265-3207,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipONyZZgF8rrpBkH4K2kZ3RdbUe0Mxdia2oFqJGL=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-01-28T20:43:11.014Z,,,,
"https://www.google.com/maps/place/Dr+Kwadwo+Achampong,+MD/data=!4m7!3m6!1s0x8807acd45437b3e3:0x1d34bc1e86bab6e6!8m2!3d43.0594402!4d-89.4010726!16s%2Fg%2F11hd6p21jg!19sChIJ47M3VNSsB4gR5ra6hh68NB0","Dr Kwadwo Achampong, MD",3.8,9,Pain management physician,"700 S Park St, Madison, WI 53715, United States","3H5X+QH Madison, Wisconsin, USA",https://www.getcare.ssmhealth.com/find-a-doctor/doctor-details/kwadwo-achampong-md,+1 608-260-2900,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mB0H0PKn9QckCeHPdVs5Jg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.5059&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-01-28T20:43:13.796Z,,,,
"https://www.google.com/maps/place/Dr.+Zhou%E2%80%99s+Acupuncture,+Pain+Management+%26+Digestion+Problem+%7C+Madison/data=!4m7!3m6!1s0x8807ae604a00a12b:0xd552bc8688342fd9!8m2!3d43.0560429!4d-89.4910164!16s%2Fg%2F1vknpz8z!19sChIJK6EASmCuB4gR2S80iIa8UtU","Dr. Zhou’s Acupuncture, Pain Management & Digestion Problem | Madison",4.6,156,Acupuncture clinic,"6425 Normandy Ln, Madison, WI 53719, United States","3G45+CH Madison, Wisconsin, USA",https://www.acupunctureherbalmd.com/,+1 608-236-9000,Open · Closes 7:30 pm,https://lh3.googleusercontent.com/p/AF1QipP_aHtInD8W2iHQfbXewbaedINbdFe4j3Up0sg6=w408-h282-k-no,true,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,Closed,8 am–7:30 pm,8 am–7:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Madison+WI/@43.0721661,-89.4007501,14z",2026-01-28T20:43:18.804Z,,,,
