placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/NU-WAVE+INNOVATIONS+LLC/data=!4m7!3m6!1s0x630f9948457ace19:0x48c8fb61fc58458!8m2!3d32.7000516!4d-114.5968115!16s%2Fg%2F11s7zb17m7!19sChIJGc56RUiZD2MRWITFH7aPjAQ,NU-WAVE INNOVATIONS LLC,5.0,13,Electrician,"2186 E 15th Pl, Yuma, AZ 85365, United States","PC23+27 Yuma, Arizona, USA",http://nu-waveinnovations.com/,+1 928-580-4066,Open · Closes 11:45 pm,https://lh3.googleusercontent.com/p/AF1QipNLMb9PRRu0XX-53d08MEdqRMO6s1ha-UH-5He3=w426-h240-k-no,true,12 am–11:45 pm,12 am–11:45 pm,12 am–11:45 pm,12 am–11:45 pm,12 am–11:45 pm,12 am–11:45 pm,12 am–11:45 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-01-10T21:23:17.502Z,,,,
https://www.google.com/maps/place/Specialty+Electric/data=!4m7!3m6!1s0x80d6f5f9ad98a825:0x4e465b2e2c9aa110!8m2!3d32.6910493!4d-114.60974!16s%2Fg%2F11gfj67t4z!19sChIJJaiYrfn11oAREKGaLC5bRk4,Specialty Electric,4.7,51,Electrician,"2006 S Kennedy Ln, Yuma, AZ 85365, United States","M9RR+C4 Yuma, Arizona, USA",http://www.specialtyelectric.com/,+1 928-783-3086,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipM013S4TqvR95jlMSFYUSh-Bm1QNSr7Uo9FLIS4=w408-h271-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-01-10T21:23:23.439Z,,,,
https://www.google.com/maps/place/Yuma+Electric+Service/data=!4m7!3m6!1s0x80d660b5fa1acfcd:0xd588cfba9264ec33!8m2!3d32.630623!4d-114.50038!16s%2Fg%2F1tc_fk3_!19sChIJzc8a-rVg1oARM-xkkrrPiNU,Yuma Electric Service,4.9,793,Electrician,"7627 E County 13 1/2 St, Yuma, AZ 85365, United States","JFJX+6R Yuma, Arizona, USA",http://www.yumaelectricservicellc.com/,+1 928-941-0539,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNWXjlASAccQ0zLkc0CNQwIx4pNHHDA7zarZj0=w408-h492-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-01-10T21:23:28.297Z,,,,
https://www.google.com/maps/place/NRG+Industrial+Electrical+Services+LLC/data=!4m7!3m6!1s0x80d65f4d2d13ffff:0xd82301e3401b4830!8m2!3d32.6568495!4d-114.6238941!16s%2Fg%2F11fll63zp6!19sChIJ__8TLU1f1oARMEgbQOMBI9g,NRG Industrial Electrical Services LLC,4.3,6,Construction company,"3899 S 4th Ave, Yuma, AZ 85365, United States","M94G+PC Yuma, Arizona, USA",,+1 928-256-3098,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YVt-8mwShXGcEGAxoVw67A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.36876&pitch=0&thumbfov=100,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-01-10T21:23:33.337Z,,,,
https://www.google.com/maps/place/Quality+Power+Batteries/data=!4m7!3m6!1s0x80d65f3205f6bfbf:0xab6e80db58d51103!8m2!3d32.6559084!4d-114.6139546!16s%2Fg%2F1vrq9x_q!19sChIJv7_2BTJf1oARAxHVWNuAbqs,Quality Power Batteries,4.7,23,Battery store,"642 E 39th Pl #6, Yuma, AZ 85365, United States","M94P+9C Yuma, Arizona, USA",,+1 928-344-9008,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz6orzmAhbuRGJq17Vr09Szr2NavQxOstJCyGzeuEl4YB3Bs-Y85Y18jI0F3pGTeZGe8k87YnqcQ_p-JbAc62kGt_X8-7WfNpj1Q9HwvDpVwq6SAb7B_yEyyLbhrlyeMiTkorSc=w408-h306-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-01-10T21:23:38.268Z,,,,
https://www.google.com/maps/place/Liberty+Motorsports/data=!4m7!3m6!1s0x80d6f5fe8f7d6171:0xdde2d1aab48bc80c!8m2!3d32.6915567!4d-114.6153511!16s%2Fg%2F1tdl1vl_!19sChIJcWF9j_711oARDMiLtKrR4t0,Liberty Motorsports,4.4,735,Powersports vehicle dealer,"1999 S Arizona Ave, Yuma, AZ 85364, United States","M9RM+JV Yuma, Arizona, USA",http://libertymotorsports.com/,+1 928-782-7588,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOhFcOWL_fvcGNW3DgoHKkohUf-NK__VLNjsVSz=w461-h240-k-no,true,9 am–4 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-01-10T21:23:43.524Z,· In-store shopping,,,
https://www.google.com/maps/place/DMT+Electric+LLC/data=!4m7!3m6!1s0x80d6f628869fa065:0x968d77987f4e156f!8m2!3d32.605674!4d-114.5724574!16s%2Fg%2F11bymsqh9z!19sChIJZaCfhij21oARbxVOf5h3jZY,DMT Electric LLC,4.0,4,Electrician,,,,+1 928-710-3599,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipORPMNmMdmNn8zwBYKaxti8LdiYozdOJq1rNcHx=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-01-10T21:23:48.279Z,,,,
https://www.google.com/maps/place/D+%26+H+Electric/data=!4m7!3m6!1s0x80d65f698c5802e5:0xd7b8c2a924ca6892!8m2!3d32.6765661!4d-114.5934784!16s%2Fg%2F1tdw3r_8!19sChIJ5QJYjGlf1oARkmjKJKnCuNc,D & H Electric,4.9,485,Electrician,"2333 E Palo Verde St, Yuma, AZ 85365, United States","MCG4+JJ Yuma, Arizona, USA",http://dandhelectric.com/,+1 928-726-5671,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN9St_7HgiQWmTVFR7g4iBnY3IPSdFLNBMh70E=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-01-10T21:23:52.971Z,,,,
https://www.google.com/maps/place/Klein%27s+Kustom+Electric+LLC/data=!4m7!3m6!1s0x80d6f62068664aad:0x918509a76fefa705!8m2!3d32.6723685!4d-114.5547866!16s%2Fg%2F1tt8ck5t!19sChIJrUpmaCD21oARBafvb6cJhZE,Klein's Kustom Electric LLC,4.9,74,Electrician,"4563 30th Pl, Yuma, AZ 85365, United States","MCCW+W3 Yuma, Arizona, USA",http://www.kleinselectric.com/,+1 928-726-4373,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMANblrpikmK2dNYBruFPfLeGA51ZeMwjFxNA5j=w408-h544-k-no,true,Closed,Closed,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-01-10T21:23:57.930Z,,,,
https://www.google.com/maps/place/Royal+Electric/data=!4m7!3m6!1s0x80d6f606319ca9a9:0x46146d2d00b0579b!8m2!3d32.6951418!4d-114.6232337!16s%2Fg%2F1tcvv3ys!19sChIJqamcMQb21oARm1ewAC1tFEY,Royal Electric,4.9,49,Electrician,"311 W 17th Pl, Yuma, AZ 85364, United States","M9WG+3P Yuma, Arizona, USA",http://www.royalelectricyuma.com/,+1 928-782-1932,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMt7hKJQxd6xNECq8SzCH7Q_qktBgeqbiV9ExxU=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-01-10T21:24:02.701Z,,,,
https://www.google.com/maps/place/Jays+Electrik+LLC/data=!4m7!3m6!1s0x68d04d5fc394877d:0xcb6f89648d3a3f0d!8m2!3d32.6943414!4d-114.6147897!16s%2Fg%2F11svbvq50m!19sChIJfYeUw19N0GgRDT86jWSJb8s,Jays Electrik LLC,4.9,43,Electrician,"616 E 18th St, Yuma, AZ 85364, United States","M9VP+P3 Yuma, Arizona, USA",,+1 831-484-4775,Open · Closes 12 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzQaEKwOm6SWA7Zs0oeg217iZTs5pFlMK1uS6sdPo2y99-a3izOuBocwT3DQWJOa_IQhmTu2Zc9ZTfhr9NxWQvOIVuzge3p1JoGfnGqRmuXowQE6Lza7uIcUyWhZmLCwKzVIDXZ4A=w408-h307-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2026-01-10T21:24:07.730Z,,,,
