placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Barex+of+Atlanta/data=!4m7!3m6!1s0x88f50f168bec8923:0xa16d51e361143f42!8m2!3d33.9149044!4d-84.3611207!16s%2Fg%2F11yntgz84b!19sChIJI4nsixYP9YgRQj8UYeNRbaE,Barex of Atlanta,4.7,13,Water damage restoration service,"5825 Glenridge Dr #3-275, Sandy Springs, GA 30328, United States","WJ7Q+XH Sandy Springs, Georgia, USA",https://www.barexgroup.com/locations/atlanta-ga,+1 678-932-9668,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweokNSUR-ik2z57oigOP--ap-V2egMAebbehXtSMCepIqaYYKE9lr5c1yz8vQFuj9AHX7hPWL7PxNZt6fTLC3KAbrYjMIXcXJxHo4d1vDIC1_z1l3jtO2cMIr5vfRzCpc0sN3wy7GFNnT_s=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2026-03-23T03:32:31.237Z,,,,
https://www.google.com/maps/place/SERVPRO+of+NW+DeKalb+%2F+Dunwoody+%2F+Brookhaven/data=!4m7!3m6!1s0x88f509b6c8c00045:0xb319044e5470b8dc!8m2!3d33.8979307!4d-84.3330326!16s%2Fg%2F11f5dgzbf4!19sChIJRQDAyLYJ9YgR3LhwVE4EGbM,SERVPRO of NW DeKalb / Dunwoody / Brookhaven,5.0,321,Water damage restoration service,"3650 Ashford Dunwoody Rd NE #718, Brookhaven, GA 30319, United States","VMX8+5Q Brookhaven, Georgia, USA",https://www.servpro.com/locations/ga/servpro-of-nw-de-kalb-dunwoody-brookhaven?utm_medium=organic&utm_source=gbp,+1 770-744-0963,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqcHEN0b8-zgdOE1C4RpPxbz88oKBTpTKvAQXcVMfh3VroBiW965iNjzrsjjfRGYiSjaqWQwzq1gtOSlQxfYO3b50bVvwTkdyaCL_MGV-cJWY6swdIochjH7GL_U6ibIetEMsWY5WnwuZNS=w408-h612-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2026-03-23T03:32:37.340Z,,,,
https://www.google.com/maps/place/AdvantaClean+of+Sandy+Springs/data=!4m7!3m6!1s0x88f50c70ba33d5a5:0xcafb75ef58ad65e6!8m2!3d33.854561!4d-84.3223414!16s%2Fg%2F11b6b4c0y6!19sChIJpdUzunAM9YgR5mWtWO91-8o,AdvantaClean of Sandy Springs,5.0,127,Water damage restoration service,,,https://www.advantaclean.com/atlanta-ga/,+1 404-474-8443,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq1PenmG195ibuy6JDidXCP7SiHx9evp8YbMG60eVXU1DzV-73YV8NQhDULkl_6Tcr3-YaU9I20N3EXbMQJKVL8MYfQiUXbZVO2ClqYfA7n5vYAd7ZpUGpodj5j3vuABjftxd6k=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2026-03-23T03:32:42.064Z,,,,
https://www.google.com/maps/place/Atlanta+Water+Damage+Services/data=!4m7!3m6!1s0x88f50b9479135ff3:0x278a4c85973a24a4!8m2!3d33.995075!4d-84.3481942!16s%2Fg%2F11ypc2ct40!19sChIJ818TeZQL9YgRpCQ6l4VMiic,Atlanta Water Damage Services,5.0,20,Fire damage restoration service,"8711 Dunwoody Pl, Atlanta, GA 30350, United States","XMW2+2P Atlanta, Georgia, USA",,+1 470-401-4980,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepc6ORQJrd7aXc89zog5bCmccda_sFo4zR3CTGfuJ97LJJ7kfJjcY5qhIhbTCtQAdhQQs-qxnchTh8e3y36LVsHBRxPth0kt7TbV5zUKa7Je1AIwxUXWYzuW534rOp74JyG0s8Unwq0_Oym=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2026-03-23T03:32:46.849Z,,,,
https://www.google.com/maps/place/Alliance+Cleaning+Inc./data=!4m7!3m6!1s0x7042b3b7937b91:0x3211e8df6548dadb!8m2!3d33.928876!4d-84.3348291!16s%2Fg%2F11vl561qds!19sChIJkXuTt7NCcAAR29pIZd_oETI,Alliance Cleaning Inc.,5.0,26,Water damage restoration service,"303 Perimeter Center N #300, Atlanta, GA 30346, United States","WMH8+H3 Atlanta, Georgia, USA",https://alliancerandc.com/,+1 678-819-7110,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoVeiEBzXHKcdrZLjsJ7MlpTER-8XYU9cyiLgfh3JOJjdoZJhyCOrId5OVX4kr8pxPGQIkT6zbYCEkrQI1JXRCg0Vjm5hIubdBUe2R6FD_IyLQjUZigGcFhFCBjvO3xn4SF86M=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2026-03-23T03:32:51.700Z,Identifies as veteran-owned,true,,
https://www.google.com/maps/place/MAG+Water+Damage+Atlanta/data=!4m7!3m6!1s0x88f50b88103c0e79:0xf166ea482c2052d5!8m2!3d33.9676428!4d-84.3535862!16s%2Fg%2F1hm2xh1qk!19sChIJeQ48EIgL9YgR1VIgLEjqZvE,MAG Water Damage Atlanta,5.0,9,Water damage restoration service,"6005 Wingate Way, Atlanta, GA 30350, United States","XJ9W+3H Atlanta, Georgia, USA",https://waterandfiredamagerepair360.com/georgia-atlanta/,+1 678-496-7771,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbDMkmGjbKN-nep7OwXK8aU3fPrPjQkXJXj1tTIPtqirKcSqKwWEm5TyD7GkTSlEnTwCZQnZTbUBIV59pXPtHo7Bg-vBauglyf5yWrPvlVmGPF4Rb5vudMe22adl9zfOa_4d9jWgx1k7_y=w428-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2026-03-23T03:32:56.631Z,,,,
https://www.google.com/maps/place/One+Call+Restoration/data=!4m7!3m6!1s0x88f50b2c22aee8bf:0xb5a650214374e27!8m2!3d33.8252469!4d-84.2920605!16s%2Fg%2F11vd8gbq45!19sChIJv-iuIiwL9YgRJ043FAJlWgs,One Call Restoration,4.9,29,Water damage restoration service,,,https://www.onecallrestorationservices.com/,+1 770-501-5443,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqHcEXQ6BH75NcGeavzqxtKwN4yeQ0ErsVlTPBrvMFtIl3dXd1tyJr0HCwvf8lKaWRVU7QdziU-dIDfFLY4e6jZIMzD-vc-JPDd6KDKjlDSxcj71fyK_bUwogoo1qfAR_5Y4mKKoiVHvqM=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2026-03-23T03:33:01.562Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Mitigate+First/data=!4m7!3m6!1s0xabfcc3930ac694a3:0x27146310d0cc1b60!8m2!3d33.8958021!4d-84.3819495!16s%2Fg%2F11ypmbvlf5!19sChIJo5TGCpPD_KsRYBvM0BBjFCc,Mitigate First,5.0,22,Water damage restoration service,"5180 Roswell Rd Suite 105, Atlanta, GA 30342, United States","VJW9+86 Atlanta, Georgia, USA",https://mitigatefirst.com/,+1 678-640-3089,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepMwSnZQEh41qGYAU67ebHdevNw2v-uOag-7vBJ5XV_k76o_TznTN22EmUDW474MOd-7QHab0-EqsbQ-O4tMwpDGOvXWD6fICBhzEWes9gFVIlq1hv23CGJUJvUwCLcl3BRaAxDK1GIO8c=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2026-03-23T03:33:06.309Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Prime+Atlanta+Water+Damage/data=!4m7!3m6!1s0x88f50b5a214d8e99:0xafc79c3f6869f595!8m2!3d33.991938!4d-84.350729!16s%2Fg%2F11yh0xvm3k!19sChIJmY5NIVoL9YgRlfVpaD-cx68,Prime Atlanta Water Damage,5.0,21,Water damage restoration service,"8655 Roswell Rd, Atlanta, GA 30350, United States","XJRX+QP Atlanta, Georgia, USA",,+1 943-219-2128,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepTqgThfGAchpJep3M2Lhf-fqHmiV3-Uf_NQqbDK8oqCdTg5N4CYSnk5UXa0pLE_oPfxlkn1M5gsY9D-gMjw09osoFKFy64UtbZSdtKPuZAshSBsIC4jUD4Lb-9o-HxOXqHwD1ciLop5yRS=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2026-03-23T03:33:11.300Z,,,,
https://www.google.com/maps/place/Zen+Dry+Restoration/data=!4m7!3m6!1s0x88f56d82ea4a7361:0xf6046ead6004fc34!8m2!3d33.9496281!4d-84.4147691!16s%2Fg%2F11h4fhvlqm!19sChIJYXNK6oJt9YgRNPwEYK1uBPY,Zen Dry Restoration,4.8,81,Water damage restoration service,"111 Village Pkwy NE, Marietta, GA 30067, United States","WHXP+V3 Marietta, Georgia, USA",https://www.zendryrestoration.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 770-525-1258,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepeefvoBJ7i5AMay1aYLsWYKic-UDEAXpFe4eFDTQF0AfIIdDdraM1Wae1DPuFU2vgiVdL4DG8C0xft3XjUjXtoewvFYkIxGSV-UjNR1c41KpLNkJaPYt7M2FojlqOq8qlEYJ4xdQ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sandy+Springs+ATL+GA/@33.9304352,-84.3733147,14z",2026-03-23T03:33:16.210Z,,,,
