placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/Maxim+Spa+and+Salon/data=!4m7!3m6!1s0x89d6b5769c1b453f:0x1f9c2fedfb449755!8m2!3d43.148183!4d-77.578845!16s%2Fg%2F1tl_0550!19sChIJP0UbnHa11okRVZdE--0vnB8,Maxim Spa and Salon,4.5,189,Beauty salon,"Salon & spa offering haircuts, coloring & manicures, plus facials, massage & body wraps.","633 Park Ave, Rochester, NY 14607, United States","4CXC+7F Rochester, New York, USA",https://www.maximspaandsalon.com/,+1 585-256-0838,"Closed ⋅ Opens 10 am Tue

Updated by this business 3 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzocyOzFgchFV2-O32Y5HDaNB9VoTX_LxR4ePl5nSMNoAuhAsfaVwIBw4t_uNFFLLnAXBjnEIo0Q_suoJuU0ODETTA7f_cImTcp6LsoqlfmM6UhnuCYvs0Uv44Z7WGPzkhjKolK6Q=w408-h544-k-no,true,Closed,10 am–8 pm,10 am–8 pm,1–8 pm,10 am–8 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-27T19:10:40.298Z,,
https://www.google.com/maps/place/Gray%27s+Pools/data=!4m7!3m6!1s0x89d6b66d4ae8031f:0x926b4ce95ef5a9f5!8m2!3d43.2009908!4d-77.5849568!16s%2Fg%2F11dxf1dqnk!19sChIJHwPoSm221okR9an1XulMa5I,Gray's Pools,4.8,32,Swimming pool repair service,,"1847 Portland Ave, Rochester, NY 14617, United States","6C28+92 Rochester, New York, USA",https://usabizlink.top/details/grays-pools-ChIJHwP,+1 585-467-8977,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOS1spfUyaH_EvME99lychVhbpuj81y2MaYzxh8=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-27T19:10:46.153Z,,
https://www.google.com/maps/place/SPS+Pool+Services+LLC/data=!4m7!3m6!1s0x89d6b226b28193fb:0x44b0893d9961521e!8m2!3d43.1841521!4d-77.7305974!16s%2Fg%2F11clwcqj45!19sChIJ-5OBsiay1okRHlJhmT2JsEQ,SPS Pool Services LLC,4.5,98,Swimming pool repair service,,"Rochester, NY 14580, United States","57M9+MQ Rochester, New York, USA",http://www.spspools.com/,+1 585-683-7673,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx7WmxE6wKrZYrx882bvf3VIIdPPy86o6RcbrEk4O6m8kJopJZD1-sLrmO5f5-0iujuNaN_ywCL05tUVb18ClD3pbTJR0YMwlYpMwDMLtrUGD9phMCFMvDr5KJavsptQu7vbZJe=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-27T19:10:51.730Z,,
https://www.google.com/maps/place/Auguste+Pool+Service+LLC/data=!4m7!3m6!1s0x89d6b70f9d96cd95:0xee7529712ca2a864!8m2!3d43.1987087!4d-77.5921862!16s%2Fg%2F11shyg64z6!19sChIJlc2WnQ-31okRZKiiLHEpde4,Auguste Pool Service LLC,4.8,21,Swimming pool repair service,,"78 Stanton Ln, Rochester, NY 14617, United States","5CX5+F4 Rochester, New York, USA",https://augustepoolservice.com/,+1 585-713-7597,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPu6XiKqt5R9TmjP72HKOV7lHXpzKRvnM05ydMh=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-27T19:10:56.729Z,,
https://www.google.com/maps/place/Sunrise+Pool+and+Service/data=!4m7!3m6!1s0x89d6ca7260670bb9:0xc6ba17b6b410117b!8m2!3d43.2855559!4d-77.684327!16s%2Fg%2F12q4qtxy7!19sChIJuQtnYHLK1okRexEQtLYXusY,Sunrise Pool and Service,4.6,31,Swimming pool contractor,,,,http://www.sunrisepoolandservice.com/,+1 585-615-7323,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPaFqXNxxOK-1P4LZIrYT3a3x2SM8dSD5kXWCKZ=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-27T19:11:01.659Z,,
https://www.google.com/maps/place/Andressi+Pool+%26+Spa+LLC/data=!4m7!3m6!1s0x89d6b626c34bf64b:0x6805fa694dd886b1!8m2!3d43.2130207!4d-77.5654455!16s%2Fg%2F1tq4s1s7!19sChIJS_ZLwya21okRsYbYTWn6BWg,Andressi Pool & Spa LLC,5.0,35,Swimming pool repair service,,"Muirwoods Ln, Rochester, NY 14622, United States","6C7M+6R Rochester, New York, USA",http://www.andressipoolandspa.com/,+1 585-737-9201,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNEV0UWbt70Vcl7le3D7le-tVcnOni-JOg9RhnR=w408-h353-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-27T19:11:06.661Z,,
https://www.google.com/maps/place/Pettis+Pools+%26+Patio/data=!4m7!3m6!1s0x89d134b2d9f0b1df:0xe7d48b7a7284aabe!8m2!3d43.1019871!4d-77.4846893!16s%2Fg%2F1tlbvpr5!19sChIJ37Hw2bI00YkRvqqEcnqL1Oc,Pettis Pools & Patio,4.6,223,Swimming pool contractor,,"825 Fairport Rd, East Rochester, NY 14445, United States","4G28+Q4 East Rochester, New York, USA",http://www.pettispools.com/,+1 585-383-0700,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzMoC4HQ8NI8kpD14ZkgV6wceS61Q8z8bg1r_CAZRABLswccB-RLTdE_rHUhH33TefknCcdxiibppZpSRh7z5bBjS7Bph_iSJT1v_kJ4wlrApVscUQFDLPv7jrGRmuPyi7DgSVNLXHifbOM=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,9 am–5 pm,12–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-27T19:11:11.686Z,,
https://www.google.com/maps/place/Precision+Pool+Patch/data=!4m7!3m6!1s0xa9dfdeb419e30093:0x5d649f748a210611!8m2!3d43.2587808!4d-77.6276783!16s%2Fg%2F11xt2kd1ng!19sChIJkwDjGbTe36kREQYhinSfZF0,Precision Pool Patch,5.0,11,Swimming pool repair service,,"657 Greenleaf Meadows Unit B, Rochester, NY 14612, United States","795C+GW Rochester, New York, USA",https://www.poolleakrepairrochester.com/,+1 585-505-9067,"Open 24 hours

Confirmed by this business 4 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMy54LGIcNVFYGqOAH0kPOXZfJqeAc6L6IJDgyt=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-27T19:11:16.638Z,,
https://www.google.com/maps/place/Delta+Pools/data=!4m7!3m6!1s0x89d6b5023e4e6807:0xc7dc1edc9448305d!8m2!3d43.1497768!4d-77.6059633!16s%2Fg%2F126305wm2!19sChIJB2hOPgK11okRXTBIlNwe3Mc,Delta Pools,1.8,5,Swimming pool contractor,,"320 South Ave, Rochester, NY 14620, United States","49XV+WJ Rochester, New York, USA",,+1 585-244-4410,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i22fdXRv8YqhSgHdcGvxzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.747208&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-27T19:11:21.537Z,,
https://www.google.com/maps/place/My+Pool+Guys+LLC/data=!4m7!3m6!1s0x89d6b3188858334b:0xb743838bd8b0c0de!8m2!3d43.143963!4d-77.689002!16s%2Fg%2F1yh9twwjx!19sChIJSzNYiBiz1okR3sCw2IuDQ7c,My Pool Guys LLC,2.5,2,Pool cleaning service,,"916 Howard Rd, Rochester, NY 14624, United States","48V6+H9 Rochester, New York, USA",https://www.mypoolguys.com/,+1 585-247-5220,Closes soon ⋅ 4 pm ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPGxIlZ-2PeoOzVLkZJGoO0gduySAHm8ceCDdE6=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-10-27T19:11:26.433Z,,
