placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/Leslie%27s+Pool+Supplies/data=!4m7!3m6!1s0x89b7f77e33aa121f:0x32fcd485874c4af8!8m2!3d39.029496!4d-76.50579!16s%2Fg%2F1q64d25tk!19sChIJHxKqM373t4kR-EpMh4XU_DI,Leslie's Pool Supplies,3.6,16,Swimming pool supply store,"Chain providing a full range of swimming pool equipment, chemicals & accessories, plus water toys. · In-store shopping · Kerbside pickup","1450 Ritchie Hwy Ste 110, Arnold, MD 21012, United States","2FHV+QM Arnold, Maryland, USA",https://lesliespool.com/location/arnold-maryland-arnold-861.html?utm_source=gmb&utm_medium=organic&utm_campaign=store_861,+1 410-757-7200,"Open ⋅ Closes 6 pm

Updated by this business 1 week ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNVpWaCM-Fcj_TfY9BFwXsm8v1rcGSZx_B_JQTZ=w408-h408-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-27T18:35:50.837Z,,
https://www.google.com/maps/place/Brighton+Pools/data=!4m7!3m6!1s0x89c803a90f124d01:0x767c27b9ea5c67c9!8m2!3d38.9673527!4d-76.4808537!16s%2Fg%2F1tcwmjb9!19sChIJAU0SD6kDyIkRyWdc6rknfHY,Brighton Pools,4.4,200,Swimming pool contractor,,"519 Chester Ave, Annapolis, MD 21403, United States","XG89+WM Annapolis, Maryland, USA",https://www.brightonpools.com/,+1 410-668-1300,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxTz-bd3inJSFH8Rqb_4LcqJTcuKG3V4NCV-QjRJspqoLbRPCg6hI-4QOxpkgsbOrnBeu3bRKJ6C_jyjO1KV15CUOt1dyUpMemLZNknki5bof7e76fRTLl6pQj1MmEyxioR5ajNSGPP3nEh=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-27T18:35:56.722Z,,
https://www.google.com/maps/place/Oasis+Pools+%26+Patios/data=!4m7!3m6!1s0x89b7f5e7a0d1603f:0x3f5861a68b5c2e38!8m2!3d38.9769453!4d-76.5122211!16s%2Fg%2F11gyyjpdxs!19sChIJP2DRoOf1t4kROC5ci6ZhWD8,Oasis Pools & Patios,4.7,64,Swimming pool contractor,,"1125 West St #200, Annapolis, MD 21401, United States","XFGQ+Q4 Annapolis, Maryland, USA",https://www.oasislandscapegroup.com/?utm_source=Google&utm_medium=Organic&utm_term=%7B%7Bad.name%7D%7D&utm_content=Listing&utm_campaign=GMB1,+1 443-926-1442,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMvpOj6b8oZgAEiLBSt5NygIAAq53OS7CFrfDwP=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-27T18:36:02.239Z,,
https://www.google.com/maps/place/Splash+Pools+LLC/data=!4m7!3m6!1s0x8f3b89c5db067589:0x6b1730f2edfb137e!8m2!3d38.804821!4d-77.2369665!16s%2Fg%2F11ngl0nsqq!19sChIJiXUG28WJO48RfhP77fIwF2s,Splash Pools LLC,5.0,64,Swimming pool contractor,,,,http://www.splashpoolsservice.com/,+1 410-849-9148,Open ⋅ Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOjMOwojzgfDFGqfZi6cVKC_oFgNi7-LkxysyG-=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-27T18:36:07.165Z,,
https://www.google.com/maps/place/Remove+A+Pool/data=!4m7!3m6!1s0x89b7f6505dbc5331:0x6dda4924418fedb9!8m2!3d38.9878277!4d-76.5381905!16s%2Fg%2F11b7w2_v__!19sChIJMVO8XVD2t4kRue2PQSRJ2m0,Remove A Pool,4.8,73,Demolition contractor,,"1997 Annapolis Exchange Suite # 300-315, Annapolis, MD 21401, United States","XFQ6+4P Annapolis, Maryland, USA",http://www.removeapool.com/,+1 301-250-1710,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzQ3ftbM5Tk-70Qk_VnHmVvziBV3A11SPb7VlXLq4v1yvk0k1zzHBs6C_wIaN115THWr6WXjDeYqppWttC0yc3UACmJ5K4eI6TcBtZTT9TXYJ9jOdbD3Q-cnSBWqSuens957_o=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-27T18:36:12.173Z,,
"https://www.google.com/maps/place/Goudy+Pools,+Inc/data=!4m7!3m6!1s0x89b7fbad0b324c7d:0xd858f2c22666b226!8m2!3d39.0457265!4d-76.5190205!16s%2Fg%2F1tj80w9c!19sChIJfUwyC637t4kRJrJmJsLyWNg","Goudy Pools, Inc",4.7,154,Pool cleaning service,,"1244 Ritchie Hwy STE 18, Arnold, MD 21012, United States","2FWJ+79 Arnold, Maryland, USA",http://www.goudypools.com/,+1 410-432-2152,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipNWJkfnXp2CVOIA4rEJZ0yjzWKlRh1RiH2qUL7M=w408-h272-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-27T18:36:17.283Z,,
https://www.google.com/maps/place/Salinas+Pool+LLC/data=!4m7!3m6!1s0x89b7f7fe82d24537:0x6fc2e96eb498cc6!8m2!3d38.9726755!4d-76.504767!16s%2Fg%2F11h6q4_ms0!19sChIJN0XSgv73t4kRxoxJ65Yu_AY,Salinas Pool LLC,5.0,4,Pool cleaning service,,,,https://annapolispoolcare.com/,+1 443-736-1128,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOPtniRdSW7UN6mzAn2mrw0g9t9iUx7fq5sRySf=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-27T18:36:22.177Z,,
https://www.google.com/maps/place/Sunrise+Premiere+Pool+Builders/data=!4m7!3m6!1s0x89b802bc1e458f4b:0x88daeffe47b3ad2f!8m2!3d39.0270943!4d-76.5012475!16s%2Fg%2F1hd_jcw23!19sChIJS49FHrwCuIkRL62zR_7v2og,Sunrise Premiere Pool Builders,4.2,60,Swimming pool contractor,,"1517 Ritchie Hwy Suite 103, Arnold, MD 21012, United States","2FGX+RG Arnold, Maryland, USA",http://www.sunrisepremierpoolbuilders.com/,+1 410-349-3852,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipMM6_nf1shGzLNZ1G4E9aMXcHaG59aEga3LI36v=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-27T18:36:27.261Z,,
https://www.google.com/maps/place/Jupiter+Pools/data=!4m7!3m6!1s0x89b7f749219bab31:0x2fc2137c2d039f3b!8m2!3d38.9796022!4d-76.5474909!16s%2Fg%2F11vys0th20!19sChIJMaubIUn3t4kRO58DLXwTwi8,Jupiter Pools,5.0,2,Swimming pool contractor,,"2521 Riva Rd STE P1, Annapolis, MD 21401, United States","XFH3+R2 Annapolis, Maryland, USA",https://jupiterpoolsllc.com/,+1 667-270-5901,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipMtEWZsHBwko7X1_wl78el6EAKyZTs-sE6aDTK4=w408-h306-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-27T18:36:32.237Z,,
https://www.google.com/maps/place/Annapolis+Pool+Service/data=!4m7!3m6!1s0x89b7efc7d4963f83:0xb486ec8df2f56084!8m2!3d35.4467774!4d-82.771599!16s%2Fg%2F11ftvq59zj!19sChIJgz-W1Mfvt4kRhGD18o3shrQ,Annapolis Pool Service,5.0,26,Pool cleaning service,,,,https://annapolispoolservice.com/,+1 443-775-3251,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipP3x0NdnQ5e0JA0dFBG_6ozyTRGvKc772UfAjeL=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2025-10-27T18:36:37.272Z,,
