placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/MedStar+Health:+Infusion+Center+at+MedStar+Georgetown+University+Hospital/data=!4m7!3m6!1s0x89b7b73024e150cf:0x5c9e78758b66d042!8m2!3d38.9114004!4d-77.0753587!16s%2Fg%2F11l5dk7dx4!19sChIJz1DhJDC3t4kRQtBmi3V4nlw,MedStar Health: Infusion Center at MedStar Georgetown University Hospital,4.8,408,Medical clinic,"3800 Reservoir Rd NW 5Th Floor, Washington, DC 20007, United States","WW6F+HV Washington, District of Columbia, USA",https://www.medstarhealth.org/locations/infusion-center-at-medstar-georgetown-university-hospital,+1 202-444-2223,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipN6UqzeADP7TqVRQTyIiym7vDOLwYhoWlPLF2m5=w426-h240-k-no,true,7 am–6:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-09-28T23:02:34.438Z,,,,
https://www.google.com/maps/place/MedStar+Georgetown+Cancer+Institute+at+MedStar+Georgetown+University+Hospital/data=!4m7!3m6!1s0x89b7b63f68aaff59:0xa372e3a06d3b1526!8m2!3d38.9113639!4d-77.0755023!16s%2Fg%2F11c6ddp2y0!19sChIJWf-qaD-2t4kRJhU7baDjcqM,MedStar Georgetown Cancer Institute at MedStar Georgetown University Hospital,4.9,1115,Cancer treatment center,"3800 Reservoir Rd NW, Washington, DC 20007, United States","WW6F+GQ Washington, District of Columbia, USA",https://www.medstarhealth.org/locations/georgetown-lombardi-comprehensive-cancer-center,+1 202-444-2223,,https://lh3.googleusercontent.com/p/AF1QipOJwSpBEU4PVxyill7-uKmQbIINlsUstqNG1i6I=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-09-28T23:02:38.062Z,,,,
https://www.google.com/maps/place/NoSHA+Apartments/data=!4m7!3m6!1s0x89b7b708095158cf:0x3e0a877c52d027c9!8m2!3d38.919863!4d-77.027345!16s%2Fg%2F11tj3wcpjb!19sChIJz1hRCQi3t4kRySfQUnyHCj4,NoSHA Apartments,2.3,21,Apartment complex,"2220 11th St NW, Washington, DC 20001, United States","WX9F+W3 Washington, District of Columbia, USA",http://noshadc.com/,+1 202-981-3276,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMMb0EWY4XM8g6TGouVoxRutagcj_LLjnqxAMKJ=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-09-28T23:02:54.905Z,,,,
https://www.google.com/maps/place/MedStar+Health:+Infusion+Center+at+MedStar+Washington+Hospital+Center/data=!4m7!3m6!1s0x89b7c9f8dda1d6cf:0x3064e796d92075b0!8m2!3d38.929728!4d-77.0150681!16s%2Fg%2F11l5f0hw39!19sChIJz9ah3fjJt4kRsHUg2ZbnZDA,MedStar Health: Infusion Center at MedStar Washington Hospital Center,4.8,173,Medical clinic,"110 Irving St NW Second Floor, Ste. 2139, Washington, DC 20010, United States","WXHM+VX Washington, District of Columbia, USA",https://www.medstarhealth.org/locations/medstar-washington-hospital-center,+1 202-877-3317,,https://lh3.googleusercontent.com/p/AF1QipMC53EHD89OcOYbvrxRiLUtyZ95knZrTzfOZIwZ=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-09-28T23:02:57.936Z,,,,
https://www.google.com/maps/place/Vitalify+MedSpa/data=!4m7!3m6!1s0x89b7b70f068fec99:0x42b66cdc19f3e548!8m2!3d38.9090754!4d-77.0444829!16s%2Fg%2F11ltq0vtjy!19sChIJmeyPBg-3t4kRSOXzGdxstkI,Vitalify MedSpa,5.0,73,Medical spa,"1 Dupont Cir NW ste 115c, Washington, DC 20036, United States","WX54+J6 Washington, District of Columbia, USA",https://vitalifymedspa.com/,+1 202-410-1459,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrBPMHPoEzoHTbodklddJSk_yHscPr6xZ0f_FfBnY7Cgxc6wS0Rz4HwOj0ErXtoxZI5uzK6xIWE9AEutUkh5HjXz8Mpwq6MM3_TXHCsU9Yx_9ABr4IGZuu_VG-NuVP7ZYRPIrnm=w408-h725-k-no,true,10 am–2 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-09-28T23:03:03.023Z,,,,
https://www.google.com/maps/place/Arise+Infusion+Therapy+Services/data=!4m7!3m6!1s0x89b7b7b745404397:0xe71a5cdba8ba3f6f!8m2!3d38.90295!4d-77.0457347!16s%2Fg%2F11cs3k2crq!19sChIJl0NARbe3t4kRbz-6qNtcGuc,Arise Infusion Therapy Services,5.0,1,Medical clinic,"2021 K St NW #300, Washington, DC 20006, United States","WX33+5P Washington, District of Columbia, USA",https://ariseinfusion.com/,+1 240-514-5005,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPSNxU_9J3rg0eGHPVPyT6Bzxs5LsjLCzQJkAoO=w722-h240-k-no,true,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-09-28T23:03:07.939Z,,,,
https://www.google.com/maps/place/MedStar+Health:+MedStar+Georgetown+Cancer+Center+at+MedStar+Washington+Hospital+Center/data=!4m7!3m6!1s0x89b7c8014a9b6997:0x82f9293c7e0b0ccc!8m2!3d38.9295004!4d-77.0144985!16s%2Fm%2F02w2m8v!19sChIJl2mbSgHIt4kRzAwLfjwp-YI,MedStar Health: MedStar Georgetown Cancer Center at MedStar Washington Hospital Center,4.8,859,Cancer treatment center,"110 Irving St NW, Washington, DC 20010, United States","WXHP+R6 Washington, District of Columbia, USA",https://www.medstarhealth.org/locations/cancer-care-at-medstar-washington-hospital-center,+1 202-877-6998,,https://lh3.googleusercontent.com/p/AF1QipMIBHFsMUOit7gQbfq6LMuFPkJCl1qWw4KXmMrw=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-09-28T23:03:10.982Z,,,,
https://www.google.com/maps/place/Vive+Treatment+Centers/data=!4m7!3m6!1s0x89b7b7ce159666ed:0x184605ead19d92f1!8m2!3d38.9121431!4d-77.0453127!16s%2Fg%2F11vrx3kky_!19sChIJ7WaWFc63t4kR8ZKd0eoFRhg,Vive Treatment Centers,5.0,40,Addiction treatment center,"1636 Connecticut Ave NW STE 300, Washington, DC 20009, United States","WX63+VV Washington, District of Columbia, USA",https://vivetreatmentcenters.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 202-506-3490,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPJks76YFUuD_yQFjcyZ5eMPTTyoeIeTT8Su6ni=w408-h306-k-no,true,Closed,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-09-28T23:03:16.047Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/MedStar+Health:+Infusion+Center+at+Tenleytown/data=!4m7!3m6!1s0x89b7c9346a4196e9:0xc84a01fcec0d4f55!8m2!3d38.9436233!4d-77.0777618!16s%2Fg%2F11w4rj_b3m!19sChIJ6ZZBajTJt4kRVU8N7PwBSsg,MedStar Health: Infusion Center at Tenleytown,2.0,1,Medical clinic,"4200 Wisconsin Ave NW 4th floor, Washington, DC 20016, United States","WWVC+CV Washington, District of Columbia, USA",https://www.medstarhealth.org/locations/infusion-center-at-tenleytown?utm_campaign=mhs_citations&utm_medium=listing&utm_source=citation_management&utm_term=infusion_tenleytown,+1 202-243-3474,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPrcdRIwdUblCU3mQltZZ7kjc9p-GE5t1Nxpg3_=w426-h240-k-no,true,Closed,8:30 am–4:30 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-09-28T23:03:20.811Z,,,,
https://www.google.com/maps/place/Indigo+Integrative+Health+Clinic/data=!4m7!3m6!1s0x89b7b64ea2fbc3bf:0x46db98058d6fcb9d!8m2!3d38.902882!4d-77.0633245!16s%2Fg%2F11h1sg8ms!19sChIJv8P7ok62t4kRnctvjQWY20Y,Indigo Integrative Health Clinic,4.8,44,Medical clinic,"1010 Wisconsin Ave NW #660, Washington, DC 20007, United States","WW3P+5M Washington, District of Columbia, USA",https://www.indigohealthclinic.com/?utm_campaign=gmb,+1 202-888-8861,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMFGvEbaioXS6PaF0sDRdUO-1V4xCOxzZDaJd4=w408-h272-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-09-28T23:03:26.028Z,,,,
https://www.google.com/maps/place/Avesta+Ketamine+and+Wellness+Washington+DC/data=!4m7!3m6!1s0x89b7b7a0793cec55:0x42cfa48743a8f884!8m2!3d38.9090483!4d-77.0371063!16s%2Fg%2F11sw_2wfzk!19sChIJVew8eaC3t4kRhPioQ4ekz0I,Avesta Ketamine and Wellness Washington DC,4.9,34,Mental health clinic,"1400 16th St NW Suite 101, Washington, DC 20036, United States","WX57+J5 Washington, District of Columbia, USA",https://avestaketaminewellness.com/location/washington-dc/?utm_source=GMB&utm_medium=Directories&utm_campaign=Ketamine,+1 202-735-1183,,https://lh3.googleusercontent.com/p/AF1QipO0sma8sskhewGdyZaCoQIx6nQzSOco_Py-AxU=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-09-28T23:03:31.061Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/One+Medical+Primary+Care+Clinic+-+Dupont+Circle/data=!4m7!3m6!1s0x89b7b7c7bda469cd:0x6c76f481d3fd58b4!8m2!3d38.9083958!4d-77.0431394!16s%2Fg%2F11bbrpw850!19sChIJzWmkvce3t4kRtFj904H0dmw,One Medical Primary Care Clinic - Dupont Circle,4.7,107,Medical clinic,"1350 Connecticut Ave NW STE 1250, Washington, DC 20036, United States","WX54+9P Washington, District of Columbia, USA",https://onemedical.com/locations/dc/dupontcircle?y_source=1_MTA1Mzk0OTMzNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 888-663-6331,"Closed ⋅ Opens 8 am Mon

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMuLXS6Guyk6MsYrVV3IRSKdmUrE88tZeE2BM7w=w426-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-09-28T23:03:36.234Z,,,,
https://www.google.com/maps/place/GW+Cancer+%26+Blood+Disorders+-+Foggy+Bottom+South+Pavilion/data=!4m7!3m6!1s0x89b7b7c61b4368e9:0xa666ff82bf51d85c!8m2!3d38.9008763!4d-77.0485593!16s%2Fg%2F11tfgyhpkb!19sChIJ6WhDG8a3t4kRXNhRv4L_ZqY,GW Cancer & Blood Disorders - Foggy Bottom South Pavilion,3.4,5,Hospital,"2150 Pennsylvania Ave NW 1st floor, Washington, DC 20037, United States","WX22+9H Washington, District of Columbia, USA",https://gwdocs.com/locations/gw-cancer-blood-disorders-foggy-bottom-south-pavilion,+1 202-741-2210,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NYzj1qQlhuh_MHoT0LZ-bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.65723&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-09-28T23:03:39.274Z,,,,
