placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Vitality+Infusions+%7C+Downtown+Fort+Myers/data=!4m7!3m6!1s0x88db6bed2b12c849:0x1965d98f487d949e!8m2!3d26.644356!4d-81.8686222!16s%2Fg%2F11jh20_wmf!19sChIJScgSK-1r24gRnpR9SI_ZZRk,Vitality Infusions | Downtown Fort Myers,5.0,83,Health spa,"1526 Jackson St, Fort Myers, FL 33901, United States","J4VJ+PH Fort Myers, Florida, USA",http://vitalityiv.com/,+1 239-935-5292,,https://lh3.googleusercontent.com/p/AF1QipPK_4k0Aj7XetOiV6zIxG2YQ7B4mFuNa129tOBm=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-29T00:21:37.778Z,,,,,,,,,,,
https://www.google.com/maps/place/IVX+Health+Infusion+Center/data=!4m7!3m6!1s0x88db6be3e3a2f18b:0x12e6d52361c6f9e4!8m2!3d26.6115563!4d-81.8106483!16s%2Fg%2F11qg0bssxd!19sChIJi_Gi4-Nr24gR5PnGYSPV5hI,IVX Health Infusion Center,5.0,85,Medical clinic,"8291 Dani Dr Suite 130, Fort Myers, FL 33966, United States","J56Q+JP Fort Myers, Florida, USA",https://ivxhealth.com/locations/florida/southwest-fl/fort-myers?utm_source=gmb&utm_medium=yext,+1 239-256-3266,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipP-l8-VqcQskS-zpwIHAx8oJbNm3ZIKFzkx80g9=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-29T00:21:42.674Z,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,10 am–3 pm,,,,
https://www.google.com/maps/place/Paragon+Cape+Coral+Infusion+Center/data=!4m7!3m6!1s0x88db43036b4629d7:0xd8ed4db39d4fc62!8m2!3d26.6682166!4d-81.9420379!16s%2Fg%2F11k4_nl99k!19sChIJ1ylGawND24gRYvzUOdvUjg0,Paragon Cape Coral Infusion Center,3.7,3,Specialized clinic,"1523 NE Pine Island Rd Suite 120, Cape Coral, FL 33909, United States","M395+75 Cape Coral, Florida, USA",https://paragonhealthcare.com/,+1 239-236-2695,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMD2yTY_qIN7JiabWu036ugoKitTZkcvPPc71ki=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-29T00:21:46.962Z,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,,,,
https://www.google.com/maps/place/Sage+Infusion+Fort+Myers/data=!4m7!3m6!1s0x88db3f73736fdc65:0xf24bff5ea5e99aff!8m2!3d26.5209698!4d-81.9018568!16s%2Fg%2F11t9jpbjtj!19sChIJZdxvc3M_24gR_5rppV7_S_I,Sage Infusion Fort Myers,4.9,81,Medical Center,"8880 Gladiolus Dr Suite C-200, Fort Myers, FL 33908, United States","G3CX+97 Fort Myers, Florida, USA",http://www.sageinfusion.com/,+1 239-533-5962,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO7C1H2QfjJKh2u7HVnUmR4M15tUT-BsxWoVpEh=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-29T00:21:51.794Z,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,,,,
https://www.google.com/maps/place/Lee+Health+Infusion+%26+Interim+Care+Center/data=!4m7!3m6!1s0x88db410f1c97c023:0xfc93086632fe6c0e!8m2!3d26.6284093!4d-81.8740805!16s%2Fg%2F11hwfxvwdr!19sChIJI8CXHA9B24gRDmz-MmYIk_w,Lee Health Infusion & Interim Care Center,,,Specialized clinic,"2776 Cleveland Ave, Fort Myers, FL 33901, United States","J4HG+99 Fort Myers, Florida, USA",https://www.leehealth.org/?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 239-343-3727,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNQQfjAR6C-dONUR-r6oOGkZagsvlipBCfp6dIC=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-29T00:21:56.253Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,,,,
https://www.google.com/maps/place/Florida+Cancer+Specialists+%26+Research+Institute/data=!4m7!3m6!1s0x88db43cf4d958685:0xac344e2d152eddfb!8m2!3d26.6779787!4d-81.9199204!16s%2Fg%2F11f35cbwbx!19sChIJhYaVTc9D24gR-90uFS1ONKw,Florida Cancer Specialists & Research Institute,4.6,670,Cancer treatment center,"1030 Commerce Creek Blvd, Cape Coral, FL 33909, United States","M3HJ+52 Cape Coral, Florida, USA",https://flcancer.com/location/cape-coral-cancer-center/,+1 239-997-3081,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMmjkYbC-6aVtrPQO3aywnHwvBsbRsH2Yrj2TA3=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-29T00:22:00.593Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,,
https://www.google.com/maps/place/Paragon+Fort+Myers+Infusion+Center/data=!4m7!3m6!1s0x88db159435181941:0xd9e2edd39720c791!8m2!3d26.493651!4d-81.7844693!16s%2Fg%2F11t9h9wl1j!19sChIJQRkYNZQV24gRkccgl9Pt4tk,Paragon Fort Myers Infusion Center,,,Specialized clinic,"16431 Corporate Commerce Way ste 106, Fort Myers, FL 33913, United States","F6V8+F6 Fort Myers, Florida, USA",https://paragonhealthcare.com/,+1 239-722-5022,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNNSBLXAux-tfT7yrAVdq3IHh8wt6hD-ebgE0U=w408-h479-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-29T00:22:04.909Z,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,,,,
https://www.google.com/maps/place/GenesisCare/data=!4m7!3m6!1s0x88db6b9b56628f03:0x584f79689fedf1f1!8m2!3d26.6147583!4d-81.8085244!16s%2Fg%2F124t3g4w2!19sChIJA49iVptr24gR8fHtn2h5T1g,GenesisCare,4.5,24,Cancer treatment center,"8931 Colonial Center Dr suite 100, Fort Myers, FL 33905, United States","J57R+WH Fort Myers, Florida, USA",https://www.genesiscareus.com/en/our-locations/fort-myers-lcf?utm_source=google&utm_medium=organic&utm_campaign=gmb_listings&utm_term=button&utm_content=visit_website,+1 239-936-0382,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNGd8lwmZkZyJ_ZPQXcv2RCQ9a5cPY2Qy_scU1a=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-29T00:22:09.423Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,,
https://www.google.com/maps/place/360+Medical+Centers/data=!4m7!3m6!1s0x88db6b1529bcf1e3:0xfaa6a7b6adce739e!8m2!3d26.6091472!4d-81.8634094!16s%2Fg%2F11kj4fpkgt!19sChIJ4_G8KRVr24gRnnPOrbanpvo,360 Medical Centers,5.0,135,Medical clinic,"3677 Central Ave B, Fort Myers, FL 33901, United States","J45P+MJ Fort Myers, Florida, USA",https://www.360medicalcenters.com/,+1 239-790-1263,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noeLJXcrVMWay7kTrUqE9x3-VFnGF0S1Z8FP-XUTzNuxKYSqs8udDHhX_Ftc3RLTghNiMWCm5IDKDJaeJGl0aF5VV3M_vWk5pb6krSBr2NjvVo0VDBJI_VAWWheVw1T-7UUHB1e=w408-h544-k-no,false,"https://www.google.com/maps/search/Infusion+centers+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-29T00:22:13.883Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,,
https://www.google.com/maps/place/Florida+Cancer+Specialists+%26+Research+Institute/data=!4m7!3m6!1s0x88db6ba5cc8e7ce9:0x9f61ddd03a0566fc!8m2!3d26.6161972!4d-81.8053053!16s%2Fg%2F1tfsntbs!19sChIJ6XyOzKVr24gR_GYFOtDdYZ8,Florida Cancer Specialists & Research Institute,4.7,709,Cancer treatment center,"8981 Colonial Center Dr, Fort Myers, FL 33905, United States","J58V+FV Fort Myers, Florida, USA",https://flcancer.com/location/colonial-office/,+1 239-938-0800,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPseBE-BZalzSSsBAankiMRMz0-BXpgiSWJMNmQ=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2025-09-29T00:22:18.230Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,,
