placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes
https://www.google.com/maps/place/Ray+Lusk+Plumbing/data=!4m7!3m6!1s0x87d2a473b95f3b27:0xd01e03e6af898fea!8m2!3d34.744066!4d-92.358322!16s%2Fg%2F1tdfnt3q!19sChIJJztfuXOk0ocR6o-Jr-YDHtA,Ray Lusk Plumbing,4.7,2755,Plumber,"921 Rushing Cir, Little Rock, AR 72204, United States","PJVR+JM Little Rock, Arkansas, USA",https://www.rayluskplumbing.com/,+1 501-664-0940,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO7NX7tVsCIJ6pcrM5ea47IsdTLkMd3wFaUcAvD=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-11T05:20:06.423Z,,
https://www.google.com/maps/place/Diamond+State+Plumbing/data=!4m7!3m6!1s0x87d2a1313d09cc83:0xe51331f92d36055d!8m2!3d34.7582743!4d-92.3981211!16s%2Fg%2F11ghqc8mw5!19sChIJg8wJPTGh0ocRXQU2LfkxE-U,Diamond State Plumbing,4.8,184,Plumber,"506 Mimi Ln, Little Rock, AR 72211, United States","QJ52+8Q Little Rock, Arkansas, USA",,+1 501-585-5454,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNX234txP635HK34ZgJOYzwpeySIiSK8ULXndVx=w408-h541-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-11T05:20:12.773Z,,
https://www.google.com/maps/place/Arrow+Plumbing/data=!4m7!3m6!1s0x87d2bd3296263d9f:0x931de821abbd8c1e!8m2!3d34.7926091!4d-92.2872077!16s%2Fg%2F1tdxftw7!19sChIJnz0mljK90ocRHoy9qyHoHZM,Arrow Plumbing,4.5,1455,Plumber,"4007 MacArthur Dr, North Little Rock, AR 72118, United States","QPV7+24 North Little Rock, Arkansas, USA",https://www.arrowplumbing.net/?utm_campaign=gmb&utm_medium=organic&utm_source=gmb,+1 501-531-4719,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOq3XBfU3PH8Onia9CJAAbKNcIuYSmL3QTk7jBD=w536-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-11T05:20:17.689Z,,
https://www.google.com/maps/place/Bert+Black+-+AC+Heating+Plumbing+Electric/data=!4m7!3m6!1s0x87d2a757c599f295:0xc1a387ee8927e331!8m2!3d34.7396624!4d-92.353267!16s%2Fg%2F1tdbrdjy!19sChIJlfKZxVen0ocRMeMnie6Ho8E,Bert Black - AC Heating Plumbing Electric,4.8,1019,HVAC contractor,"1400 Westpark Dr, Little Rock, AR 72204, United States","PJQW+VM Little Rock, Arkansas, USA",http://bertblack.com/,+1 501-417-2165,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN-5VkQvFKmgZsx8O9kAV5xlVkH988SBaf-dmnT=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-11T05:20:22.906Z,,
"https://www.google.com/maps/place/BR+McGinty+Plumbing,+Heating+%26+Air/data=!4m7!3m6!1s0x87cd57b72d666883:0xdb8fe2a9886297b5!8m2!3d34.747596!4d-92.3428468!16s%2Fg%2F1tggp51k!19sChIJg2hmLbdXzYcRtZdiiKnij9s","BR McGinty Plumbing, Heating & Air",4.9,1028,HVAC contractor,"500 S University Ave #305a, Little Rock, AR 72205, United States","PMX4+2V Little Rock, Arkansas, USA",https://www.brmcginty.com/?utm_source=gbp&utm_medium=organic&utm_campaign=little-rock-gbp,+1 501-847-6800,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipOPBvshJJlCfMlGwBydpB4ChVc84vV7ZM8B28NO=w408-h306-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-11T05:20:27.904Z,,
https://www.google.com/maps/place/AMG+Plumbing/data=!4m7!3m6!1s0x4054c6dfbe5f3667:0xaa85a31a1b3bf4ea!8m2!3d34.7658282!4d-92.4008673!16s%2Fg%2F11l2zrth0n!19sChIJZzZfvt_GVEAR6vQ7Gxqjhao,AMG Plumbing,5.0,143,Plumber,"11415 Huron Ln #25711, Little Rock, AR 72221, United States","QH8X+8M Little Rock, Arkansas, USA",http://www.amgplumbingark.com/,+1 501-707-5140,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipN_cAhmVIPimbCOU3BsUKTeErNay27vlbcTJO1a=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-11T05:20:33.141Z,,
"https://www.google.com/maps/place/Rachal+Facility+Services,+LLC/data=!4m7!3m6!1s0xad546ac9bedb9327:0x1b3e95592d62a19!8m2!3d34.7507988!4d-92.3643196!16s%2Fg%2F11t4k2zn_t!19sChIJJ5PbvslqVK0RGSrWklXpswE","Rachal Facility Services, LLC",4.6,10,Plumber,"300 S Rodney Parham Rd Ste.1-130, Little Rock, AR 72205, United States","QJ2P+87 Little Rock, Arkansas, USA",,+1 501-350-6366,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPBYnt7rEw1836psZolRqWbnqSCDqDcSmM5YUYr=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-11T05:20:37.944Z,,
"https://www.google.com/maps/place/Just+in+Time+Plumbing,+LLC/data=!4m7!3m6!1s0x6de24a36ebb4327b:0xc924531bad96e67d!8m2!3d34.8860674!4d-92.2325079!16s%2Fg%2F11vz8_5sht!19sChIJezK06zZK4m0RfeaWrRtTJMk","Just in Time Plumbing, LLC",5.0,30,Plumber,,,https://www.justintimeplumbingnlr.com/,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPKmPEMaYyaWsUrXbd4slHtsOlB8gsM7RCQBo3c=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-11T05:20:42.713Z,,
https://www.google.com/maps/place/Advantage+Service+Company+HVAC/data=!4m7!3m6!1s0x87d2bc61e829c32f:0x78371d39547a8ceb!8m2!3d34.7708052!4d-92.262708!16s%2Fg%2F1tftxhd0!19sChIJL8Mp6GG80ocR64x6VDkdN3g,Advantage Service Company HVAC,4.7,615,HVAC contractor,"1797 N Cypress St, North Little Rock, AR 72114, United States","QPCP+8W North Little Rock, Arkansas, USA",https://www.advantageserviceco.com/?utm_source=google&utm_medium=organic&utm_campaign=north_little_rock_gbp,+1 501-663-2255,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNUj2ZKFI_f3yWLt9U7ROjSD0OA36dCz92ID0ci=w714-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-11T05:20:48.040Z,,
https://www.google.com/maps/place/Russell+%26+LeMay+-+Plumbing+Company/data=!4m7!3m6!1s0x87d2a3f7dcd891c9:0x691dc741c2007218!8m2!3d34.751979!4d-92.370097!16s%2Fg%2F1thq17cp!19sChIJyZHY3Pej0ocRGHIAwkHHHWk,Russell & LeMay - Plumbing Company,3.6,24,Plumber,"8600 Cunningham Lake Rd, Little Rock, AR 72205, United States","QJ2H+QX Little Rock, Arkansas, USA",http://russellandlemay.com/,+1 501-225-3200,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMbQUgH1_S_379gYSGfGvQ0yrDktig_xZ-bmOL-=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-11-11T05:20:53.146Z,,
