placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/AquaPros+Pool+Care/data=!4m7!3m6!1s0xa3c316de7b874f47:0x9ae7aca7a3e547a7!8m2!3d30.3105136!4d-91.6505755!16s%2Fg%2F11vzdy4vv_!19sChIJR0-He94Ww6MRp0flo6es55o,AquaPros Pool Care,5.0,29,Swimming pool contractor,,,https://aquaprospoolcare.start.page/,+1 337-660-4703,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzJMAHgKFWhPz2B02JQKYW1C2i0Yd1J_nse-9twXSrRrVaHlH01Yizyh3RdIwGnuVlYR7G_aN8TUMKJBzRgjOrm8x861kU2ZweO0nIDxBXoI_GqE09hGeeKD9uKIWo1GRTMaf12=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-10-27T18:10:57.634Z,,,,
https://www.google.com/maps/place/Cody%27s+Pool+Repair/data=!4m7!3m6!1s0x86249e994ce3819f:0x213ce094e31e88b5!8m2!3d30.2070625!4d-92.0715265!16s%2Fg%2F11cjh_ncbt!19sChIJn4HjTJmeJIYRtYge45TgPCE,Cody's Pool Repair,1.0,1,Swimming pool contractor,"304 Marseilles Dr, Lafayette, LA 70506, United States","6W4H+R9 Lafayette, Louisiana, USA",,,Open ⋅ Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1nvFtcPnd935ttbd5metSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.2179&pitch=0&thumbfov=100,false,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-10-27T18:11:03.695Z,,,,
https://www.google.com/maps/place/Louisiana+Outdoor+Living/data=!4m7!3m6!1s0x8624994ca5f667c1:0x54b15262ad1ee438!8m2!3d30.2355612!4d-92.0808498!16s%2Fg%2F11c6vtq2nl!19sChIJwWf2pUyZJIYROOQerWJSsVQ,Louisiana Outdoor Living,5.0,1,Swimming pool contractor,"201 Debonnaire Rd, Scott, LA 70583, United States","6WP9+6M Scott, Louisiana, USA",http://lafayettepools.com/,+1 337-205-8103,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPhhke04P1XjGEr-9sXbXKGwL_Vjdkj4U5Tq1h_=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-10-27T18:11:08.611Z,,,,
https://www.google.com/maps/place/The+Pool+Guy+of+Louisiana/data=!4m7!3m6!1s0x8624908719288b63:0xe4c7c57fcd2b21ff!8m2!3d30.1893616!4d-92.0776278!16s%2Fg%2F12ml2mwtc!19sChIJY4soGYeQJIYR_yErzX_Fx-Q,The Pool Guy of Louisiana,4.7,53,Swimming pool contractor,"120 Curran Ln Suite H, Lafayette, LA 70506, United States","5WQC+PW Lafayette, Louisiana, USA",https://thepoolguyla.com/,+1 337-298-4746,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNOVL6dreUUR5aJHtcKVy6TyVDXI6Aebkc-NQKu=w408-h273-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-10-27T18:11:13.701Z,,,,
https://www.google.com/maps/place/Bask+Pools+%2B+Outdoors/data=!4m7!3m6!1s0x86249c04bbacb06b:0xd04ebda1edea8263!8m2!3d30.1661606!4d-91.9970132!16s%2Fg%2F11fz9l4sjj!19sChIJa7CsuwScJIYRY4Lq7aG9TtA,Bask Pools + Outdoors,4.5,19,Swimming pool contractor,"114 Beau Pre Rd, Lafayette, LA 70508, United States","5283+F5 Lafayette, Louisiana, USA",http://www.baskpools.com/,+1 337-806-9800,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipN4Lf_X91LRyEhbDQrdX50gWi0Qs8qOVjP3kM-9=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-10-27T18:11:18.616Z,,,,
https://www.google.com/maps/place/All+Seasons+Pools+and+Spas/data=!4m7!3m6!1s0x86249df71a8ed7a1:0x4dfecb991cb0bf27!8m2!3d30.1473915!4d-92.0563109!16s%2Fg%2F1tlqqbvg!19sChIJodeOGvedJIYRJ7-wHJnL_k0,All Seasons Pools and Spas,4.7,83,Swimming pool contractor,"3201-A Kaliste Saloom Rd, Lafayette, LA 70508, United States","4WWV+XF Lafayette, Louisiana, USA",https://www.allseasonspools.net/,+1 337-983-0025,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx0MFFhUbKouFi8RCwa77N_i4I-1KjGqfEkysX2dHaauLapJGZjylMIesyBq-y_OYiFADvan9536z4KDYzBd5FMIJKLRs_tqcrRMW20rP4pIWawNPvAYmXOSa4en_Hzu0x4Uuw=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-10-27T18:11:23.793Z,,,,
"https://www.google.com/maps/place/All+N+One+Pools/@30.208875,-92.150124,17z/data=!3m1!4b1!4m6!3m5!1s0x86249cb4cbb8c68d:0x7f7d4b3a05503bf8!8m2!3d30.208875!4d-92.150124!16s%2Fg%2F1tfp_5y2",All N One Pools,4.6,9,Pool cleaning service,"1518-T SOUTH FIELDSPAN, Duson, LA 70529, United States","6R5X+HX Duson, Louisiana, USA",https://www.facebook.com/pages/All-N-One-PoolsLLC/185265074945954,+1 337-280-0575,Open ⋅ Closes 5 pm,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-10-27T18:11:30.746Z,,,,
https://www.google.com/maps/place/Aquarius+Pool+Service/data=!4m7!3m6!1s0xa199391c53fed6f3:0x76c7c625474f1d3a!8m2!3d30.1792776!4d-92.024791!16s%2Fg%2F11y3dwdbpf!19sChIJ89b-Uxw5maEROh1PRyXGx3Y,Aquarius Pool Service,5.0,18,Pool cleaning service,,,https://apoolservice.com/,+1 337-344-7608,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOJSLC4TBFhhTlOoupJhdaomGB0gFsxSORC2q96=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-10-27T18:11:35.643Z,,,,
https://www.google.com/maps/place/Bella+Pool+Services/data=!4m7!3m6!1s0x86249f4bdf7405a3:0x89792faab898e042!8m2!3d30.1504252!4d-92.075046!16s%2Fg%2F11fhjq65yn!19sChIJowV030ufJIYRQuCYuKoveYk,Bella Pool Services,5.0,3,Pool cleaning service,"716 Bellevue Plantation Rd, Lafayette, LA 70503, United States","5W2F+5X Lafayette, Louisiana, USA",http://www.bella-pools.com/,+1 337-205-8103,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNdv2Hqqa6fjFqWfQG592EdXGZxzxwrI1Ro3yJe=w408-h273-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-10-27T18:11:40.499Z,,,,
https://www.google.com/maps/place/Cajun+Pool+Boy/data=!4m7!3m6!1s0x86249d7a77a57a01:0x12fa104e3d75ba82!8m2!3d30.1954291!4d-92.0021398!16s%2Fg%2F11gslvt48s!19sChIJAXqld3qdJIYRgrp1PU4Q-hI,Cajun Pool Boy,4.5,11,Pool cleaning service,"110 Theo St, Lafayette, LA 70508, United States","5XWX+54 Lafayette, Louisiana, USA",,+1 337-298-5567,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzgZoqokOxrfbuw8biiHlXIIRRTOP0WqN0i6WvfGeEgsKGohNC1yL-KG5qa5d6tEz7Y4wvQbYJwnC0_rBptqw_ohKpSh7PiBcNrnNsyTp7jneaRLYiGN9JAZ8bba1sq8Jf0VhzF=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-10-27T18:11:45.637Z,,,,
