placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/Dr+Irene+M+Ryan/data=!4m7!3m6!1s0x89c0ee885743c52d:0x9c8a4faa71ea2f06!8m2!3d39.352185!4d-74.455204!16s%2Fg%2F1v8j1bgd!19sChIJLcVDV4juwIkRBi_qcapPipw,Dr Irene M Ryan,5.0,44,Chiropractor,"25 Albany Ave, Atlantic City, NJ 08401, United States","9G2V+VW Atlantic City, New Jersey, USA",http://www.drirenemryan.com/,+1 609-345-3686,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPQ1R2Xfy3_H54SzPW_hQLmbgnl2aWG8Pjj30wG=w408-h723-k-no,true,8:30 am–6 pm,1–5 pm,8:30 am–6 pm,Closed,8:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-23T16:15:39.425Z,,,
https://www.google.com/maps/place/Holistic+medicine+Mary%27s+Gold/data=!4m7!3m6!1s0x89c0ef5779910e21:0x59cfd77b05b2769b!8m2!3d39.3554963!4d-74.4437625!16s%2Fg%2F11nxq_q12k!19sChIJIQ6ReVfvwIkRm3ayBXvXz1k,Holistic medicine Mary's Gold,,,Herbal medicine store,"2630 Atlantic Ave Apt 102, Atlantic City, NJ 08401, United States","9H44+5F Atlantic City, New Jersey, USA",,+1 609-816-0389,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TjL3rNQbfLtQylEdE_sBlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.20427&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-23T16:15:45.049Z,,,
https://www.google.com/maps/place/Atlantic+Holistic+Health+Center/data=!4m7!3m6!1s0x89c0ec1a8c14b447:0x4e36b383d32d8c58!8m2!3d39.3350904!4d-74.485242!16s%2Fg%2F1tdph2yy!19sChIJR7QUjBrswIkRWIwt04OzNk4,Atlantic Holistic Health Center,5.0,28,Wellness center,"6717 Atlantic Ave #19, Ventnor City, NJ 08406, United States","8GP7+2W Ventnor City, New Jersey, USA",https://atlanticholistichealthcenter.com/,+1 609-822-1227,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZDMSQNS1oIPeCzmTmbRGVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.915934&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–6 pm,9 am–5 pm,9 am–3 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-23T16:15:49.877Z,,,
"https://www.google.com/maps/place/Atlantic+Health+%26+Chiropractic,+Drs.+Andy+%26+Travis+McElroy/data=!4m7!3m6!1s0x89c0ee63cb8c55fb:0x7bd146633bee1238!8m2!3d39.3536514!4d-74.4494347!16s%2Fg%2F1thl6b8y!19sChIJ-1WMy2PuwIkROBLuO2NG0Xs","Atlantic Health & Chiropractic, Drs. Andy & Travis McElroy",4.9,81,Chiropractor,"3113 Atlantic Ave, Atlantic City, NJ 08401, United States","9H32+F6 Atlantic City, New Jersey, USA",https://www.atlantichealthchiropractic.com/,+1 609-347-1999,Open · Closes 1 pm · Reopens 3 pm,https://lh3.googleusercontent.com/p/AF1QipOBNaTF2vTHCHc5SFIYMGZHT71wsKMSe_qTmwpd=w408-h544-k-no,true,"7:30 am–1 pm, 3–7 pm",7:30 am–12 pm,"7:30 am–1 pm, 3–7 pm",7:30 am–12 pm,"7:30 am–1 pm, 3–7 pm",Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-23T16:15:54.483Z,,,
https://www.google.com/maps/place/CARE+Center+of+South+Jersey/data=!4m7!3m6!1s0x89c0ee9c97b95973:0x3033f055c9e25cae!8m2!3d39.345884!4d-74.465865!16s%2Fg%2F1wc324bb!19sChIJc1m5l5zuwIkRrlziyVXwMzA,CARE Center of South Jersey,5.0,14,Medical Center,"4712 Ventnor Ave, Atlantic City, NJ 08401, United States","8GWM+9M Atlantic City, New Jersey, USA",https://www.carecenterofsouthjersey.com/,+1 609-344-3123,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TXUdCEjzOqGJHXcebLKw7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=128.94199&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-23T16:15:57.210Z,,,
https://www.google.com/maps/place/Everest+Dispensary+Atlantic+City/data=!4m7!3m6!1s0x89c0efa413f2dcf7:0x8a1939d32340fd0c!8m2!3d39.3626824!4d-74.4262747!16s%2Fg%2F11wn7mvkr8!19sChIJ99zyE6TvwIkRDP1AI9M5GYo,Everest Dispensary Atlantic City,5.0,3109,Cannabis store,"1226 Atlantic Ave, Atlantic City, NJ 08401, United States","9H7F+3F Atlantic City, New Jersey, USA",http://everestdispensary.com/,+1 609-783-9333,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoIuB_LgelmtAYZyKEt8Cjqntfk3VheAJAN_GjSnG3t66WXhReQom3ujL2h7x_bCzC16A2JjmhG3rFGdorsLROzdXgBkqrlA6OzWabcVUKnecAKpKAMvJFLxNSNGJ6oYTFT43Td=w408-h544-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/functional+medicine+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-23T16:16:02.093Z,· In-store shopping · Kerbside pickup,LGBTQ+ friendly,
https://www.google.com/maps/place/Atlantic+County+Family+Spine+-+Atlantic+City/data=!4m7!3m6!1s0x89c0ee390dd32923:0x7f741cb39935d7aa!8m2!3d39.3635652!4d-74.4255828!16s%2Fg%2F11fy4wm1kz!19sChIJIynTDTnuwIkRqtc1mbMcdH8,Atlantic County Family Spine - Atlantic City,5.0,159,Chiropractor,"1125 Atlantic Ave #106, Atlantic City, NJ 08401, United States","9H7F+CQ Atlantic City, New Jersey, USA",https://www.acfamilyspine.com/Atlantic-City/,+1 609-428-6499,Closes soon · 12 pm · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOlp7bV8T8qMqRhdA6_WbBLP4TytOxulJxi2R_Q=w408-h623-k-no,true,8 am–12 pm,8 am–12 pm,8 am–12 pm,8 am–12 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-23T16:16:06.865Z,,,
https://www.google.com/maps/place/Tree+of+Life+Integrative+Family+Medicine/data=!4m7!3m6!1s0x89c0e9862b0c0de3:0x70bfd63b6d617d38!8m2!3d39.359706!4d-74.5665484!16s%2Fg%2F11p67k732f!19sChIJ4w0MK4bpwIkROH1hbTvWv3A,Tree of Life Integrative Family Medicine,5.0,21,Medical Center,"200 New Rd, Linwood, NJ 08221, United States","9C5M+V9 Linwood, New Jersey, USA",https://www.tolifm.com/,+1 609-354-5553,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H2E96Y-TKmT4CAyFwKjHQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.28429&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-23T16:16:11.597Z,,,
https://www.google.com/maps/place/Seaside+Wellness+AC/data=!4m7!3m6!1s0x467250bc8cd2af4b:0x9df9cfd29ab001dc!8m2!3d39.376611!4d-74.452823!16s%2Fg%2F11y3kl87n7!19sChIJS6_SjLxQckYR3AGwmtLP-Z0,Seaside Wellness AC,5.0,10,Wellness program,,,https://www.seasidewellnessac.com/,+1 609-425-9207,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepfVaB67U8LAUSn20XUf1BU3EUCSdgirfeDqRZWIk1J-6CgBbfO1ncqMU4rjbw3R1Br_iQoXNWSyYs0OCIEi8q-YdJauzSbdv8XvwJmOUudtJNjd6sMRez715C-oXG-bEa9iDcqwzLOAAs=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-23T16:16:14.225Z,,,
"https://www.google.com/maps/place/Jersey+Shore+Wellness+%26+IV+Center,+LLC/data=!4m7!3m6!1s0x89c0c17d05a615b3:0x2d040eb677407a84!8m2!3d39.3348364!4d-74.5868266!16s%2Fg%2F11mvn1df_l!19sChIJsxWmBX3BwIkRhHpAd7YOBC0","Jersey Shore Wellness & IV Center, LLC",5.0,20,Alternative medicine practitioner,"2106 New Rd Suite C2, Linwood, NJ 08221, United States","8CM7+W7 Linwood, New Jersey, USA",http://www.jerseyshorewell.com/,+1 609-732-0708,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zR2NCuSf37FJt_jHm6RP1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.066309&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,Closed,Closed,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-23T16:16:19.016Z,,,
