placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Apex+Health/data=!4m7!3m6!1s0x87cd51a858ed7533:0x4c1882a351c36bc9!8m2!3d34.5827364!4d-92.5716233!16s%2Fg%2F11s5l116df!19sChIJM3XtWKhRzYcRyWvDUaOCGEw,Apex Health,4.6,38,Chiropractor,"1900 Military Rd Suite 101, Benton, AR 72015, United States","HCMH+39 Benton, Arkansas, USA",https://www.apexhealthar.com/,+1 501-315-6390,Open · Closes 12 pm · Reopens 2 pm,https://lh3.googleusercontent.com/p/AF1QipNuo9wv1VzizEH_FZYmDOz1ycNroVFtNTXSsJ5J=w408-h271-k-no,true,"8 am–12 pm, 2–6 pm",8 am–12 pm,"8 am–12 pm, 2–6 pm","8 am–12 pm, 2–6 pm",Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-02-23T16:15:54.442Z,,,
https://www.google.com/maps/place/Saline+Performance+%2B+Wellness+Center/data=!4m7!3m6!1s0x87cd51b60c5173e7:0x6b3ec79bdc798f12!8m2!3d34.5730994!4d-92.5924112!16s%2Fg%2F11s0_63fkp!19sChIJ53NRDLZRzYcREo953JvHPms,Saline Performance + Wellness Center,5.0,25,Wellness center,"1000 AR-35 | Suite 9, Benton, AR 72019, United States","HCF5+62 Benton, Arkansas, USA",https://www.salineperformance.com/,+1 501-672-0746,"Open · Closes 2 pm

Updated by others 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoyF5mVut08nvIZCEoXzUFB__Lqydt882ILUs-3ASuKXueCDn55zLGKZwhiUfkAT4vuO_BZZJPNYnWDbrdi8KUjQjghjMfWYlNq3O8hgtYEsE-gO05CY2oDwciKIu4qQImxv_U=w408-h306-k-no,false,8 am–2 pm,8 am–2 pm,8 am–2 pm,8 am–2 pm,8 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-02-23T16:16:00.656Z,,,
https://www.google.com/maps/place/Revive+Lifestyle+Medicine+Benton/data=!4m7!3m6!1s0x87cd511c267f7afd:0x94cc9cd03297a7e1!8m2!3d34.6030831!4d-92.5465237!16s%2Fg%2F11y00ddt07!19sChIJ_Xp_JhxRzYcR4aeXMtCczJQ,Revive Lifestyle Medicine Benton,,,Medical clinic,"610 AR-5, Benton, AR 72019, United States","JF33+69 Benton, Arkansas, USA",https://www.revivelifestylemedicine.com/,+1 501-307-2662,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8ddKff33nsTWylkDHv4m0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=141.0853&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-02-23T16:16:05.340Z,Identifies as women-owned,,
"https://www.google.com/maps/place/Natural+State+Namaste/@34.7400154,-92.5511561,10z/data=!3m1!4b1!4m6!3m5!1s0x87cd53313e56ec1f:0x119fa1ed464be204!8m2!3d34.7400154!4d-92.551156!16s%2Fg%2F11s4v3wz7k",Natural State Namaste,5.0,5,Holistic medicine practitioner,,,http://www.naturalstatenamaste.com/,,Open · Closes 3 pm,,true,8 am–3 pm,Closed,8 am–3 pm,Closed,8 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-02-23T16:16:12.329Z,Identifies as women-owned,,
"https://www.google.com/maps/place/Elite+Spine+%26+Joint,+PLLC/data=!4m7!3m6!1s0x87cd5138b416d229:0xa34cf8f17e794734!8m2!3d34.5635666!4d-92.5858418!16s%2Fg%2F11dzt5rn10!19sChIJKdIWtDhRzYcRNEd5fvH4TKM","Elite Spine & Joint, PLLC",5.0,141,Chiropractor,"102 N East St, Benton, AR 72015, United States","HC77+CM Benton, Arkansas, USA",http://www.elitespineandjoint.com/,+1 501-575-0271,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipN9BJ_w7SDWQyR8ZPxDgSZ590O7j0gB7dI2t0R_=w408-h271-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-02-23T16:16:17.846Z,,,
https://www.google.com/maps/place/Renew+Vitality+Testosterone+Clinic+of+Benton/data=!4m7!3m6!1s0x87cd51375cdd2e5f:0xcdd8311b254520ab!8m2!3d34.5768772!4d-92.5787447!16s%2Fg%2F11x33t5t8k!19sChIJXy7dXDdRzYcRqyBFJRsx2M0,Renew Vitality Testosterone Clinic of Benton,,,Men's health physician,"1304 Military Rd, Benton, AR 72015, United States","HCGC+QG Benton, Arkansas, USA",https://www.vitalityhrt.com/location/testosterone-clinic-of-benton-ar/,+1 501-298-1290,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F_m4KuHYxkEVVRSwPCmaqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.36994&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-02-23T16:16:23.142Z,,,
https://www.google.com/maps/place/Dr.+Traci+Kiernan/data=!4m7!3m6!1s0x87cd51705e501601:0xb3965ab0a08d6219!8m2!3d34.5827364!4d-92.5716233!16s%2Fg%2F11tn9lvx_0!19sChIJARZQXnBRzYcRGWKNoLBalrM,Dr. Traci Kiernan,,,Chiropractor,"1900 Military Rd Suite 101, Benton, AR 72015, United States","HCMH+39 Benton, Arkansas, USA",,+1 501-315-6390,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UfjYmCRBXFNkS_oUWG5g3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.73639&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-02-23T16:16:25.962Z,,,
https://www.google.com/maps/place/Peak+Health+and+Wellness/data=!4m7!3m6!1s0x87cd516b13b807d1:0x67124ed2788b1fa!8m2!3d34.5732304!4d-92.5796038!16s%2Fg%2F11y7jnmn_m!19sChIJ0Qe4E2tRzYcR-rGIJ-0kcQY,Peak Health and Wellness,5.0,35,Medical clinic,"1107 Ferguson Dr, Benton, AR 72015, United States","HCFC+75 Benton, Arkansas, USA",https://peakhealthar.com/,+1 501-286-4061,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNQ40mYMtTO6_I7cqxq-gAlCgWEIit6GOP7ZpEV=w647-h240-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-02-23T16:16:31.252Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/West+Side+Wellness/data=!4m7!3m6!1s0x87cd52240efb7695:0xde8c325548533788!8m2!3d34.5632653!4d-92.5936889!16s%2Fg%2F11s_yjf_k8!19sChIJlXb7DiRSzYcRiDdTSFUyjN4,West Side Wellness,4.9,9,Medical clinic,"620 W South St A, Benton, AR 72015, United States","HC74+8G Benton, Arkansas, USA",https://www.westsidewellnessclinic.com/,+1 501-794-6123,"Open · Closes 5 pm

Updated by this business 6 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6h1LcrcJ7kgeo_pzmut8OQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.84392&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-02-23T16:16:36.906Z,,,
https://www.google.com/maps/place/Skinner+Chiropractic/data=!4m7!3m6!1s0x87cd53ee2fcd7c15:0x7124884d33d6d5c4!8m2!3d34.5674599!4d-92.5876733!16s%2Fg%2F11v9yr70n5!19sChIJFXzNL-5TzYcRxNXWM02IJHE,Skinner Chiropractic,5.0,39,Chiropractor,"421 N Market St, Benton, AR 72015, United States","HC86+XW Benton, Arkansas, USA",https://www.skinnerchiropractic.com/,+1 501-849-6685,Open · Closes 12 pm · Reopens 2 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oREjzu7PKOxVpCywAhkpOQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.90182&pitch=0&thumbfov=100,true,"8 am–12 pm, 2–6 pm","8:30 am–12 pm, 2–5:30 pm","8 am–12 pm, 2–6 pm","8:30 am–12 pm, 2–5:30 pm",8 am–12 am,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-02-23T16:16:42.410Z,,,
