placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,isBlackOwned,error
"https://www.google.com/maps/place/Coffman%E2%80%99s+Lawn+%26+Landscaping,+LLC/data=!4m7!3m6!1s0x8816cd240d2457f3:0xa4aefda82e652872!8m2!3d41.6517914!4d-86.2556258!16s%2Fg%2F11fm36vk_p!19sChIJ81ckDSTNFogRcihlLqj9rqQ","Coffman’s Lawn & Landscaping, LLC",5.0,58,Landscaper,"2116 S William St, South Bend, IN 46613, United States","MP2V+PP South Bend, Indiana, USA",https://coffmanslawnandlandscapingllc.com/,+1 574-222-6517,Closed · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGAj8ePfu1cQhww7dir1lN4sG3ZuljoTPQP2CTPC9kYdfGzL2wqFWhwPmvqkdUy41GypKpZwFYvZWcs0GyOgz1ADTyCD5df34Hg-x_yzi_hyYJooULoyT_lrJu4805ROX5yUua=w426-h240-k-no,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,Closed,Closed,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T22:08:18.477Z,,,,
"https://www.google.com/maps/place/U.S.+Lawns+-+South+Bend/@41.5433436,-86.1007574,10z/data=!3m1!4b1!4m6!3m5!1s0x88113270bf4cfbc7:0x5e67555e0bbcc61!8m2!3d41.5433436!4d-86.1007574!16s%2Fg%2F11cncc30xd",U.S. Lawns - South Bend,4.2,12,Landscaper,,,http://www.uslawns.com/locations/in/south-bend/,+1 574-273-8100,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T22:08:26.441Z,,,,
https://www.google.com/maps/place/Pemberton+Landscaping+and+Snow+Removal/data=!4m7!3m6!1s0x88112dcc6c536fe3:0x8fe102f27cbdf203!8m2!3d41.6889352!4d-86.3218724!16s%2Fg%2F11dxrz6tq1!19sChIJ429TbMwtEYgRA_K9fPIC4Y8,Pemberton Landscaping and Snow Removal,4.6,28,Snow removal service,"55292 Mayflower Rd, South Bend, IN 46628, United States","MMQH+H7 South Bend, Indiana, USA",http://www.pembertonlandscaping.com/,+1 574-876-1127,Closed · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFU2mMjNZnq8Up8hDuN0eqqREdrIhF05fI1oqcuooKswbybbHAXQ3QLMKZuI_ARiFMt-y0Jy7DUv7nRi8ZpB-Ap3sM7jewIuKmCAcgjXvg2Vwx8Gm2tZrra3R2x9IgMTq6JtE7iUw=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T22:08:31.201Z,,,,
https://www.google.com/maps/place/Triple+A+LawnCare/data=!4m7!3m6!1s0x8811331e4a53baeb:0x874357f32b075bea!8m2!3d41.6788505!4d-86.2760646!16s%2Fg%2F11sq5x9l9q!19sChIJ67pTSh4zEYgR6lsHK_NXQ4c,Triple A LawnCare,5.0,10,Lawn care service,,,,+1 574-406-4071,Closed · Opens 6 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFf-BTLUbMxB0T58DjnyrgXTT8sxNsjyR3am43NZXWBFkW0KLKV55PIw93WEe46NKHXAuT6zJv9BOgD2043rUoYMXH4sLL_oYYnnC79yzDKXl1BPzUDgieMF0dANGKggzarJfxu=w408-h306-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,Closed,Closed,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T22:08:35.988Z,,,,
https://www.google.com/maps/place/Chimal+Landscaping+Service/data=!4m7!3m6!1s0x881133ff1aa16bfd:0xbfb92fe704339e7c!8m2!3d41.6909341!4d-86.2961683!16s%2Fg%2F11vr19qnxk!19sChIJ_WuhGv8zEYgRfJ4zBOcvub8,Chimal Landscaping Service,5.0,3,Landscaper,"3303 Locke St, South Bend, IN 46628, United States","MPR3+9G South Bend, Indiana, USA",https://chimallandscaping.org/,+1 574-850-7936,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZmrPTMdXOCWi-r37HowUyKw4F_ePEPKrLnHxb_vN-fqcSV5bosoVXBu2sMhCBhgE4bSnHMtXmlbCRZ6oGT3dELIBXlLndsbseNcbTx0ZQSEAIHXiltp_i4oN-kWD7993_a_Ka=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T22:08:38.544Z,,,,
https://www.google.com/maps/place/Eagleizer+LLC+Outdoor+Living/data=!4m7!3m6!1s0x88112d57c3a5b315:0xeba655b06339ffd1!8m2!3d41.7287321!4d-86.2766684!16s%2Fg%2F11jmtln4dh!19sChIJFbOlw1ctEYgR0f85Y7BVpus,Eagleizer LLC Outdoor Living,5.0,22,Landscaper,"52605 Lilac Rd, South Bend, IN 46628, United States","PPHF+F8 South Bend, Indiana, USA",https://eagleizerlandscapesprinklersfencing.com/,+1 574-520-2483,"Closed · Opens 8 am Thu

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAH63bfdt_Yb3qsKd9MrEO4LZkDN9Qe_Q4EVNFVTa-nqGzX8BEYL2nZiycFrwKwpiXdXuAoRRG0h7qLNiZfzKcSpoMvq5f1_GWdG-utVpkXjYVPLobIzJw37UaYcYIA919vztnuvztjgyDaL=w408-h544-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,9 am–12 pm,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T22:08:43.866Z,,,,
https://www.google.com/maps/place/Fuerbringer+Landscaping+%26+Design/data=!4m7!3m6!1s0x88112dcbe35f20eb:0xce9c1d10c6d8c2a1!8m2!3d41.7365598!4d-86.304492!16s%2Fg%2F1tff3mx3!19sChIJ6yBf48stEYgRocLYxhAdnM4,Fuerbringer Landscaping & Design,4.1,31,Landscaper,"22530 Brick Rd, South Bend, IN 46628, United States","PMPW+J6 South Bend, Indiana, USA",http://www.fuerbringerlandscaping.com/,+1 574-271-9714,"Closed · Opens 9 am Thu

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhdUkc2CmgSt9JXYejwI6xFagM2QUTR2dcAHDtE7VrS7X-62C_ub80qQ_kx2qjJ-Xic5rAs7UZC6hnELjp9zF6qAaKVxonIKLaQ5WvGEHlDpiPbiTVwXESI0Mb7Hnbfjgb0KUMQGjQtZs=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T22:08:48.902Z,,,,
https://www.google.com/maps/place/Foegley+Landscape+Inc/data=!4m7!3m6!1s0x88112d2272d77a49:0xd6482486c15446a2!8m2!3d41.7342496!4d-86.2778605!16s%2Fg%2F1td9wqq9!19sChIJSXrXciItEYgRokZUwYYkSNY,Foegley Landscape Inc,3.9,20,Landscaper,"52215 Lilac Rd, South Bend, IN 46628, United States","PPMC+MV South Bend, Indiana, USA",http://www.foegleylandscape.com/,+1 574-277-2424,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_uJIL4peYqtUXPUTUAuYexPnP_tNTQWVJj2Eezm9S3KmcR_NuxLY_0J-TyyQR93FNsvuOrW00RaCD9uZ6Kvq7QVwbgu4rjYX0fQ2rr3fcqEw5lJdxS40Igwbc-TeEV4-44Zbj=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T22:08:54.052Z,,,,
"https://www.google.com/maps/place/Kevins+Tree+and+Landscaping+of+Michiana,+Inc./data=!4m7!3m6!1s0x88112d04aa37d01f:0xde8a8f2c6aae9a6c!8m2!3d41.6251759!4d-86.3325662!16s%2Fg%2F1td33n80!19sChIJH9A3qgQtEYgRbJquaiyPit4","Kevins Tree and Landscaping of Michiana, Inc.",4.6,192,Tree service,"24055 IN-23, South Bend, IN 46614, United States","JMG8+3X South Bend, Indiana, USA",https://kevinstree.net/,+1 574-247-1410,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-7JxRxT9MfNUemOJCNqbK3moFFWMhixhKQ1yLcxzSAHQxPfKtA4V6InItY_XxGlgNP_SMGah2vpdopZxmiVEVF6GaHM6KLu_C4OZxqaE_FWLbbaZfVEnhGKu-I0WGWfXBcpXv=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T22:08:58.951Z,,,,
https://www.google.com/maps/place/Acorn+landscaping/data=!4m7!3m6!1s0x8811332f82a52d21:0x1115dcb2afa2e69!8m2!3d41.6617459!4d-86.299033!16s%2Fg%2F11fn6yp2jd!19sChIJIS2lgi8zEYgRaS76KstdEQE,Acorn landscaping,2.7,3,Landscaper,"3680 W Sample St, South Bend, IN 46619, United States","MP62+M9 South Bend, Indiana, USA",,+1 574-288-6950,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDL7rphk4BwhuhnUGTrAyGWEvhc07XF5ED0YEQd9uqKUv8-WB6v81U6OuDFjqi6H1KrAP8dtWhjGZ3QxAxubrSgZAlfF0RfrL07WrvLcC51D8oES063xjR4Pp5aUJZKQEZlh6LALT3GYND=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-04-29T22:09:01.688Z,,,,
