placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Advanced+Crisis+Solutions/data=!4m7!3m6!1s0x54d2c16c23e55555:0x948de27aa68d6c1a!8m2!3d40.4552879!4d-122.290968!16s%2Fg%2F11nnwg4vd1!19sChIJVVXlI2zB0lQRGmyNpnrijZQ,Advanced Crisis Solutions,5.0,4,Disability services and support organization,"2877 Childress Dr, Anderson, CA 96007, United States","FP45+4J Anderson, California, USA",https://advancedcrisissolutions.com/,+1 530-561-4578,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipP_fUCDAa24rqmaqdU4X_AuymkuDK7JDGWyoDOe=w408-h342-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-12-16T03:46:04.296Z,,,
https://www.google.com/maps/place/Psychiatric+Care+Center/data=!4m7!3m6!1s0x54d2eca412e5ebad:0x2e88dc40cac0a87!8m2!3d40.5657899!4d-122.3518918!16s%2Fg%2F1wl4qb7m!19sChIJrevlEqTs0lQRhwqsDMSN6AI,Psychiatric Care Center,4.7,297,Mental health clinic,"2885 Churn Crk Rd # A, Redding, CA 96002, United States","HJ8X+86 Redding, California, USA",http://www.pcccares.com/?utm_source=GMBSocialClimb&utm_medium=PsychiatricCareCenter,+1 530-221-6303,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOXvEIkKBFZ_2Eep8ZISDOXZ__CrtXcMY98L_eE=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-12-16T03:46:08.886Z,,,
https://www.google.com/maps/place/Shasta+Community+Health+Center:+Anderson/data=!4m7!3m6!1s0x54d2c16097dcb71d:0x1c9b1f4325598738!8m2!3d40.4518238!4d-122.2982302!16s%2Fg%2F1td0mrpn!19sChIJHbfcl2DB0lQROIdZJUMfmxw,Shasta Community Health Center: Anderson,4.5,604,Medical Center,"2965 East St, Anderson, CA 96007, United States","FP22+PP Anderson, California, USA",https://www.shastahealth.org/,+1 530-378-0486,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPQlKi5wA7gpoKt8wIFpdqxEoNapNejY2ZEF8I7=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-12-16T03:46:13.766Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Shasta+Community+Health+Center:+Primary+Care+Neuropsychiatry+%28PCN%29/data=!4m7!3m6!1s0x54d2ece09d100001:0x98c67b7107c2f5c7!8m2!3d40.574097!4d-122.349646!16s%2Fg%2F11hcf5bp39!19sChIJAQAQneDs0lQRx_XCB3F7xpg,Shasta Community Health Center: Primary Care Neuropsychiatry (PCN),4.8,262,Mental health clinic,"1201 Industrial St, Redding, CA 96002, United States","HMF2+J4 Redding, California, USA",https://www.shastahealth.org/primary-care-neuropsychiatry-pcn-0,+1 530-246-5916,"Closed · Opens 7:45 am Tue

Updated by phone call 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMAAAjLV--GvD2C27FhTpONs1CGuQXjZ6Dz8dSJ=w581-h240-k-no,true,8 am–5 pm,7:45 am–5 pm,8 am–5 pm,7:45 am–5 pm,7:45 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-12-16T03:46:18.256Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/North+American+Mental+Health+Services,+Redding/data=!4m7!3m6!1s0x54d2eca46b94ae63:0x22bcf6066af96024!8m2!3d40.580871!4d-122.39371!16s%2Fg%2F11c52rfg8t!19sChIJY66Ua6Ts0lQRJGD5agb2vCI","North American Mental Health Services, Redding",4.2,208,Mental health clinic,"1742 Oregon St, Redding, CA 96001, United States","HJJ4+8G Redding, California, USA",https://www.namhs.com/?utm_source=GMBSocialClimb&utm_medium=NorthAmericanMentalHealthServices,+1 530-646-7269,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipP4iMpgfCEC74oonlScR8XgJPf-YlF2RWDIabkn=w408-h272-k-no,true,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-12-16T03:46:22.735Z,,,
https://www.google.com/maps/place/Anderson+Mental+Health/data=!4m7!3m6!1s0x54d2c166df88159f:0x81556875408553e8!8m2!3d40.4493129!4d-122.2982428!16s%2Fg%2F1td47q0d!19sChIJnxWI32bB0lQR6FOFQHVoVYE,Anderson Mental Health,,,Public health department,"2889 E Center St Suite 203, Anderson, CA 96007, United States","CPX2+PP Anderson, California, USA",http://www.shastahhsa.net/,,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=quh5UllH78t0X6PNsSqAag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.4371&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-12-16T03:46:27.507Z,,,
"https://www.google.com/maps/place/Thomas+J+Andrews+Inc/@40.5657948,-122.3514042,17z/data=!3m1!4b1!4m6!3m5!1s0x54d2eca4143a96f5:0x42c057925b613c5a!8m2!3d40.5657948!4d-122.3514042!16s%2Fg%2F1tdrf2sf",Thomas J Andrews Inc,3.1,51,Mental health clinic,"2891 Churn Crk Rd A, Redding, CA 96002, United States","HJ8X+8C Redding, California, USA",https://pcccares.com/,+1 530-221-7474,Closed · Opens 8 am Tue,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-12-16T03:46:33.944Z,,,
https://www.google.com/maps/place/Restpadd/data=!4m7!3m6!1s0x54d2edbbe8836e05:0xf7c840e6b60cb9ea!8m2!3d40.5861813!4d-122.4116589!16s%2Fg%2F11cp5wbb9d!19sChIJBW6D6Lvt0lQR6rkMtuZAyPc,Restpadd,3.8,16,Mental health clinic,"2750 Eureka Way, Redding, CA 96001, United States","HHPQ+F8 Redding, California, USA",https://www.restpadd.com/,+1 530-262-6700,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gPTuuViWNjKbWPhupjyuFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=346.15955&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-12-16T03:46:38.589Z,,,
https://www.google.com/maps/place/Mental+Health/data=!4m7!3m6!1s0x54d2eb839132be77:0x942cabed9fbbb9!8m2!3d40.5503718!4d-122.3806196!16s%2Fg%2F11gwmfbbyv!19sChIJd74ykYPr0lQRubuf7asslAA,Mental Health,2.8,5,Mental health service,"2640 Breslauer Way, Redding, CA 96001, United States","HJ29+4Q Redding, California, USA",https://www.shastacounty.gov/health-human-services/page/adult-mental-health,+1 530-225-5252,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipP4MS4zNhd1-vjOAyzC9i54RhZMnbPEDqbxm42o=w408-h305-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-12-16T03:46:43.012Z,,,
https://www.google.com/maps/place/North+American+Mental+Health+Services/data=!4m7!3m6!1s0x54d2ecb637900001:0x4035c1a1980be24c!8m2!3d40.5773454!4d-122.3721758!16s%2Fg%2F11kc8mqmkl!19sChIJAQCQN7bs0lQRTOILmKHBNUA,North American Mental Health Services,5.0,2,Mental health service,"2400 Washington Ave Suite 100, Redding, CA 96001, United States","HJGH+W4 Redding, California, USA",https://namhs.com/contact/,+1 530-226-7419,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPN6Suyw7TqWNTCiaSTqChL8Zv8K-XOMy3O5hiO=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-12-16T03:46:47.646Z,,,
https://www.google.com/maps/place/Anderson+Walk-In+Medical+Clinic/data=!4m7!3m6!1s0x54d2c11319d31387:0x8915d8faee3d52fc!8m2!3d40.4550145!4d-122.2931541!16s%2Fg%2F1tfdyk_6!19sChIJhxPTGRPB0lQR_FI97vrYFYk,Anderson Walk-In Medical Clinic,2.7,206,Walk-in clinic,"3082 McMurry Dr, Anderson, CA 96007, United States","FP44+2P Anderson, California, USA",https://www.andersonwalkinmedicalclinic.com/,+1 530-365-4412,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipN0BxQJuN3tGdxUr01oycolJpHYNoIyzzAvhymy=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-12-16T03:46:52.221Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Shasta+Regional+Medical+Group+-+Anderson/data=!4m7!3m6!1s0x54d2c1001cbfaff3:0x4781ad7197c7dc97!8m2!3d40.4506435!4d-122.2966922!16s%2Fg%2F11wfj_d9z5!19sChIJ86-_HADB0lQRl9zHl3GtgUc,Shasta Regional Medical Group - Anderson,3.8,4,Medical clinic,"2830 East St, Anderson, CA 96007, United States","FP23+78 Anderson, California, USA",https://shastaregionalmedicalgroup.com/locations/,+1 530-365-2545,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3FLFSkfHHAEDabIDkWLqcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.108343&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-12-16T03:46:56.646Z,,,
