placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error,attributes
https://www.google.com/maps/place/AirGarage+%7C+Public+Parking+-+Troll+Pub+Parking+Dayton/data=!4m7!3m6!1s0x884083ae3a4398e7:0xb0e6207c4c89422f!8m2!3d39.7590955!4d-84.1824991!16s%2Fg%2F11tn0jfx2r!19sChIJ55hDOq6DQIgRL0KJTHwg5rA,AirGarage | Public Parking - Troll Pub Parking Dayton,4.4,162,Parking lot,"602 E 4th St, Dayton, OH 45402, United States","QR59+J2 Dayton, Ohio, USA",https://pay.airgarage.com/spots/4grDfc7fgrF58gW2iQ2f2F?ref=gmaps,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOlAwLG3GcbTvz8rtj8gkM5SNEZEO7dXNLVfD1L=w408-h253-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-10-28T18:32:17.911Z,,,
https://www.google.com/maps/place/Park-N-Go+Dayton+Airport+%7C+Economy+%26+Valet+Parking+with+EV+Charging+Services/data=!4m7!3m6!1s0x883f7f4757bde68b:0xf1018eff7a7c2b3!8m2!3d39.8887634!4d-84.2199479!16s%2Fg%2F11gl1hp1zp!19sChIJi-a9V0d_P4gRs8Kn9-8YEA8,Park-N-Go Dayton Airport | Economy & Valet Parking with EV Charging Services,4.9,2263,Parking lot,"1140 W National Rd, Vandalia, OH 45377, United States","VQQJ+G2 Vandalia, Ohio, USA",https://www.daytonparking.com/,+1 937-890-7275,Open ⋅ Closes 1:30 am,https://lh3.googleusercontent.com/p/AF1QipOuMLDJYYZqkmro3zPMDEGUl0xLzJCi__NIwNwj=w426-h240-k-no,true,4 am–1:30 am,4 am–1:30 am,4 am–1:30 am,4 am–1:30 am,3:45 am–1:30 am,3:45 am–1:30 am,4 am–1:30 am,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-10-28T18:32:23.953Z,,,
https://www.google.com/maps/place/Talbott+Tower/data=!4m7!3m6!1s0x88408151ceb6b525:0x8ed5cbaf886d5c7a!8m2!3d39.7616495!4d-84.1946505!16s%2Fg%2F1tfccvzn!19sChIJJbW2zlGBQIgRelxtiK_L1Y4,Talbott Tower,4.1,133,Property management company,"118 W First St, Dayton, OH 45402, United States","QR64+M4 Dayton, Ohio, USA",https://www.talbotttower.com/,+1 937-223-8189,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxMl9qHgqQYty7S6drU4IP312li-i8ZNcAQvB30dG_8fWzIJ2rf6uHX-7WCcuBDg0kZk14X9Z34lF6apd0xerqhqXvErxa-a8kt8CnL7a9FuXynVgx3MKgYz4jK_aMH5Jzg36kP=w493-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-10-28T18:32:29.912Z,,,
https://www.google.com/maps/place/Dayton+ABM+Office/data=!4m7!3m6!1s0x884083798a4ecf63:0xe4491b0bdbb45e0b!8m2!3d39.7642672!4d-84.1670322!16s%2Fg%2F11vcwd29pr!19sChIJY89OinmDQIgRC1602wsbSeQ,Dayton ABM Office,2.3,3,Property maintenance,"20 Webb St, Dayton, OH 45403, United States","QR7M+P5 Dayton, Ohio, USA",https://locations.abm.com/oh/dayton/facility-services-dayton-oh-5137.html,,,https://lh3.googleusercontent.com/p/AF1QipMh2oeW6GGAU5jF0OmMDO6h0bMAFeSI7n5aZ0Ic=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-10-28T18:32:32.925Z,,,
https://www.google.com/maps/place/Apple+Street+Parking+Garage/data=!4m7!3m6!1s0x884086a9d8033519:0x61c011cca5455311!8m2!3d39.7467078!4d-84.18639!16s%2Fg%2F11b774c1_b!19sChIJGTUD2KmGQIgREVNFpcwRwGE,Apple Street Parking Garage,4.1,73,Parking garage,"155 E Apple St 5th Floor, Dayton, OH 45409, United States","PRW7+MC Dayton, Ohio, USA",https://www.premierhealth.com/locations/hospitals/miami-valley-hospital/patient-and-visitor-guide/maps-and-parking,+1 937-208-2666,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw2K9BkRt868P4gffEOKQnf4Iq49e9otsMWiW09FOOV0nh7C3KDXvjK9CY_L_Vr231qsOf_UANiWi2pIrG4U4hUskGwlDyagJNLolAzIkWmY_ZdISPlb19u7GawOsrq1QOneYzL=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-10-28T18:32:35.699Z,,,
https://www.google.com/maps/place/Montgomery+County+Public+Parking+Garage/data=!4m7!3m6!1s0x8840814c21fd6683:0xee95d6ebe9a5e2ed!8m2!3d39.7593373!4d-84.1997364!16s%2Fg%2F11cs1sgxbs!19sChIJg2b9IUyBQIgR7eKl6evWle4,Montgomery County Public Parking Garage,3.3,18,Parking garage,"451 W Third St, Dayton, OH 45422, United States","QR52+P4 Dayton, Ohio, USA",http://www.mcohio.org/,+1 937-225-4572,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m07WqmgkdmNTA4YsdJsTVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.95975&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-10-28T18:32:38.492Z,,,
https://www.google.com/maps/place/AirGarage+%7C+Public+Parking/data=!4m7!3m6!1s0x8840836ca5da622d:0x6f3a223b0b0ad749!8m2!3d39.757445!4d-84.185185!16s%2Fg%2F11v48n2bbv!19sChIJLWLapWyDQIgRSdcKCzsiOm8,AirGarage | Public Parking,4.6,47,Parking lot,"351 E 5th St, Dayton, OH 45402, United States","QR47+XW Dayton, Ohio, USA",https://parking.airgarage.com/spot/997?source=webpay,+1 415-417-0975,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOdKdNhAzLgs-UDHvyJPmpkYjkANTKLCymWJk3n=w408-h241-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-10-28T18:32:43.324Z,,,
https://www.google.com/maps/place/Oregon+District+Garage/data=!4m7!3m6!1s0x8840815453b61295:0x9f571d8a05cb2915!8m2!3d39.7573532!4d-84.1890344!16s%2Fg%2F11g6nw2hkr!19sChIJlRK2U1SBQIgRFSnLBYodV58,Oregon District Garage,3.7,29,Parking garage,"116 E 5th St, Dayton, OH 45402, United States","QR46+W9 Dayton, Ohio, USA",,+1 937-333-4700,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzCXvW3DeM_hl9tJQNBEzJv78Z67F4c8CJF8B7RC0TS56BGWPb1g-BUKhz1CCJI28pJrvHQmh8DNyKsKxej_MYzLv5FMoCxGpGDsYkF-vhR_5y8KfUS599Gtg1f2_fN8k3c_ni-6w=w408-h413-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-10-28T18:32:48.389Z,,,
https://www.google.com/maps/place/135+N+Main+St+Parking/data=!4m7!3m6!1s0x8840815102a8b325:0x70c44a57fddf467e!8m2!3d39.7617378!4d-84.1929991!16s%2Fg%2F11f2gssmr4!19sChIJJbOoAlGBQIgRfkbf_VdKxHA,135 N Main St Parking,2.7,3,Parking lot,"135N N Main St, Dayton, OH 45402, United States","QR64+MR Dayton, Ohio, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zaRNus446tRKtNOxjW3IKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.74722&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-10-28T18:32:52.197Z,,,
https://www.google.com/maps/place/Reibold+Garage/data=!4m7!3m6!1s0x884081539bcb38d3:0x62155590b19c5747!8m2!3d39.7570639!4d-84.1919146!16s%2Fg%2F11f2gswy7r!19sChIJ0zjLm1OBQIgRR1ecsZBVFWI,Reibold Garage,3.6,17,Parking lot,"25W W 5th St, Dayton, OH 45422, United States","QR45+R6 Dayton, Ohio, USA",,+1 937-224-8095,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwTj1Z6kVTDnx9ufElQ2LonEcKTk_E1NZLTS3Y_c311XDVDA0FYmlMhBaYJg10mYiD2nxIzViKyvryy1SnherEKonexnfiXlbmTq21fwO9XFyyl36BCe6z8IkvMfKGq2qLpBUV_=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-10-28T18:32:55.944Z,,,
