placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Hospice+of+Central+New+York+and+of+the+Finger+Lakes/data=!4m7!3m6!1s0x89d9f1f8cd3ea58b:0xbfe08ab1bf49cfc6!8m2!3d43.0992789!4d-76.1800172!16s%2Fg%2F1tct9q4f!19sChIJi6U-zfjx2YkRxs9Jv7GK4L8,Hospice of Central New York and of the Finger Lakes,3.8,18,Hospice,"990 7th N St, Liverpool, NY 13088, United States","3RX9+PX Liverpool, New York, USA",http://www.hospicecny.org/,+1 315-634-1100,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GSinE606v76C1q4Oaig38A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.51776&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-17T23:37:40.552Z,,,
https://www.google.com/maps/place/Rosamond+Gifford+Hospice+Center/data=!4m7!3m6!1s0x89d9f2037b2f2b6b:0x669eb40f1e41508c!8m2!3d43.0947005!4d-76.1730978!16s%2Fg%2F11c0vlk9wq!19sChIJaysvewPy2YkRjFBBHg-0nmY,Rosamond Gifford Hospice Center,,,Hospice,"990, Elwood Davis Rd, Syracuse, NY 13212, United States","3RVG+VQ Syracuse, New York, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IwwRpcimgPUjMJ3NUMaECA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.42297&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-17T23:37:44.238Z,,,
https://www.google.com/maps/place/Loretto+Health+%26+Rehabilitation/data=!4m7!3m6!1s0x89d9f461185f42eb:0x3106907055e6575d!8m2!3d43.0054418!4d-76.1364063!16s%2Fg%2F11bwh5qzw1!19sChIJ60JfGGH02YkRXVfmVXCQBjE,Loretto Health & Rehabilitation,2.4,77,Nursing home,"700 E Brighton Ave, Syracuse, NY 13205, United States","2V47+5C Syracuse, New York, USA",https://lorettocny.org/locations/loretto-health-rehabilitation/,+1 315-413-3200,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrrb2XZ7WwFdLxRKRDStAMiHsNaXE1BJORYJY5L6zeH64-j_9gjeFdPMteixqxZUnX46hgbccVju-pLbqknhdYgAEFjnTGkp5Ft04SAaQNSKUeTSFFaWSogGX9-vLK5ChvKGDZr_w=w408-h262-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-17T23:37:49.600Z,,,
https://www.google.com/maps/place/Bishop+Nursing+and+Rehabilitation+Center/data=!4m7!3m6!1s0x89d9f3d7c71bff2d:0x9a71fb138dda66d8!8m2!3d43.057139!4d-76.1376802!16s%2Fg%2F11f5v9_rd5!19sChIJLf8bx9fz2YkR2GbajRP7cZo,Bishop Nursing and Rehabilitation Center,3.7,274,Nursing home,"918 James St, Syracuse, NY 13203, United States","3V46+VW Syracuse, New York, USA",https://bishopcare.net/,+1 315-474-1561,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM7X_MkL6wu2YwXfPqvmDJOjjSrG_170lz1yK5e=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-17T23:37:54.733Z,,,
https://www.google.com/maps/place/Crouse+Hospital/data=!4m7!3m6!1s0x89d9f3a202fc16b1:0x93968fc6c39d1b2d!8m2!3d43.0414634!4d-76.138599!16s%2Fm%2F04g3cc3!19sChIJsRb8AqLz2YkRLRudw8aPlpM,Crouse Hospital,3.1,366,Hospital,"736 Irving Ave, Syracuse, NY 13210, United States","2VR6+HH Syracuse, New York, USA",https://www.crouse.org/,+1 315-470-7111,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nonVyUVTzxIV1vlMMaN3_Rc23UKOgJdDh86Q61SihRGW4X7ezEuk7UJiAwVb7uUQWvkBxFCkrlociNyTXdzavYbCZCMqj0J5s4vpS8mjW9wq8uJltKno91iotugPTZSCX1XswE=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-17T23:38:00.040Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/St.+Joseph%27s+Health+Hospital/data=!4m7!3m6!1s0x89d9f3b14b6e5265:0x6d14b9a46dac9bfe!8m2!3d43.0559034!4d-76.1493326!16s%2Fm%2F04g3dsv!19sChIJZVJuS7Hz2YkR_pusbaS5FG0,St. Joseph's Health Hospital,2.7,466,Hospital,"301 Prospect Ave, Syracuse, NY 13203, United States","3V42+97 Syracuse, New York, USA",http://www.sjhsyr.org/,+1 315-448-5111,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqcKSufmp6Y-Bv_Xo6juwm9GUt1pNO8jIlDe9G3WgK-x-Te0jeu5CS5_ZYmY3eBzeanFWa-p-FGUO6AnUileMwcj66CCYnLgcwCkCGlbQK8sEPSarhUkWDKcttN57f7FCRZYL7EOg=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-17T23:38:05.192Z,,,
https://www.google.com/maps/place/SUNY+Upstate+Medical+University/data=!4m7!3m6!1s0x89d9f3a2389de01d:0x183266883c2385e7!8m2!3d43.0421295!4d-76.139862!16s%2Fm%2F0281l_s!19sChIJHeCdOKLz2YkR54UjPIhmMhg,SUNY Upstate Medical University,3.6,688,University hospital,"750 E Adams St, Syracuse, NY 13210, United States","2VR6+V3 Syracuse, New York, USA",https://www.upstate.edu/,+1 315-464-5540,,https://lh3.googleusercontent.com/p/AF1QipPGaZwPn3xElshB1lzzXie-YNgkjAjmtHdmtumj=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-17T23:38:10.377Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Jeanne+E+Bishop,+MD/data=!4m7!3m6!1s0x89d9f3bb45029c2d:0xaa5d455baa377937!8m2!3d43.0446277!4d-76.1446172!16s%2Fg%2F1tpn3kk4!19sChIJLZwCRbvz2YkRN3k3qltFXao","Jeanne E Bishop, MD",3.0,1,Geriatrician,"90 Presidential Plaza, Syracuse, NY 13202, United States","2VV4+V5 Syracuse, New York, USA",http://www.upstate.edu/,+1 315-464-6100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_CfaeBl9JpKu_8MbH3UXdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.76967&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-17T23:38:13.320Z,,,
https://www.google.com/maps/place/Hospice+of+Central+New+York:+Setla+Judith+MD/data=!4m7!3m6!1s0x89d9f1f8cd3ea58b:0x84864f291e8e4e74!8m2!3d43.0990243!4d-76.1803444!16s%2Fg%2F1tc_0hsn!19sChIJi6U-zfjx2YkRdE6OHilPhoQ,Hospice of Central New York: Setla Judith MD,,,,"990 7th N St, Liverpool, NY 13088, United States","3RX9+JV Liverpool, New York, USA",,+1 315-634-1100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GSinE606v76C1q4Oaig38A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=309.0713&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-17T23:38:16.010Z,,,
https://www.google.com/maps/place/Central+Park+Rehabilitation+and+Nursing+Center/data=!4m7!3m6!1s0x89d9f391d8409397:0x82e9beab4914b104!8m2!3d43.0324203!4d-76.1469922!16s%2Fg%2F1tdcsjcm!19sChIJl5NA2JHz2YkRBLEUSau-6YI,Central Park Rehabilitation and Nursing Center,3.7,156,Nursing home,"116 Martin Luther King E, Syracuse, NY 13205, United States","2VJ3+X6 Syracuse, New York, USA",http://centralparkrehab.com/,+1 315-475-1641,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqgkAJJ7NBaLySJ9CcPKrhDKYPNdUI214FV6XKXplMQt8_jpzGP5F3i0FmLy_8nzicWFN8T4tKzPpdcp4DrDrgojepyaYQxzDi6pr_ibGut0woMQaUjtuWjakwwxcoeMyJjoa4K=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2025-09-17T23:38:21.015Z,,,
