placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,isBlackOwned,error
"https://www.google.com/maps/place/Edelman+Heating,+Cooling,+Plumbing,+Electric+%26+Solar/data=!4m7!3m6!1s0x880cd19b04d55475:0x56c66f3ec2edb192!8m2!3d40.0925262!4d-88.2486584!16s%2Fg%2F11xrzhl3s1!19sChIJdVTVBJvRDIgRkrHtwj5vxlY","Edelman Heating, Cooling, Plumbing, Electric & Solar",4.9,823,HVAC contractor,"1902 Fox Dr Suite 29, Champaign, IL 61820, United States","3QV2+2G Champaign, Illinois, USA",https://www.edelmanteam.com/hvac,+1 217-615-1417,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOsU0pY-tPwbxO-zWMKfzHnHx4fZwJWcKGknkcr=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-01-10T21:23:49.179Z,,,,
https://www.google.com/maps/place/Remco+Electric/data=!4m7!3m6!1s0x880cd0a70e9f7a93:0xa2dbe37c032bbc90!8m2!3d40.1306195!4d-88.2586857!16s%2Fg%2F1tk9rbqp!19sChIJk3qfDqfQDIgRkLwrA3zj26I,Remco Electric,4.9,29,Air conditioning contractor,"903 Francis Dr, Champaign, IL 61821, United States","4PJR+6G Champaign, Illinois, USA",https://remco-electric.com/,+1 217-250-2936,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W85iroukI-wca3pxp_CYwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.80083&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-01-10T21:23:54.515Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Aladdin+Electric/data=!4m7!3m6!1s0x880cd7bc45660779:0x2fed4b17b6a9912d!8m2!3d40.1075426!4d-88.1942907!16s%2Fg%2F1tfsnl0q!19sChIJeQdmRbzXDIgRLZGpthdL7S8,Aladdin Electric,4.8,56,Electrician,"1201 E Oregon St, Urbana, IL 61802, United States","4R54+27 Urbana, Illinois, USA",http://www.aladdin-electric.com/,+1 217-344-5977,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOCicozz5hwcsPKDuUNz2E8HLhIwl6okLcFE_2z=w408-h544-k-no,true,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-01-10T21:23:59.793Z,,,,
"https://www.google.com/maps/place/Edelman+Heating,+Cooling,+Plumbing,+Electric+%26+Solar/data=!4m7!3m6!1s0x880cda5d3615a869:0x70c488d5b8c33c92!8m2!3d40.1547355!4d-88.2767787!16s%2Fg%2F11ghs232wv!19sChIJaagVNl3aDIgRkjzDuNWIxHA","Edelman Heating, Cooling, Plumbing, Electric & Solar",3.7,6,Electrician,"3302 N Mattis Ave, Champaign, IL 61822, United States","5P3F+V7 Champaign, Illinois, USA",https://www.edelmanteam.com/service-areas/champaign-il,+1 217-318-2794,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM-HbBSC38czUxmcH4fgsGQkBSiOwCkXIEGiHIL=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-01-10T21:24:04.709Z,,,,
https://www.google.com/maps/place/Landgraver+Services/data=!4m7!3m6!1s0x880cd0cf296801c1:0x54c24dece6f261f3!8m2!3d40.123159!4d-88.200023!16s%2Fg%2F11cpgxm8sw!19sChIJwQFoKc_QDIgR82Hy5uxNwlQ,Landgraver Services,4.7,30,Electrician,"1009 N Boyden St, Urbana, IL 61802, United States","4QFX+7X Urbana, Illinois, USA",https://landgraverservices.com/?utm_source=google&utm_medium=googlemaps&utm_campaign=mainlink,+1 217-202-7944,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNFDljcEDNjoUSPctLSwsFZPiLCV_ME6Tnq3y9z=w427-h240-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-01-10T21:24:09.461Z,,,,
"https://www.google.com/maps/place/C-U+Trade+Services+-+C-U+HVAC,+C-U+Electrical,+C-U+Plumbing/data=!4m7!3m6!1s0x880cd5eaa0cecc65:0x3246372af5d4ab40!8m2!3d40.0473047!4d-88.2390174!16s%2Fg%2F11j8_jzvh5!19sChIJZczOoOrVDIgRQKvU9So3RjI","C-U Trade Services - C-U HVAC, C-U Electrical, C-U Plumbing",4.9,806,HVAC contractor,"1153 County Rd 1200 E, Champaign, IL 61822, United States","2QW6+W9 Champaign, Illinois, USA",http://www.cutradeservices.com/,+1 217-954-0385,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMLCbWpEku2tXlK1A4a87rwu15glc49otK5cnHU=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-01-10T21:24:14.450Z,,,,
"https://www.google.com/maps/place/Mattex+Heating,+Cooling+And+Plumbing/data=!4m7!3m6!1s0x880cd03d5696ca7f:0x843ffcd5b0cac3e4!8m2!3d40.1123126!4d-88.3139434!16s%2Fg%2F1tdcbczy!19sChIJf8qWVj3QDIgR5MPKsNX8P4Q","Mattex Heating, Cooling And Plumbing",4.9,2747,HVAC contractor,"402 S Staley Rd, Champaign, IL 61822, United States","4M6P+WC Champaign, Illinois, USA",https://www.mattexservice.com/,+1 217-355-9700,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP1-oQJYMxDYztsbwhD24BNXtaZvPT_GO0gOs1g=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-01-10T21:24:19.384Z,,,,
https://www.google.com/maps/place/Route+66+Solar/data=!4m7!3m6!1s0x880cd1ae78e2d959:0x63f50b80e421c85b!8m2!3d40.094077!4d-88.2473831!16s%2Fg%2F11js_xf2kq!19sChIJWdnieK7RDIgRW8gh5IAL9WM,Route 66 Solar,4.8,70,Solar energy company,"1807 S Neil St Suite 3, Champaign, IL 61820, United States","3QV3+J2 Champaign, Illinois, USA",https://route66solar.com/,+1 217-652-6533,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOiN5JCJWN3-EcmPHAlkSUJCflHuImv6OzWVgdu=w408-h272-k-no,true,Closed,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-01-10T21:24:24.339Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Tepper+Electric+Supply/data=!4m7!3m6!1s0x880cd735b01878bb:0x276b476271a3865e!8m2!3d40.1096366!4d-88.2430379!16s%2Fg%2F1tdb4w48!19sChIJu3gYsDXXDIgRXoajcWJHayc,Tepper Electric Supply,4.2,30,Electrical supply store,"608 S Neil St, Champaign, IL 61820, United States","4Q54+VQ Champaign, Illinois, USA",http://www.tepperelectric.com/,+1 217-356-3755,Closed · Opens 6 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwBXUVMvRwvW7kUTKmgoAVU_gsFauLfksk4buV7MiAGR9R1yyHyoOQSHDKIr4wytkWNzKseP0F4_n2KkLoF_JLxEdnYYrE1scptQMoRCgyB_rxFWKsl0PXZteAtqZjQenDffTHD=w408-h270-k-no,true,Closed,Closed,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-01-10T21:24:29.365Z,,· In-store shopping · Kerbside pickup · Delivery,,
https://www.google.com/maps/place/Midwest+Construction+Rentals/data=!4m7!3m6!1s0x880cd088bc677763:0x91df5e5e09c5b20c!8m2!3d40.122985!4d-88.2833749!16s%2Fg%2F1vcq8541!19sChIJY3dnvIjQDIgRDLLFCV5e35E,Midwest Construction Rentals,4.6,47,Equipment rental agency,"701 N Country Fair Dr, Champaign, IL 61821, United States","4PF8+5M Champaign, Illinois, USA",https://midwestconstructionrentals.com/,+1 217-366-9200,Closed · Opens 6:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOfIJ3KlP_KuYPdoPR4rbNrcBrz5s6GxadMnCAM=w408-h272-k-no,true,Closed,Closed,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-01-10T21:24:34.319Z,,,,
