placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Caring+Companions+In-Home+Senior+Care/data=!4m7!3m6!1s0x87cf7bec48134169:0x6ae819ca4c9c8275!8m2!3d37.2228691!4d-93.2602727!16s%2Fg%2F11g3ztrfnv!19sChIJaUETSOx7z4cRdYKcTMoZ6Go,Caring Companions In-Home Senior Care,4.9,53,Home health care service,"1331 N Stewart Ave Ste B, Springfield, MO 65802, United States","6PFQ+4V Springfield, Missouri, USA",https://www.ccseniorhomecare.com/,+1 417-815-6423,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipP_tjC0HHjd5zb0lYM-AZFplI47CA5q4LqU445l=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-10T21:11:55.270Z,,,
https://www.google.com/maps/place/IN+HOME+SOLUTIONS/data=!4m7!3m6!1s0x87cf61c08a98a573:0x41c1b5b92500d480!8m2!3d37.2289162!4d-93.2599433!16s%2Fg%2F11fkb2hmp1!19sChIJc6WYisBhz4cRgNQAJbm1wUE,IN HOME SOLUTIONS,4.2,22,Home health care service,"1832 E Blaine St, Springfield, MO 65803, United States","6PHR+H2 Springfield, Missouri, USA",https://www.swmohomecare.com/,+1 417-414-4877,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npmFnZaWY6fmaviK386Dadf9gfZA_aXvRSNvucfOgDcnQkgfT8sVDES3zrd5Fqja4yyK2u9LqeIpNDS8TL-kevMswmx0gYYl5iptdCQ1mwzEoBq4awe8f8oMCpqM4hwmiG76_qR-i30Le6n=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-10T21:12:01.489Z,,,
https://www.google.com/maps/place/Home+Sweet+Homecare+Inc/data=!4m7!3m6!1s0x87cf634d0965f20b:0x6409787dd29518b9!8m2!3d37.1762494!4d-93.2607636!16s%2Fg%2F1tdz9yxf!19sChIJC_JlCU1jz4cRuRiV0n14CWQ,Home Sweet Homecare Inc,5.0,9,Home health care service,"2100 S Brentwood Blvd suite d, Springfield, MO 65804, United States","5PGQ+FM Springfield, Missouri, USA",http://www.homesweet-homecare.com/,+1 417-886-4500,Closes soon ⋅ 5 pm ⋅ Opens 9 am Thu,,https://lh3.googleusercontent.com/p/AF1QipMNeK9xZ71wEMqv9VUe-nZqSqn1Zddx9GXMqb2k=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-10T21:12:06.385Z,,,
https://www.google.com/maps/place/Home+Instead/data=!4m7!3m6!1s0x87cf635199b25591:0x1c377162a96c8f19!8m2!3d37.1603313!4d-93.3003142!16s%2Fg%2F1tc_963l!19sChIJkVWymVFjz4cRGY9sqWJxNxw,Home Instead,4.6,35,Home health care service,"705 W Battlefield Rd Suite 110, Springfield, MO 65807, United States","5M6X+4V Springfield, Missouri, USA",https://www.homeinstead.com/home-care/usa/mo/springfield/114/?utm_source=google&utm_medium=organic&utm_campaign=google_organic_businesslisting_y,+1 417-429-9535,"Open 24 hours

Confirmed by this business 5 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOOIcJExKr-RTOqSE4DMyJeE7ooyZcH2o0oOdx2=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-10T21:12:11.437Z,,,
https://www.google.com/maps/place/Right+at+Home/data=!4m7!3m6!1s0x87cf6342f3255555:0x1f44cab87f33f570!8m2!3d37.2413584!4d-93.3199831!16s%2Fg%2F11ggvyqv1x!19sChIJVVUl80Jjz4cRcPUzf7jKRB8,Right at Home,5.0,29,Home health care service,"2143 W Kearney St, Springfield, MO 65803, United States","6MRJ+G2 Springfield, Missouri, USA",https://www.rightathome.net/springfield/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=1597,+1 417-350-1004,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOXfX8uxO3WvNYSj3Vww0wHKDKFy92Rl4Rig4lM=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-10T21:12:16.489Z,,,
https://www.google.com/maps/place/Oxford+HealthCare/data=!4m7!3m6!1s0x87cf634f72813f19:0x952dfa80ca4acd94!8m2!3d37.1812024!4d-93.2673887!16s%2Fg%2F1264580r2!19sChIJGT-Bck9jz4cRlM1KyoD6LZU,Oxford HealthCare,3.7,10,Medical Center,"1550 E Sunshine St, Springfield, MO 65804, United States","5PJM+F2 Springfield, Missouri, USA",http://www.oxfordhealthcare.net/,+1 417-883-7500,Closes soon ⋅ 5 pm ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipM9lhHuXxTZjlWECjwUkK1K67mppREccCkMyg6H=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-10T21:12:21.704Z,,,
https://www.google.com/maps/place/FreedomCare+CDS+-+Paid+Family+Care/data=!4m7!3m6!1s0x87cf63866e811b95:0xea13601f30b7dda7!8m2!3d37.1806538!4d-93.2632095!16s%2Fg%2F11n0r0c4xh!19sChIJlRuBboZjz4cRp923MB9gE-o,FreedomCare CDS - Paid Family Care,4.0,2,Home health care service,"1736 E Sunshine St Suite 708, Springfield, MO 65804, United States","5PJP+7P Springfield, Missouri, USA",https://freedomcare.com/missouri/,+1 816-320-5360,Closes soon ⋅ 5 pm ⋅ Opens 9 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Frmru5c-jPdrym3fWero_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.58972&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-10T21:12:26.621Z,,,
https://www.google.com/maps/place/Sutton+In-Home+Senior+Care/data=!4m7!3m6!1s0x87cf652aea3c0949:0x19dab5f2434d89de!8m2!3d37.156985!4d-93.2705708!16s%2Fg%2F11b6xr1qbg!19sChIJSQk86iplz4cR3olNQ_K12hk,Sutton In-Home Senior Care,4.5,30,Home health care service,"3116 S Pickwick Pl, Springfield, MO 65804, United States","5P4H+QQ Springfield, Missouri, USA",http://www.suttoninhomeseniorcare.com/?utm_campaign=gmb,+1 417-865-8812,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipMj4oo0MZKhZkDke4_7BOPCi3l-mi3SFB8e5dBc=w408-h398-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-10T21:12:31.619Z,,,
https://www.google.com/maps/place/Terrace+Home+Health+Springfield/data=!4m7!3m6!1s0x87cf650bc48b4737:0x7fb6c133ebac44e8!8m2!3d37.1287156!4d-93.2766745!16s%2Fg%2F11j03dw_nx!19sChIJN0eLxAtlz4cR6ESs6zPBtn8,Terrace Home Health Springfield,5.0,24,Home health care service,"4650 S National Ave Suite D-2, Springfield, MO 65810, United States","4PHF+F8 Springfield, Missouri, USA",http://www.terracehomehealth.com/,+1 417-244-0000,Closes soon ⋅ 5 pm ⋅ Opens 8 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NDy5-ZiumyEl9CNUkAjgLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.59567&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-10T21:12:36.509Z,,,
https://www.google.com/maps/place/Amedisys+Home+Health+Care/data=!4m7!3m6!1s0x87cf64a260d7c7ad:0x2c8d4b8b2484a8de!8m2!3d37.158497!4d-93.2768338!16s%2Fg%2F1tkc76bt!19sChIJrcfXYKJkz4cR3qiEJItLjSw,Amedisys Home Health Care,3.5,8,Home health care service,"3050 S National Ave Suite 106, Springfield, MO 65804, United States","5P5F+97 Springfield, Missouri, USA",https://locations.amedisys.com/mo/springfield/home-health-1303/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 417-877-7474,Closes soon ⋅ 5 pm ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipOq3Wbyn3azHwNKqB4p8lAXwepepK_AF3Hv1wWU=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-09-10T21:12:41.427Z,,,
