placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Five+Seasons+Property+Management/data=!4m7!3m6!1s0x4cca77d4b2241431:0x9236e8255bdde7ae!8m2!3d44.468693!4d-73.214304!16s%2Fg%2F11ckc1_bw4!19sChIJMRQkstR3ykwRrufdWyXoNpI,Five Seasons Property Management,4.7,72,Property management company,"19 Marble Ave, Burlington, VT 05401, United States","FQ9P+F7 Burlington, Vermont, USA",http://www.burlingtonproperty.management/,+1 844-732-7665,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN5xQvLPxw17UjZpPHwuhDI9n-xqD0gcD-h8gUX=w408-h305-k-no,true,8 am–5 pm,8 am–5 pm,11 am–1 pm,11 am–1 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-25T19:30:51.617Z,,,
https://www.google.com/maps/place/Fusion+Property+Management/data=!4m7!3m6!1s0x4cca777df8b3274f:0x42cc5a41e6a5b3bd!8m2!3d44.4760493!4d-73.2153357!16s%2Fg%2F1jgm411m2!19sChIJTyez-H13ykwRvbOl5kFazEI,Fusion Property Management,4.4,45,Property management company,"100 Main St #12, Burlington, VT 05401, United States","FQGM+CV Burlington, Vermont, USA",http://www.fusionpropertymanagementvt.com/,+1 802-777-6543,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNzrw6sla__6Gg2Gi246y7-aDGebGv6yc6rPbJh=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/HOA+management+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-25T19:30:57.955Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Real+Property+Management+Sterling/data=!4m7!3m6!1s0x4cca7bf37e85d0df:0xd0ddd266139ac774!8m2!3d44.4709176!4d-73.2136773!16s%2Fg%2F11h5mct8k4!19sChIJ39CFfvN7ykwRdMeaE2bS3dA,Real Property Management Sterling,4.7,118,Property management company,"45 Kilburn St Suite 238, Burlington, VT 05401, United States","FQCP+9G Burlington, Vermont, USA",https://www.rpmsterling.com/?cid=LSTL_RPM000203&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 802-861-6468,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nRYs7KvXjZvN0-DzuyGyLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.18257&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-25T19:31:03.407Z,,,
https://www.google.com/maps/place/Lake+Point+Property+Management/data=!4m7!3m6!1s0x4cca7af06bf2fec9:0x165d64bd46ce0ac1!8m2!3d44.475459!4d-73.2168195!16s%2Fg%2F11clv735pw!19sChIJyf7ya_B6ykwRwQrORr1kXRY,Lake Point Property Management,4.3,28,Property management company,"65 Main St Ste 401, Burlington, VT 05401, United States","FQGM+57 Burlington, Vermont, USA",http://lakepointvt.com/,+1 802-347-6100,Closes soon ⋅ 4:30 pm ⋅ Opens 7:30 am Fri,https://lh3.googleusercontent.com/p/AF1QipOU-q5H7vurzVr8GcpCAAfsE-vspMFqZr710t7y=w408-h272-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-25T19:31:08.550Z,,,
https://www.google.com/maps/place/Full+Circle+Property+Management+Inc/data=!4m7!3m6!1s0x4cca7ba3281d88ad:0x60b480301d8b01fc!8m2!3d44.4560219!4d-73.2076415!16s%2Fg%2F1tdrwyn8!19sChIJrYgdKKN7ykwR_AGLHTCAtGA,Full Circle Property Management Inc,3.5,84,Property management company,"346 Shelburne Road Ground Floor, Burlington, VT 05401, United States","FQ4R+CW Burlington, Vermont, USA",http://www.fullcirclevt.com/,+1 802-864-5200,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMNbqIhtG_ukRfUkgEnSEVRiGMwefyKOoBIl2-d=w458-h240-k-no,true,9 am–5 pm,9 am–3 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-25T19:31:13.545Z,Identifies as women-owned,,
https://www.google.com/maps/place/Bissonette+Properties/data=!4m7!3m6!1s0x4cca7af3575d293d:0x81acb3b3fb5a2af5!8m2!3d44.4847424!4d-73.2179357!16s%2Fg%2F1tj4yb59!19sChIJPSldV_N6ykwR9Spa-7OzrIE,Bissonette Properties,4.1,166,Property management company,"100 North St, Burlington, VT 05401, United States","FQMJ+VR Burlington, Vermont, USA",http://bissonetteproperties.com/,+1 802-864-4449,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOeIqDNFvqtH-7bvXcxtmvvsgfi6JY1bc3TJOCg=w408-h303-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-25T19:31:19.074Z,,,
https://www.google.com/maps/place/Brick+House+Property+Management+LLC/data=!4m7!3m6!1s0x4cca7bab10a6aaab:0x1927e53aa398d907!8m2!3d44.4740096!4d-73.2099031!16s%2Fg%2F11h5q8d2rt!19sChIJq6qmEKt7ykwRB9mYozrlJxk,Brick House Property Management LLC,5.0,1,Property management company,"234 Maple St, Burlington, VT 05401, United States","FQFR+J2 Burlington, Vermont, USA",,+1 518-466-1708,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uGS8mYHJDnf42kAkmdvnBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.8036705&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-25T19:31:23.927Z,,,
https://www.google.com/maps/place/Hinsdale+Properties/data=!4m7!3m6!1s0x4cca7a8ba1a4d47d:0xacc6ba9ba461049b!8m2!3d44.4877733!4d-73.2074615!16s%2Fg%2F1td9q4k5!19sChIJfdSkoYt6ykwRmwRhpJu6xqw,Hinsdale Properties,3.4,46,Property management company,"3680, 294 N Winooski Ave #120, Burlington, VT 05401, United States","FQQV+42 Burlington, Vermont, USA",https://www.hinsdaleproperties.net/,+1 802-731-0170,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipOKwn6c090aSB9joohyg8rZIsEJN8y7ApB3yqgP=w408-h305-k-no,true,9 am–3 pm,9 am–3 pm,Closed,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-25T19:31:28.833Z,,,
https://www.google.com/maps/place/Preston+Property+Management/data=!4m7!3m6!1s0x4cca7af697ee246d:0xe042bf5dc844a291!8m2!3d44.4802223!4d-73.2124825!16s%2Fg%2F1264774sy!19sChIJbSTul_Z6ykwRkaJEyF2_QuA,Preston Property Management,3.1,7,Property management company,"2 Church St STE 4B, Burlington, VT 05401, United States","FQJQ+32 Burlington, Vermont, USA",,+1 802-658-0218,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p3S8FNvJGu42UwGP8Hw1xQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.29865&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-25T19:31:31.779Z,,,
https://www.google.com/maps/place/Redstone/data=!4m7!3m6!1s0x4cca7af7bf668305:0x6ca3e0eb456602d7!8m2!3d44.4783469!4d-73.2157614!16s%2Fg%2F1wf21gvk!19sChIJBYNmv_d6ykwR1wJmRevgo2w,Redstone,2.3,36,Property management company,"100 Bank St Suite 200, Burlington, VT 05401, United States","FQHM+8M Burlington, Vermont, USA",http://www.redstonevt.com/,+1 802-658-7400,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nphsBiirwnOMclykBe47MLpK0TTaasW4RvsijyKwP7amYkoIgTCLiSV8jqHYxCDChpn-_rKo-JncZG8pokKSXP8Wfa_8Jg1ENH58Th2fr8p4GvACkmZ61d-26SGkTo8EZgldhnG=w408-h266-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-25T19:31:34.608Z,,,
