placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Humanitree+Tree+Service/data=!4m7!3m6!1s0x89b113f722f20115:0x633b629b7394daa5!8m2!3d37.5184567!4d-77.4564493!16s%2Fg%2F1wk6_n4q!19sChIJFQHyIvcTsYkRpdqUc5tiO2M,Humanitree Tree Service,4.8,37,Tree service,"2406 Perry St, Richmond, VA 23225, United States","GG9V+9C Richmond, Virginia, USA",https://humanitreeservice.com/,+1 804-662-0777,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAENJdy9lUNohpOmM6Ew1VL_BLd2kTxqjkXJbbBkGSbHrQ0NWu2Y4JEj8m23r_SAAOz3hYirUw0U0OiNhwG8nuHqRb7OY8Qc7hNd2bwl98tMoAQv9Xj8S0JJm0L4aLYO_hLVWWxm=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-04-29T06:17:11.294Z,,,
https://www.google.com/maps/place/Commonwealth+Tree+Care/data=!4m7!3m6!1s0x89b16ac431591869:0x16245615442148b4!8m2!3d37.5101239!4d-77.4879874!16s%2Fg%2F11clwgbr33!19sChIJaRhZMcRqsYkRtEghRBVWJBY,Commonwealth Tree Care,4.9,197,Tree service,"20 Westover Hills Blvd, Richmond, VA 23225, United States","GG66+2R Richmond, Virginia, USA",http://www.commonwealthtreecare.com/,+1 804-396-1896,Closed · Opens 8:30 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFr4fkZH9dQjLgQhEGRiNYcJTewvxDSX5iCBIc98QKPCK2Nve1XmkqEttLL-R1UTeE3OPfFGH02NEiMDOtRW33_IjGskSTYQEBRPS6Xl2fL6bRmNOfWtJKLOiZBUZ9vHyVavf1zaF2YMRT6=w408-h544-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-04-29T06:17:17.415Z,,,
https://www.google.com/maps/place/Trees+Company+RVA/data=!4m7!3m6!1s0x8987672f7974bef7:0xef9da2afc4cf310f!8m2!3d37.5439006!4d-77.4638338!16s%2Fg%2F11ym3vy_yk!19sChIJ9750eS9nh4kRDzHPxK-ine8,Trees Company RVA,5.0,18,Arborist service,"400 Temple St, Richmond, VA 23220, United States","GGVP+HF Richmond, Virginia, USA",https://treescompanyrva.com/,+1 804-215-6916,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhb3lL4PbxUetaXc39-bE3txNtaBSI5caU_rRzB19RCJWMdpqTbpDByBMW8qav_pAX3zORwkmvatokvWpQ0WwBw0ZpLznkqDo04fOVVPF2zdg_muz9AumzWMkTgCurTRKp2qH3PaiXeN1d=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–2 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-04-29T06:17:22.151Z,,,
https://www.google.com/maps/place/The+Davey+Tree+Expert+Company/data=!4m7!3m6!1s0x89b11450b0ab5fe1:0x38be6d7ff6ab7485!8m2!3d37.5995826!4d-77.5092348!16s%2Fg%2F1tk1zy13!19sChIJ4V-rsFAUsYkRhXSr9n9tvjg,The Davey Tree Expert Company,4.4,62,Tree service,"2213 Dickens Rd, Richmond, VA 23230, United States","HFXR+R8 Richmond, Virginia, USA",https://www.davey.com/residential-tree-services/local-offices/richmond-tree-service/?utm_source=gmb&utm_medium=organic&utm_campaign=rc_richmond,+1 804-601-5206,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzy9qokf8DK64dQu7DPOT-3_qs288CDOAyweBEPeMhBnxx7itNBKbn4fw8rOYqtaR9lVR2KDTWVScG1PngFmwcXecKPcOaDu29FEOqbhLaw70xkTACCJiLLH59sEefLIF0n36Now=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-04-29T06:17:26.938Z,,,
https://www.google.com/maps/place/Truetimber+Arborists/data=!4m7!3m6!1s0x89b10f91d878a3e9:0xd087c5e2aad13d06!8m2!3d37.4671329!4d-77.451689!16s%2Fg%2F1tcz95tw!19sChIJ6aN42JEPsYkRBj3RquLFh9A,Truetimber Arborists,4.8,252,Tree service,"4050 Transport Pl, Richmond, VA 23234, United States","FG8X+V8 Richmond, Virginia, USA",http://truetimber.net/?utm_campaign=gmb,+1 804-597-9995,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqTCYvZOLNKN_MqDGbtSvm4jG9oBCOkMqZ8bMZKMGUeCNBlStqlVUQ5zU-NZ1oDFjMdFfbpe_3aWuBPEIZ65Ck4Xoie7te8gCow8ZndsnSHO3Id4TIJaKRZOzSkFwuXFECXABMzw=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-04-29T06:17:31.915Z,,,
https://www.google.com/maps/place/Ridgeline+Tree+Service/data=!4m7!3m6!1s0x89b113f31b78b457:0x3bd912f3ba442cc6!8m2!3d37.5574708!4d-77.4912149!16s%2Fg%2F1tfcd19x!19sChIJV7R4G_MTsYkRxixEuvMS2Ts,Ridgeline Tree Service,4.6,10,Tree service,"3502 Moss Side Ave, Richmond, VA 23222, United States","HG45+XG Richmond, Virginia, USA",,+1 804-378-2900,Closed · Opens 8:30 am,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CyCimytzn3osQS1I50OVOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=40.286808&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-04-29T06:17:36.963Z,,,
https://www.google.com/maps/place/Donald+Whorton+tree+service+unlimited/data=!4m7!3m6!1s0x89b1141155555555:0x30f30434f51fc62f!8m2!3d37.5803608!4d-77.4874049!16s%2Fg%2F1tjds672!19sChIJVVVVVREUsYkRL8Yf9TQE8zA,Donald Whorton tree service unlimited,4.4,24,Tree service,"Richmond, VA 23230, United States",,https://treeservice-unlimited.com/,+1 804-257-0554,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbvJU17DJ-_Pd44VBmvGF5a4w0wxnL-mXtblrPscfdvMxbztSGJYFtJIOt-1MeMD0e6lXnuD3mI8KqUpmZ6NU1P1VCQ-ld9RINQ4uVhrIDxwOe_E7wHH-1HGr-neC4IbKYg05X1w=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-04-29T06:17:42.099Z,,,
https://www.google.com/maps/place/Clean+Cuts+Tree+Service+LLC/data=!4m7!3m6!1s0x89b10dbec22a02c9:0x42cb2c6388e49de6!8m2!3d37.485938!4d-77.5416185!16s%2Fg%2F11h1k9t7dj!19sChIJyQIqwr4NsYkR5p3kiGMsy0I,Clean Cuts Tree Service LLC,4.9,92,Tree service,"1017 Starlight Ln, North Chesterfield, VA 23235, United States","FFP5+99 North Chesterfield, Richmond, VA, USA",https://cleancutsrva.com/,+1 804-248-3067,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFyuTBXuuON-SLoTMshem6KR7DuzdK3gCTXbZWMyt7DbT6f3dVv1QgyNsr7ne5g_fY5xl3iJuvWVuOFV-UT0VRYN4e8SxvjG5N3bIWi_H2lALARf5iolGul8UOJc3Gf0BpNtUOZ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-04-29T06:17:47.156Z,,,
https://www.google.com/maps/place/J%26H+Tree+Services/data=!4m7!3m6!1s0x89b1130e09c031c7:0x814f089a6ba52719!8m2!3d37.521572!4d-77.4878048!16s%2Fg%2F11h0yl9_2l!19sChIJxzHACQ4TsYkRGSela5oIT4E,J&H Tree Services,5.0,1,Tree service,"1405 Westover Hills Blvd #6, Richmond, VA 23225, United States","GGC6+JV Richmond, Virginia, USA",http://www.jandhtrees.com/,+1 804-306-4207,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9O-aV3Sucl5VaV4kbFGKniO3fGWQEc9kAo84nBMfKoJ669Y84g1zZs5vH54WBFs8Yj1REZ8UxJHhvjAPp-Ev2PfvAGsyoZPQElJoR1y8lRYXV4h2PyRQAp-K3yzjMmRXTEwrB=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-04-29T06:17:52.057Z,,,
https://www.google.com/maps/place/Bartlett+Tree+Experts/data=!4m7!3m6!1s0x89b1159637726ac1:0xbfe45bcf42ebfd13!8m2!3d37.6300863!4d-77.5011487!16s%2Fg%2F1v3lqv82!19sChIJwWpyN5YVsYkRE_3rQs9b5L8,Bartlett Tree Experts,4.9,120,Tree service,"8509 Oakview Ave, Richmond, VA 23228, United States","JFJX+2G Richmond, Virginia, USA",https://www.bartlett.com/locations/Richmond-VA.cfm,+1 804-261-4890,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXoDooy9L6dUED3vuZoIX4Yf0Iqp8sqgRKTfOjXvZeOyWZNgxTXs5Gke6mnmMX3jp8ilOv-igfrqzeEecR8QHq7Ba_eGuRBvr7WW7-5UX0_KPcpgFaQ2YMbBccoOPSQIQg3vGj3Q=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–4 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-04-29T06:17:56.996Z,,,
https://www.google.com/maps/place/Mark+Tuttle+Tree+Services/data=!4m7!3m6!1s0x89b16d151752756b:0x8a13911a2b1eb135!8m2!3d37.5139712!4d-77.5869786!16s%2Fg%2F1tdfzlvs!19sChIJa3VSFxVtsYkRNbEeKxqRE4o,Mark Tuttle Tree Services,4.7,50,Tree service,"10325 Huntersdell Ln, Richmond, VA 23235, United States","GC77+H6 Richmond, Virginia, USA",http://www.mttree.com/,+1 804-379-7758,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPbTrdKB2GYTgmtF1PyH9f2Q3spd3i_FYdPXLqzJ6iQY_qyCxauUKfRZv18ifL8TPv2adtZ1OYRjtGcowATbyZgIxEGImzlkqsa8UVJTbwOhdd99uPbZaO647-4-nPJ5H3M_0=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-04-29T06:18:02.004Z,,,
https://www.google.com/maps/place/Jorge%27s+Landscaping+%26+Tree+Service/data=!4m7!3m6!1s0x89b1127e0a0269cf:0x2401b87695438356!8m2!3d37.493569!4d-77.489972!16s%2Fg%2F11fxx29x8l!19sChIJz2kCCn4SsYkRVoNDlXa4ASQ,Jorge's Landscaping & Tree Service,4.9,31,Tree service,,,https://jorgeortiztreeserv.wixsite.com/my-site-1,+1 804-773-5009,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjQOhgl6msoeCTmLhVR4Kml8JmIdibFyqhTa8nZCGeIM0DMjNBsJ0FMdolPEqgfvZVrJG1KNZID8XBTkmak69OwT6dQccXH7LCCK-4i5GzqiQ0qYbmKknwi2Gx4LC3Rzoi2y-VICG-AHc=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-04-29T06:18:06.787Z,,,
"https://www.google.com/maps/place/Brothers+Tree+Service,+LLC/data=!4m7!3m6!1s0x89b10be2cfab8481:0xb779da15e87c14f6!8m2!3d37.3839062!4d-77.4723139!16s%2Fg%2F11gfb3m2xs!19sChIJgYSrz-ILsYkR9hR86BXaebc","Brothers Tree Service, LLC",4.9,77,Tree service,"9530 Telstar Dr, Richmond, VA 23237, United States","9GMH+H3 Richmond, Virginia, USA",,+1 804-307-8507,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2hHEAgEIfKUXTJQBSCWtCLyNJwY7NzpCLR4ZZyWjUUZTCX9W7mfE1eKRkqQ2zp91OUXPT_tyIMjF_rq1TF0EYY3sdVx2f6JDZu_kudc6rMmkJjGkAz6HLceN7618CK1QRQyF6=w428-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-04-29T06:18:11.678Z,,,
https://www.google.com/maps/place/Greenleaf+Tree/data=!4m7!3m6!1s0x89b1735af1b7244d:0xb7b194b0ce4ea42c!8m2!3d37.4869646!4d-77.6542329!16s%2Fg%2F11grbwwmyk!19sChIJTSS38VpzsYkRLKROzrCUsbc,Greenleaf Tree,5.0,51,Tree service,,,http://www.greenleaftreerva.com/,+1 804-338-1895,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpqeJmb8MKW5lTvSNVk8AzOCoFvU34i_mmsmCjaA22Wd8hhB4_YXsBotuHbNrA8rmJdWnNwTMQr2FM4lf1bqz1ERi3N3wwpN2YCCjNKvrSFHTq0oCAxk9w4RiJWK3QzyJo9B91=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2026-04-29T06:18:16.323Z,,,
