placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/3+Phase+Electrical/data=!4m7!3m6!1s0x6084c11a08708115:0x47c295eb22e8e064!8m2!3d39.0597544!4d-94.4259736!16s%2Fg%2F11t6w4_dcl!19sChIJFYFwCBrBhGARZODoIuuVwkc,3 Phase Electrical,4.9,48,Electrician,"12805 E McCoy St, Independence, MO 64055, United States","3H5F+WJ Independence, Missouri, USA",https://3phasekc.com/,+1 816-730-4523,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyCAMuEGI29X_7saQrH8hxhQmHFMVKtt9yZTLCNDzrwNEFEs3b74R-RB5-B74JqB4lgPXmw5GTw91tZWY-NMZXCz-6CdvKnAI50C-v_Pm8WIp8YRjR6nzV99z21DerQz-xFwj-cNw=w408-h314-k-no,true,Closed,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-01-10T22:21:41.765Z,,,
"https://www.google.com/maps/place/Copeland+Electrical/@39.0734226,-94.3931826,17z/data=!3m1!4b1!4m6!3m5!1s0x87c102ab6bee4d2f:0x63567abd293476fe!8m2!3d39.0734226!4d-94.3931826!16s%2Fg%2F1tf43h00",Copeland Electrical,4.9,20,Electrician,"2520 S Lee's Summit Rd, Independence, MO 64055, United States","3JF4+9P Independence, Missouri, USA",,+1 816-517-4702,,,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-01-10T22:21:46.465Z,,,
https://www.google.com/maps/place/CM+Mose+%26+Son/data=!4m7!3m6!1s0x87c0f8b566afad8b:0x45201eac99ec22c4!8m2!3d39.2142187!4d-94.4813863!16s%2Fg%2F1td5xp7s!19sChIJi62vZrX4wIcRxCLsmaweIEU,CM Mose & Son,4.9,3594,HVAC contractor,"6603 Royal St, Pleasant Valley, MO 64068, United States","6G79+MC Pleasant Valley, Missouri, USA",https://www.cmmoseandson.com/,+1 816-339-5190,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMkXgLHDMGMgajKFdRMZN9gObVJi2sgMYmnJH8a=w408-h277-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-01-10T22:21:50.972Z,,,
"https://www.google.com/maps/place/Pro+Circuit,+Inc/data=!4m7!3m6!1s0x87c0fa32bcb96ce3:0xa7531be3fc91b6b1!8m2!3d39.1390959!4d-94.5205693!16s%2Fg%2F1w4563wt!19sChIJ42y5vDL6wIcRsbaR_OMbU6c","Pro Circuit, Inc",4.6,38,Electrician,"4925 Deramus Ave, Kansas City, MO 64120, United States","4FQH+JQ Kansas City, Missouri, USA",https://www.procircuitinc.com/,+1 816-474-9292,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOZyCnwjMtK8VkOoKoRCz8LjbUup_NV5Q_E1ay1=w408-h272-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-01-10T22:21:55.607Z,,,
https://www.google.com/maps/place/C%26S+Electric/data=!4m7!3m6!1s0x87c115d4c0c411c1:0x2704f02095005e53!8m2!3d39.0205911!4d-94.2798117!16s%2Fg%2F11kh6vwbm6!19sChIJwRHEwNQVwYcRU14AlSDwBCc,C&S Electric,4.8,159,Electrician,"339 NW 12 St, Blue Springs, MO 64015, United States","2PCC+63 Blue Springs, Missouri, USA",https://www.cselectricpros.com/,+1 816-832-6037,"Open · Closes 7 pm

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNHk_dJti7_D2GpQUvYqSmZlkYZmDp8lpqSuJEi=w408-h905-k-no,true,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-01-10T22:22:00.023Z,,,
https://www.google.com/maps/place/Mister+Sparky+Electrician/data=!4m7!3m6!1s0x87c0fbb1ece4cc75:0xd7554deb8e46468c!8m2!3d39.1346277!4d-94.4976679!16s%2Fg%2F11h55nj5jg!19sChIJdczk7LH7wIcRjEZGjutNVdc,Mister Sparky Electrician,4.7,2028,Electrician,"1628 N Corrington Ave, Kansas City, MO 64120, United States","4GM2+VW Kansas City, Missouri, USA",https://www.mistersparky.com/kansas-city/,+1 816-875-3218,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOVMldfG8ZEygLCKYlgorlGjSO51YQMWyiLqxR4=w408-h254-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-01-10T22:22:04.416Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Generators+For+Sale/data=!4m7!3m6!1s0x87c0ffedf5c9a375:0x324a44851b23f6d6!8m2!3d39.1586375!4d-94.4394922!16s%2Fg%2F11v3gp80g8!19sChIJdaPJ9e3_wIcR1vYjG4VESjI,Generators For Sale,5.0,138,Electric generator shop,"3603 N Kimball Dr, Kansas City, MO 64161, United States","5H56+F6 Kansas City, Missouri, USA",https://homegeneratorsforsale.com/,+1 816-429-1112,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzg0RrPAxur3aRJgkQcPdL3RfikGEvhv-xWjuvTG9hhmjo9ni5GXrd5dA5NvP0OWsvh3d85vx0fps5axNe3GdJ7I7Fk2letBuNkNqYn0HzAMTPmHQWt-QEO7Swm7NiEs7iu4aZPRbZ623pK=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-01-10T22:22:08.891Z,,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Generator+Services+Inc/data=!4m7!3m6!1s0x87c11d3230bf7813:0xfb749ecf4f180205!8m2!3d39.0685171!4d-94.3689039!16s%2Fg%2F1tj588zh!19sChIJE3i_MDIdwYcRBQIYT8-edPs,Generator Services Inc,3.3,3,Electric generator shop,"2719 S Whitney Ave, Independence, MO 64057, United States","3J9J+CC Independence, Missouri, USA",http://generatorhelponline.com/,+1 816-373-4594,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=voD6Nu6XhDLja9rRnJ6ozw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.53767&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-01-10T22:22:11.365Z,,,
"https://www.google.com/maps/place/All+Electrics/@39.0906708,-94.3856048,17z/data=!3m1!4b1!4m6!3m5!1s0x87c1034755fb4581:0x72bdf944443ad44f!8m2!3d39.0906708!4d-94.3856048!16s%2Fg%2F11pvwv0783",All Electrics,5.0,11,Electrician,"414 Hillside Dr, Independence, MO 64050, United States","3JR7+7Q Independence, Missouri, USA",https://allelectricsmo.blogspot.com/,+1 816-750-1053,Open 24 hours,,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-01-10T22:22:17.758Z,,,
"https://www.google.com/maps/place/Clifford+Systems,+Inc./data=!4m7!3m6!1s0x87c0e2ed99c1a57b:0x4af1ebcd89d23e9c!8m2!3d39.0406337!4d-94.4213579!16s%2Fg%2F11byycn482!19sChIJe6XBme3iwIcRnD7Sic3r8Uo","Clifford Systems, Inc.",4.2,10,Electric generator shop,"4408 Washington Ave, Independence, MO 64055, United States","2HRH+7F Independence, Missouri, USA",https://cliffordpower.com/?utm_source=gmb&utm_medium=yext,+1 913-312-2031,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMVfnN1G01ClM6aobTIwEi9Vr0jsBCqml3Zb3Gp=w408-h299-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-01-10T22:22:22.137Z,,,
