placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error
https://www.google.com/maps/place/Trailblazer+Pediatrics/data=!4m7!3m6!1s0x87227567285ad143:0x1a224370864d7a26!8m2!3d35.1290324!4d-106.5708727!16s%2Fg%2F11x_71rhfj!19sChIJQ9FaKGd1IocRJnpNhnBDIho,Trailblazer Pediatrics,5.0,6,Medical clinic,"3901 Georgia St NE a1, Albuquerque, NM 87110, United States","4CHH+JM Albuquerque, New Mexico, USA",https://www.trailblazerpediatrics.com/,+1 505-539-2105,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM-6iXuWAmctwGPTCX0nuNEDUNZB2qvhpN1a0Xc=w408-h725-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-10T21:53:09.069Z,
https://www.google.com/maps/place/Bebe+Care+Pediatrics/data=!4m7!3m6!1s0x87227498473e3ddd:0x754643cbcb44529e!8m2!3d35.1278781!4d-106.6191215!16s%2Fg%2F1tfhgwbp!19sChIJ3T0-R5h0IocRnlJEy8tDRnU,Bebe Care Pediatrics,4.2,223,Pediatric clinic,"4333 Pan American Fwy NE suite b, Albuquerque, NM 87107, United States","49HJ+59 Albuquerque, New Mexico, USA",http://www.bebecare.org/,+1 505-266-3835,Open · Closes 4 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1LCB_WP0tHuyH27wsJe8Jwa9ESD0AYg_wyy5Iqyf6YwDC_VmwkTcO55pi8s4p-_LvSlSzrSY17caBAKpmC6y_5ojWCdlhpiOnlxG0dI7CRecYsMu9hLbCL_eQBo_MB4x5J20=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-10T21:53:13.627Z,
"https://www.google.com/maps/place/Dr+Francine+Jacobs,+MD+%7C+Pediatrics+Medicine+%7C+Presbyterian+Primary+Care/data=!4m7!3m6!1s0x87227516468e8b45:0x76a0a1254ac6b89e!8m2!3d35.1548602!4d-106.5860841!16s%2Fg%2F11fd77m0c_!19sChIJRYuORhZ1IocRnrjGSiWhoHY","Dr Francine Jacobs, MD | Pediatrics Medicine | Presbyterian Primary Care",4.8,16,Pediatrician,"6100 Pan American Fwy NE #100, Albuquerque, NM 87109, United States","5C37+WH Albuquerque, New Mexico, USA",https://www2.phs.org/providers/francine-jacobs/1639224959?utm_source=gmb&utm_medium=organic&utm_campaign=listing&utm_content=prov_pcppeds_jacobs_1639224959,+1 505-823-8282,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOOneyUgEFgJmxkBTprSYmoBoJ2VBXR4WQnwY4N=w408-h571-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-10T21:53:18.422Z,
https://www.google.com/maps/place/Roveto+Christopher+MD/data=!4m7!3m6!1s0x872274e900a32205:0xdffc390c7daf666c!8m2!3d35.1318591!4d-106.596882!16s%2Fg%2F1tfgdpvn!19sChIJBSKjAOl0IocRbGavfQw5_N8,Roveto Christopher MD,4.6,74,Pediatrician,"4233 Montgomery Blvd NE, Albuquerque, NM 87109, United States","4CJ3+P6 Albuquerque, New Mexico, USA",https://www.phoenixpedsnm.com/,+1 505-247-1471,Open · Closes 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipM_osLpiSjMW_7S14APbmIPpjvqa4r4yt5Q0rXK=w408-h306-k-no,true,9 am–4:30 pm,9 am–12 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-10T21:53:22.693Z,
"https://www.google.com/maps/place/Dr+Alexandra+Cvijanovich,+MD+%7C+Pediatrics+Medicine+%7C+Presbyterian+Primary+Care/data=!4m7!3m6!1s0x8722745505b38825:0x64f025ef3af8b311!8m2!3d35.1548602!4d-106.5860841!16s%2Fg%2F1261q2g7q!19sChIJJYizBVV0IocREbP4Ou8l8GQ","Dr Alexandra Cvijanovich, MD | Pediatrics Medicine | Presbyterian Primary Care",4.3,18,Pediatrician,"6100 Pan American Fwy NE #100, Albuquerque, NM 87109, United States","5C37+WH Albuquerque, New Mexico, USA",https://www2.phs.org/providers/alexandria-cvijanovich/1043295710?utm_source=gmb&utm_medium=organic&utm_campaign=listing&utm_content=prov_pcppeds_cvijanovich_1043295710,+1 505-823-8282,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOGLkIMnkhlXBuFmJVmK7J8Y_6Sv1v3qvQFrsJ2=w408-h571-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-10T21:53:27.174Z,
https://www.google.com/maps/place/High+Desert+Pediatrics/data=!4m7!3m6!1s0x872275ee9863de79:0x173e88170a5f26d1!8m2!3d35.1840068!4d-106.5472864!16s%2Fg%2F113jp0jw1!19sChIJed5jmO51IocR0SZfCheIPhc,High Desert Pediatrics,3.4,114,Child health care center,"8650 Alameda Blvd NE STE 101, Albuquerque, NM 87122, United States","5FM3+J3 Albuquerque, New Mexico, USA",http://www.highdesertpediatrics.com/,+1 505-255-1866,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpOFJk-EqzYjJc-ECFr0J9N3wsMdCqjbeiWhhcW_wYbfxYFyZR9auP6nydWR1AYc_rWEFNAin_Vt-cMX2ezslmY0szXerDxnpUWnmTqGxtrRE_uo7kg_lxFqPxYpmG262A-tWFuA=w408-h250-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-10T21:53:31.761Z,
"https://www.google.com/maps/place/Dr+Monique+Garcia,+MD+%7C+Pediatrics+Medicine+%7C+Presbyterian+Primary+Care/data=!4m7!3m6!1s0x872275d061de643f:0x1a11f0cbeffec7b0!8m2!3d35.1548602!4d-106.5860841!16s%2Fg%2F11gnsfsv13!19sChIJP2TeYdB1IocRsMf-78vwERo","Dr Monique Garcia, MD | Pediatrics Medicine | Presbyterian Primary Care",5.0,2,Pediatrician,"6100 Pan American Fwy NE #100, Albuquerque, NM 87109, United States","5C37+WH Albuquerque, New Mexico, USA",https://www2.phs.org/providers/monique-garcia/1700957248?utm_source=gmb&utm_medium=organic&utm_campaign=listing&utm_content=prov_pcppeds_garcia_1700957248,+1 505-823-8282,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNIDpOcgJj0e4G7qOWcfWM3ijmFiEEGlmzjBPgt=w408-h571-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-10T21:53:36.080Z,
https://www.google.com/maps/place/After+Hours+Pediatrics/data=!4m7!3m6!1s0x8722718693f0ace3:0x1c38f81ed3ac5008!8m2!3d35.1855625!4d-106.6843836!16s%2Fg%2F1tfpvqrk!19sChIJ46zwk4ZxIocRCFCs0x74OBw,After Hours Pediatrics,3.2,66,Pediatrician,"9210 Golf Course Rd NW, Albuquerque, NM 87114, United States","58P8+66 Albuquerque, New Mexico, USA",http://www.after-hours-pediatrics.com/,+1 505-298-2505,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVvUJhWnIiSBtKFyAxhdPhSpL2ea0jZE-0TzivOuPAbF3v8v-RPr5cInWk3gBhte24IriJOWvlNiQYXdTa4zxdUwQf2NeEhFPDlenRZ63AY9finJBoXtUSDUIePuRr-aoeq-SB=w408-h290-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-10T21:53:40.536Z,
https://www.google.com/maps/place/Hart+%2B+Mind+Pediatrics/data=!4m7!3m6!1s0x8722754ebfdeff3f:0x519a8048225e3432!8m2!3d35.1568131!4d-106.5919066!16s%2Fg%2F11xy_gkkjk!19sChIJP__ev051IocRMjReIkiAmlE,Hart + Mind Pediatrics,5.0,17,Pediatric clinic,"6700 Jefferson St NE Ste A-1, Albuquerque, NM 87109, United States","5C45+P6 Albuquerque, New Mexico, USA",https://hartandmind.org/,+1 505-548-2300,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HYutS-Ynroiy6rPUouWJaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.62053&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-10T21:53:45.213Z,
"https://www.google.com/maps/place/Journey+Pediatrics,+PC/data=!4m7!3m6!1s0x8722755be493deab:0xb8556d05267542a8!8m2!3d35.0921881!4d-106.5522014!16s%2Fg%2F11by_z_jf0!19sChIJq96T5Ft1IocRqEJ1JgVtVbg","Journey Pediatrics, PC",4.3,107,Pediatrician,"8308 Constitution Pl NE, Albuquerque, NM 87110, United States","3CRX+V4 Albuquerque, New Mexico, USA",https://journey-pediatrics.com/,+1 505-883-9570,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMjbjBFgQa8yizro8WRZi6JowaeO8GW23cG2bSz=w408-h408-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-02-10T21:53:49.751Z,
