placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Wellness+ReSolutions/data=!4m7!3m6!1s0x88389320c71eb95d:0xb12a9256ca37c1a8!8m2!3d40.1064526!4d-83.1676206!16s%2Fg%2F1tfgdxdx!19sChIJXbkexyCTOIgRqME3ylaSKrE,Wellness ReSolutions,4.7,27,Doctor,"6740 Perimeter Dr #300, Dublin, OH 43016, United States","4R4J+HX Dublin, Ohio, USA",https://wellness-resolutions.com/,+1 614-733-9737,"Open · Closes 4:30 pm

Updated by this business 5 weeks ago",Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqc2n4Wd352OE2h1qRsfz-CFOOIEBf8iVq4jrk_mqIN_SJqQ8zO4dCqPHKOb77n0GeGBQHL65oXhj2QLpolFBMdcvPoKhku9fO2Xl2UgTkRFPbL3SGDNgPjgkjqfSA1my3h0j1S=w426-h240-k-no,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-23T16:16:47.339Z,,
https://www.google.com/maps/place/O%27Brien+Medicine/data=!4m7!3m6!1s0x883892d19dd1ee3d:0x49cae50a41231c6b!8m2!3d40.1006256!4d-83.1144438!16s%2Fg%2F11cjpd54r6!19sChIJPe7RndGSOIgRaxwjQQrlykk,O'Brien Medicine,4.9,59,Medical clinic,"53 N High St suite c, Dublin, OH 43017, United States","4V2P+76 Dublin, Ohio, USA",https://obrienmedicine.com/,+1 614-344-7601,Open · Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipMMG49xLEDumvkKF_CB9xHllZc5Jxd4EkPa32kB=w426-h240-k-no,true,8:30 am–7 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–7 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-23T16:16:53.309Z,,
https://www.google.com/maps/place/Advanced+Integrative+Medicine/data=!4m7!3m6!1s0x8838930031bf5213:0xb85dbe47a6e5382!8m2!3d40.0930906!4d-83.1521766!16s%2Fg%2F11vrfn95yz!19sChIJE1K_MQCTOIgRglNueuTbhQs,Advanced Integrative Medicine,5.0,1,Medical clinic,"5935 Wilcox Pl Suite A, Dublin, OH 43016, United States","3RVX+64 Dublin, Ohio, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yxr_Hk1eYK_S02xzKzUylg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.03824&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-23T16:16:55.915Z,,
https://www.google.com/maps/place/Brown+Holistic+Health/data=!4m7!3m6!1s0x8838edfefde42d07:0x668e49cd9532189a!8m2!3d40.1362466!4d-83.1468894!16s%2Fg%2F11wp9l20mx!19sChIJBy3k_f7tOIgRmhgylc1JjmY,Brown Holistic Health,5.0,23,Medical clinic,"6025 Memorial Dr, Dublin, OH 43017, United States","4VP3+F6 Dublin, Ohio, USA",https://www.brownholistichealth.com/,+1 614-401-6208,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_53xR9hXeqfomPi3pdGkMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.1685&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-23T16:17:00.668Z,,
https://www.google.com/maps/place/Evexia+Functional+Medicine/data=!4m7!3m6!1s0x6cff172fa66cf601:0x238c483f263bde7e!8m2!3d36.748574!4d-100.459592!16s%2Fg%2F11ybb_f6_s!19sChIJAfZspi8X_2wRft47Jj9IjCM,Evexia Functional Medicine,5.0,2,Holistic medicine practitioner,,,https://www.evexiamedicine.com/,+1 614-588-3104,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOT_E8RyRkl_wm44OD-qnIhrVAMBem6ggxrJlmM=w408-h408-k-no,true,10 am–5 pm,9:30 am–5:30 pm,10 am–6 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-23T16:17:05.516Z,,
"https://www.google.com/maps/place/Marguerite+Winslow+Weston,+MD/data=!4m7!3m6!1s0x8838f5baf9148d89:0xa76e317771936ff9!8m2!3d40.1020421!4d-83.114059!16s%2Fg%2F11d_2gzj2x!19sChIJiY0U-br1OIgR-W-TcXcxbqc","Marguerite Winslow Weston, MD",4.2,11,Holistic medicine practitioner,"92 N High St Suite 260, Dublin, OH 43017, United States","4V2P+R9 Dublin, Ohio, USA",https://www.donaldsonplasticsurgery.com/wellness-doctor-columbus-ohio-meet-dr-weston/?utm_source=google&utm_medium=organic&utm_campaign=GMB_Weston&utm_term=GMB_Weston,+1 614-442-7610,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMVuOZeMwnXUF0f5LWvbvNVi7MlNRWZ8yEdvUzJ=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-23T16:17:10.250Z,,
https://www.google.com/maps/place/The+Winchester+Institute+of+Chiropractic+Health+and+Wellness/data=!4m7!3m6!1s0x8838934a488d4e1f:0xc675eef25cdb277f!8m2!3d40.106339!4d-83.163646!16s%2Fg%2F1tjhy9y6!19sChIJH06NSEqTOIgRfyfbXPLudcY,The Winchester Institute of Chiropractic Health and Wellness,4.9,815,Chiropractor,"6425 Post Rd #101, Dublin, OH 43016, United States","4R4P+GG Dublin, Ohio, USA",https://www.thewinchesterinstitute.com/,+1 614-760-5555,,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPiFPXnHiCjvn5CbMJJZ_4RHmeqmmUWm58-2ufx=w426-h240-k-no,true,7 pm–12 am,"12–9 am, 7 pm–12 am","12–9 am, 7 pm–12 am","12–9 am, 7 pm–12 am","12–9 am, 5 pm–12 am","12–9 am, 5 pm–12 am",Open 24 hours,"https://www.google.com/maps/search/functional+medicine+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-23T16:17:15.274Z,,
https://www.google.com/maps/place/Northwest+Wellness+Center/data=!4m7!3m6!1s0x883892fc3bc4096d:0x6abeb2cedcf7eb1f!8m2!3d40.0706021!4d-83.118526!16s%2Fg%2F1tykw19q!19sChIJbQnEO_ySOIgRH-v33M6yvmo,Northwest Wellness Center,4.9,125,Chiropractor,"5728 Frantz Rd, Dublin, OH 43016, United States","3VCJ+6H Dublin, Ohio, USA",https://www.nwwcdublin.com/,+1 614-792-3444,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNjLsD6BgqCd0RIMjrY79rfevjSVxNNqoZUHsCx=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–5 pm,7:30 am–6 pm,7:30 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-23T16:17:20.155Z,,
"https://www.google.com/maps/place/Health+From+Within,+Chiropractic+-+Nutrition,+Dr.+Debra+Schroeder+DC/data=!4m7!3m6!1s0x8838ed4543478043:0x5f0b8e3b3706573e!8m2!3d40.113838!4d-83.091048!16s%2Fg%2F1tj7x0yq!19sChIJQ4BHQ0XtOIgRPlcGNzuOC18","Health From Within, Chiropractic - Nutrition, Dr. Debra Schroeder DC",4.9,22,Chiropractor,"7243 Sawmill Rd #106, Dublin, OH 43016, United States","4W75+GH Dublin, Ohio, USA",http://www.chiropracticnutritiondublin.com/,+1 614-761-3979,Open · Closes 6 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipMn1CxPp6adLNUK4W1CdD_NFqVan8_rrYfMmxI=w408-h265-k-no,true,8 am–6 pm,7:30 am–5 pm,Closed,8 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-23T16:17:24.995Z,,
"https://www.google.com/maps/place/Balanced+Living+Functional+Medicine,+LLC/data=!4m7!3m6!1s0x8838f351785597ff:0xe46c8493a0b4667c!8m2!3d40.1070672!4d-83.0135193!16s%2Fg%2F11h4zn0c0x!19sChIJ_5dVeFHzOIgRfGa0oJOEbOQ","Balanced Living Functional Medicine, LLC",5.0,29,Medical office,"75 E Wilson Bridge Rd STE C2, Worthington, OH 43085, United States","4X4P+RH Worthington, Ohio, USA",http://www.balancedlivingfm.com/,+1 614-547-2829,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T6CXcTKCFztsgyT4L7RAXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.80707&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-23T16:17:29.846Z,,
