placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Atlantis+Pool+Plastering+Inc/data=!4m7!3m6!1s0x86568e181cc32169:0xa27b2d24073cbdee!8m2!3d32.4529227!4d-99.7340976!16s%2Fg%2F1tfp2wff!19sChIJaSHDHBiOVoYR7r08ByQte6I,Atlantis Pool Plastering Inc,5.0,3,Swimming pool contractor,"402 Cypress St # 605, Abilene, TX 79601, United States","F738+59 Abilene, Texas, USA",http://www.atlantispoolplastering.com/,+1 214-500-1683,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fmed4ux-Z-TtSp2NIdfx8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.38318&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-10-27T17:37:34.795Z,,,
https://www.google.com/maps/place/Big+Country+Pools/data=!4m7!3m6!1s0x86568dd240e1e0b5:0xa554ebec4dace0a5!8m2!3d32.4487364!4d-99.7331439!16s%2Fg%2F11c72lfjbk!19sChIJteDhQNKNVoYRpeCsTezrVKU,Big Country Pools,2.6,5,Contractor,"Abilene, TX 79601, United States","C7X8+FP Abilene, Texas, USA",http://www.ultimatetexaspools.com/,+1 325-627-4618,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMJmsrA2eEhKXEiSb5A1NsEGI_fQilCSZ2KaT3L=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-10-27T17:37:39.894Z,,,
https://www.google.com/maps/place/West+Texas+Pools+%26+Spas/data=!4m7!3m6!1s0x86568e767d9e2501:0xa1cbcf23b132470!8m2!3d32.4325732!4d-99.751651!16s%2Fg%2F1vy7g_8k!19sChIJASWefXaOVoYRcCQTO_K8HAo,West Texas Pools & Spas,4.0,72,Swimming pool supply store,"2400 S 14th St, Abilene, TX 79605, United States","C6MX+28 Abilene, Texas, USA",https://www.westtexaspooltx.com/,+1 325-698-2420,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwohviw7UMd0xJX7jBJrzMEx5Kh5EIihuMnAVexAFk0UOVeQSG6XlMJXP1-9Sp8cAiwj00HEKfdgWr1F8YgK3wmdIzlAUVIa8ajCWswJbfIfEpX_j_m1qEUPQ9ry2FmraGcD0_K=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-10-27T17:37:44.724Z,· Delivery,,
https://www.google.com/maps/place/Pool+Techs/data=!4m7!3m6!1s0x86568e011bc376d9:0xd31d7490bb14421d!8m2!3d32.355312!4d-99.5573875!16s%2Fg%2F11cn6dj0r0!19sChIJ2XbDGwGOVoYRHUIUu5B0HdM,Pool Techs,4.4,7,Swimming pool contractor,,,,+1 325-480-9587,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP_SwAOEfA_kb7-ivei5-15kStp8ONC2XXJVJA=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-10-27T17:37:49.479Z,,,
https://www.google.com/maps/place/Abilene+professional+pool+services/data=!4m7!3m6!1s0x6a8b1a875b88caad:0x92caa2d8e6fd74cd!8m2!3d32.052853!4d-99.7060086!16s%2Fg%2F11m6gxsx4x!19sChIJrcqIW4cai2oRzXT95tiiypI,Abilene professional pool services,5.0,18,Swimming pool contractor,,,https://abilenepropoolservices.com/,+1 325-225-3135,Open ⋅ Closes 5:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipP-gnGKLx6-wPfEv0nfo3btjnt_Bet6JF4Dzc11=w408-h544-k-no,true,7:30 am–5:30 am,7:30 am–5:30 am,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-10-27T17:37:53.952Z,,,
https://www.google.com/maps/place/Willis+Supply+Co/data=!4m7!3m6!1s0x86568de3ceb37021:0x71aac5d3e04bdeb0!8m2!3d32.4276718!4d-99.7388579!16s%2Fg%2F1tq6dxhr!19sChIJIXCzzuONVoYRsN5L4NPFqnE,Willis Supply Co,4.8,22,Swimming pool supply store,"1802 Butternut St, Abilene, TX 79602, United States","C7H6+3F Abilene, Texas, USA",,+1 325-673-7129,"Open ⋅ Closes 5 pm

Confirmed by this business 1 week ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QnZ5Myx8iQeDZcXvNYR87g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=283.0533&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-10-27T17:37:58.401Z,· In-store pick-up,,
"https://www.google.com/maps/place/Beyond+Backyards+of+Abilene,+LLC/@32.4838865,-99.745403,11z/data=!3m1!4b1!4m6!3m5!1s0x86568f0a43e7c8cd:0x97b6cde59ff9cec4!8m2!3d32.4838865!4d-99.745403!16s%2Fg%2F11r3dbcpt6","Beyond Backyards of Abilene, LLC",5.0,1,Swimming pool contractor,,,,+1 325-829-9063,Open ⋅ Closes 5 pm,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-10-27T17:38:04.909Z,,,
https://www.google.com/maps/place/Statewide+Pools/data=!4m7!3m6!1s0x86568ec6c44d2663:0xb4f6474ad6230f7d!8m2!3d32.4525365!4d-99.7963154!16s%2Fg%2F11ddzqk7q2!19sChIJYyZNxMaOVoYRfQ8j1kpH9rQ,Statewide Pools,3.5,25,Swimming pool supply store,"5465 S 1st St, Abilene, TX 79605, United States","F633+2F Abilene, Texas, USA",https://statewidepoolsllc.com/,+1 325-701-9234,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyI_x1H0INZZTwcm3l4OHfa1XVOprM3AzUF5oUSwpmBtUY0oYoX2GzDgi-fJX6d3cfIP7iH_CbBPzMKDIBOvuZMYHrfj68-eBgUl6E3z0uWl_YdQlU08jNK2GcvxT51TeCISn6h=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-10-27T17:38:09.297Z,,,
"https://www.google.com/maps/place/Extreme+Exteriors+Swimming+Pools,+Landscapes+and+Outdoor+Living/data=!4m7!3m6!1s0x86568d961b457b2d:0x7f63a2c69068b1a2!8m2!3d32.401622!4d-99.74506!16s%2Fg%2F1tdy9h0c!19sChIJLXtFG5aNVoYRorFokMaiY38","Extreme Exteriors Swimming Pools, Landscapes and Outdoor Living",4.0,45,Swimming pool contractor,"1800 Industrial Blvd, Abilene, TX 79602, United States","C723+JX Abilene, Texas, USA",http://extreme-exteriors.com/,+1 325-698-2410,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOYcV0qvDqLiygj7k_ATOyvKZLWRNLIgHLrOXsJ=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-10-27T17:38:13.891Z,,,
https://www.google.com/maps/place/Taylor+Landscape+Company/data=!4m7!3m6!1s0x86569279b25f223b:0x49299b9e7e91b718!8m2!3d32.3967284!4d-99.7201956!16s%2Fg%2F1tdc5n06!19sChIJOyJfsnmSVoYRGLeRfp6bKUk,Taylor Landscape Company,4.5,15,Swimming pool contractor,"153 Caddo Dr, Abilene, TX 79602, United States","97WH+MW Abilene, Texas, USA",https://taylorlandscapeco.com/,+1 325-695-9662,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM-MK85AtG1yCafrsI6VOTAejYfoEcPjFMbha15=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-10-27T17:38:18.291Z,,,
