placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/DOC+Pain+Management+-+Dayton/data=!4m7!3m6!1s0x8840835f6cf1ecdd:0xd881d465ba992e97!8m2!3d39.7515372!4d-84.1191095!16s%2Fg%2F1td4qcxc!19sChIJ3ezxbF-DQIgRly6ZumXUgdg,DOC Pain Management - Dayton,4.6,592,Pain management physician,"1010 Woodman Dr, Dayton, OH 45432, United States","QV2J+J9 Dayton, Ohio, USA",https://www.daytondoc.com/dayton/,+1 937-252-2000,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOIiCXcn_fPExDgKhEtg6J7VlaohLjuSMZz4SEi=w408-h270-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-28T18:37:33.538Z,,,,
"https://www.google.com/maps/place/Dr.+Priyesh+Mehta,+DO/data=!4m7!3m6!1s0x884083a8a1d942cf:0x50e6a2c2decca9f!8m2!3d39.7515431!4d-84.1190547!16s%2Fg%2F11fmsggd3x!19sChIJz0LZoaiDQIgRn8rsLSxqDgU","Dr. Priyesh Mehta, DO",4.9,128,Pain management physician,"1010 Woodman Dr, Dayton, OH 45432, United States","QV2J+J9 Dayton, Ohio, USA",https://www.daytondoc.com/doc/about/providers/,+1 937-252-2000,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOCS6g4_2NQFolyJNYktzLgyyxXEELAGcajDK6i=w408-h485-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-28T18:37:39.677Z,,,,
https://www.google.com/maps/place/Miami+Valley+Pain+Center/data=!4m7!3m6!1s0x884086a9ca044f0f:0x8d73879c26461ff0!8m2!3d39.7452528!4d-84.1865335!16s%2Fg%2F12m9fd_tg!19sChIJD08EyqmGQIgR8B9GJpyHc40,Miami Valley Pain Center,4.6,17,Pain management physician,"30 E Apple St suite 5250, Dayton, OH 45409, United States","PRW7+49 Dayton, Ohio, USA",http://www.miamivalleyhospital.org/digest.aspx?id=11756,+1 937-208-2723,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fsjXklFC4-H3W_KaDZ-O6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.5572&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-28T18:37:43.214Z,,,,
https://www.google.com/maps/place/Dayton+Pain+Center/data=!4m7!3m6!1s0x884086b10dc39c1d:0x6222bfc214746d15!8m2!3d39.7476876!4d-84.1993144!16s%2Fg%2F11lzfht149!19sChIJHZzDDbGGQIgRFW10FMK_ImI,Dayton Pain Center,4.0,10,Medical office,"Jefferson Township, 1 Elizabeth Pl, Dayton, OH 45417, United States","PRX2+37 Dayton, Ohio, USA",http://www.daytonpaincenter.com/contact.html,+1 937-222-2233,"Open · Closes 5 pm

Updated by this business 4 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tooMH7foaLRPtFJE_Fxpmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.088993&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-28T18:37:48.515Z,,,,
"https://www.google.com/maps/place/Dr.+Townsend+Smith+III,+MD/data=!4m7!3m6!1s0x884086a9ca044f0f:0x3b4ec0d07ec8a246!8m2!3d39.745474!4d-84.185228!16s%2Fg%2F1tf_tjx9!19sChIJD08EyqmGQIgRRqLIftDATjs","Dr. Townsend Smith III, MD",4.1,45,Pain management physician,"30 E Apple St, Dayton, OH 45409, United States","PRW7+5W Dayton, Ohio, USA",,+1 937-208-2723,Open · Closes 3 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tcBRdVdPAOhPhLmN5sOc6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.62897&pitch=0&thumbfov=100,false,8 am–3 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-28T18:37:53.744Z,,,,
"https://www.google.com/maps/place/Ohio+Pain+Clinic:+Amol+Soin,+MD/data=!4m7!3m6!1s0x88409c620c430adb:0xda1cc777905ac8!8m2!3d39.6405089!4d-84.1624974!16s%2Fg%2F1hcb31z5c!19sChIJ2wpDDGKcQIgRyFqQd8cc2gA","Ohio Pain Clinic: Amol Soin, MD",4.9,1457,Pain management physician,"7076 Corporate Way #201, Dayton, OH 45459, United States","JRRQ+62 Dayton, Ohio, USA",https://www.ohiopainclinic.com/?utm_source=gmb_auth,+1 937-434-2226,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipP8l0vN2Weeuz6RCVKo0asZf7e9VLrfoQ427I4K=w408-h284-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-28T18:37:59.016Z,,,,
https://www.google.com/maps/place/Dayton+Outpatient+Center+-+Main+Campus/data=!4m7!3m6!1s0x8840835f6cf1ecdd:0xf69c33c596373fbe!8m2!3d39.7514461!4d-84.1191579!16s%2Fg%2F11f5d3n032!19sChIJ3ezxbF-DQIgRvj83lsUznPY,Dayton Outpatient Center - Main Campus,3.9,218,Medical clinic,"1010 Woodman Dr, Dayton, OH 45432, United States","QV2J+H8 Dayton, Ohio, USA",,+1 937-252-2000,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNFTG-6M9PgKzvkaaTv5rp0X2x_eJxMJnYjDYY4=w408-h270-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-28T18:38:04.724Z,,,,
https://www.google.com/maps/place/Dr.+Srinivas+Erragolla/data=!4m7!3m6!1s0x884086b1134db207:0xa6b1a0e7a4db0ff4!8m2!3d39.7479641!4d-84.1998303!16s%2Fg%2F11p079c08v!19sChIJB7JNE7GGQIgR9A_bpOegsaY,Dr. Srinivas Erragolla,3.1,7,Pain management physician,"1 Elizabeth Pl D, Dayton, OH 45417, United States","PRX2+53 Dayton, Ohio, USA",https://www.premierhealth.com/directory/profile/1326127283,+1 937-222-2233,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sxzvPN7zaVB4UCUGIfL8vA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.245993&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-28T18:38:07.620Z,,,,
https://www.google.com/maps/place/Kettering+Health+Pain+Management+-+Dayton+Campus/data=!4m7!3m6!1s0x884081acb919febd:0x2633044f2aad528e!8m2!3d39.7693451!4d-84.2037421!16s%2Fg%2F11tx6pmgl6!19sChIJvf4ZuayBQIgRjlKtKk8EMyY,Kettering Health Pain Management - Dayton Campus,,,Medical clinic,"425 W Grand Ave #1006, Dayton, OH 45405, United States","QQ9W+PG Dayton, Ohio, USA",,+1 937-723-3348,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LdgZ7gArmkpL_MVfcKn-lg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.084606&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-28T18:38:10.272Z,,,,
"https://www.google.com/maps/place/Nadeem+Ahmed,+MD/data=!4m7!3m6!1s0x88408146c441e0d9:0x7f43a9d58068bc7f!8m2!3d39.7693451!4d-84.2037421!16s%2Fg%2F1tfbjdj1!19sChIJ2eBBxEaBQIgRf7xogNWpQ38","Nadeem Ahmed, MD",4.2,25,Pain management physician,"425 W Grand Ave #1006, Dayton, OH 45405, United States","QQ9W+PG Dayton, Ohio, USA",https://ketteringhealth.org/doctors/nadeem-m-ahmed-1295795284/,+1 937-401-7550,,https://lh3.googleusercontent.com/p/AF1QipPLpx9m6Ophe8KKLZs3DazOhzQ6Xlb3fbPKAIQ0=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-28T18:38:13.216Z,,,,
