placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Splash+Pool+Services/data=!4m7!3m6!1s0x8875318ea4ae77d7:0x4ca40548bbfee4f6!8m2!3d39.8233102!4d-89.6219878!16s%2Fg%2F11vz5ytrtd!19sChIJ13eupI4xdYgR9uT-u0gFpEw,Splash Pool Services,4.7,15,Swimming pool,"E Eleanor Ave, Springfield, IL 62702, United States","R9FH+86 Springfield, Illinois, USA",https://www.aquaticsconnect.com/springfield/services-vendors/splash-pool-services,+1 217-553-6189,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOOHqLZCdUMl7up4M1mw944LPaC5dqe6QxRhRV7=w408-h408-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2025-10-27T19:05:40.173Z,,,,
https://www.google.com/maps/place/M+%26+M+Pools%2FSpas/data=!4m7!3m6!1s0x8875382535327ea3:0xcc745c75c3832798!8m2!3d39.806079!4d-89.673643!16s%2Fg%2F1vxf_x_f!19sChIJo34yNSU4dYgRmCeDw3VcdMw,M & M Pools/Spas,4.5,50,Swimming pool supply store,"1201 W Jefferson St, Springfield, IL 62702, United States","R84G+CG Springfield, Illinois, USA",http://www.mmpools.com/,+1 217-787-1468,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw52Rus8pM_uoUCyKdDOojzqDRfU4jF5hYwANbBNWe69oF7rNaqZYYIwhClHuuY5weLGilA9Yq6rCP2U89gWid0GikXAXCHj6PIrEdUN3diVOZEp5EMcxy1g6Wavo5VHksYRv-m=w408-h270-k-no,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2025-10-27T19:05:46.519Z,· In-store shopping · Kerbside pickup,,,
https://www.google.com/maps/place/Springfield+Fiberglass+Pools/data=!4m7!3m6!1s0x887539f480e57d8f:0x4003ce4c8507cfbb!8m2!3d39.7978565!4d-89.6293638!16s%2Fg%2F1tg_b76p!19sChIJj33lgPQ5dYgRu88HhUzOA0A,Springfield Fiberglass Pools,4.2,5,Swimming pool contractor,"1910 E Capitol Ave, Springfield, IL 62703, United States","Q9XC+47 Springfield, Illinois, USA",http://springfieldfiberglasspools.com/,+1 217-523-4235,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOClygNAtBisPz4HL8OObteuwtjJIfL2iah5Gia=w428-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2025-10-27T19:05:52.550Z,,,,
https://www.google.com/maps/place/Bollmans+Pool+%26+Spa+Co/data=!4m7!3m6!1s0x887538566fb669fb:0x5b177b53d797f89e!8m2!3d39.7774436!4d-89.6678193!16s%2Fg%2F1tm895j5!19sChIJ-2m2b1Y4dYgRnviX11N7F1s,Bollmans Pool & Spa Co,4.3,38,Swimming pool supply store,"2050 S MacArthur Blvd, Springfield, IL 62704, United States","Q8GJ+XV Springfield, Illinois, USA",https://bollmanspools.com/,+1 217-525-7727,"Open ⋅ Closes 5 pm

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNYdK2oTqGtJ5BMFxv-go7ykYLo7RXFGW4EsN_O=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2025-10-27T19:05:58.054Z,,,,
https://www.google.com/maps/place/Lambert+Custom+Pools/data=!4m7!3m6!1s0x8875387698ec0663:0xa1e401fb18afc083!8m2!3d39.8315306!4d-89.6498211!16s%2Fg%2F1tj5rh6r!19sChIJYwbsmHY4dYgRg8CvGPsB5KE,Lambert Custom Pools,4.0,30,Swimming pool contractor,"2207 N 5th St, Springfield, IL 62702, United States","R9J2+J3 Springfield, Illinois, USA",http://www.lambertcustompools.com/,+1 217-241-1533,,https://lh3.googleusercontent.com/p/AF1QipPVjATxSrYe5XXpihsKZ73uo5x-hLMtLr6jdzFv=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2025-10-27T19:06:01.642Z,,,,
https://www.google.com/maps/place/Illini+Pools/data=!4m7!3m6!1s0x8875365508a2ac73:0xc936d7b33d49c475!8m2!3d39.8602862!4d-89.6660814!16s%2Fg%2F1tr7k447!19sChIJc6yiCFU2dYgRdcRJPbPXNsk,Illini Pools,4.9,23,Swimming pool supply store,"4001 N Walnut St Rd, Springfield, IL 62707, United States","V86M+4H Springfield, Illinois, USA",http://www.illinipools.com/,+1 217-522-6483,"Open ⋅ Closes 4:30 pm

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwvJmR0ElV6Cd_Gr1ku91PoBNqej9KuuX6N2LSHJiLNtl6CRqs91_9EEwXIkNCpmq-SXWkdx-Hu5Nep5zYxsCgWgaRAVsnKj5q-ast1FtLa8T9uCxV3zHbkYjUWo74RBXa9BG0=w408-h544-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2025-10-27T19:06:06.687Z,,,,
https://www.google.com/maps/place/Pool+Center/data=!4m7!3m6!1s0x88754714d727ea97:0x5362b6bc019569a8!8m2!3d39.75667!4d-89.7210111!16s%2Fg%2F1td77b63!19sChIJl-on1xRHdYgRqGmVAby2YlM,Pool Center,3.8,101,Swimming pool contractor,"3740 Wabash Ave, Springfield, IL 62711, United States","Q74H+MH Springfield, Illinois, USA",https://poolcenterspringfield.com/,+1 217-698-7665,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipP8cWr_vXVfvkI-NdgL6YoMD9gdz5yTJ5iWJOTj=w408-h272-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2025-10-27T19:06:12.218Z,,,,
https://www.google.com/maps/place/Performance+Pool+Care/data=!4m7!3m6!1s0x887547e41b719a67:0x76ffae9524d4d6f2!8m2!3d39.8027973!4d-89.727982!16s%2Fg%2F11lcnwj4ts!19sChIJZ5pxG-RHdYgR8tbUJJWu_3Y,Performance Pool Care,5.0,1,Swimming pool,"5 Boulder Point Dr, Springfield, IL 62711, United States","R73C+4R Springfield, Illinois, USA",https://performancepoolcare.net/,+1 217-761-5089,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMebhryXwXYBmA3Q_cwW_YmuHbZJlokRyFOY-IH=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2025-10-27T19:06:17.963Z,,,,
https://www.google.com/maps/place/Aqualand+Pool+%26+Patio/data=!4m7!3m6!1s0x8875471558bb25bd:0x1c2a38529190334e!8m2!3d39.756197!4d-89.7209282!16s%2Fg%2F1tfl0zcb!19sChIJvSW7WBVHdYgRTjOQkVI4Khw,Aqualand Pool & Patio,3.4,25,Swimming pool contractor,"3101 Cockrell Ln, Springfield, IL 62711, United States","Q74H+FJ Springfield, Illinois, USA",https://aqualandpool.com/,+1 217-793-1414,"Open ⋅ Closes 5 pm

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP3-h4YuERI1mbytPqqJlKyOkYExeAgLUOHDr9-=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2025-10-27T19:06:23.679Z,,,,
"https://www.google.com/maps/place/Mid-America+Pool+Renovation,+Inc./data=!4m7!3m6!1s0x8875391e87aaa3a5:0xcab649cc9c80daee!8m2!3d39.7922298!4d-89.6539549!16s%2Fg%2F11j1g2pn84!19sChIJpaOqhx45dYgR7tqAnMxJtso","Mid-America Pool Renovation, Inc.",,,Swimming pool contractor,"901 S 2nd St, Springfield, IL 62704, United States","Q8RW+VC Springfield, Illinois, USA",https://chicagopoolrenovation.com/,+1 773-278-7349,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8MkdRbdjPmGk7FRqHgkh-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.61296&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2025-10-27T19:06:27.604Z,,,,
