placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,isBlackOwned,error
"https://www.google.com/maps/place/NeSmith+Landscapes,+LLC/data=!4m7!3m6!1s0x88ec5f8c00000001:0xb65f1ad13dc7d282!8m2!3d30.4109395!4d-83.1246155!16s%2Fg%2F1tdzb7gy!19sChIJAQAAAIxf7IgRgtLHPdEaX7Y","NeSmith Landscapes, LLC",5.0,25,Landscape designer,,,http://www.nesmithlandscapes.com/,+1 850-528-2954,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0yweVUu8eWvpJXzBc3Zwg_-xIUmqa9eeBbhUpnXRiogGEDGXbjUDKDVPKcdgXDoWI_0JnhYutlxhzXQ0CM6W23iIzIPbO5w5sQYqGoUivuLmTkL8VwoUPh0aIEiMm20yzHKgUyg=w408-h306-k-no,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-04-29T19:14:54.890Z,,,,
"https://www.google.com/maps/place/NeSmith+Landscapes,+LLC/data=!4m7!3m6!1s0x47ea88f0c51e0923:0x5438151c83d64af7!8m2!3d30.405087!4d-84.324617!16s%2Fg%2F11vl56v68j!19sChIJIwkexfCI6kcR90rWgxwVOFQ","NeSmith Landscapes, LLC",5.0,1,Paving contractor,"4403 Entrepot Blvd, Tallahassee, FL 32310, United States","CM4G+25 Tallahassee, Florida, USA",http://www.nesmithlandscapes.com/,+1 850-528-2954,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE52Yvexs3zRIbRLQ1Rgdc833vYxRqBCLzQRjXjKdWf9O6rcBngkQ6F12zZI-vHvn1ftRFh4o2oGBzaAoPByd0T1sRoxaFDcTEo011ntuvA7MAVwOQQooNIulyWpW3rAluSLcfK=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-04-29T19:15:00.960Z,,,,
https://www.google.com/maps/place/S+%26+R+Landscaping+LLC/data=!4m7!3m6!1s0x88ec8bd5d82abfaf:0xdfb3ccbcd6649655!8m2!3d30.3148334!4d-84.3171766!16s%2Fg%2F11bwylj7g6!19sChIJr78q2NWL7IgRVZZk1rzMs98,S & R Landscaping LLC,4.6,27,Landscaper,"9234 Courtney Ln, Tallahassee, FL 32305, United States","8M7M+W4 Tallahassee, Florida, USA",http://snrlandscaping.com/,+1 850-508-3692,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHEGSofZ6s63ApJs8lke7IkXrtOjLF-7qzFUgGyKtw1-c9RW_J2ldozu5wFyXVykoNNRx1TdT5Z-ukQwWBO18UHhH_YNK4xUJNYVj1ZsOSdHOJxID0NeCk-TTn0xPS_oHq1HHaZ=w408-h306-k-no,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-04-29T19:15:05.786Z,,,,
https://www.google.com/maps/place/May+Day+Outdoor+Services/data=!4m7!3m6!1s0x88ec5d74df5e04d9:0x1508994a7a8f4178!8m2!3d30.4175134!4d-84.1415018!16s%2Fg%2F1thhlbkw!19sChIJ2QRe33Rd7IgReEGPekqZCBU,May Day Outdoor Services,4.9,273,Landscaper,"8075 Apalachee Pkwy, Tallahassee, FL 32311, United States","CV95+29 Tallahassee, Florida, USA",http://maydaylandscapesupply.com/,+1 850-877-7056,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFSBpAM41a1Tc2XB29Du4893uOSKuQPn67dB6bNlYq0WphoZ5xkliciXu2uqtbsb9cox5Z_DmEtyH3Bf5dISuVMSSoykbiqQp5_1FUDdHJNun3yn9x3CYUaCzmvf335WHHKlWQ4qnV0H7u=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-04-29T19:15:10.553Z,,,,
https://www.google.com/maps/place/Down+%26+Dirty+Lawn+Svc/data=!4m7!3m6!1s0x84f339879494a41b:0xcbabc01e5607d66a!8m2!3d30.1200522!4d-84.4731883!16s%2Fg%2F11sppt5bp7!19sChIJG6SUlIc584QRatYHVh7Aq8s,Down & Dirty Lawn Svc,5.0,59,Lawn care service,,,https://downanddirtylawnsvc.com/,+1 850-544-5355,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGe423UvKZMfw_1iMK6oE2CAcavMA7TEOJzDLcnDtugGMsKg_vsCrLAC4bN732kSH6GravaNOWf2ukbdKu0gZ2pUM1v19UkLoG59xEeWn-L-aSjD_tWc1Pgwfw7utTg4jyTwYCQ=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-04-29T19:15:15.324Z,,,,
https://www.google.com/maps/place/Blades+L%26LS+LLC/data=!4m7!3m6!1s0xcdb68826dae4e5f:0xe9a2c12ede0cf05d!8m2!3d30.1819172!4d-84.3521921!16s%2Fg%2F11vs7y35xj!19sChIJX06ubYJo2wwRXfAM3i7Bouk,Blades L&LS LLC,5.0,20,Lawn care service,"110 Mallard Pond Cir, Crawfordville, FL 32327, United States","5JJX+Q4 Crawfordville, Florida, USA",https://www.blades-fl.com/,+1 850-756-0902,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUcDBc12pY-oSBdaT-DjSr3zitYYRe2QEMDmcAn8uOwrjWgtkkAlpME7dTLgHWphB4xixLLMOVDnDHF3TFsTvJmkke-OBrhmtYdIz-PdPA61G0zDjUahtduGy9PiEQCTWZIYH0=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-04-29T19:15:20.286Z,,,,
https://www.google.com/maps/place/Kelley%27s+Lawn+and+Landscape/data=!4m7!3m6!1s0x88ec8562f8f784c5:0x82210c7c0c2c8048!8m2!3d30.1944839!4d-84.3711207!16s%2Fg%2F11s4b374jr!19sChIJxYT3-GKF7IgRSIAsDHwMIYI,Kelley's Lawn and Landscape,5.0,8,Lawn care service,"Crawfordville, FL 32327, United States","5JVH+QH Crawfordville, Florida, USA",http://www.facebook.com/kelleyslawn.landscape,+1 850-345-7581,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1x2pYnLluwRMwC3YrP7UHfKES14HjMgytCkZZgoURpocZ_uxtLCk-A9NA-0rsrV0oAn2TPN99hL2grqx94fELDxOAdQIuvn4zW1LpzTRnXPg7vSasr35wh-tcpj11ITnJ_o-mzQ=w408-h544-k-no,false,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-04-29T19:15:25.222Z,,,,
https://www.google.com/maps/place/Always+True+Landscaping+and+Horticulture+Specialists/data=!4m7!3m6!1s0x2acaea8d0b48e7e5:0x2265a98de6c357aa!8m2!3d30.2881634!4d-84.3537146!16s%2Fg%2F11v9jjt9ty!19sChIJ5edIC43qyioRqlfD5o2pZSI,Always True Landscaping and Horticulture Specialists,4.7,3,Landscaper,,,https://landscapercrawfordville.com/,+1 850-448-2036,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwzoNsDHu_s3KnBISauc5ywGy9VyFxHpMFhjJO8KshAZyPk1piKGsBd-uzHmeFo9BvIo_BDn1IMFV3CBxmpxJaXbJ3Pn1oLHO8iLg2y1_Ky39492vpCIJWRGBC7sdWG6vuzRdf=w426-h240-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,Closed,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-04-29T19:15:29.725Z,,,,
https://www.google.com/maps/place/C+%26+A+Landscape+Maintenance+LLC/data=!4m7!3m6!1s0x88ec58c0bddeac87:0x88b92bdd34b61991!8m2!3d30.4521687!4d-84.2299341!16s%2Fg%2F1tdmwfzd!19sChIJh6zevcBY7IgRkRm2NN0ruYg,C & A Landscape Maintenance LLC,4.1,27,Lawn care service,"2850 Industrial Plaza Dr, Tallahassee, FL 32301, United States","FQ2C+V2 Tallahassee, Florida, USA",http://www.calandscapellc.com/,+1 850-329-0621,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG21DyVRpEsoc7PRIo9J3wlMWDygRBrrIsm1VX6DqEIComcNKfDfFvT1amyDzPbk7S2yJJFm4eLDkXXqOBaXQgz2A-HSVtrrYhoecWv4Yn-04V1uxagfTHRUa7YLTlAy8-8BqCu=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-04-29T19:15:34.507Z,,,,
https://www.google.com/maps/place/Big+Bend+Landscaping/data=!4m7!3m6!1s0x88ec5e83f377bf2b:0xacf99199488ec0d!8m2!3d30.4520631!4d-84.1908469!16s%2Fg%2F1tfxhj1q!19sChIJK79384Ne7IgRDeyIlBmZzwo,Big Bend Landscaping,4.4,14,Landscaper,"1052 Groveland Hills Dr, Tallahassee, FL 32317, United States","FR25+RM Tallahassee, Florida, USA",http://bigbls.com/,+1 850-251-4617,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U4YTMmP5q9T1-DBRdXFTVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=230.63414&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2026-04-29T19:15:39.350Z,,,,
