placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Wischmeyer%27s+Plumbing+Plus/data=!4m7!3m6!1s0x89d6b62464c5d3d3:0x1577cd34ae1f978!8m2!3d43.1885577!4d-77.6156231!16s%2Fg%2F1tlgyypn!19sChIJ09PFZCS21okRePnhStN8VwE,Wischmeyer's Plumbing Plus,4.9,862,Plumber,"528 Hollenbeck St, Rochester, NY 14621, United States","59QM+CQ Rochester, New York, USA",http://plumbingplusny.com/,+1 585-342-9251,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNTyvw66mUqLZifP90XCQoB_P_hmdhGTTJUwJlT=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-11-11T03:43:21.182Z,,,
https://www.google.com/maps/place/AP+Plumbing/data=!4m7!3m6!1s0x89d6b3fb7c3a6677:0x64d9ddf5e3cd63cb!8m2!3d43.1937635!4d-77.6628415!16s%2Fg%2F1thky7fl!19sChIJd2Y6fPuz1okRy2PN4_Xd2WQ,AP Plumbing,4.7,2485,Plumber,"1195 Ridgeway Ave, Rochester, NY 14615, United States","58VP+GV Rochester, New York, USA",https://applumbing.com/rochester/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Rochester-NY,+1 585-515-4163,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNXdkIEpMExdqsw_gMf6EMlJt2QpOmWMdyvxrlz=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-11-11T03:43:27.770Z,,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/data=!4m7!3m6!1s0x89d6b3873aead1f1:0xf19427b6913d492!8m2!3d43.1505329!4d-77.6835886!16s%2Fg%2F1tfgf6w0!19sChIJ8dHqOoez1okRktQTaXtCGQ8,Roto-Rooter Plumbing & Water Cleanup,4.8,1447,Plumber,"1200 Buffalo Rd, Rochester, NY 14624, United States","5828+6H Rochester, New York, USA",https://www.rotorooter.com/rochester/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 585-343-7185,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPUcDIalmatDDHWzMzqwHuUj_OUHLC0qHDvw7A0=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-11-11T03:43:33.419Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/American+PHC+Services/data=!4m7!3m6!1s0x89d6b4f725b43e2f:0x213867eae6fbc502!8m2!3d43.1515728!4d-77.6208927!16s%2Fg%2F11ckbk5_s6!19sChIJLz60Jfe01okRAsX75upnOCE,American PHC Services,4.8,842,Plumber,"36 Van Auker St, Rochester, NY 14608, United States","592H+JJ Rochester, New York, USA",https://americanphcservices.com/,+1 585-865-7753,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipP7_uHYBFNN5iaMy1omCGVUeuaypSdmrCAWdX7Q=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-11-11T03:43:39.267Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Ramos+Plumbing+Services+And+Heating/data=!4m7!3m6!1s0x618d1f28245221ef:0xef1a8b7a88aba7c0!8m2!3d43.2498144!4d-77.483631!16s%2Fg%2F11w4m77vrx!19sChIJ7yFSJCgfjWERwKeriHqLGu8,Ramos Plumbing Services And Heating,4.9,126,Plumber,,,https://ramosplumbingandhvac.com/,+1 585-775-7704,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPXUFDWdgstajPIZHMokfvZreRgG16DKEY2FMBe=w533-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-11-11T03:43:44.363Z,,,
"https://www.google.com/maps/place/Pride+Plumbing+Services,+Inc/data=!4m7!3m6!1s0x89d14b4d62b4adfb:0x8e59bb5ea6addee5!8m2!3d43.0943031!4d-77.6130036!16s%2Fg%2F1td147l5!19sChIJ-620Yk1L0YkR5d6tpl67WY4","Pride Plumbing Services, Inc",4.9,2036,Plumber,"2425 Brighton Henrietta Town Line Rd Suite B, Rochester, NY 14623, United States","39VP+PQ Rochester, New York, USA",https://www.prideplumbingofrochester.com/,+1 585-271-7150,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipMhFVuImqql_fyQFBlUvJcRr_xWxTXoFzey-q2W=w408-h290-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–4:30 pm,7 am–2 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-11-11T03:43:50.143Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Roma+Plumbing/data=!4m7!3m6!1s0x89d152d84cf7030b:0xd03383b3b5ea2f5a!8m2!3d43.1620811!4d-77.6509796!16s%2Fg%2F11hcn9jj8n!19sChIJCwP3TNhS0YkRWi_qtbODM9A,Roma Plumbing,4.9,75,Plumber,"123 Louise St, Rochester, NY 14606, United States","586X+RJ Rochester, New York, USA",https://www.romaplumbingservice.com/?utm_campaign=gmb,+1 585-549-2822,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMmJTMCUf15RUMEAJng3P4mYBVpCHMFfr6Aj1nv=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-11-11T03:43:55.837Z,,,
"https://www.google.com/maps/place/Ryan+Plumbing,+Heating+%26+Fire+Protection/data=!4m7!3m6!1s0x89d6b5029cbbb355:0x3f77d3478cc82e28!8m2!3d43.1469565!4d-77.6075226!16s%2Fg%2F11b7q4s6zg!19sChIJVbO7nAK11okRKC7IjEfTdz8","Ryan Plumbing, Heating & Fire Protection",4.4,152,Heating contractor,"11 Comfort St, Rochester, NY 14620, United States","49WR+QX Rochester, New York, USA",https://www.ryanservice.com/,+1 585-232-5555,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNmVVM0pV2WMEqWy16CqkkZeL5McsV08MFDS6-y=w455-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-11-11T03:44:01.224Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Colin+The+Plumber+LLC/data=!4m7!3m6!1s0x238dfaebe90eec25:0x2dc806ba06dc4058!8m2!3d43.2086886!4d-77.6083989!16s%2Fg%2F11sfk62fpj!19sChIJJewO6ev6jSMRWEDcBroGyC0,Colin The Plumber LLC,4.9,775,Plumber,"65 Armstrong Ave, Rochester, NY 14617, United States","695R+FJ Rochester, New York, USA",http://colintheplumberllc.com/,+1 585-978-3222,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxdGsnQou4yC1fRKaZckK369Ej85P4adijrKcyXVlK7zz5P-FIAgABe8Nz-GkiCrgEP_pk0t7OWbMnymiP4-fT346lBTXosqHj69YBl4tqzhTmOHW-W10_mAIkrg-ecl06txRMRRQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-11-11T03:44:06.514Z,,,
https://www.google.com/maps/place/Mr.+Rooter+Plumbing+of+Rochester/data=!4m7!3m6!1s0x89d6b468bbc1017b:0xc6bccd755eb5a4!8m2!3d43.096277!4d-77.6141769!16s%2Fg%2F1td2_fx0!19sChIJewHBu2i01okRpLVedc28xgA,Mr. Rooter Plumbing of Rochester,4.7,815,Plumber,"2340 Brighton Henrietta Town Line Rd Ste 8, Rochester, NY 14623, United States","39WP+G8 Rochester, New York, USA",https://www.mrrooter.com/rochester/?cid=LSTL_MRR000199&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 585-484-7670,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMR7W2KEbJmDSfqNCHhxiTBGuQcomLOx58C9oVi=w408-h274-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-11-11T03:44:12.322Z,LGBTQ+ friendly,,
