placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Acme+Pool+%26+Spa+Care/data=!4m7!3m6!1s0x80d658ac36d7b449:0x4f8f7f08b770cfe2!8m2!3d32.6777836!4d-114.6240989!16s%2Fg%2F1thkrz_s!19sChIJSbTXNqxY1oAR4s9wtwh_j08,Acme Pool & Spa Care,4.6,243,Swimming pool supply store,· In-store shopping · In-store pick-up · Delivery,"2741 S 4th Ave, Yuma, AZ 85364, United States","M9HG+49 Yuma, Arizona, USA",https://acmepoolsyuma.com/,+1 928-344-2195,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipPcmC4mVIWkgnfiRvNvyncnDDnac9Rl3lrDhFTq=w408-h272-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-10-27T17:38:15.676Z,,,
https://www.google.com/maps/place/Green+Valley+Pool+Service+%26+Repair/data=!4m7!3m6!1s0x80d6f61d1a38ad0f:0x94ff87ffe03ffde0!8m2!3d32.6666021!4d-114.578551!16s%2Fg%2F1vn18tm2!19sChIJD604Gh321oAR4P0_4P-H_5Q,Green Valley Pool Service & Repair,4.6,200,Swimming pool repair service,,"3143 E 33rd Pl Unit B, Yuma, AZ 85365, United States","MC8C+JH Yuma, Arizona, USA",http://greenvalleypools.com/,+1 928-597-9196,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOIH6Jo_t98rtF0eCHAJkcSubz4WX5hN_xG5-EI=w408-h329-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-10-27T17:38:23.367Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Yuma+Pro+Pool+Service/data=!4m7!3m6!1s0x80d65e4a566f4df7:0x3e5fb7cd260631ad!8m2!3d32.7038138!4d-114.6261262!16s%2Fg%2F11cs4gqj9l!19sChIJ901vVkpe1oARrTEGJs23Xz4,Yuma Pro Pool Service,4.1,25,Swimming pool repair service,,"1300 S 5th Ave, Yuma, AZ 85364, United States","P93F+GG Yuma, Arizona, USA",http://yumapropoolservice.com/,+1 928-345-1600,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzQJq3AfpryPQ2LDTwUnfG8hVy2cS5akctLjARxJjWpMGUmb1ivzTr5qSuEbwHQQwxf0u1QNNiAONHmaPa8iv-9MHMzLugnvOWWAXetkOl8i4Lgl8kljCVLf97aVzuUD4oGcjs=w408-h543-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-10-27T17:38:29.725Z,,,
https://www.google.com/maps/place/Gomez+Pools+%26+Spas/data=!4m7!3m6!1s0x80d6f606300b6b6d:0x41edde812f2db522!8m2!3d32.7081166!4d-114.6248133!16s%2Fg%2F1tfgk2qt!19sChIJbWsLMAb21oARIrUtL4He7UE,Gomez Pools & Spas,4.1,77,Swimming pool contractor,,"1076 S 4th Ave, Yuma, AZ 85364, United States","P95G+63 Yuma, Arizona, USA",http://gomezpoolsandspas.com/,+1 928-329-7128,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzedaHPaXeG4W6RmCn3sqUlTcO792EYacADKxMBo6n-T6PX5VvcWKnpIPaCrRAYWMcxx3pk6KEpwLuw6QVTDDb9Ux2-VaAV7QDqiIhK7BR6lZBLingWP0i6fff9WDwaGTltt_2Uhw=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-10-27T17:38:36.479Z,,,
https://www.google.com/maps/place/Conrad%27s+Pool+%26+Spa+Inc/data=!4m7!3m6!1s0x80d658b47599bbf9:0xd56c3496d24fee46!8m2!3d32.6829453!4d-114.5883441!16s%2Fg%2F1td4dvbm!19sChIJ-buZdbRY1oARRu5P0pY0bNU,Conrad's Pool & Spa Inc,3.6,50,Swimming pool contractor,,"2580 E 24th St, Yuma, AZ 85365, United States","MCM6+5M Yuma, Arizona, USA",http://www.conradsincpoolandspa.com/,+1 928-246-5330,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxBwU33kr4c_Wfx9ZcRFqgBEdrbUcoqZlV0L_etMOhd_WnFTEtb8Mpo0EXV0JcAALKtjWL8BZUhxenvNgmIlSjksrDGNBlD77U9I8egNHbyHzYWC4jHLbfme_5-mTKsRKwlKYpV2Q=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-10-27T17:38:42.294Z,,,
https://www.google.com/maps/place/Crystal+Clear+Pool+Service/data=!4m7!3m6!1s0x80d6f64be4f64399:0xa97e743afa8696f5!8m2!3d32.6916715!4d-114.6499314!16s%2Fg%2F1thvykk9!19sChIJmUP25Ev21oAR9ZaG-jp0fqk,Crystal Clear Pool Service,3.6,57,Pool cleaning service,,"1981 S Avenue B, Yuma, AZ 85364, United States","M9R2+M2 Yuma, Arizona, USA",,+1 928-919-4666,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPEN4cf_5819n9KdBX1ns2bDUdQfWazZDGhq6Hx=w498-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-10-27T17:38:47.828Z,,,
https://www.google.com/maps/place/Quick+Fix+Pools/data=!4m7!3m6!1s0x80d65f4181be4b83:0x342abc75f9f65c4c!8m2!3d32.6744389!4d-114.5983998!16s%2Fg%2F11vkr36tb6!19sChIJg0u-gUFf1oARTFz2-XW8KjQ,Quick Fix Pools,4.0,23,Swimming pool contractor,,"2951 S Pacific Ave, Yuma, AZ 85364, United States","MCF2+QJ Yuma, Arizona, USA",https://www.quickfixpool.com/about-us,+1 928-318-0032,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwy6bmxiiCLy59kpojixysU2M-OgrJbkkNhijAp3JjIeaP3PL6SspvgrR_HuzNFY8c_HJteymQ74iNdjG4c1LYZ8EjmlhG645dJHJ92pPQvvQkw6x1H_5K6UA1qX7hkljDVKFf_Ag=w408-h306-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-10-27T17:38:53.523Z,,,
https://www.google.com/maps/place/New+Wave+Pool+Service/data=!4m7!3m6!1s0x80d6f7102850729f:0xe81502d3f76348a1!8m2!3d32.7084822!4d-114.6357125!16s%2Fg%2F11h58c1kn3!19sChIJn3JQKBD31oARoUhj99MCFeg,New Wave Pool Service,5.0,1,Pool cleaning service,,"1060 S 13th Ave, Yuma, AZ 85364, United States","P957+9P Yuma, Arizona, USA",,+1 928-614-2210,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO_sVQHmOciAgGq7uvWOcSTEIfIp0N9LCaUVdt8=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-10-27T17:38:59.544Z,,,
https://www.google.com/maps/place/Artesian+Pools+%26+Spas/data=!4m7!3m6!1s0x80d65efdb9f0e133:0x3f4e828891686515!8m2!3d32.6500482!4d-114.5795344!16s%2Fg%2F1tmqm1ww!19sChIJM-Hwuf1e1oARFWVokYiCTj8,Artesian Pools & Spas,4.0,41,Swimming pool contractor,,"3176 E 43rd St A, Yuma, AZ 85365, United States","MC2C+25 Yuma, Arizona, USA",http://www.artesianpoolsandspas.com/,+1 928-317-0250,Open ⋅ Closes 3:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwNmSXM3gLuMTGm6nYe9dXnVpfHnJq5ZHfjtZWqEV3e5ZaGhhBcitJmG12WFvnA4qKW_EE0FHyGgi7q8yMXdsJkI_Wet-T2mkjm7Me6zieoe3tMzH_f4M1KkX0-SEhqWrgap-zl=w408-h306-k-no,true,8 am–3:30 pm,8 am–3:30 pm,8 am–3:30 pm,8 am–3:30 pm,8 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-10-27T17:39:05.930Z,,,
https://www.google.com/maps/place/Cara%27s+Pool+Supplies+%26+Spas/data=!4m7!3m6!1s0x80d65984b670504b:0x3c7c4d5ae7842268!8m2!3d32.6777836!4d-114.6240989!16s%2Fg%2F11h7p1nq28!19sChIJS1BwtoRZ1oARaCKE51pNfDw,Cara's Pool Supplies & Spas,5.0,7,Swimming pool supply store,· In-store shopping · Delivery,"2741 S 4th Ave, Yuma, AZ 85364, United States","M9HG+49 Yuma, Arizona, USA",http://www.caraspools.com/,+1 928-344-2195,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=47ltJz9fJL7qzNlksMb4ZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.12674&pitch=0&thumbfov=100,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yuma+AZ/@32.6926512,-114.6276916,14z",2025-10-27T17:39:12.487Z,,,
