placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Jon+Bell+CPA+%26+Associates/data=!4m7!3m6!1s0x871851547c4b66bf:0x9ec791d817cf2ef!8m2!3d35.6889917!4d-105.9374176!16s%2Fg%2F11fk0qs0gw!19sChIJv2ZLfFRRGIcR7_J8gR157Ak,Jon Bell CPA & Associates,5.0,35,Certified public accountant,"150 Washington Ave Suite 201, Santa Fe, NM 87501, United States","M3Q7+H2 Santa Fe, New Mexico, USA",https://www.jonbellcpa.com/,+1 505-675-4475,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipOafMYkM3BoEH-EUSJMOPIXNsfUU2dQgHwSgrtu=w408-h408-k-no,true,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-19T16:40:08.305Z,,,
https://www.google.com/maps/place/Kuderik+%26+Associates+CPAs/data=!4m7!3m6!1s0x871851cbae78b39d:0x3b9ff6536fd4dc06!8m2!3d35.6753146!4d-105.9494476!16s%2Fg%2F11rpp0yjfk!19sChIJnbN4rstRGIcRBtzUb1P2nzs,Kuderik & Associates CPAs,4.0,4,Certified public accountant,"1012 Marquez Pl Suite 301-A, Santa Fe, NM 87505, United States","M3G2+46 Santa Fe, New Mexico, USA",https://www.kuderikcpa.com/,+1 505-424-3129,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPHcJ1bGjqTq1xXdjQrpypIJjS3y5DuFAtfNKJy=w408-h270-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-19T16:40:14.510Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Tax+%26+Accounting+Solutions/data=!4m7!3m6!1s0x87185063b2a374f1:0x81a0d2ad43b3dc70!8m2!3d35.668973!4d-105.954541!16s%2Fg%2F1thx4hwm!19sChIJ8XSjsmNQGIcRcNyzQ63SoIE,Tax & Accounting Solutions,4.3,18,Tax preparation,"1225 S St Francis Dr suite c, Santa Fe, NM 87505, United States","M29W+H5 Santa Fe, New Mexico, USA",http://www.taxsolutions-nm.com/,+1 505-984-0646,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HIHcrKoIpfL4ihPNz67Hwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.70049&pitch=0&thumbfov=100,true,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-19T16:40:19.369Z,,,
https://www.google.com/maps/place/Zlotnick+%26+Sandoval+PC/data=!4m7!3m6!1s0x871850edfea4cbe9:0xf1e3d20ed0a83f64!8m2!3d35.657092!4d-105.9407457!16s%2Fg%2F1tdvf0nv!19sChIJ6cuk_u1QGIcRZD-o0A7S4_E,Zlotnick & Sandoval PC,4.3,16,Accountant,"1 Cll Medico, Santa Fe, NM 87505, United States","M345+RP Santa Fe, New Mexico, USA",http://www.zlscpa.com/,+1 505-982-3894,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CSTcfcpkIn3MgDjHxX2Brw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=209.32793&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-19T16:40:24.472Z,,,
https://www.google.com/maps/place/Colombo+Jim+CPA/data=!4m7!3m6!1s0x87185042682a60c3:0xad81441392b248b6!8m2!3d35.6816148!4d-105.9449958!16s%2Fg%2F1v4k6zqh!19sChIJw2AqaEJQGIcRtkiykhNEga0,Colombo Jim CPA,5.0,4,Accountant,"1424 Paseo De Peralta, Santa Fe, NM 87501, United States","M3J4+J2 Santa Fe, New Mexico, USA",,+1 505-983-9000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RTILNoCinyNlD7j4bfDoMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.59673&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-19T16:40:27.429Z,,,
"https://www.google.com/maps/place/Burt+%26+Company+CPAs,+LLC/data=!4m7!3m6!1s0x87185088474df96b:0xf71fc6a86653c54c!8m2!3d35.664692!4d-105.957194!16s%2Fg%2F1wtbvbk1!19sChIJa_lNR4hQGIcRTMVTZqjGH_c","Burt & Company CPAs, LLC",1.0,2,Certified public accountant,"1490 S St Francis Dr, Santa Fe, NM 87505, United States","M27V+V4 Santa Fe, New Mexico, USA",https://burtcpa.com/locations/santa-fe/?utm_source=local&utm_medium=organic&utm_campaign=local-gmb-listing-santa-fe,+1 505-557-2066,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM2GyDaZ0IOysvXZyKqmTGEuQhdx0_LCLWN4ICg=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-19T16:40:32.293Z,Identifies as women-owned,,
https://www.google.com/maps/place/Sherry+Sullivan+CPA+Llc/data=!4m7!3m6!1s0x8718508824b6d593:0xa9ff4217d5aff745!8m2!3d35.6652552!4d-105.9568602!16s%2Fg%2F1tcx1zyf!19sChIJk9W2JIhQGIcRRfev1RdC_6k,Sherry Sullivan CPA Llc,5.0,1,Accountant,"1444 S St Francis Dr Ste A, Santa Fe, NM 87505, United States","M28V+47 Santa Fe, New Mexico, USA",,+1 505-989-7122,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rIwgPR8ssBrC27zXcJVELg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.353622&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-19T16:40:35.368Z,,,
"https://www.google.com/maps/place/Steven+W.+Johnson,+CPA,+LLC/data=!4m7!3m6!1s0x87185047eef97a31:0xb063983276c6ca26!8m2!3d35.6890375!4d-105.9357939!16s%2Fg%2F1tjz3v2q!19sChIJMXr57kdQGIcRJsrGdjKYY7A","Steven W. Johnson, CPA, LLC",5.0,2,Accountant,"119 E Marcy St, Santa Fe, NM 87501, United States","M3Q7+JM Santa Fe, New Mexico, USA",http://www.stevejohnsoncpa.com/,+1 505-988-2527,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Hiy059qWcCknOuGTea3zog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.065598&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-19T16:40:40.288Z,,,
https://www.google.com/maps/place/Ann+M+Mackinnon+CPA+PC/data=!4m7!3m6!1s0x871850619a5b8ac9:0xb86f26f02e025e90!8m2!3d35.6578626!4d-105.9501146!16s%2Fg%2F1261_2jzq!19sChIJyYpbmmFQGIcRkF4CLvAmb7g,Ann M Mackinnon CPA PC,5.0,3,Certified public accountant,"460 St Michaels Dr #601, Santa Fe, NM 87505, United States","M25X+4X Santa Fe, New Mexico, USA",http://mackinnoncpa.com/,+1 505-428-0152,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqjJ4aYZb3IcJdrMvOpPMBaIAj7nvQHy4ebIGoqEvUTA2sVO2W6r0KoozU4db2Jfgnf3wgQzuFFx3WY1s4NCEMENeHlChOoIGKheUf6Q8xBYxzxFw-KL--tTR4bP6dISzzHDgEO=w408-h240-k-no-pi-6.905159-ya302.22452-ro-1.6300001-fo100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-19T16:40:45.228Z,,,
https://www.google.com/maps/place/Tax+Express+Services/data=!4m7!3m6!1s0x87185a80b7364d8f:0x32889b03b31c0bf3!8m2!3d35.6644752!4d-105.9752359!16s%2Fg%2F1tdmw20q!19sChIJj002t4BaGIcR8wscswObiDI,Tax Express Services,4.4,37,Consultant,"1915 Rosina St A, Santa Fe, NM 87505, United States","M27F+QW Santa Fe, New Mexico, USA",,+1 505-989-3446,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nozddTUI6W7d0SXqLSMMsORttIECDgDFmbxOxyh2RvQj2fuamuFlc9Qkzl0bbdE7ei5nDOb8ZI_CbS3-PBxFHkFG-RK-7OAMCUjmL8RWDg_5MOqLcp9pGnXOqTIRVF6Jji17aw=w408-h725-k-no,true,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-19T16:40:50.135Z,,,
