placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Lumen+Lighting+%26+Electric/data=!4m7!3m6!1s0x769a9287bb1ebf5:0x3f77dd038cf71256!8m2!3d43.0193146!4d-87.9094014!16s%2Fg%2F11rhcyf_fx!19sChIJ9euxeyipaQcRVhL3jAPddz8,Lumen Lighting & Electric,5.0,232,Electrician,"1132 S Barclay St, Milwaukee, WI 53204, United States","239R+P6 Milwaukee, Wisconsin, USA",https://lumenlightingmke.com/,+1 414-324-6273,Closes soon · 5 pm · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOEQqsHdD4jKoJhFxGfrQPdrZsWpuah26Xf9QOV=w408-h272-k-no,true,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-10T22:17:17.943Z,,,,
https://www.google.com/maps/place/Advance+Electrical+Contractors/data=!4m7!3m6!1s0x8805178fe9718513:0x72a8e917f8d8b518!8m2!3d43.047944!4d-87.9066247!16s%2Fg%2F11jk3rjrb7!19sChIJE4Vx6Y8XBYgRGLXY-BfpqHI,Advance Electrical Contractors,4.9,71,Electrician,"1345 N Jefferson St ste. 101, Milwaukee, WI 53202, United States","23XV+59 Milwaukee, Wisconsin, USA",https://www.advanceelectricalcontractors.com/,+1 414-491-5280,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz0LXyhchk2G4a_tZBeFcFq_o8dISWu2qIP961o4k9BSfl4wE-G7Gb0kuu0EoCzoe6pf1ItPj9caGAV-uri7mZDIrhH8gZVKEhudEYVF2Pz3vao2zAoWXrXPOGreOEm0TEFaQHDQg=w408-h544-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-10T22:17:23.768Z,,,,
"https://www.google.com/maps/place/Best+Electric+Service,+Inc./data=!4m7!3m6!1s0x8805054c9f29fe57:0xa336f0b2e8c1542e!8m2!3d43.010323!4d-88.0076723!16s%2Fg%2F1tf3c316!19sChIJV_4pn0wFBYgRLlTB6LLwNqM","Best Electric Service, Inc.",4.7,203,Electrician,"1827 S 76th St, Milwaukee, WI 53214, United States","2X6R+4W Milwaukee, Wisconsin, USA",http://www.bestelect.com/,+1 414-409-0251,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzBIOywfKXQ_4dtz7-YytGgsvJ9p48s_Iu4VI0kX488IaegPV3E5-oXzMDg42LTps7sX70xCEdMdqB5zv3238ZkerjogMP8Q_RZ3Lg6--XvjxXmRckvOFuG87cggwrE8JbJNDrKTA=w408-h544-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-10T22:17:28.899Z,,,,
https://www.google.com/maps/place/Frank+Gillitzer+Electric+Co/data=!4m7!3m6!1s0x88051b8a84d24c61:0x6559471043fcd3da!8m2!3d43.0784607!4d-87.9546839!16s%2Fg%2F1twy_3hs!19sChIJYUzShIobBYgR2tP8QxBHWWU,Frank Gillitzer Electric Co,4.2,17,Electrician,"3266 N 33rd St, Milwaukee, WI 53216, United States","32HW+94 Milwaukee, Wisconsin, USA",https://www.gillitzerelectric.com/,+1 414-442-1620,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxyQEa_3zHl6w5ZD0c_JhdgAJSzHf-4ieFgWQ4Km3ngiSW79oCBw9VfE-wX_rDan7szwlQgeoJ_wyisfYMGWvb4S10t0dGutKR0K1_m4uKVpriGgqTloSrGHTKMPZBTEUXYMbK_yHFb5vuM=w408-h544-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-10T22:17:33.895Z,,,,
https://www.google.com/maps/place/Current+Electric/data=!4m7!3m6!1s0x8805047322ea8f91:0x65761a6d5398fe27!8m2!3d43.0719606!4d-88.058182!16s%2Fg%2F1tcylm1k!19sChIJkY_qInMEBYgRJ_6YU20admU,Current Electric,4.9,2152,Electrician,"2942 N 117th St, Wauwatosa, WI 53222, United States","3WCR+QP Wauwatosa, Wisconsin, USA",https://www.currentelectricco.com/,+1 262-786-5885,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz588N8LlRlkjfM8uLW0VMyj-Ukb_qRDnSDwLeCeeT4gR-OJXLdPl0fyOAC3BtZqPgY_HySuGleFC0CfgKTgLqWLESQXjIHktGrKU9vTuwNlpSNcZuA5kYubF145zW2vRDF9rdr=w408-h544-k-no,true,Closed,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-10T22:17:38.752Z,,,,
"https://www.google.com/maps/place/West+Allis+Heating,+Cooling,+Plumbing,+and+Electrical/data=!4m7!3m6!1s0x88051aadc4ba2df5:0xc8d77cf3a839b979!8m2!3d43.0292126!4d-87.9853546!16s%2Fg%2F1tdg3stc!19sChIJ9S26xK0aBYgRebk5qPN818g","West Allis Heating, Cooling, Plumbing, and Electrical",4.8,2043,HVAC contractor,"201 S Hawley Ct, Milwaukee, WI 53214, United States","22H7+MV Milwaukee, Wisconsin, USA",https://westallisheating.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*217*west-allis-heating-west-allis,+1 414-236-7945,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMg6rbDmy49tOX5l7G0KrGeR6kEd0jYOx6CudZI=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-10T22:17:43.966Z,,,,
https://www.google.com/maps/place/Engines+Service+Inc/data=!4m7!3m6!1s0x88050253b9d3402b:0xb6a13226e658fcaa!8m2!3d43.1230593!4d-88.0576262!16s%2Fg%2F1tczqy7h!19sChIJK0DTuVMCBYgRqvxY5iYyobY,Engines Service Inc,4.9,29,Engine rebuilding service,"11650 W Carmen Ave, Milwaukee, WI 53225, United States","4WFR+6W Milwaukee, Wisconsin, USA",http://www.enginesservice.com/,+1 414-353-7340,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPJxQp0M8lybaFtIAUtBG8MCgZsITjj_lAqHGhL=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-10T22:17:49.359Z,,,,
https://www.google.com/maps/place/Horizon+Electric+Company/data=!4m7!3m6!1s0x88050583d8a717b5:0x9fb5eeba1d3615b5!8m2!3d43.0037479!4d-87.9802198!16s%2Fg%2F1vjdqmxt!19sChIJtRen2IMFBYgRtRU2HbrutZ8,Horizon Electric Company,4.9,46,Electrical installation service,"5330 W Electric Ave, West Allis, WI 53219, United States","2239+FW West Allis, Wisconsin, USA",https://www.horizonelectricwi.com/,+1 414-604-9200,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMggMjynB5Sq7q80y-uzsenc1lh5MzVjJIFov6T=w408-h544-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-10T22:17:54.248Z,,,,
"https://www.google.com/maps/place/Electro+Power,+Inc./data=!4m7!3m6!1s0x88051b2420b2c3c1:0x88bc187d12780cb4!8m2!3d43.0442502!4d-87.9935832!16s%2Fg%2F1tg4lz4v!19sChIJwcOyICQbBYgRtAx4En0YvIg","Electro Power, Inc.",5.0,3,Automation company,"6510 River Pkwy, Milwaukee, WI 53213, United States","22V4+PH Milwaukee, Wisconsin, USA",https://www.electropowerinc.com/,+1 414-476-6446,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOVjU70M5gbI30Qt_-4zRNpvwqXWOrzkiuAKMdg=w587-h240-k-no,true,Closed,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/generator+installation+services+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-10T22:17:59.196Z,,,,
"https://www.google.com/maps/place/Walkowiak+Electric,+Inc/data=!4m7!3m6!1s0x88051745353278a5:0xf082c644f2d870c8!8m2!3d42.9911063!4d-87.9223362!16s%2Fg%2F1tdl6pwf!19sChIJpXgyNUUXBYgRyHDY8kTGgvA","Walkowiak Electric, Inc",4.9,286,Electrician,"2934 S 9th St, Milwaukee, WI 53215, United States","X3RH+C3 Milwaukee, Wisconsin, USA",http://walkowiakelectric.com/,+1 414-294-4000,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMYwUrBULhdNQS0fs42y2m1Rg8TD9Ex5-T4Be90=w426-h240-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-10T22:18:03.998Z,,,,
