placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Fayetteville+Psychiatry/data=!4m7!3m6!1s0x87c96fa0d68dc4bf:0xb7dbae3245942407!8m2!3d36.0649137!4d-94.1581294!16s%2Fg%2F11fn8pr77r!19sChIJv8SN1qBvyYcRBySURTKu27c,Fayetteville Psychiatry,4.1,12,Mental health clinic,"205 N College Ave, Fayetteville, AR 72701, United States","3R7R+XP Fayetteville, Arkansas, USA",http://www.fayettevillepsychiatry.com/,+1 479-422-5163,"Closed · Opens 9 pm

Updated by others 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP1_jwE9w0J2uWClMREm9WbBov51YGmvCnfSQoc=w426-h240-k-no,true,9 pm–12 am,12 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T00:39:17.767Z,,,
https://www.google.com/maps/place/Dr+Kathleen+M+Wong+%2FKetamine+Infusions/data=!4m7!3m6!1s0x87c96eaf21cdfb9f:0x8a24edd4950b3035!8m2!3d36.0987342!4d-94.1572747!16s%2Fg%2F12hlk5ym7!19sChIJn_vNIa9uyYcRNTALldTtJIo,Dr Kathleen M Wong /Ketamine Infusions,4.6,10,Psychiatrist,"28 W Sunbridge Dr, Fayetteville, AR 72703, United States","3RXV+F3 Fayetteville, Arkansas, USA",https://drkathleenwong.com/,+1 479-935-9707,,https://lh3.googleusercontent.com/p/AF1QipMHnqzwUPWOgMuXS4x0gwwauFFleMRhGb9janvT=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T00:39:20.210Z,,,
https://www.google.com/maps/place/Day+By+Day:+A+Center+For+Health+And+Healing/data=!4m7!3m6!1s0x87c96f67482e2073:0x195dad0bf1c23cd4!8m2!3d36.0629002!4d-94.1610144!16s%2Fg%2F11f658sb7d!19sChIJcyAuSGdvyYcR1DzC8QutXRk,Day By Day: A Center For Health And Healing,4.9,18,Mental health service,"112 W Center St Suite 420, Fayetteville, AR 72701, United States","3R7Q+5H Fayetteville, Arkansas, USA",http://www.daybydayhealing.com/,+1 479-301-5290,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy4NONIO-aNRn71eWDl47CHNGTnsEk1DLgxqSvAYzYsxvo6E0Jchhx4jOJX1k-QW7OgwPIYkmnpdzWcfO2FSyVWsV8x_177yeCy_3jQLUu6yiO-eJ6BCS19gB1SgiUBhX_TJoWc7g=w408-h408-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–7:30 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T00:39:25.033Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Bluebird+Health/data=!4m7!3m6!1s0x87c96b48a9d00a55:0x3fe51cd27b508ea!8m2!3d36.0660654!4d-94.1602403!16s%2Fg%2F1hc0zklrc!19sChIJVQrQqUhryYcR6gi1J81R_gM,Bluebird Health,3.0,34,Psychiatrist,"240 N Block Ave Suite 101, Fayetteville, AR 72701, United States","3R8Q+CW Fayetteville, Arkansas, USA",http://bluebird.health/,+1 479-935-3076,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uLXk1ndzXJMRFhTY0PPlTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.73582&pitch=0&thumbfov=100,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T00:39:29.396Z,,,
https://www.google.com/maps/place/Springwoods+Behavioral+Health/data=!4m7!3m6!1s0x87c96c2953c75d39:0x86c5309dd5d64da1!8m2!3d36.1084513!4d-94.1868971!16s%2Fg%2F11bbwjx3zh!19sChIJOV3HUylsyYcRoU3W1Z0wxYY,Springwoods Behavioral Health,3.1,270,Mental health clinic,"1955 Truckers Dr, Fayetteville, AR 72704, United States","4R57+96 Fayetteville, Arkansas, USA",https://www.springwoodsbehavioral.com/,+1 479-973-6000,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzxdEdd1SNeR6IWQgfdhkbHzBQbwpgY8BAwrodYB_N2IDauVcLJ0KaZ7ysHMw99SdvfuLFgWkrY_HZAC_8ohdsgqhbpxEs6kaz4JbRJ0kUx7I2U8IGaAR8vzWse0T_N8UUxtcLq=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T00:39:33.661Z,,,
https://www.google.com/maps/place/Center+for+Psychology+%26+Counseling/data=!4m7!3m6!1s0x87c96eac0fc9963f:0xd3d4614177a335f5!8m2!3d36.0982221!4d-94.1557167!16s%2Fg%2F1vzqssqf!19sChIJP5bJD6xuyYcR9TWjd0Fh1NM,Center for Psychology & Counseling,4.1,18,Psychologist,"118 E Sunbridge Dr, Fayetteville, AR 72703, United States","3RXV+7P Fayetteville, Arkansas, USA",https://psychandcounseling.clientsecure.me/,+1 479-444-1400,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9ETdwsZuor_ZX26ULPbSdA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.03828&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T00:39:38.096Z,,,
https://www.google.com/maps/place/Watkins+Family+Health+%26+Counseling/data=!4m7!3m6!1s0x87c96bf182952673:0x604f3b955bc413ad!8m2!3d36.0942597!4d-94.1018905!16s%2Fg%2F11g81cd03z!19sChIJcyaVgvFryYcRrRPEW5U7T2A,Watkins Family Health & Counseling,4.2,34,Medical clinic,"4125 E Mission Blvd, Fayetteville, AR 72703, United States","3VVX+P6 Fayetteville, Arkansas, USA",,+1 479-485-3322,Closed · Opens 10 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzsC0nLrHGtRC_yhcPKE6fOR-BriKfOj4mEdKFV3g__KNpxrVim0tW87tUJ3rxNcg1hNF9MxUbtZzJGOK35OlWNnK8pPxKclADIgF47ychXxHEzsUGnndUiDVk1rj2YVfpwYWZu6g=w408-h306-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T00:39:42.516Z,,,
https://www.google.com/maps/place/Dr.+Dayna+D.+Hughes/data=!4m7!3m6!1s0x87c96eaec4b1764d:0xf9873dbe6bdf37fa!8m2!3d36.0975626!4d-94.1590947!16s%2Fg%2F11c3k2w2vd!19sChIJTXaxxK5uyYcR-jffa749h_k,Dr. Dayna D. Hughes,4.2,5,Psychiatrist,"127 W Sunbridge Dr, Fayetteville, AR 72703, United States","3RXR+29 Fayetteville, Arkansas, USA",http://www.bridges2wellbeing.com/,+1 479-301-2284,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1-TAso2SPYQfjcB9gNqftw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.44073&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T00:39:44.838Z,,,
https://www.google.com/maps/place/Arkansas+Clinic+for+Stress+%26+Anxiety/data=!4m7!3m6!1s0x87c9651e126587c3:0x32ef2a59ba721e7!8m2!3d36.0644841!4d-94.1664029!16s%2Fg%2F11khczrgg7!19sChIJw4dlEh5lyYcR5yGnm6XyLgM,Arkansas Clinic for Stress & Anxiety,5.0,1,Mental health clinic,"509 W Spring St STE 140, Fayetteville, AR 72701, United States","3R7M+QC Fayetteville, Arkansas, USA",http://www.arkansasclinic.org/,+1 479-222-0781,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MGBxALS3ec_wMtkd94xVcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.051093&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T00:39:49.161Z,,,
https://www.google.com/maps/place/Ozark+Psychotherapy+Group/data=!4m7!3m6!1s0x87c96ed6f7264b39:0x377f7d42ad0a7e66!8m2!3d36.0983747!4d-94.1589927!16s%2Fg%2F11c54nbs16!19sChIJOUsm99ZuyYcRZn4KrUJ9fzc,Ozark Psychotherapy Group,5.0,7,Psychotherapist,"124 W Sunbridge Dr # 5, Fayetteville, AR 72703, United States","3RXR+8C Fayetteville, Arkansas, USA",https://www.ozarkpsychotherapy.com/,+1 479-900-2455,Closes soon · 7 pm · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hjHwwnccuqzQLkXRnmTuCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.1100874&pitch=0&thumbfov=100,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-12-16T00:39:53.408Z,,,
