placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Premier+Property+Management+Group/data=!4m7!3m6!1s0x887f9c755c9a958f:0xe5b83638c7092b7b!8m2!3d35.0975729!4d-89.801247!16s%2Fg%2F1w0p6d6d!19sChIJj5WaXHWcf4gReysJxzg2uOU,Premier Property Management Group,4.1,1320,Property management company,"1900 Exeter Rd Suite 101, Germantown, TN 38138, United States","35XX+2G Germantown, Tennessee, USA",https://rentpremierhomes.com/,+1 901-751-7979,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrAoTb1D7YqnU9DxdKl24-eDGpmIZJs_cHr8h4-5ekVlkJ_Gw41rFIUGDsAuF9InpCSFSysjsHZwgn9Cee-OFX9PXv39mBKaEPBVRbtctuqwO4Qy8eDAncJEjcy6mXfq-C9P1NwDryRd2Df=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2025-09-25T17:57:30.608Z,,,,
https://www.google.com/maps/place/Homefront+Property+Management/data=!4m7!3m6!1s0x887f9bb6fdb1c36b:0x61ba4ca269cd63d8!8m2!3d35.1115509!4d-89.8052545!16s%2Fg%2F11lckjwbk1!19sChIJa8Ox_babf4gR2GPNaaJMumE,Homefront Property Management,5.0,12,Property management company,"1374 Cordova Cove Suite 202, Germantown, TN 38138, United States","456V+JV Germantown, Tennessee, USA",http://www.homefrontmemphis.com/,+1 901-306-0484,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3fwYFP72rqhyckKDcRqU7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.17399&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2025-09-25T17:57:36.065Z,,,,
"https://www.google.com/maps/place/Keith+S+Collins+Company,+LLC/data=!4m7!3m6!1s0x887f999401b05345:0x6afefe841c2707f1!8m2!3d35.0557234!4d-89.7832735!16s%2Fg%2F1thbxf63!19sChIJRVOwAZSZf4gR8QcnHIT-_mo","Keith S Collins Company, LLC",3.8,219,Property management company,"3400 Players Club Pkwy Suite 100, Memphis, TN 38125, United States","3648+7M Memphis, Tennessee, USA",https://keithcollinsco.com/,+1 901-753-4170,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOF32jxOTcOxxj2VV8o48_KDhngnoWkIQa4h4IG=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2025-09-25T17:57:40.589Z,,,,
https://www.google.com/maps/place/EZR+MANAGEMENT/data=!4m7!3m6!1s0x87d57ea2f0f448f3:0xeaf03caa946fefd6!8m2!3d35.100534!4d-89.8551314!16s%2Fg%2F1hg50g0l4!19sChIJ80j08KJ-1YcR1u9vlKo88Oo,EZR MANAGEMENT,3.7,76,Property management company,"6263 Poplar Ave #440, Memphis, TN 38119, United States","442V+6W Memphis, Tennessee, USA",http://www.ezrmanagement.com/,+1 901-507-3040,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNhqwK-W4kGpVx4URxtrU4cc3u_Qc24OtVyTsQT=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2025-09-25T17:57:44.952Z,,,,
https://www.google.com/maps/place/REI+Nation/data=!4m7!3m6!1s0x887f9c756240f2b3:0x1b5b668126b7f8bd!8m2!3d35.0975626!4d-89.8012904!16s%2Fg%2F1tf7yh1t!19sChIJs_JAYnWcf4gRvfi3JoFmWxs,REI Nation,4.4,55,Property investment company,"1900 Exeter Rd #201, Germantown, TN 38138, United States","35XX+2F Germantown, Tennessee, USA",http://www.reination.com/,+1 901-751-7191,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNv3M069T9PVQwENc5-PB8WxYftd80maXJoEUa6=w408-h299-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2025-09-25T17:57:49.580Z,,,,
https://www.google.com/maps/place/MAA/data=!4m7!3m6!1s0x887f9b30d1562781:0xef20dda044e9eb57!8m2!3d35.0976248!4d-89.83609!16s%2Fg%2F1tf_p1mn!19sChIJgSdW0TCbf4gRV-vpRKDdIO8,MAA,3.1,264,Property management company,"6815 Poplar Ave #500, Germantown, TN 38138, United States","35X7+2H Germantown, Tennessee, USA",https://www.maac.com/?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 866-620-1130,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noC46UjuLoJha5wD1MXsclwZL2iuLJBGz2_plXMSPCvZcOYgUuMzX6ahOniPWfElcsZR5FYH6IJlSus34TobthspTgwGNZTY4-lcYRTASN10nkq46B71pq-Gk1nSe4aYhYlfBHq=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2025-09-25T17:57:54.172Z,,,,
https://www.google.com/maps/place/4+Success+Realty+and+Property+Management/data=!4m7!3m6!1s0x887f84eb09eb1e49:0x32c89756697fd1c7!8m2!3d35.0827259!4d-89.8060617!16s%2Fg%2F11c2j231xy!19sChIJSR7rCeuEf4gRx9F_aVaXyDI,4 Success Realty and Property Management,4.4,217,Real estate agency,"7700 Poplar Pike, Germantown, TN 38138, United States","35MV+3H Germantown, Tennessee, USA",http://4successrealty.com/,+1 901-683-8229,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM_N1SvVKoFO-VHED4-q8mCR3xwaoY8ku-jJYrU=w408-h260-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2025-09-25T17:57:58.778Z,Identifies as women-owned,,,
"https://www.google.com/maps/place/Reed+%26+Associates+of+TN,+LLC/data=!4m7!3m6!1s0x887f9b8bd6ddb15f:0xeec487ced8269574!8m2!3d35.123537!4d-89.7988103!16s%2Fg%2F1ttyxhbj!19sChIJX7Hd1oubf4gRdJUm2M6HxO4","Reed & Associates of TN, LLC",4.6,221,Property management company,"269 Germantown Bend Cove, Cordova, TN 38018, United States","46F2+CF Cordova, Memphis, TN, USA",http://www.myreedhome.com/,+1 901-758-1133,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMAAtmshpRmi-YnLkiRspbHmdYrU2oy6MM86fNi=w408-h272-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2025-09-25T17:58:03.360Z,,,,
https://www.google.com/maps/place/A%2B+Real+Property+Management+-+An+A%2B+Enterprises+Inc.+Company/data=!4m7!3m6!1s0x887f9ba1a01fb61f:0xddb4221bffb33ace!8m2!3d35.1020786!4d-89.8095397!16s%2Fg%2F1td7zvmp!19sChIJH7YfoKGbf4gRzjqz_xsitN0,A+ Real Property Management - An A+ Enterprises Inc. Company,,,Property management company,"7600 Neshoba Rd, Germantown, TN 38138, United States","452R+R5 Germantown, Tennessee, USA",http://www.aplusrpm.com/,+1 901-336-6888,Open ⋅ Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cmqvJpLirhVGa6GbkOdlWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.66022&pitch=0&thumbfov=100,true,9 am–9 pm,9 am–9 pm,9 am–3 pm,Closed,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2025-09-25T17:58:07.782Z,,,,
"https://www.google.com/maps/place/TESCO+Properties,+Inc./data=!4m7!3m6!1s0x887f9b075f00b755:0x7f2a9b9c622c3b39!8m2!3d35.0897161!4d-89.8130944!16s%2Fg%2F1tdq_gvb!19sChIJVbcAXwebf4gROTssYpybKn8","TESCO Properties, Inc.",1.8,27,Property management company,"2171 Judicial Dr Suite 200, Germantown, TN 38138, United States","35QP+VQ Germantown, Tennessee, USA",https://www.tescoproperties.com/,+1 901-759-1855,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WbNv2qh2EF7k8bKhSy72xA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.59763&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2025-09-25T17:58:10.166Z,,,,
https://www.google.com/maps/place/Community+Management/data=!4m7!3m6!1s0x887f9ad9caad49b9:0x1deb4ceb5a667f09!8m2!3d35.08!4d-89.84!16s%2Fg%2F1vd3wkgg!19sChIJuUmtytmaf4gRCX9mWutM6x0,Community Management,3.0,2,Property management company,"Memphis, TN 38187, United States","35H5+XX Memphis, Tennessee, USA",,+1 901-761-3143,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqjkrKLJ95AxT0p79LZcVTHeFpF7tab3NOQMvf7-un-asSYQO8aPl4IrUkKH8U6lAJWBiP_mwNhKpMU1rjGhmwA5KeXn6wVgKBCTBbrLqwUHEXNGqNXC1eVcFkfAbfRK3BGXOqwmw=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2025-09-25T17:58:12.678Z,,,,
https://www.google.com/maps/place/Genesis+Property+Management+LLC/data=!4m7!3m6!1s0x887f9a3e637e2d6b:0xd4b2e77c0d883544!8m2!3d35.0631047!4d-89.7903215!16s%2Fg%2F12604y9hr!19sChIJay1-Yz6af4gRRDWIDXznstQ,Genesis Property Management LLC,5.0,1,Property management company,"3242 Players Club Cir, Memphis, TN 38125, United States","3675+6V Memphis, Tennessee, USA",,+1 901-566-1001,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fBN6393D_VBFAlJADLIWbA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.60062&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2025-09-25T17:58:15.075Z,,,,
https://www.google.com/maps/place/Multi-South+Management+Services/data=!4m7!3m6!1s0x887f84c634fd58e1:0x94be36a1f54939c1!8m2!3d35.1012671!4d-89.8611049!16s%2Fg%2F1tgf3zk_!19sChIJ4Vj9NMaEf4gRwTlJ9aE2vpQ,Multi-South Management Services,2.6,168,Property management company,"6075 Poplar Ave # 630, Memphis, TN 38119, United States","442Q+GH Memphis, Tennessee, USA",https://www.multi-south.com/,+1 901-680-9005,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npLISOZ2KUzgEOlePUpDpG68ZsNN7wkw8eLvvlr7_yx4O9CbrIt5hRAvW-nfS_36MRGUZvrDJxysKEDVmqa2Ab6uk2hAwMSrETJxrqYmHiqH5jeTJYQ5l6XcjGJ-QuEdkB14a__=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2025-09-25T17:58:19.621Z,,,,
