placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned,error
"https://www.google.com/maps/place/Staucet%27s+Landscaping+%26+Nursery,+LLC/data=!4m7!3m6!1s0x89de77db3dd35151:0xdcfd1739c6aa601!8m2!3d42.711522!4d-73.993617!16s%2Fg%2F11py1wypgq!19sChIJUVHTPdt33okRAaZqnHPRzw0","Staucet's Landscaping & Nursery, LLC",4.0,7,Landscaper,"617 NY-146, Altamont, NY 12009, United States","P264+JH Altamont, New York, USA",http://www.staucetslandscaping.com/,+1 518-861-5274,"Open · Closes 4 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJh_CR3iT3geJ7oMUAt2fNRsU91QiSJJ-qFg7sTj3S42CrljeFf4X6IJEA9Pw9R1_6fy-fEQ5RsRy26liB_ZESZtfk6vxdyTiDMgbtFbUoOQiNxvHZe0whjA0UZRsQvf3kC1x_=w408-h404-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–12 pm,Closed,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T18:48:35.395Z,,,,
"https://www.google.com/maps/place/The+Grounds+Guys+of+Albany,+NY/data=!4m7!3m6!1s0x89de794534b6edad:0x46e62928b4e31d0d!8m2!3d42.6981694!4d-73.928384!16s%2Fg%2F11fdyfttkd!19sChIJre22NEV53okRDR3jtCgp5kY","The Grounds Guys of Albany, NY",4.9,27,Landscaper,,,https://www.groundsguys.com/locations/new-york/albany/?cid=LSTL_GUY000204&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 518-351-7502,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGL_Y1btpAEkpf4F9WgnWHNMvyU_aj4Doib8Q5ZdydRlO-IGeM-I3c8RvHSayc-me6rBZoMzP4TmaAYaTaLA8KmnczPh13JBG-3Xm3eh0oC8E3ozRBl3GI3o07XvWXYVmYDfVw=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T18:48:41.418Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/GuilderGreen+Landscaping+LLC/data=!4m7!3m6!1s0x89de79db6532ea65:0xd1d416f081cab192!8m2!3d42.7240834!4d-74.0313786!16s%2Fg%2F11h0ms4kzd!19sChIJZeoyZdt53okRkrHKgfAW1NE,GuilderGreen Landscaping LLC,5.0,6,Landscaper,"6755 Lainhart Rd, Altamont, NY 12009, United States","PXF9+JC Altamont, New York, USA",,+1 518-505-9063,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t6NszTF5Vqjvjh6hhYIWDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=257.74124&pitch=0&thumbfov=100,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T18:48:46.080Z,,,,
https://www.google.com/maps/place/Garys+Landscaping/data=!4m7!3m6!1s0x89de782bc7f0cd1f:0xebbedb8dee877522!8m2!3d42.7006324!4d-74.0337382!16s%2Fg%2F1tht2f_d!19sChIJH83wxyt43okRInWH7o3bvus,Garys Landscaping,5.0,1,Landscape designer,"Altamont, NY 12009, United States",,,+1 518-861-7267,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VqRBkrjku5BtZbfy_1vtBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.9984&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T18:48:48.739Z,,,,
https://www.google.com/maps/place/Pearl/data=!4m7!3m6!1s0x89de74f194469de5:0xcbd35ce82575e9f!8m2!3d42.695348!4d-73.878913!16s%2Fg%2F12hlbptr2!19sChIJ5Z1GlPF03okRn15Xgs41vQw,Pearl,4.9,33,Landscaper,"1971-73 Western Ave #171, Albany, NY 12203, United States","M4WC+4C Albany, New York, USA",http://www.pearllandscaping.com/,+1 518-489-2700,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvyeQJsxE8ZgtbpvpttjsdcvbmmQOtJOnb0ronmRsuAhzjMMMkeOqIKHxQD1wpqBHtcbcRZryhjZR_uWCeQiTMYI2OStwDGbWi6SEfLmfOVFxux4mtzyuTrMAgzrHZ9XbnugbzFA=w408-h306-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T18:48:53.548Z,,,,
https://www.google.com/maps/place/GSL+Landscaping+%26+Nursery+LLC/data=!4m7!3m6!1s0x89de7c04901ac549:0x20ea3a9931fb3160!8m2!3d42.7619163!4d-74.1335661!16s%2Fg%2F1tdmlgvk!19sChIJScUakAR83okRYDH7MZk66iA,GSL Landscaping & Nursery LLC,4.4,38,Landscaper,"139 Depot Rd, Duanesburg, NY 12056, United States","QV68+QH Duanesburg, New York, USA",http://www.gsllandscapingllc.com/,+1 518-506-1943,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfSwoCnMxmoHAaoHQe8S_w0Y00VE8eQ-QDQy97W7kQ-cdvi6l_MoFs7TrAUdovlhdkEwlT0AE2BHPpAWQJw9tmXV2Zc81oKC6jw2My64gadVmnfI87GGqQc3Rn8XE9rPb-V3k=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T18:48:58.307Z,Identifies as women-owned,,,
https://www.google.com/maps/place/NVS+Landscape+Services/data=!4m7!3m6!1s0x89dde02e64cb0305:0xd30780a62f5f1a14!8m2!3d42.7071666!4d-73.8436081!16s%2Fg%2F1hjhcp8zn!19sChIJBQPLZC7g3YkRFBpfL6aAB9M,NVS Landscape Services,4.6,34,Landscape designer,"134 Lincoln Ave Ste 304, Colonie, NY 12205, United States","P544+VH Colonie, New York, USA",https://nvslandscapes.com/,+1 518-869-5296,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHv3C4I__D-KQfDkPFDgLUayf_KOOJ1xVGZ1VZuBPyA0qIGyP7bwGpNlDBzglsIf05hsS5qpny45Yq__iWoynSE529vdZzCwfLxQWhENjf12RldvSQKVcI0AcoSCnJRpIkex_d00A=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T18:49:03.241Z,,,,
https://www.google.com/maps/place/A%26S+Enterprises+Landscaping+Patios+%26+Yard+Drainage+Company/data=!4m7!3m6!1s0x89de72ebe1140001:0xae1f49255dba6a70!8m2!3d42.7715249!4d-73.8700925!16s%2Fg%2F11t8h0m8xx!19sChIJAQAU4ety3okRcGq6XSVJH64,A&S Enterprises Landscaping Patios & Yard Drainage Company,5.0,177,Landscaper,"703 Hampshire Seat, Niskayuna, NY 12309, United States","Q4CH+JX Niskayuna, New York, USA",https://asenterpriseny.com/,+1 518-881-6459,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3AIeVrMHzk35jZc57kIuPvQwtpoGbiQfHPANc1OPLV59uLQbGTSnV91OrEX_xugiI4vk0hXXolxxuU4KO2BLbbiYevlclEbvI_TVBU48XMIgbXRRVvqh359okmvFOLhZtcEk7=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T18:49:08.129Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Becker%27s+Property+Maintenance,+LLC/data=!4m7!3m6!1s0x89ddd897b5102779:0x8340cd663a7816b1!8m2!3d42.6651519!4d-73.8882113!16s%2Fg%2F11f020w0wy!19sChIJeScQtZfY3YkRsRZ4OmbNQIM","Becker's Property Maintenance, LLC",5.0,73,Landscaper,"927 Krumkill Rd, Slingerlands, NY 12159, United States","M486+3P Slingerlands, New York, USA",http://beckerspropertymaintenance.com/,+1 518-728-2533,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3ZipzrbIoK2mtDe4blYOH7o7ls8K2Tf1hP3NMDkzPqc52mVejrSEsMUszSuHXoE7mm8kyLQdbisU_RTpx6a46T8MgklMGz34Ut0PKltXEoj0rvuSCmufCvEI6ykMXeiU55wEe=w408-h306-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,8 am–12 pm,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T18:49:12.924Z,,,,
https://www.google.com/maps/place/Conway+Landscapes+LLC/data=!4m7!3m6!1s0x89dde0012e636067:0x85645cd40dd238c3!8m2!3d42.633604!4d-73.838392!16s%2Fg%2F11gfdfxbgp!19sChIJZ2BjLgHg3YkRwzjSDdRcZIU,Conway Landscapes LLC,4.9,61,Landscaper,"2 Queen Anne Dr, Slingerlands, NY 12159, United States","J5M6+CJ Slingerlands, New York, USA",http://www.conwaylandscapesllc.com/,+1 518-795-7237,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHC4kxXT68IjEGy_0JSua2doO5KGmGmL0p_072FuP6uVibNdjT_9e2KYN0LSuQvjwUjuXIHIi7Jc5d0kikHD7sIvRYWkfM6XZf3kDwkA8nOkbR2dgBOGN29eRw-S_iiEzDF88M=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–1 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T18:49:17.755Z,,,,
