placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Micky+Franklin%E2%80%99s+Tire+%26+Auto/data=!4m7!3m6!1s0x88db4223a3a3b8b7:0xd46304750a4797ce!8m2!3d26.6675665!4d-81.8919184!16s%2Fg%2F1hdzx60y8!19sChIJt7ijoyNC24gRzpdHCnUEY9Q,Micky Franklin’s Tire & Auto,4.6,526,Auto repair shop,"300 Pondella Rd, Fort Myers, FL 33903, United States","M495+26 Fort Myers, Florida, USA",http://www.mickyfranklins.com/?utm_source=GoogleBusinessProfile&utm_medium=GoogleBusinessProfile&utm_campaign=GoogleBusinessProfile&utm_id=mickyfranklins&utm_content=GoogleBusinessProfile,+1 239-995-8473,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoY3kt5BEI1b1z-nWGaPDlj58xqM55eoRnYX6sGxdlkMqsjzYKTBR-sfkSBcVyzchVdekEWEGQ-qU5G6ukvg33zMJO5G_6KvGWgIZCjre01vV4cymlWi2EEFUCuCtuEeuwXITFW=w578-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-03-23T17:35:59.142Z,,,
https://www.google.com/maps/place/TIRE+DISCOUNT/data=!4m7!3m6!1s0x88db42247a3bccf5:0x85d54c4cbe7fd564!8m2!3d26.6677889!4d-81.8940543!16s%2Fg%2F1tlmp3r0!19sChIJ9cw7eiRC24gRZNV_vkxM1YU,TIRE DISCOUNT,4.3,2156,Tire shop,"354 Pondella Rd D, North Fort Myers, FL 33903, United States","M494+49 North Fort Myers, Florida, USA",http://www.tirediscountnfm.com/,+1 239-652-0255,Open · Closes 8:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqZb8-GirXd0-sHXJ5RTFfiYx0kTFZN3hDsrJpMcJhmK4ScCIa2m7Py7kp8cLm6jO7CeFhEkDSr9OpHNE2ITxRNZPrYULTYe3C-FHFENvaSIfe8x3mLXSCcj2_PS0nwOnDsks2Uigb7I3-q=w408-h544-k-no,true,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-03-23T17:36:05.427Z,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/JT%27s+Tires/data=!4m7!3m6!1s0x88db69a174c54b8b:0x652d6c4503ca8e58!8m2!3d26.6709632!4d-81.8223953!16s%2Fg%2F11nnvwlvdy!19sChIJi0vFdKFp24gRWI7KA0VsLWU,JT's Tires,4.7,154,Tire shop,"4501 Palm Beach Blvd, Fort Myers, FL 33905, United States","M5CH+92 Fort Myers, Florida, USA",,+1 239-791-8391,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweof1ZRhYnCgBbk_PrYWSdxzA8plLq0T9ABiuBzp-6bLkCxkvw5F2FaYLCQ44XCgew5Mgc3TN5wQdJqqDshDXZ2xqdpRa9TfMVP44N5PKsZxYSmGAdb53nuI7SzARmhD6pfZEQclNxXMfrMd=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,10 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-03-23T17:36:10.310Z,· In-store pick-up,true,
https://www.google.com/maps/place/US+41+tires+%26+auto+repair/data=!4m7!3m6!1s0x88db41d3411a9025:0x4e4cc2a759e837d8!8m2!3d26.6124268!4d-81.871728!16s%2Fg%2F11jf08_kl2!19sChIJJZAaQdNB24gR2DfoWafCTE4,US 41 tires & auto repair,4.6,153,Auto repair shop,"3539 Cleveland Ave, Fort Myers, FL 33901, United States","J46H+X8 Fort Myers, Florida, USA",https://www.us41tires.com/,+1 239-317-4490,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepnozSciqfifkojcJ-AIbClcliZ-_hDctAxGw19Mb9LopP87bgNWz9DJw8RHJqPuWZeem2dJJQiuXV2nBa4EOpEYVACM7RNL-p3reotSlEA3PHhZay5q3bfavxdAFB3zfAn1m-s=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-03-23T17:36:15.221Z,,,
https://www.google.com/maps/place/Real+Deal+Tire/data=!4m7!3m6!1s0x88db6bc38b81c701:0xc0824c1aa15f3814!8m2!3d26.6259046!4d-81.8626787!16s%2Fg%2F11q1r9yd5f!19sChIJAceBi8Nr24gRFDhfoRpMgsA,Real Deal Tire,4.7,318,Tire service,"2800 Fowler St, Fort Myers, FL 33901, United States","J4GP+9W Fort Myers, Florida, USA",https://realdealtireinc.com/,+1 239-288-6573,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRUcfJ6efmhpSQOhUdJlhT3z-0x9t4pFu6daSy7QLRRJM7KyNr0Xy1d8EOJ2lb3eWiTXEF6Rb7GxWGWXx0YQjMbu6AXdYCMJ-fwDSPDjhNjcJKMlFzYPjgpip3ZPNBrMDckbx_wWeM52Hw=w408-h543-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-03-23T17:36:20.122Z,,,
https://www.google.com/maps/place/Leal%27s+Tires+%26+Wheels/data=!4m7!3m6!1s0x88db69850b22f363:0xdf753e02f4308909!8m2!3d26.6652677!4d-81.832075!16s%2Fg%2F1tjv49wb!19sChIJY_MiC4Vp24gRCYkw9AI-dd8,Leal's Tires & Wheels,4.5,307,Tire shop,"4020 Palm Beach Blvd, Fort Myers, FL 33916, United States","M589+45 Fort Myers, Florida, USA",https://lealswheels.com/,+1 239-693-0627,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqk17NSuL2S1tenl-vbQRGa3y2wYGivjvnW0yctLU6n6jEufxHCD2_lqftL29HVVYeEifAE623dUgUpBCXkMKvl0TyfdJk1--YrNY2nNwhIkPFYDG7RZpMpVXHj6CQGroo3DQMNfw=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-03-23T17:36:25.144Z,· In-store pick-up,,
https://www.google.com/maps/place/Leals+Tires+%26+Wheels/data=!4m7!3m6!1s0x88db6a775700e679:0x941940aff3050848!8m2!3d26.6228603!4d-81.8612475!16s%2Fg%2F11fz9y11hf!19sChIJeeYAV3dq24gRSAgF869AGZQ,Leals Tires & Wheels,4.6,425,Tire shop,"2533 Hanson St, Fort Myers, FL 33901, United States","J4FQ+4G Fort Myers, Florida, USA",https://lealswheels.com/,+1 239-245-7127,Open · Closes 12 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhdsjj94mdJW0PfTpWb4OYCc0Xn6DyEgz2yfkiI2ciKyaGnYf-X8ZlKdQOWBFrQW_pIjV_dY6ujwfQFRw6MJ6fOz86o5UKPM167ADsAWpg0YJ7j0e67kLuOO2ff-zkHxLToiaKQVI656PZ=w408-h725-k-no,true,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,"https://www.google.com/maps/search/tire+service+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-03-23T17:36:30.171Z,· In-store shopping · In-store pick-up,,
https://www.google.com/maps/place/Tire+Kingdom/data=!4m7!3m6!1s0x88db4223af917279:0x89cd92314895b1b9!8m2!3d26.6676387!4d-81.8914367!16s%2Fg%2F1vn19b5x!19sChIJeXKRryNC24gRubGVSDGSzYk,Tire Kingdom,4.5,921,Tire shop,"276 Pondella Rd, North Fort Myers, FL 33903, United States","M495+3C North Fort Myers, Florida, USA",https://www.mavis.com/locations/north-fort-myers-fl/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=4099,+1 239-427-1946,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpkPH1rziLpXprunDyCaRG5UPBvqCXHhFT3q2692oFXy3uH_aAPaniik9uyrEa9tocMqUWNOhRSIm4GTyJq2Xyn5cKFUsfm8Rt1fgsQbMzyi43_oeEubcHkZiK17w4YFC4fIln=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-03-23T17:36:35.050Z,· In-store pick-up,,
https://www.google.com/maps/place/EZ+Tires+USA/data=!4m7!3m6!1s0x88db47cf32a592ff:0x9d7f9b4110dfba28!8m2!3d26.6201951!4d-81.8624405!16s%2Fg%2F11fvct84p6!19sChIJ_5KlMs9H24gRKLrfEEGbf50,EZ Tires USA,4.8,27,Wheel store,"3086 Fowler St, Fort Myers, FL 33901, United States","J4CQ+32 Fort Myers, Florida, USA",https://eztiresusa.com/,+1 239-347-3123,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq-tbP4q2AnPSmFrgaE2-GPf4GDsimohh-5LCIMMCdXc0Cp07Wi46RHZuEjjogfFtLiqqHLtBkXMQc2FTbSFT23fW35-LroBCg02c3ZYAWtu2_hcRk9Peo_awGPzgxF2oeZNAMj=w408-h326-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-03-23T17:36:40.415Z,· In-store shopping · In-store pick-up,,
https://www.google.com/maps/place/Not+Flat+Commercial+Tire/data=!4m7!3m6!1s0x88db41d9a2d97503:0x5bd1a91b79611797!8m2!3d26.6222445!4d-81.8737965!16s%2Fg%2F11td2g40t3!19sChIJA3XZotlB24gRlxdheRup0Vs,Not Flat Commercial Tire,5.0,109,Tire repair shop,"1868 Hanson St, Fort Myers, FL 33901, United States","J4CG+VF Fort Myers, Florida, USA",https://www.notflatwechecked.com/,+1 239-672-6316,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqI9Fgv1SjtiVbTqvFyWBMjPNVGQQuHEr3i0fb8gVZf4grtvZjNdpNSXsWKFSiRIwVzHqd0RWE4XGubazTUpk73b-KPEz9HiCxBfaokpCHEZgT5qNPzPgDQujNQX9eHfgAsLP29_t1Yfpfc=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,12 am–5 pm,7 am–12 am,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-03-23T17:36:45.777Z,,,
https://www.google.com/maps/place/New+York+Tire+%26+Auto+Shop/data=!4m7!3m6!1s0x88db6976292100c9:0xd66e2eb5a2290ca9!8m2!3d26.6707154!4d-81.8221056!16s%2Fg%2F1w4vkr6s!19sChIJyQAhKXZp24gRqQwporUubtY,New York Tire & Auto Shop,4.3,157,Tire shop,"4500 Palm Beach Blvd, Fort Myers, FL 33905, United States","M5CH+75 Fort Myers, Florida, USA",,+1 239-274-8473,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoKJRPz1aPlAPAMBFqofKAtnoYPRE-iw_YNpaQQ7DWzX3T569geI3C4FvZ3Gh7c9xm00Nt59SzKQQDY6rrAbbqFssylOxjOdibJiRKB-zTPrYze8VoxRYFhIOhxNBNgvPgM_bhQ=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–6 pm,8 am–3 pm,"https://www.google.com/maps/search/tire+service+in+Cape+Coral+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-03-23T17:36:51.217Z,· In-store shopping,,
