placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/ServiceMaster+DSI+-+Champaign/data=!4m7!3m6!1s0x880cdb4f90e6fe09:0x9cf6c35ef6e8a271!8m2!3d40.1442801!4d-88.275527!16s%2Fg%2F11j2_wfc3m!19sChIJCf7mkE_bDIgRcaLo9l7D9pw,ServiceMaster DSI - Champaign,5.0,42,Water damage restoration service,"2506 N Mattis Ave, Champaign, IL 61822, United States","4PVF+PQ Champaign, Illinois, USA",http://www.servicemasterrestore.com/servicemaster-restoration-by-dsi-champaign,+1 217-634-7325,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepaEpvd_IVNy7sfnGiZdg_qpBMtSUVbTnZrHcf6rNEPq5B2qZwCa8TgtJIeYgji6CPqdbHdw7VBlGfWNfUU0mYICfli1ilTYUg1TnkrEZCJE-v0avUw5U2vWSEdMC19nb8UWT0pKg=w630-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-03-23T03:33:02.765Z,,,,
https://www.google.com/maps/place/Paul+Davis+of+Champaign%2FSpringfield/data=!4m7!3m6!1s0x880cd78447475c03:0xe87e7a2b4cb6c1b7!8m2!3d40.1115675!4d-88.2421689!16s%2Fg%2F11y460pgc6!19sChIJA1xHR4TXDIgRt8G2TCt6fug,Paul Davis of Champaign/Springfield,5.0,2,Water damage restoration service,"410 S Chestnut St, Champaign, IL 61820, United States","4Q65+J4 Champaign, Illinois, USA",http://centralillinoisrestoration.com/,+1 217-607-1235,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepUZw7K4w2IcDufbH7Pmab9rEDm3TaVzC1jo191d8-J9cWp-co0WAnjZgReV0p-ZYRaLMlX7VKQN7Mw0xhhxXCiBIjsH_l08nWv6mofcNxUj7ruDxoZ2lEO98W0w652JtInIhiX2A=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-03-23T03:33:07.486Z,,,,
https://www.google.com/maps/place/BluSky+Restoration+Contractors/data=!4m7!3m6!1s0x880cc694d5d4fc15:0x235af9afc339bb48!8m2!3d40.150745!4d-88.263818!16s%2Fg%2F1tcysdp4!19sChIJFfzU1ZTGDIgRSLs5w6_5WiM,BluSky Restoration Contractors,4.6,99,Building restoration service,"2901 Boardwalk Dr, Champaign, IL 61822, United States","5P2P+7F Champaign, Illinois, USA",https://goblusky.com/locations/champaign-mahomet-il/,+1 217-586-4226,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepAg1M75yVVekRmpmyVKkqT_5F5YGYaLmzQ_UFyJKsHnpHXEMQjtlg2jKYDlnP2WEhUiTfGWZdA457O5FenHb5AXurtAPg6cRXruPlOIiYpQeMPkGqcrtbzr49ub9-bMMy8x5kk16HUzglx=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-03-23T03:33:11.881Z,,,,
https://www.google.com/maps/place/SERVPRO+of+Champaign%2FUrbana/data=!4m7!3m6!1s0x880cd86b75efda67:0xee2509c56dc01889!8m2!3d40.1552394!4d-88.1835801!16s%2Fg%2F1tfnz4zf!19sChIJZ9rvdWvYDIgRiRjAbcUJJe4,SERVPRO of Champaign/Urbana,4.7,84,Water damage restoration service,"3813 N Cunningham Ave, Urbana, IL 61802, United States","5R48+3H Urbana, Illinois, USA",https://www.servpro.com/locations/il/servpro-of-champaign-urbana?utm_medium=organic&utm_source=gbp,+1 217-355-0077,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerBmJJrRi1GmmW7l4V2STtcdAXnYvaYd2QUKOdShq7uIkNlhnXQybcwjvqd5Evdv6-vpXZcBitTwjcR0up4hOxAmH0SyWHV_g0qNbRMG09PBtzbasiikOG82-vQmVoufoM7Wb5bNHUq4uhs=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-03-23T03:33:16.511Z,,,,
https://www.google.com/maps/place/Acculevel/data=!4m7!3m6!1s0x880cd7b946c7f8ef:0x2b50fbf19a8d1d0e!8m2!3d40.1180898!4d-88.2449404!16s%2Fg%2F11z0fnz1rf!19sChIJ7_jHRrnXDIgRDh2NmvH7UCs,Acculevel,5.0,7,Waterproofing service,"206 N Randolph St Suite 242, Champaign, IL 61820, United States","4Q94+62 Champaign, Illinois, USA",https://acculevel.com/champaign/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=champaign,+1 217-598-4069,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerwv5_EN5DSud5wxSTLR47LyCeM0ZtEsZoC4cJgC5o_J0C1f46YJJKEgO7GyeBmH6Cmjt0XJwyBtvlRWZl3JVFpusUlBd_cCCacLwhMuCAOb5Y3SekJcdFlLmlGKZO52NYZjptbr4OVsZaG=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-03-23T03:33:20.842Z,,,,
https://www.google.com/maps/place/KleenRite/data=!4m7!3m6!1s0x880cd03c2da547e9:0xf16df9b86458aa48!8m2!3d40.123471!4d-88.2825765!16s%2Fg%2F1thx009j!19sChIJ6UelLTzQDIgRSKpYZLj5bfE,KleenRite,4.6,113,Carpet cleaning service,"703 N Country Fair Dr, Champaign, IL 61821, United States","4PF8+9X Champaign, Illinois, USA",http://www.kleenrite.net/,+1 217-351-4930,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJhNlJgAqujNRvkdSqw7LzdVq0KLEZJgxsTYMyBCiaOjm-p016KvhykrifO9f7fb2w6TxuUW7T2Qvo6jX-66AcG_y9B3HSbIcCstK8J-EBRbvnEYUq0Ul1fdKUEP_B3zeAgMtM=w408-h506-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-03-23T03:33:25.132Z,,,,
https://www.google.com/maps/place/UrbanBloom+Pros/data=!4m7!3m6!1s0x880cdb23bd94cc87:0xce98059e32b28bc0!8m2!3d40.1392114!4d-88.2601866!16s%2Fg%2F11yyybt26j!19sChIJh8yUvSPbDIgRwIuyMp4FmM4,UrbanBloom Pros,,,Water damage restoration service,"2005 N Prospect Ave, Champaign, IL 61822, United States","4PQQ+MW Champaign, Illinois, USA",https://urbanbloompros.shop/,+1 773-340-7038,"Open 24 hours

Confirmed by this business 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LsW3Wtebdz2IsVZdUhVhjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.873&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-03-23T03:33:29.315Z,,,,
https://www.google.com/maps/place/Restoration+Builders+of+Illinois/data=!4m7!3m6!1s0x880cd71896775be3:0x266d95a50155c509!8m2!3d40.1200563!4d-88.2427167!16s%2Fg%2F11hr_dlrv0!19sChIJ41t3lhjXDIgRCcVVAaWVbSY,Restoration Builders of Illinois,4.4,7,Roofing contractor,"16 E Washington St, Champaign, IL 61820, United States","4QC4+2W Champaign, Illinois, USA",https://restorbuilders.com/locations/champaign-illinois/,+1 844-472-4832,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoTxIbfk6t3ef0eZ0ygaEeixpnwAHSzg_pjJ9027Ro2zGCM0cIXx2nSu_sjaOXPL0X4ZbgbRDqokUsQy2d0qcLCDXMV8ztQ2yBZjfO9pnYaFZti-GHOf96HSu0pwAcGcc91UKNO=w408-h345-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-03-23T03:33:33.747Z,,,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Drain+Service/data=!4m7!3m6!1s0x880cda7362cc19b1:0xcd3f2e9701607d13!8m2!3d40.137479!4d-88.267359!16s%2Fg%2F1262p_x5r!19sChIJsRnMYnPaDIgRE31gAZcuP80,Roto-Rooter Plumbing & Drain Service,4.8,1002,Plumber,"1304 Anthony Dr, Champaign, IL 61821, United States","4PPM+X3 Champaign, Illinois, USA",https://www.rotorooter.com/,+1 217-866-1949,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo2ox--t8UlFF9rILpdQaf9emMaOnzePqsbJV6wU2GqQpJ2PRGGEIpozrws09bDwRIlfWOShuC_T1YZNd-vi8RFwBvronA1jCMB9mAQdngesU8QcVEGTf0LWe9np1uMX-Yh49EHkSako0I=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-03-23T03:33:38.343Z,,,,
https://www.google.com/maps/place/Rivera+Unlimited+LLC/data=!4m7!3m6!1s0x880cd7442e342cbf:0xab9fdaf3aa0abd71!8m2!3d40.0946368!4d-88.2471854!16s%2Fg%2F11gjx1g19d!19sChIJvyw0LkTXDIgRcb0KqvPan6s,Rivera Unlimited LLC,4.7,28,Roofing contractor,"1713 S State St first Floor Suite 103, Champaign, IL 61820, United States","3QV3+V4 Champaign, Illinois, USA",https://www.riveraunlimited.com/,+1 217-390-2568,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweom0jgwr8M3q9r0-rvS9jmQurx_L_-6DQ46deTjFJS7lyA6HKEXR_mDMHTpe4Nxu2g-YbTpN8cHjcJUxKfvcC90el3dwHSXgNWOGM0GrECOLyy_LX_eLIV4M89_6OAE9-HfcJEd=w408-h326-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-03-23T03:33:42.615Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Second+Street+Painting/data=!4m7!3m6!1s0x880cda0c029c3e03:0xb81730199cb11d6!8m2!3d40.1377416!4d-88.2608328!16s%2Fg%2F11ddt4gryq!19sChIJAz6cAgzaDIgR1hHLmQFzgQs,Second Street Painting,4.9,109,Painter,"907 W Marketview Dr Ste 10, 323, Champaign, IL 61822, United States","4PQQ+3M Champaign, Illinois, USA",http://www.2ndstpainting.com/,+1 217-212-2100,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweofiHVbOwnHu9TvQ9v_mgvM1cRl_DvlqJHPb-7IC_tcR_rjQVIeKM4-xgv27SfVmzoA1pVJmxPmc8DIgzypAO-IK7Boahsqf5LznLoJ9lB9ysSEitPS-wyQLR5z9ar33rrlTpYP=w408-h544-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-03-23T03:33:47.115Z,,,,
"https://www.google.com/maps/place/Freedom+Roofing+%26+Construction,+Inc./data=!4m7!3m6!1s0x880cd74d9e541437:0x5f97b40ca8f0310!8m2!3d40.1206735!4d-88.2437169!16s%2Fg%2F11b7v8fnt3!19sChIJNxRUnk3XDIgREAOPykB7-QU","Freedom Roofing & Construction, Inc.",4.9,312,Roofing contractor,"511 N Neil St, Champaign, IL 61820, United States","4QC4+7G Champaign, Illinois, USA",https://www.freedomchampaign.com/,+1 217-393-6000,Closed · Opens 12 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweowXLY-vgbxCAh3_n3fi4IaVtqFE_t-FrvP6Y7uYZNZOmsX5oZ7dTOxeDPtuW9rTkQQ0rJ6NR1CmHO9B-BMSHiaDVFPaP-So1HoJCc3E9RtGnrtHcyY1_ul3uA8TmF6HElvBUDBcg=w481-h240-k-no,true,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-03-23T03:33:51.444Z,,,,
https://www.google.com/maps/place/RamClean/data=!4m7!3m6!1s0x880cd0b41d7b91f5:0x76ef42e24d189746!8m2!3d40.1123312!4d-88.2888636!16s%2Fg%2F12hn_1_f8!19sChIJ9ZF7HbTQDIgRRpcYTeJC73Y,RamClean,4.8,119,Janitorial service,"2513 W Springfield Ave Suite 1, Champaign, IL 61821, United States","4P66+WF Champaign, Illinois, USA",https://ramclean.com/locations/champaign-il/?utm_medium=listing,+1 217-693-4963,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqP_8anS5F83r1AecgkfEdVygJVeGO2g5_MDPIZ7MQch7_zRc5DkjrU2lvhNIv-MFaSgqfpAW6OFUaaSBgbFLEY5gJkB-SB17rFtHfFBJGepO1iyTI6PRJn7Z-_GJxfaGP7uZGj=w427-h240-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-03-23T03:33:55.913Z,,,,
https://www.google.com/maps/place/Fyxit/data=!4m7!3m6!1s0x880cd746d67c12b3:0x7a45eb418661ce85!8m2!3d40.110341!4d-88.236593!16s%2Fg%2F1pp2v3n2q!19sChIJsxJ81kbXDIgRhc5hhkHrRXo,Fyxit,4.7,826,Computer repair service,"202 E Green St #3, Champaign, IL 61820, United States","4Q67+49 Champaign, Illinois, USA",http://www.fyxit.net/,+1 217-697-4171,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq7fvdCVhjIPqP0up4jsjV-vhpwbW5O6WjPycggvQ-eX7XNuIkSNDXumJbtt27R3EIm57TNwr85n3hBNb9wJAX_HDmgS2htRLVUfCEVeqUKwGSn3NzCvdxMcHe4skzpcR44fYex=w408-h281-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-03-23T03:34:00.688Z,,,,
