placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,error
"https://www.google.com/maps/place/Las+Vegas+Parking,+Inc./data=!4m7!3m6!1s0x80c8cf55c65dd52f:0x26c9b7ca4be37ca6!8m2!3d36.057871!4d-115.1844289!16s%2Fg%2F1thlzqqs!19sChIJL9VdxlXPyIARpnzjS8q3ySY","Las Vegas Parking, Inc.",4.2,91,Valet parking service,"7285 Dean Martin Dr #180, Las Vegas, NV 89118, United States","3R58+46 Las Vegas, Nevada, USA",http://www.lvparking.com/,+1 702-697-8656,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNvZ0Vv3XJk3IBORgxjyu9OuNhuTKf9sK1gSzac=w408-h306-k-no,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-28T18:45:42.425Z,,,
https://www.google.com/maps/place/Professional+Parking+Enforcement/data=!4m7!3m6!1s0x80c8cfb60e700001:0x700f79fea6dc0fa6!8m2!3d36.0388727!4d-115.1188309!16s%2Fg%2F11f63yjpmc!19sChIJAQBwDrbPyIARpg_cpv55D3A,Professional Parking Enforcement,1.3,15,Association / Organization,"8275 S Eastern Ave, Las Vegas, NV 89123, United States","2VQJ+GF Las Vegas, Nevada, USA",http://www.ppenv.com/Contact.aspx,+1 702-283-0628,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxdc5xS6vIlBRUobAgmZo2jOp7oJBk-BpeCJI_e5kQSlJJegOHrNyAQDB41ZIsT6XZVbxgY17WtAbQKU2kJE1vRfiTwkIzs3lQgG2xus_kN1IgyBeMCLeoQGw8tpz0cnqUcMUZLSA=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-28T18:45:47.624Z,,,
https://www.google.com/maps/place/M+Resort+Parking+Garage/data=!4m7!3m6!1s0x80c8cc15bda23363:0xed828ca57f6c299e!8m2!3d35.9647247!4d-115.1667868!16s%2Fg%2F11c6rr2psw!19sChIJYzOivRXMyIARnilsf6WMgu0,M Resort Parking Garage,4.4,9,Parking garage,"12219-12331 M Resort Dr, Henderson, NV 89044, United States","XR7M+V7 Henderson, Nevada, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxB0wzohfoVzAhmr56gNXkBsMeCld4LObwKifhJ_7DeHW0nPdoTuRKwD__cbfQJTj99eigYMC1Qjf-7N7OoJUUAdvW16kYDrwqpRXKG3qXKn49quDL8OhHpJVAgkD2dvUi9Zd6r-w=w408-h272-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-28T18:45:51.606Z,,,
https://www.google.com/maps/place/City+Of+Las+Vegas+Parking+Services/data=!4m7!3m6!1s0x80c8c30b56183d43:0x6db0c2d96849fe3e!8m2!3d36.1679794!4d-115.1515799!16s%2Fg%2F1tjs56j5!19sChIJQz0YVgvDyIARPv5JaNnCsG0,City Of Las Vegas Parking Services,1.9,39,City government office,"350 S City Pkwy, Las Vegas, NV 89106, United States","5R9X+59 Las Vegas, Nevada, USA",https://www.lasvegasnevada.gov/Residents/Parking-Transportation/Parking,+1 702-229-4700,Open ⋅ Closes 5:15 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwC68vluAyxlBkZiG34SoMBoStwIm4TW62JDSxUP0ILu5DLWSIFzpfw4RN_30U2FdVDXxZQl7pEnU7p5E--6pKNW9if4AGtIP_85dZKL1uVW9fiy4uXQ7IOV-R3ue5pRb09xEnB90plMc4X=w408-h306-k-no,false,7:30 am–5:15 pm,7:30 am–5:15 pm,7:30 am–5:15 pm,7:30 am–5:15 pm,Closed,Closed,7:30 am–5:15 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-28T18:45:57.876Z,,,
https://www.google.com/maps/place/Epic+Valet/data=!4m7!3m6!1s0x80c8d1cdf1c3fa59:0x27f4378098bf7dc0!8m2!3d36.0368064!4d-115.0825271!16s%2Fg%2F1tkc2c_9!19sChIJWfrD8c3RyIARwH2_mIA39Cc,Epic Valet,2.0,2,Valet parking service,"1770 N Green Valley Pkwy, Henderson, NV 89074, United States","2WP8+PX Henderson, Nevada, USA",,+1 702-406-4490,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rpAjtvCZRva3B37vtqKZdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.233376&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-28T18:46:01.019Z,,,
https://www.google.com/maps/place/PATGLV/data=!4m7!3m6!1s0x80c8c68748f95555:0xd7fa5dedb05a9473!8m2!3d36.0902824!4d-115.1873474!16s%2Fg%2F11h4cfzqn3!19sChIJVVX5SIfGyIARc5RasO1d-tc,PATGLV,4.0,90,Transportation service,"5490 S Procyon Ave, Las Vegas, NV 89118, United States","3RR7+43 Las Vegas, Nevada, USA",https://www.patglv.com/contact,+1 844-999-7284,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipN8tZdohEZc49EUYkVF3-dCAYJ8zQ80EQAs0TSr=w408-h306-k-no,true,11 am–9 pm,11 am–9 pm,11 am–9 pm,11 am–9 pm,11 am–9 pm,11 am–9 pm,11 am–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-28T18:46:06.733Z,,,
https://www.google.com/maps/place/Parking/data=!4m7!3m6!1s0x80c8cc5c1e09281d:0xf75615b8631cd2db!8m2!3d35.9771823!4d-115.1397572!16s%2Fg%2F11b75jctrw!19sChIJHSgJHlzMyIAR29IcY7gVVvc,Parking,5.0,1,Parking lot,"Executive Arprt-Hnd, Executive Terminal Dr, Henderson, NV 89052, United States","XVG6+V3 Henderson, Nevada, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Gt0tEZxRjXnIfhoCPLts9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.63334&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-28T18:46:10.026Z,,,
https://www.google.com/maps/place/Parking+Lot+Maintenance+LLC/data=!4m7!3m6!1s0x88d9663d9c09f57b:0xa29b94f1122b0671!8m2!3d36.0725985!4d-115.1161626!16s%2Fg%2F11y3vhrzy8!19sChIJe_UJnD1m2YgRcQYrEvGUm6I,Parking Lot Maintenance LLC,5.0,1,Property maintenance,"2510 E Sunset Rd Suite 5-966, Las Vegas, NV 89120, United States","3VFM+2G Las Vegas, Nevada, USA",https://parkinglotmaintenancelv.com/,+1 702-883-7112,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOrcaL2pAxFVksGSMAkzQ05SeSXPvd2PnUNLpf3=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,8 pm–12 am,12 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-28T18:46:15.445Z,,,
https://www.google.com/maps/place/City+of+Henderson/data=!4m7!3m6!1s0x80c8d6a5b9d9b965:0xb4022d9294399a71!8m2!3d36.0689787!4d-115.0035626!16s%2Fg%2F1tvrz_mp!19sChIJZbnZuaXWyIARcZo5lJItArQ,City of Henderson,2.0,10,City government office,"2101 Moser Dr, Henderson, NV 89011, United States","3X9W+HH Henderson, Nevada, USA",http://www.cityofhenderson.com/,+1 702-267-3950,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSys4nXLEGLAsHSrG6w8YO1efWN-KaUb8HHf21oluWPXtfLKir1GB3-gUZmZm7ZFQukq6xGplIfWGwdYVsAEbYi-EWaxP2xmpoP6LWgmqvFoqVRfaYNp6SZ9G4yPbt6zwfEfuaU=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-28T18:46:18.356Z,,,
https://www.google.com/maps/place/Self-Parking+Garage+at+The+Village/data=!4m7!3m6!1s0x80c8d793998b6ddf:0xcdb663cf320b1a0b!8m2!3d36.1010563!4d-114.9311293!16s%2Fg%2F1hf2pw3bc!19sChIJ322LmZPXyIARCxoLMs9jts0,Self-Parking Garage at The Village,4.5,16,Parking garage,"Strada Di Villaggio, Henderson, NV 89011, United States","4329+CG Henderson, Nevada, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzv929jbabd8i-aFc5-RmlB0BFDtHW-fEXzIctD6GdIy2-KM6pb0zKaj96EwYZ7y-iYY1Cn4nQIerhBn03R9hOlwi2UA4Nj7Oj0LX-wDfoEZFGpls28bxGboZM_Lja0gr1Fggxk=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2025-10-28T18:46:23.380Z,,,
