placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Paul+Davis+Restoration+of+Northwest+Connecticut/data=!4m7!3m6!1s0x89e7ad2978d62353:0x38ef28c1eb1ce39a!8m2!3d41.7378577!4d-72.715943!16s%2Fg%2F11b6t3brpt!19sChIJUyPWeCmt54kRmuMc68Eo7zg,Paul Davis Restoration of Northwest Connecticut,3.9,26,Water damage restoration service,"21c Andover Dr, West Hartford, CT 06110, United States","P7QM+4J West Hartford, Connecticut, USA",https://northwest-connecticut.pauldavis.com/,+1 860-761-3185,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqFqJqaNGtoCGA98PrWTqAHN5F6D5sSqsLGh67VL85G0t02xPCbSyoaCuhNBfeiM0wrPK0-6ocHGWeU-F1-A1fOc4oFP9Y_-N1gVFg_vbE2uWCMChBCigE9FFfbzMKH_aIh-_33W7bvXzl3=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-03-23T04:08:46.569Z,,,
https://www.google.com/maps/place/SERVPRO+of+West+Hartford/data=!4m7!3m6!1s0x49a5f1d7eedc999b:0x858afc1c1419f34e!8m2!3d41.7336757!4d-72.7179963!16s%2Fg%2F11wjq4q3j3!19sChIJm5nc7tfxpUkRTvMZFBz8ioU,SERVPRO of West Hartford,5.0,41,Water damage restoration service,"716 Oakwood Ave, West Hartford, CT 06110, United States","P7MJ+FR West Hartford, Connecticut, USA",https://www.servpro.com/locations/ct/servpro-of-west-hartford?utm_medium=organic&utm_source=gbp,+1 860-206-6141,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBMOagOO9IAxocD5alg_5h2N290etj5ArGzjnDO9pkeqshAnI_ru93NUefyfoOPdnenN4VkDsl50zSfdhVZI2bTZzsg4ndhvzzUGaGhrOnFKd0ERg8qw7HOcO_cIFpOaDG-2M5=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-03-23T04:08:52.588Z,,,
https://www.google.com/maps/place/RestoPros+of+Hartford/data=!4m7!3m6!1s0x89e7ad87199e8db7:0xd486f959180ee48a!8m2!3d41.7330439!4d-72.7274143!16s%2Fg%2F11wp4pq8t1!19sChIJt42eGYet54kRiuQOGFn5htQ,RestoPros of Hartford,4.8,25,Water damage restoration service,"635 New Park Ave, West Hartford, CT 06110, United States","P7MF+62 West Hartford, Connecticut, USA",https://www.restopros.co/ct-hartford-central,+1 860-727-2905,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqZxC07VLl-I8JwKutYq12lEM9sHNsRDYwlm_v909gATnfu1oGmAMttQAGI24BTRVWVHSgNNqUWjElWbez59bQ3dOSQVw1A83fK1Wkf9LPE5J9jzd9DfUbgVrw9fgk4NRemcvPt8ZFu7vM=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-03-23T04:08:57.241Z,,,
https://www.google.com/maps/place/Rainbow+Restoration+of+East+Hartford-Colchester/data=!4m7!3m6!1s0x89e6539df51bf3c7:0xa5ce93be7fe55d18!8m2!3d41.7394471!4d-72.6875206!16s%2Fg%2F11wwgznl7y!19sChIJx_Mb9Z1T5okRGF3lf76TzqU,Rainbow Restoration of East Hartford-Colchester,3.7,3,Water damage restoration service,"1939 Broad St, Hartford, CT 06114, United States","P8Q6+QX Hartford, Connecticut, USA",https://rainbowrestores.com/east-hartford-colchester?cid=LSTL_RBW000202&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 860-374-7915,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerJmLlDzZHM1E1FUzXPpN8KT6of9HvofVRO261N4lpyLSShZKAgMHihcsVEFuwW5ZDC80vaoScTG-BaP3GgqgarvY7G0L9F5drfwJcXJNXG55y-iPDwZsN5e1iuH3-rtgQ7ojsyzw=w408-h724-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-03-23T04:09:02.060Z,,,
https://www.google.com/maps/place/Prestige+Abatement+%26+Construction/data=!4m7!3m6!1s0x89e65584e1ff5659:0x3d8fcdd2729a53cc!8m2!3d41.7725059!4d-72.6530439!16s%2Fg%2F11ms5l91fb!19sChIJWVb_4YRV5okRzFOactLNjz0,Prestige Abatement & Construction,5.0,14,Building restoration service,"42 Thomas St, East Hartford, CT 06108, United States","Q8FW+2Q East Hartford, Connecticut, USA",https://prestigeabatementandconstruction.com/,+1 860-882-4097,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqdH-bVLl7jOBdLfgcbEJhCguyQj6rCY4pKWXTOTinPlBnkMpLwuurIRt0K5i3TNNAhWvpUeyg8DH7OCiuqtHcsmnLHWXH4gCtYemsnEgrt8wc7aBWsT0DvuY04RSuEKw5zDM8AfDKIx8Yp=w408-h523-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-03-23T04:09:06.791Z,,,
https://www.google.com/maps/place/Voda+Cleaning+%26+Restoration+of+Hartford/data=!4m7!3m6!1s0x2f45c0614b17a8f5:0x6a84f3acb2102df1!8m2!3d41.715399!4d-72.5842579!16s%2Fg%2F11wmxw9n2q!19sChIJ9agXS2HARS8R8S0QsqzzhGo,Voda Cleaning & Restoration of Hartford,5.0,115,Water damage restoration service,"730 Hebron Ave Suite 2, Glastonbury, CT 06033, United States","PC88+57 Glastonbury, Connecticut, USA",https://myvoda.com/hartford-ct/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 860-758-2025,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqeIjtiU8i-YILN9jrKMr5iU5khSvTdH3ScvbJD1e-e8TI3BFP-0RIfDoNiniIYWkJFJ_27nSI-G776xW930zCbYrZg20hvr8AdqyhcL9syPSdAb4VxcXSCWk1T0x5DTfoSBply8rfwUwga=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-03-23T04:09:11.664Z,,,
https://www.google.com/maps/place/W%26K+Restoration/data=!4m7!3m6!1s0x89e655ad7ab182a1:0x461af7724f7201f2!8m2!3d41.7700138!4d-72.6109299!16s%2Fg%2F11k43t9q91!19sChIJoYKxeq1V5okR8gFyT3L3GkY,W&K Restoration,4.9,45,Water damage restoration service,"111 Roberts St, East Hartford, CT 06108, United States","Q9CQ+2J East Hartford, Connecticut, USA",https://wkrestoration.com/,+1 860-282-8938,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0MeaQSCMcVvvj4R8Il0maxZxpJCz3veOxV7PM_VaH_whv6RJjYY1zJiAIn1mW96_lVJJIgodCgCSWbyS6btyzi6acyJnYG_EqC9QWRCxqngvx2iK3dh6C9Nrv-f2FywiwdxMWDoT8XdtD=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-03-23T04:09:16.694Z,Identifies as women-owned,,
https://www.google.com/maps/place/Anthony%27s+Abatement/data=!4m7!3m6!1s0x89e7ad450b828611:0xf1db2d2aae80dc8a!8m2!3d41.7356826!4d-72.7255575!16s%2Fg%2F11mhkp9qtj!19sChIJEYaCC0Wt54kRityAriot2_E,Anthony's Abatement,4.9,188,Asbestos testing service,"41A Grassmere Ave, West Hartford, CT 06110, United States","P7PF+7Q West Hartford, Connecticut, USA",https://www.anthonysabatement.com/,+1 860-854-2933,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoV5gIP65DzltC6Z-6-1Vulf-YS91aOAJW6JKlfa6mMnS2zOQeFFfo8m_hMGtYkP0qKiEaA1sO5iNfEYwa5MZ4NMRps-px8e-2brukelfwOSWniPn9P4Llx64H8jY8fG1Lpuw8=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-03-23T04:09:21.374Z,,,
https://www.google.com/maps/place/Prism+Specialties+of+Hartford+Springfield+Providence/data=!4m7!3m6!1s0x89e6569a1d46edd5:0xc343beebb8129bbb!8m2!3d41.7462117!4d-72.6699427!16s%2Fg%2F1pzr10_z4!19sChIJ1e1GHZpW5okRu5sSuOu-Q8M,Prism Specialties of Hartford Springfield Providence,4.8,18,Fire damage restoration service,"108 Ledyard St, Hartford, CT 06114, United States","P8WJ+F2 Hartford, Connecticut, USA",https://www.prismspecialties.com/locations/prism-specialties-of-hartford-springfield-providence/,+1 860-952-2052,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqRec9ggkVrZ-XNjWDzfnZ1aBxG3EPgiHrfwqufHwAsXPJhN-LnIvS1Y-I3bfnR2gAO5Lyd9_X5sHqyXQXTs8V2V950dEBIzr4OhaRo1smeKg1-z6mRTyFa7KRVKliIbWnoZzPx=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-03-23T04:09:26.098Z,,,
https://www.google.com/maps/place/Hartford+Water+Service/data=!4m7!3m6!1s0x89e7b10246f93861:0x1482882466b609fb!8m2!3d41.7603456!4d-72.7033032!16s%2Fg%2F1wfcq4_4!19sChIJYTj5RgKx54kR-wm2ZiSIghQ,Hartford Water Service,3.7,44,Fire damage restoration service,"15 Arbor St, Hartford, CT 06106, United States","Q76W+4M Hartford, Connecticut, USA",,+1 475-326-4173,Closed · Opens 6 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqrXVPdLrHrnwnAbWR1owaKh5WDC2oI46rySM4RwdUU3vtijv5SnWArGhHUcN0iir28GykEj5vfcwBMDujeETDXt4hsfKuPUBvRNqqAgGoFd6f7DdsI1Faew19TUrBhR_wK-QdMnw=w408-h408-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-03-23T04:09:30.941Z,LGBTQ+ friendly,,
